Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
10	366.367	15.4434	3.14767	11.5847	3.18071	14.5219	0.00325633	141.876	17.4394	10.9557	2.06559	0.239509	0.756423	0.941485	0.796346	12.5822	4.62332	0.809123	0.0984147	3.4746	9.18671	12.2839	0.043496	38.7678	5.43962	0.402455	366.367
11	669.568	18.4444	1.92071	7.4876	3.37515	7.33347	0.00615807	133.56	21.1015	7.43428	1.97428	0.208062	0.873257	0.665848	0.214889	11.3253	5.22011	0.640847	0.224131	6.68802	5.02519	28.5214	1.59678	9.1078	0.151155	24.692	669.568
12	4549.74	7.27295	3.59571	15.3793	4.48987	5.97329	0.00799324	164.091	24.1819	3.442	2.86868	0.180488	0.59243	0.896631	0.238412	33.2298	4.22319	0.390698	0.729987	1.85935	11.5715	2.09651	1.6026	7.86183	0.242026	1.14336	4549.74
13	1248.96	8.62594	3.50201	7.23153	3.62943	11.3974	0.0135205	77.9871	14.0664	7.17631	2.3296	0.0588323	0.203898	0.706142	0.485502	24.9451	5.2262	0.401315	0.10847	2.25025	5.24947	64.9406	1.86591	55.4075	0.603296	2.4375	1248.96
14	120.194	7.64181	2.4864	15.141	2.86462	7.45123	0.0173532	60.4956	41.8243	3.01707	2.07019	0.290608	0.674771	0.642445	0.318145	13.761	3.40711	0.594796	0.751412	12.4074	7.26695	69.4621	1.09293	54.566	0.913524	1.09551	120.194
15	3514	13.3615	2.70694	8.09421	4.77497	10.651	0.0032202	76.9046	17.7767	5.68534	1.60807	0.226672	0.476385	0.743653	0.467814	13.7438	3.77996	0.427594	0.191628	11.3997	5.73017	44.2634	1.55889	80.4614	12.8184	8.26744	3514
16	579.447	12.3591	2.87151	14.9271	2.89958	7.27852	0.0166068	167.428	12.2258	8.75608	2.06835	0.505711	0.604533	0.618231	0.553314	23.2952	2.55174	0.452005	0.103114	8.22091	12.2655	17.5669	1.53284	26.6735	1.33901	0.116145	579.447
17	421.127	17.9582	4.17068	13.2907	2.52608	5.98739	0.00732592	97.8226	20.6308	3.6198	1.63654	0.112955	0.590049	0.801212	0.609191	26.0609	5.56866	0.69473	0.0509067	5.57898	10.6115	21.8674	0.138222	34.444	31.238	1.38297	421.127
18	238.069	13.9729	3.33151	19.961	4.45029	8.61041	0.0257675	122.339	7.3739	7.51701	1.69779	0.369204	0.791247	0.636545	0.377126	24.658	5.23847	0.47808	0.125002	7.48862	8.38458	13.4173	1.01623	32.3807	7.50696	14.9606	238.069
19	1751.85	9.15112	3.26041	16.8852	4.36873	7.52143	0.0123082	121.284	22.023	10.1269	2.00649	0.301101	0.741182	0.908832	0.486526	19.615	3.44257	0.368921	0.206713	3.49914	2.16933	45.4351	1.76875	14.9242	13.4228	33.2444	1751.85
20	3119.92	7.50545	2.67322	17.942	4.81086	15.7197	0.0241426	174.253	26.0798	11.4261	1.4281	0.391211	0.244319	0.714681	0.219806	25.9945	5.5571	0.438297	0.394825	7.03252	11.5585	9.04463	1.06042	66.4061	0.112736	0.555288	3119.92
21	2070.21	19.4442	3.3666	14.0048	2.69186	13.5078	0.0210793	166.457	40.2373	9.98417	1.6759	0.0882505	0.954727	0.657834	0.365257	25.6047	10.184	0.545803	0.452431	3.15215	11.9247	52.3197	0.807079	9.63163	13.4788	5.23874	2070.21
22	87.0031	14.5488	3.43414	12.7239	2.98505	8.4094	0.015971	95.6687	27.7625	4.19612	1.25665	0.151628	0.471469	0.696267	0.616735	21.8469	8.25631	0.605853	0.302439	8.50854	3.25642	62.6571	1.27128	56.5332	0.214357	16.7703	87.0031
23	917.322	12.9686	3.07627	9.28303	4.73264	7.51205	0.0105338	121.555	13.8794	8.8805	1.5526	0.270378	0.465169	0.739432	0.246161	27.9491	9.41442	0.513031	0.294717	3.66863	13.6912	37.7463	1.67432	58.9993	0.340424	0.985319	917.322
24	493.422	13.2699	2.96349	16.0165	5.0806	10.8722	0.0108487	132.814	27.8912	7.33749	2.12642	0.382618	0.227123	0.619629	0.520586	23.7723	3.00091	0.348151	0.204398	12.2339	6.20655	28.9488	0.612464	33.2154	34.5219	15.3506	493.422
25	86.3067	16.11	3.19727	15.7335	4.9053	17.0476	0.0405015	87.1912	2.94278	8.60409	1.48473	0.0909515	0.0910481	0.687032	0.110799	16.7988	4.3459	0.716197	0.637384	10.0766	8.0467	24.6824	1.34846	57.9493	38.7209	14.5739	86.3067
26	5483.06	7.51599	3.62624	18.3676	4.91708	10.8762	0.00920733	158.11	6.89445	3.87829	2.42972	0.391595	0.905028	0.719668	0.385582	22.9421	7.31953	0.365143	0.328766	3.6394	7.32246	39.7605	1.08165	65.5964	1.5463	10.4026	5483.06
27	202.564	19.6205	3.66278	15.3245	4.50768	15.826	0.0207409	103.443	6.56957	10.6999	2.34837	0.120632	0.169416	0.721619	0.713927	24.811	6.02446	0.742188	0.18158	9.14587	4.45428	33.3664	0.902313	36.3913	25.6869	3.57428	202.564
28	5197.54	7.48279	2.29312	15.7915	3.12026	11.2509	0.00426633	101.769	27.0103	3.01145	2.73634	0.0714896	0.654129	0.667037	0.499117	22.3941	8.76531	0.80508	0.110221	10.287	3.01897	64.9604	1.23838	1.95166	2.63457	2.30686	5197.54
29	2746.86	19.013	3.17373	18.5236	5.94825	11.4142	0.00985411	107.393	9.20938	4.4732	2.87999	0.276264	0.178151	0.610443	0.714297	31.4458	3.60269	0.89332	0.170404	6.20455	1.73659	46.1652	1.95848	4.26693	8.71021	17.6245	2746.86
30	3378.92	13.2434	3.57231	9.2035	4.82357	10.8622	0.00665432	130.895	35.3025	3.89515	1.62777	0.234162	0.559358	0.835691	0.354175	16.742	6.19713	0.394803	0.31953	9.92396	6.25278	71.5889	0.16787	44.8832	1.77712	0.138475	3378.92
31	115.585	8.04848	1.72316	13.5031	4.60016	9.16072	0.00909581	173.098	33.2824	7.57539	2.23266	0.220618	0.639729	0.821542	0.928516	28.1408	6.13595	0.568753	0.154526	6.95486	3.70717	83.3131	0.993892	65.1308	0.531272	22.8504	115.585
32	228.478	10.4802	1.83775	12.1752	3.68229	11.3924	0.00631135	155.346	31.3534	5.64996	1.54993	0.289379	0.525203	0.699564	0.265044	28.7091	6.65069	0.583283	0.246391	11.4551	6.14726	76.2044	0.81164	24.0511	8.01771	1.73936	228.478
33	8227.04	17.1333	2.82924	8.91692	3.94865	18.1139	0.00396921	165.108	21.8107	4.5041	1.69688	0.507837	0.882812	0.805813	0.351888	24.3046	4.68702	0.603509	0.316921	8.04215	6.15619	12.7922	0.643189	30.8691	2.23127	1.49598	8227.04
34	7198.31	13.8379	2.68273	12.1654	4.51577	12.4946	0.00766301	80.7596	40.1314	5.45396	2.35148	0.543644	0.595754	0.76166	0.689996	14.5241	9.57117	0.743642	0.193802	4.39972	3.16222	24.7178	0.475561	66.1019	10.499	14.3951	7198.31
35	2818.65	16.6692	2.39211	19.8765	4.5627	10.6734	0.0311407	174.362	3.07745	2.93764	1.61611	0.353936	0.330314	0.869216	0.624836	17.9942	3.64842	0.359801	0.0548642	6.28916	10.2661	29.334	0.0547487	14.3315	0.466026	0.748805	2818.65
36	546.86	11.7631	2.96452	17.2525	3.74574	7.69877	0.0036074	162.312	1.36649	5.19472	1.3411	0.122453	0.387846	0.664085	0.651353	29.8725	3.58793	0.443141	0.0647504	7.27883	5.17647	85.1998	0.144006	6.44528	24.2269	1.49242	546.86
37	123.634	19.1819	2.39604	13.3621	5.32077	24.1882	0.0188614	153.7	2.20576	4.76652	1.18838	0.137009	0.79439	0.805097	0.131383	21.8111	6.45876	0.54013	0.441228	3.43761	10.0298	46.8605	0.403575	93.9227	1.44309	0.105301	123.634
38	483.177	18.5349	2.72837	7.59321	4.14865	10.9878	0.0251776	128.905	9.46038	5.02812	1.72545	0.345469	0.459785	0.737552	0.558386	18.4875	7.55294	0.597722	0.258802	1.41059	3.70765	66.4944	1.97098	78.3372	0.47619	17.5303	483.177
39	1466.63	8.58193	3.06971	8.91252	3.75424	9.20413	0.00603636	167.32	18.4627	8.65675	1.68907	0.0930793	0.579492	0.651463	0.506165	18.9357	8.79679	0.275263	0.146894	5.07656	6.11264	48.2227	0.866063	3.80589	14.4844	2.04374	1466.63
40	1931.75	15.7729	1.90673	14.1822	5.03417	8.16172	0.00968523	122.817	11.2651	6.37195	1.70395	0.157485	0.590259	0.772711	0.249395	7.34843	1.17162	0.761992	0.452779	6.12016	5.87256	35.1796	0.0279759	99.2303	1.46317	9.95687	1931.75
41	497.126	7.83169	3.75212	10.2005	5.66588	13.4393	0.00953425	80.5108	15.6108	5.43034	1.09156	0.178728	0.437633	0.686268	0.086705	22.0005	3.92252	0.424948	0.420849	2.17442	12.4868	27.5431	1.14643	59.381	7.28706	1.36166	497.126
42	29.7562	16.4689	2.55589	16.2912	5.11742	17.8605	0.0162094	89.1039	26.9427	6.19876	2.14042	0.400119	0.779562	0.628099	0.553319	23.3524	7.85256	0.940936	0.274699	10.297	3.63141	4.37413	0.844807	92.1907	1.46398	0.732558	29.7562
43	1948.84	8.0654	2.56102	17.3131	5.40154	5.12126	0.00909647	117.209	24.5182	8.45759	2.81391	0.442479	0.0759528	0.802568	0.213572	24.6221	5.21438	0.38621	0.166341	6.88533	10.4018	60.4684	1.64774	85.498	2.4801	0.119097	1948.84
44	4095.87	7.12946	2.59292	19.7523	3.61324	7.59416	0.00321764	117.456	36.1387	4.92998	2.71125	0.0661194	0.628317	0.645087	0.801574	31.4113	7.70252	0.785483	0.0940919	12.3803	4.05765	35.3771	1.64139	42.6413	1.92625	0.183673	4095.87
45	1.98801	8.74985	2.71137	12.3834	6.56998	16.7891	0.0108284	114.932	17.1306	7.68865	1.34477	0.146243	0.767949	0.720141	0.218722	19.1779	5.3339	0.878467	0.0967069	4.06716	8.00137	37.4353	0.750889	38.9148	0.216313	0.765717	1.98801
46	642.243	18.4378	2.83307	11.7078	3.45854	9.33209	0.018331	145.655	16.3277	7.45691	1.86776	0.255797	0.603502	0.671754	0.328573	20.5549	5.06233	0.598438	0.107864	3.59159	12.5515	40.7651	0.708474	59.8983	1.9549	2.32939	642.243
47	3164.96	14.2049	2.15584	12.2445	4.76104	6.705	0.0360395	106.461	28.0719	4.79028	2.48756	0.0620999	0.419258	0.699002	0.652663	9.64412	7.09672	0.360245	0.135753	7.00098	10.6146	70.9276	1.28194	94.999	1.55456	8.14263	3164.96
48	26.8344	15.2083	3.44874	7.68123	4.58091	9.78846	0.00609682	165.938	34.3244	10.4069	1.62517	0.287467	0.394479	0.720632	0.642207	25.6834	4.98991	0.487159	0.27666	10.803	7.53334	35.9178	1.76586	16.3156	0.443035	1.22248	26.8344
49	8464.8	13.637	2.3178	7.23277	2.26568	8.82647	0.00969113	77.0053	7.17442	8.06409	1.55028	0.221133	0.733741	0.644064	0.782108	28.1748	4.73188	0.341528	0.469477	2.37421	10.5102	30.4944	0.833624	46.8335	23.1364	0.472787	8464.8
50	27.9672	8.23372	3.68677	18.3799	3.83611	7.30232	0.0158386	91.1911	8.35999	8.55119	1.40489	0.155093	0.26635	0.698555	0.521671	14.8702	6.20427	0.637845	0.308071	9.61583	8.42506	14.9249	1.27657	57.9817	19.3786	0.157904	27.9672
51	135.289	17.4411	4.12297	15.3648	4.02423	18.7503	0.00502739	176.452	1.91003	5.77541	1.38059	0.0756741	0.245221	0.655555	0.346418	26.5196	5.95995	0.697019	0.383514	8.49827	9.15775	1.90315	0.58849	17.4441	16.7472	6.37617	135.289
52	76.915	13.014	3.23981	12.2226	4.1751	17.4158	0.0139547	102.475	41.2768	3.23304	1.94579	0.318334	0.139248	0.637279	0.22173	26.2089	8.79067	0.688842	0.0877565	4.00417	13.4367	33.6195	1.45408	43.4519	0.637738	0.51604	76.915
53	4876.53	12.1641	2.62687	11.4404	5.32976	14.092	0.0234693	62.6438	7.6621	5.90691	1.19826	0.375922	0.426256	0.630482	0.709489	19.0188	4.31218	0.316797	0.163322	7.21491	5.18589	17.2918	0.441761	97.1967	0.412265	1.94534	4876.53
54	8847.58	16.1879	4.48691	9.6258	3.10167	19.9763	0.00243431	86.6831	25.4376	7.37686	1.78322	0.539808	0.957381	0.746429	0.0619864	16.9026	7.1215	0.413351	0.199542	9.35478	3.93965	34.1814	0.470975	72.8395	8.11658	16.7954	8847.58
55	7599.13	16.0216	2.26668	18.8352	4.03041	9.34658	0.00656121	95.2614	36.6655	11.7148	1.66201	0.415806	0.579266	0.730488	0.735361	16.6843	4.22002	0.204592	0.552336	12.0289	8.29045	33.4821	0.667302	56.4158	12.5338	9.63461	7599.13
56	1008.74	17.0102	3.50381	7.61083	4.29458	13.5939	0.00429153	161.076	17.4023	4.4773	1.32701	0.312773	0.639845	0.631564	0.461613	15.3353	3.87797	0.526507	0.20143	3.91661	3.77236	59.8047	0.539279	52.603	0.222949	0.186718	1008.74
57	68.3939	7.06159	3.25737	7.25565	3.84969	14.0417	0.0131679	153.847	29.952	2.89713	2.39565	0.346818	0.216177	0.856762	0.300992	27.8406	6.0927	0.395123	0.957791	6.17561	3.4422	22.398	0.374057	31.886	4.00303	0.108382	68.3939
58	54.2188	16.6931	2.12468	13.321	4.04533	24.7822	0.00757552	139.1	6.27842	9.86288	1.72592	0.154376	0.964059	0.639197	0.632637	21.1959	7.96032	0.14192	0.117311	10.6552	10.1292	48.3531	1.1878	20.0399	2.17821	26.6773	54.2188
59	1278.85	16.2755	2.94153	14.8367	2.90503	15.232	0.00238421	113.654	13.2626	8.67718	1.63812	0.231224	0.302783	0.769537	0.402278	14.6729	8.19919	0.842382	0.438717	3.51764	1.99225	57.1271	1.57337	39.7415	12.3459	1.01226	1278.85
60	106.045	8.0365	1.84587	19.5765	2.93871	6.80548	0.0187948	143.198	39.7173	9.45937	1.24539	0.0720534	0.688224	0.774816	0.741696	21.935	9.16696	0.791606	0.62582	3.03155	3.05576	45.9478	0.553245	39.3312	3.51063	13.19	106.045
61	67.1224	18.8315	3.61671	11.3434	3.7524	9.32516	0.0139359	153.241	12.9118	6.44436	2.95587	0.508709	0.185556	0.772068	0.261522	30.38	6.0972	0.726207	0.257534	4.2477	12.5575	89.3868	1.00062	52.0962	29.6114	1.36539	67.1224
62	7585.97	16.1371	4.23471	10.5232	4.92955	6.45396	0.0155949	103.657	17.9669	5.10637	1.11717	0.0527628	0.853364	0.648871	0.639367	12.7738	6.13892	0.151482	0.253656	6.48287	1.26998	9.85203	2.19373e-05	2.10465	2.04676	0.732159	7585.97
63	144.254	13.2911	3.69368	15.4658	3.1047	18.9497	0.00795227	101.528	35.6666	3.49552	1.93781	0.532182	0.787307	0.923286	0.0884872	27.4835	6.96662	0.566127	0.201019	13.415	3.1656	62.9542	0.861247	64.7684	0.158721	24.3207	144.254
64	163.127	13.4247	1.6725	10.5619	5.07889	8.58751	0.010698	85.6007	17.4456	6.24686	1.93659	0.553415	0.313753	0.880664	0.228827	34.3556	7.25652	0.289458	0.20571	3.02692	9.74138	10.0455	1.01813	72.5599	0.718221	5.43642	163.127
65	2910.66	15.0905	2.96305	7.17502	2.81047	7.29543	0.00455246	85.6984	24.0831	8.79949	2.35563	0.46028	0.238453	0.642398	0.262221	18.0954	5.52319	0.483517	0.252929	9.41756	5.32299	81.2075	0.86996	76.5993	0.541344	3.4187	2910.66
66	5708.82	10.295	2.7347	18.1073	3.72955	9.53576	0.00446941	130.427	18.5557	11.5494	2.00234	0.439693	0.4557	0.734649	0.506076	16.2456	7.75085	0.346741	0.209185	3.09702	2.51276	26.5499	0.486066	50.4692	1.40379	2.87295	5708.82
67	100.044	8.78368	2.91104	7.97472	3.8503	8.87296	0.033975	69.4001	40.3602	10.6112	1.11224	0.386858	0.587394	0.811752	0.476826	19.542	7.8058	0.443362	0.502697	6.16103	6.16627	63.066	0.751381	9.04419	4.55919	28.5279	100.044
68	867.994	18.2105	2.74945	12.3194	3.1608	8.53209	0.00302324	71.3837	28.3642	5.23586	1.84786	0.214286	0.183987	0.735897	0.123511	27.7023	5.23594	0.181581	0.207008	10.2961	2.33928	41.8559	0.45402	82.0169	14.7758	0.984776	867.994
69	600.876	19.1403	2.55101	19.158	4.19876	8.08168	0.0505179	92.0228	25.7341	6.81825	1.29184	0.360859	0.49547	0.759833	0.786448	26.3838	7.47831	0.625106	0.0595812	10.4307	1.53533	42.4563	0.457449	6.93357	4.16902	36.1323	600.876
70	1279.97	15.7076	1.86406	9.51772	5.26385	8.30593	0.0141314	87.4659	31.4352	6.27516	2.06248	0.417337	0.968545	0.605346	0.853565	31.6488	3.72547	0.758379	0.393934	10.698	4.41869	3.08803	0.665333	33.0835	0.173447	12.3894	1279.97
71	3539.18	9.23453	3.2881	12.1922	3.45733	21.6296	0.00726484	130.58	18.4774	11.2762	2.02717	0.0358409	0.296729	0.630017	0.367974	17.5204	7.78849	0.171054	0.195057	3.56844	1.08517	35.7584	0.463063	34.5833	0.917058	0.393013	3539.18
72	55.3378	10.3471	1.90321	16.3019	2.68381	6.08414	0.0425178	65.7935	14.2848	9.24297	1.33963	0.0736055	0.661433	0.850591	0.85699	27.8921	4.49124	0.308014	0.212691	1.89361	3.13061	21.6811	0.793226	40.2193	7.9335	17.1397	55.3378
73	4809.14	8.38131	3.82559	16.9416	3.93877	24.1981	0.00813236	158.158	27.9189	9.48393	1.46374	0.307869	0.603062	0.87039	0.843407	20.0669	2.50221	0.915044	0.419105	9.85788	5.84929	87.7869	1.95151	47.8125	22.044	3.2349	4809.14
74	110.458	10.4017	2.22781	15.8708	6.45378	14.2536	0.00939127	149.451	12.0515	10.8643	1.58397	0.0639673	0.535745	0.820807	0.573032	19.4391	5.62974	0.664284	0.105083	5.56396	6.62771	26.0021	0.0740489	57.4339	3.5593	1.4243	110.458
75	9219.48	9.23015	2.64983	14.9137	4.51503	5.6779	0.00548827	126.824	31.6615	5.71628	1.67215	0.55421	0.447093	0.726918	0.516482	26.8134	7.67209	0.749265	0.180551	4.97132	6.92066	22.5412	0.870937	52.336	3.6814	0.137506	9219.48
76	114.59	11.2434	3.23511	12.4116	4.55877	5.70201	0.0137496	176.931	22.0263	5.43693	1.11286	0.443472	0.0342753	0.721805	0.108213	24.6651	7.92978	0.234694	0.352243	2.86142	3.40296	53.3277	0.347143	58.9853	10.3612	9.44056	114.59
77	2327.26	15.7875	4.2038	10.878	4.14233	5.83925	0.00214881	141.827	34.0079	11.2137	2.66409	0.0221755	0.526028	0.639883	0.225875	17.6519	6.83514	0.311444	0.851046	9.91394	10.6429	22.2491	0.92562	59.1809	0.635856	36.6117	2327.26
78	2144.22	15.2853	3.12073	16.4794	3.04321	11.2953	0.0162008	115.837	4.78365	9.22346	2.31155	0.189533	0.63385	0.700565	0.680173	32.1192	4.46407	0.622709	0.31186	9.32865	3.6725	79.6773	0.51088	29.6834	1.88075	0.12819	2144.22
79	46.3675	10.7432	4.04683	17.9919	3.40996	6.78979	0.00537674	134.662	14.7556	10.4767	2.29656	0.513569	0.484153	0.723899	0.679736	29.1803	4.5435	0.536716	0.169384	7.81217	2.06324	20.2443	1.27631	17.5474	36.6897	5.80504	46.3675
80	4355.08	9.09687	2.93237	7.68517	2.0722	19.5175	0.00988184	74.9526	16.4112	6.4505	2.07607	0.549551	0.933203	0.896668	0.80432	17.5592	6.63359	0.370309	0.637519	8.50886	11.7598	30.1173	1.16416	22.401	0.50505	23.8936	4355.08
81	853.497	13.3286	1.50639	8.34975	4.14458	5.05426	0.00498474	95.3727	39.1883	11.7607	2.08891	0.257565	0.96042	0.687229	0.657448	25.1396	1.8738	0.540933	0.0919994	3.16186	4.74519	15.4455	0.342806	61.8784	5.23881	7.42482	853.497
82	169.317	11.6418	3.54262	19.5823	4.9629	6.08017	0.00984289	104.073	22.5034	9.69697	2.07361	0.473316	0.591468	0.90078	0.620977	30.2318	5.71288	0.406221	0.143325	6.81789	4.58446	37.7047	0.181279	15.3771	17.1522	7.41459	169.317
83	9519.59	7.85709	2.29664	12.7047	4.21107	11.0906	0.0134695	115.548	19.0463	10.2567	2.19991	0.250459	0.239978	0.780283	0.85093	24.5604	8.21289	0.373398	0.274973	3.86049	2.42614	19.8802	1.21272	37.9836	5.35954	4.42139	9519.59
84	61.0932	17.7682	2.93771	9.99105	4.27159	13.9813	0.0194652	147.651	20.4517	4.09967	1.0374	0.307839	0.858197	0.76248	0.352025	23.7464	3.80958	0.572539	0.429799	7.00476	7.07292	41.2925	1.36492	31.317	1.31457	0.801908	61.0932
85	362.77	8.19133	3.31769	15.1662	5.37468	8.98375	0.00852325	106.235	17.5139	11.3607	2.36638	0.277722	0.650413	0.847045	0.607404	22.7032	7.19905	0.469166	0.327113	11.6777	7.6421	56.3055	0.368002	68.9952	29.1084	0.935622	362.77
86	7.15559	16.5792	1.79446	14.3397	2.80595	10.9809	0.0181391	91.7637	39.6235	5.48295	2.6768	0.341186	0.497968	0.721111	0.306018	15.2026	3.29408	0.2953	0.369821	2.75934	12.2294	38.0101	0.914765	50.0813	1.77651	0.189457	7.15559
87	362.209	7.13181	4.02293	13.8538	4.17843	10.1045	0.0137683	84.8146	31.4772	7.37972	2.88363	0.162222	0.551606	0.705104	0.349978	19.7384	6.95211	0.646176	0.256122	7.2732	13.8975	34.7919	1.83691	75.5914	9.88867	13.7836	362.209
88	373.352	18.4487	3.72312	11.2634	3.71722	10.4344	0.0109171	72.4181	30.5356	3.09496	2.78825	0.326242	0.213228	0.763621	0.445793	28.3683	9.16753	0.323143	0.640312	1.89198	2.39282	65.2541	1.47044	61.031	0.458683	11.0374	373.352
89	1974.69	13.7629	2.47718	13.7571	2.93284	8.49336	0.0152707	131.221	2.62494	11.4879	2.69187	0.429305	0.681584	0.698763	0.688763	24.9802	6.52211	0.13909	0.315349	6.16442	5.69492	43.865	0.348258	60.5113	26.1333	27.2639	1974.69
90	156.792	20.9729	3.41006	9.70427	4.08285	13.2928	0.0116844	176.068	27.7363	5.22038	1.14271	0.525282	0.24859	0.70717	0.781252	30.442	3.66269	0.580868	0.291312	6.28633	6.63866	29.466	1.91316	46.7623	0.151532	22.6104	156.792
91	208.116	18.2384	3.2807	15.7073	3.83195	11.8387	0.0110874	133.083	36.1238	4.27959	1.36946	0.181325	0.157841	0.667636	0.721141	17.083	6.81181	0.852238	0.496086	6.45974	2.34225	28.2164	1.23973	86.7662	0.109126	35.3967	208.116
92	3155.5	7.28334	4.30288	7.24068	2.84049	9.90695	0.0127296	91.6929	35.7164	6.6807	2.15208	0.147275	0.249281	0.762164	0.408502	25.973	6.39537	0.636333	0.250216	8.58607	2.4323	21.5538	1.65845	43.3608	0.418006	0.554344	3155.5
93	378.134	9.20849	2.11928	19.2412	4.97789	5.0487	0.0229137	154.026	14.4403	8.31024	2.97529	0.112382	0.637773	0.663359	0.275123	20.8132	3.91146	0.496201	0.052308	9.43455	7.37664	83.8813	1.55146	73.4192	1.23308	14.5524	378.134
94	1062.8	14.091	2.09485	11.439	3.54435	5.02219	0.00300338	125.009	13.3061	6.6712	2.08777	0.295604	0.468762	0.736891	0.445307	19.3497	5.87027	0.737575	0.114103	12.6944	12.0845	63.3068	0.130978	50.6427	0.3089	11.4852	1062.8
95	3150.66	14.1635	4.05298	7.33968	4.73869	12.0212	0.0132667	83.6153	14.2016	10.2074	2.92126	0.205681	0.421935	0.684232	0.618097	27.7063	5.05053	0.924421	0.0793138	4.68851	12.9147	39.9847	0.953349	29.4455	14.5685	8.65965	3150.66
96	3202.7	12.5635	2.9482	13.9047	3.2485	17.2338	0.00693627	93.0023	36.4449	7.4661	1.57614	0.358778	0.493064	0.613765	0.733629	23.3952	4.41659	0.422099	0.452049	4.87364	6.84359	29.3053	0.0709491	77.0964	0.666146	2.37356	3202.7
97	2290.06	14.5563	3.63777	9.97847	2.43654	17.6054	0.0322064	62.2375	5.38595	3.1992	2.38332	0.271609	0.078766	0.764815	0.877761	31.1366	7.84633	0.189242	0.602305	6.61453	10.8166	31.012	0.572786	53.6669	2.13367	35.0658	2290.06
98	8764.12	14.9561	4.26244	16.6473	6.23382	13.4625	0.0189814	108.2	14.5488	7.75318	1.43015	0.189142	0.310585	0.913379	0.547083	23.8117	7.52089	0.49448	0.168225	6.34259	12.4687	15.7676	0.831787	42.837	0.408997	0.276112	8764.12
