Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
24	100.006	12.233	2.97593	10.8968	4.2435	13.7254	0.0142736	80.3323	2.2653	8.38617	2.83805	0.655409	0.736873	0.248762	18.6584	4.25496	0.540516	0.335865	5.00404	5.36856	31.8299	1.09134	63.1928	5.69384	12.5114	100.006
25	3267.35	16.7619	2.4933	12.0107	2.87835	25.7953	0.0138128	113.772	3.16386	6.17711	2.24288	0.531463	0.75145	0.519235	19.2964	2.82672	0.863268	0.352121	12.2798	9.00168	48.9141	0.858384	63.217	18.923	18.7721	3267.35
26	32	19.8473	3.7704	17.441	3.4444	10.4513	0.00832862	102.972	9.14049	6.33565	2.20515	0.754478	0.852898	0.600096	18.2102	5.07058	0.278652	0.154052	6.33309	11.4362	38.7392	0.883239	31.0122	19.3161	22.5524	32
27	5515.31	18.5512	3.67588	10.8917	4.57252	9.15367	0.0121282	61.5705	9.16975	5.93755	2.95764	0.481144	0.693902	0.642922	19.6316	4.98516	0.486248	0.531973	3.15215	11.9247	40.4303	0.4544	75.5248	19.2384	11.362	5515.31
28	59.2132	7.93732	3.60692	10.8638	4.67546	15.3256	0.00474005	104.491	4.19612	8.13822	1.47865	0.382517	0.84318	0.686396	17.2292	3.15907	0.616735	0.546447	8.46829	5.61103	28.1297	0.622589	69.6418	26.0224	35.5521	59.2132
29	78.6922	14.0726	3.74908	14.9222	3.96252	12.5949	0.0116957	67.6982	9.19793	4.88334	1.07397	0.524466	0.762683	0.531736	19.6365	3.04946	0.108056	0.657877	5.83573	7.49635	40.7109	1.20118	62.5899	18.4117	20.8372	78.6922
30	2400.14	17.1165	3.21614	14.187	3.06788	14.8056	0.00427693	97.7463	8.39993	6.02031	1.40892	0.566181	0.669322	0.451001	19.9709	4.91428	0.818188	0.52873	9.84632	2.00114	33.105	0.422097	84.5213	18.2543	36.8445	2400.14
31	1381.58	18.2828	3.33993	8.73039	4.57228	13.2505	0.00536628	136.089	11.0988	8.18814	2.1313	0.200091	0.727544	0.275566	19.1823	3.65344	0.851245	0.436925	6.20655	1.53224	19.6017	0.774916	53.2545	8.0964	31.0201	1381.58
32	86.3067	16.11	3.19727	15.7335	4.9053	17.0476	0.0405015	70.2105	3.37919	3.1306	1.48473	0.606939	0.63987	0.363569	18.6045	4.1543	0.938115	0.323774	4.0799	7.49527	22.2062	1.41076	33.7195	17.5414	10.5226	86.3067
33	204.589	14.2119	3.05681	12.1137	5.11189	13.3395	0.0470838	102.949	9.21707	9.79325	1.12948	0.714704	0.791708	0.483443	18.0177	2.8202	0.702988	0.121534	8.26893	5.71977	36.525	0.650679	70.7022	17.1445	9.45312	204.589
34	1212.06	19.6445	3.05341	14.3872	4.77432	10.8358	0.0157982	87.6663	11.3261	9.3788	1.28996	0.635421	0.706497	0.513941	19.0926	5.02251	0.752907	0.154595	13.7874	9.66153	37.689	1.31068	37.7529	9.20631	19.949	1212.06
35	16.3478	14.6813	2.73099	12.0807	3.89188	11.2459	0.0196038	92.2098	7.64858	8.63329	2.9495	0.313378	0.682249	0.433156	17.4942	3.87142	0.669845	0.527503	11.4967	4.08208	29.7424	0.569461	76.3666	4.05807	11.114	16.3478
36	131.905	8.46911	2.60028	12.3588	4.42931	24.1994	0.00397901	78.9931	9.62522	6.54101	1.39527	0.327503	0.775219	0.0542264	18.9425	3.11494	0.684695	0.175632	3.0862	9.62747	46.1856	0.573654	58.4314	6.46786	22.1706	131.905
37	6054.19	13.286	3.98038	11.717	4.68621	11.5291	0.0215058	148.447	7.97866	6.93639	1.78988	0.331563	0.615773	0.198944	18.1221	5.0478	0.178151	0.1764	4.29559	12.8938	49.1103	0.873903	33.1506	22.1179	12.9942	6054.19
38	279.918	12.7218	2.76426	16.0029	4.40606	12.3912	0.0181748	75.6866	7.24754	4.7221	1.1424	0.664714	0.722211	0.376019	17.5484	5.45809	0.598284	0.122008	3.38274	3.92849	49.3359	1.41382	48.0188	8.21269	36.1315	279.918
39	3167.33	8.96634	3.34727	13.4928	6.7362	10.0599	0.0169681	106.389	9.8214	8.06207	2.61022	0.600712	0.724534	0.2975	18.194	2.91177	0.0553736	0.0878528	7.50563	10.6112	29.2921	0.728242	84.1187	35.0386	14.4261	3167.33
40	1555.24	13.7773	3.84803	15.2037	3.48572	10.4388	0.0119259	103.162	7.5974	10.0603	1.11871	0.602249	0.801438	0.435258	20.1909	4.11787	0.646386	0.398051	4.4884	9.81803	28.7188	0.362265	54.6087	4.39434	12.6251	1555.24
41	43.4655	17.575	2.77133	9.6801	4.73953	8.33214	0.00996979	61.9488	3.61365	6.76989	1.57374	0.585485	0.669968	0.598867	19.0685	4.51858	0.755783	0.313241	6.89896	13.714	38.4363	0.937532	74.6995	4.40485	25.8791	43.4655
42	5135.33	16.3453	3.82506	9.50851	4.91524	9.31538	0.0333871	106.834	8.9502	6.72786	2.58392	0.336677	0.705791	0.347573	18.8742	3.04844	0.577243	0.520557	12.5481	2.99304	29.2006	1.01883	51.8058	5.42698	33.7222	5135.33
43	4379.38	20.3547	3.26823	9.71756	3.87093	16.0886	0.010436	89.6121	3.37719	6.44757	1.13106	0.464667	0.693182	0.308474	19.8249	5.2444	0.787105	0.206105	10.2435	5.36411	34.2289	1.41824	50.2771	18.9584	10.9489	4379.38
44	1316.56	10.5515	3.32289	11.466	4.6166	6.87214	0.0141774	62.2917	9.8183	9.75143	1.9122	0.640921	0.833507	0.300112	17.8193	3.25907	0.212107	0.112937	10.5629	9.89035	37.0205	0.492128	79.3228	16.2584	27.4673	1316.56
45	8418.4	16.0028	2.79566	14.9158	2.71982	5.77499	0.0071862	74.6334	8.50323	10.5637	1.76083	0.414119	0.849873	0.200284	17.9559	3.91333	0.614343	0.310229	6.19634	10.3615	35.5023	0.72009	76.2247	5.21387	17.6495	8418.4
46	152.445	14.2595	1.95525	11.4766	4.8505	9.02043	0.00639494	97.9494	10.3062	2.79282	1.3411	0.379648	0.753575	0.281261	19.6643	4.01929	0.312163	0.119777	3.03421	8.20246	32.797	0.98405	63.7482	4.33396	12.9447	152.445
47	11.2469	7.21441	3.78698	12.5105	4.83412	6.92044	0.00639005	96.8471	9.01011	7.21724	2.09593	0.764154	0.674629	0.811365	16.1461	3.16216	0.196147	0.410768	2.72384	11.7781	27.9958	0.84016	65.6157	19.5495	12.7098	11.2469
48	7174.5	18.8512	2.09123	14.6726	2.68282	10.7408	0.00362657	124.25	3.92216	8.55659	1.40358	0.612403	0.863076	0.3485	17.8769	4.09957	0.321989	0.118146	7.75972	8.22314	47.2528	1.45191	72.1696	7.3443	11.1076	7174.5
49	39.0028	13.4103	1.94536	16.5206	2.03344	11.6447	0.00779741	92.5834	6.34322	8.88703	2.1447	0.429636	0.721301	0.570172	19.388	4.1949	0.597722	0.0503781	3.70765	10.8033	26.999	0.867341	68.0872	6.13085	8.44749	39.0028
50	152.231	7.6665	2.70831	12.0938	4.55225	15.8511	0.00329345	85.2283	6.46746	8.59101	2.42759	0.537456	0.651463	0.353917	17.64	4.88872	0.209686	0.116584	6.37978	11.0496	26.4234	0.701238	30.7471	5.22276	35.4109	152.231
51	4049.7	13.4308	1.82895	13.0703	5.28689	11.2293	0.00413675	105.371	5.39449	5.3658	2.73577	0.56828	0.649902	0.418095	18.8868	4.15885	0.129966	0.622	2.77285	3.91976	19.8958	0.589271	72.0713	29.6157	8.8025	4049.7
52	5334.64	20.6043	3.45489	18.3426	4.85688	10.9686	0.00308754	94.4519	10.293	6.41865	1.87422	0.449327	0.880768	0.351688	20.537	3.74336	0.645693	0.414384	6.67398	10.1419	22.0274	0.614311	50.0857	4.44465	15.0214	5334.64
53	310.068	17.4095	1.54441	14.9743	5.18303	9.45844	0.0110414	73.6811	6.28654	6.05108	2.38862	0.287609	0.66023	0.506401	18.6316	3.29104	0.424948	0.0776579	12.4868	6.6137	37.3607	0.928471	63.9028	20.7902	16.1334	310.068
54	29.7562	16.4689	2.55589	16.2912	5.11742	17.8605	0.0162094	66.2362	4.66457	8.27344	1.1908	0.426367	0.809842	0.660445	19.2734	5.06906	0.278336	0.0714745	6.24692	8.83613	42.5449	1.40766	53.2885	12.2476	8.78959	29.7562
55	1367.49	9.92501	3.3343	8.72902	5.57302	7.10399	0.00258075	71.7895	7.86933	5.69624	1.25791	0.672525	0.840154	0.00419408	17.991	3.56591	0.762984	0.14855	8.85493	5.03614	43.6979	1.0285	45.6537	17.0363	34.0955	1367.49
56	404.754	14.728	2.44153	9.90175	3.26907	9.90384	0.0148597	120.468	11.0498	8.54716	2.07182	0.61943	0.761235	0.328429	20.2662	3.62721	0.743176	0.892054	4.33896	4.78404	30.0367	1.31529	56.7846	14.2842	30.833	404.754
57	255.057	16.9262	4.42708	15.157	3.16932	6.89366	0.0143333	134.62	9.55379	8.69226	2.87642	0.506181	0.782262	0.693975	19.7945	3.10728	0.723351	0.211418	6.3823	2.59483	30.3694	1.37756	65.5903	11.4769	23.8608	255.057
58	529.191	8.45954	3.07905	16.7597	3.17916	16.3826	0.0229129	73.2411	6.18619	7.60423	2.30822	0.447939	0.755077	0.151727	17.7656	3.02469	0.474889	0.164025	12.0143	4.06716	34.0375	0.90476	57.871	4.30871	22.8503	529.191
59	172.903	8.0638	2.71851	12.0385	3.9142	8.99209	0.0190101	82.247	5.37561	6.48854	1.7135	0.696234	0.783179	0.469294	17.7678	2.26205	0.437341	0.198008	7.61333	9.0393	25.917	1.43803	67.0043	4.30092	16.1498	172.903
60	7928.71	19.4046	3.3241	15.8032	5.34837	6.11578	0.0362908	61.118	9.52731	8.07651	1.70847	0.599322	0.649034	0.559095	16.7403	2.41809	0.409356	0.438442	2.69759	4.64359	51.4904	1.02286	44.9013	22.1738	25.0821	7928.71
61	977.276	7.61411	2.41227	11.9839	3.02218	12.7487	0.00550164	85.3008	11.5984	2.13319	2.89878	0.609672	0.697153	0.216799	17.16	2.98477	0.697215	0.250035	11.9035	5.66879	39.9607	0.772114	36.9508	4.60651	16.9795	977.276
62	3809.88	18.4632	3.64236	18.6781	4.94061	5.32439	0.00272771	86.2707	10.8878	9.70658	1.361	0.54141	0.720632	0.602617	17.0359	3.07989	0.395458	0.0988235	1.91245	7.74648	39.0616	0.839624	67.5934	30.5484	14.8617	3809.88
63	110.625	9.19667	3.62354	9.17808	4.19746	7.38864	0.0044955	80.7639	6.86421	4.03738	1.28342	0.570939	0.644064	0.184357	16.6801	2.35182	0.733741	0.144198	12.8726	5.16614	37.9464	0.813224	56.5726	8.30076	28.7926	110.625
64	2330.86	7.6184	3.77225	17.5456	2.44009	19.7002	0.0150146	90.4944	1.54595	3.82876	2.96538	0.512223	0.830546	0.369785	18.8062	3.60475	0.307807	0.129203	10.0173	6.93025	33.3304	0.449266	47.5294	9.07938	11.5148	2330.86
65	4376.9	9.40912	2.06787	7.27733	4.09327	10.0732	0.0344278	63.7292	7.3064	6.65669	2.05863	0.560267	0.745806	0.498972	17.4312	4.69254	0.425086	0.19114	9.20929	2.74001	37.2863	0.802121	38.6915	37.3673	8.60209	4376.9
66	43.2943	8.62764	2.58161	13.5192	4.17439	8.84449	0.0065721	101.025	10.3357	9.23412	2.7098	0.206423	0.658791	0.627966	19.9991	4.10397	0.697019	0.383514	8.49827	9.15775	20.9359	0.380764	27.4935	7.4641	13.1992	43.2943
67	2768.09	13.014	3.53216	15.1782	3.84452	10.7358	0.0258163	104.422	8.78029	6.39399	1.73858	0.591897	0.69737	0.205155	18.1009	5.10982	0.316274	0.551133	3.99202	2.45718	43.0698	1.36015	43.2178	8.0589	37.3698	2768.09
68	8724.69	15.5591	2.03623	8.32845	4.68811	8.67637	0.0514454	91.7097	6.06426	10.9893	2.47185	0.309459	0.663564	0.0804899	19.9228	5.39234	0.909231	0.211306	4.76077	8.82569	43.6168	0.403644	38.6165	4.07684	33.1041	8724.69
69	652.41	17.9097	2.57384	9.92895	4.04363	8.39062	0.00745559	70.1424	3.55224	9.84047	1.47284	0.491304	0.860152	0.255891	16.8256	3.30966	0.404124	0.169655	6.35079	10.4181	49.4417	0.381982	63.5596	24.9611	39.3185	652.41
70	575.344	12.8965	3.26215	12.2448	4.22122	11.8139	0.00778575	82.73	4.03493	5.24397	1.93536	0.61215	0.747063	0.34609	18.8401	3.05193	0.589703	0.381648	5.03543	13.3183	42.0169	1.09965	73.5564	22.6862	16.9858	575.344
71	154.189	20.6783	3.81029	13.152	3.83334	7.81524	0.0217192	100.049	7.73981	9.89803	2.10035	0.23468	0.638866	0.288684	18.6642	5.1917	0.356269	0.330357	7.49425	10.9939	24.6483	0.382494	36.8828	14.5448	29.9853	154.189
72	7742.42	14.6878	3.09039	13.5804	5.23377	6.15724	0.0130182	90.1134	8.80918	9.1119	2.61641	0.654822	0.729458	0.62537	16.3327	3.98389	0.941375	0.581998	10.875	6.97243	34.3336	0.476879	48.1884	7.03612	13.0851	7742.42
73	3599.93	17.6212	2.08416	16.8785	3.68835	7.12	0.00538908	119.805	9.27322	5.42365	2.46862	0.267003	0.745817	0.133592	17.97	5.21834	0.832064	0.329199	9.46133	7.43909	19.4065	0.88583	64.4479	17.3773	19.2872	3599.93
74	575.644	13.795	2.09009	11.2989	5.05441	14.8621	0.0103265	73.8803	5.98613	6.64145	1.96397	0.295195	0.67466	0.3183	16.3626	3.56173	0.777067	0.103964	7.22344	5.30286	19.6021	1.33893	85.9893	9.22617	12.8702	575.644
75	246.587	9.15521	3.59511	12.7826	5.25095	9.76259	0.00173664	90.8397	9.94048	3.72523	2.25557	0.703115	0.713217	0.58638	19.0156	2.55011	0.395049	0.269213	7.26316	9.02981	19.0984	1.26738	48.2429	4.09276	13.6699	246.587
76	280.111	9.93867	3.33607	19.0697	3.89286	13.2571	0.00534449	120.868	3.29413	10.2988	1.1057	0.662272	0.748727	0.681588	16.6811	5.30551	0.677782	0.221398	3.56239	2.7433	34.9574	0.528566	59.3994	8.87822	24.308	280.111
77	89.0461	15.5174	3.39987	19.6847	4.81979	10.4834	0.0107408	98.1426	4.92095	8.70371	2.34817	0.582535	0.774816	0.464463	17.9558	4.64452	0.210217	0.816342	3.03155	3.05576	37.9665	0.400099	47.6765	5.69163	16.3504	89.0461
78	2346.72	18.8315	3.61671	11.3434	3.7524	9.32516	0.0139359	72.6682	4.93438	9.01419	2.84333	0.486343	0.862409	0.36152	16.5241	4.52319	0.553613	0.525962	13.6401	4.72292	29.9943	1.18876	63.8409	10.2266	24.9948	2346.72
79	6968.27	12.1285	4.44406	14.1827	4.88001	9.65404	0.0152953	76.7569	11.501	11.3944	1.28358	0.400927	0.792955	0.151367	19.1808	4.32772	0.491287	0.201865	6.02394	4.51944	33.708	0.540789	49.086	10.1963	8.91478	6968.27
80	281.324	14.0554	2.96155	12.5644	4.54486	6.20957	0.0104932	88.0359	5.11162	7.0368	1.12414	0.598221	0.702094	0.401434	20.087	3.25692	0.535578	0.120532	8.27719	9.85266	21.4145	1.5146	54.7674	8.87408	12.7339	281.324
81	67.8955	11.7172	1.8318	12.001	4.55527	5.79646	0.00194233	72.1638	9.05322	9.77864	2.14965	0.485545	0.662488	0.784241	18.5986	4.7583	0.566127	0.201019	13.415	3.1656	44.5423	1.09346	49.896	4.77712	34.9958	67.8955
82	1.79148	9.66697	2.21138	14.0327	3.51237	15.4876	0.00770806	92.9202	8.24603	2.89005	1.31893	0.418992	0.675891	0.299518	17.2253	4.44167	0.878607	0.319297	9.80474	3.72407	33.3881	0.384778	79.4582	16.6813	10.9519	1.79148
83	5287.37	16.7397	3.73969	13.1305	5.20079	6.07358	0.0137935	92.425	7.64942	3.50501	1.48615	0.262094	0.630254	0.19895	18.5369	4.90978	0.870928	0.169369	7.96159	4.69568	26.9867	0.667807	86.9569	5.52018	10.7038	5287.37
84	577.554	14.3737	2.91311	17.989	4.83314	9.9052	0.0134537	78.1465	12.1208	10.1599	1.86996	0.631634	0.775655	0.375324	16.1582	2.86843	0.800628	0.111735	6.20211	12.7276	33.9612	1.48705	71.2198	12.6832	10.5666	577.554
85	1581.61	13.3918	3.25233	15.4075	3.47636	16.9318	0.0195365	130.844	4.96242	9.62627	2.32146	0.467273	0.674285	0.126469	15.9385	3.9805	0.780715	0.937583	1.92336	3.50046	31.9641	0.807771	27.3366	36.0791	37.9494	1581.61
86	98.8427	15.4659	2.78323	13.6237	3.21505	17.5191	0.0230332	94.5223	13.2591	9.34748	1.78	0.41942	0.717662	0.455018	19.9098	3.85924	0.476826	0.467455	2.6673	13.5887	19.7694	0.526094	58.3244	5.43153	8.21167	98.8427
87	656.211	15.1843	1.8826	10.0184	2.80147	9.75379	0.01433	94.8276	7.95261	9.82199	1.43162	0.332159	0.660847	0.565712	17.8583	3.08833	0.591797	0.146008	6.53243	1.58129	46.7426	0.95649	45.9325	17.7908	10.9682	656.211
88	7432.07	11.0687	2.37754	17.7874	3.61797	5.94756	0.0384636	81.8327	11.5879	8.67001	1.8829	0.57904	0.82339	0.261105	16.3355	3.62003	0.887117	0.538606	8.034	4.86374	29.4482	0.741111	71.0171	36.0173	16.6116	7432.07
89	734.234	13.829	1.99858	14.6333	5.9819	10.6319	0.0120925	129.772	4.82253	6.76251	2.52136	0.791409	0.829016	0.65517	19.0804	4.66977	0.705437	0.270127	7.13893	13.0977	43.149	0.471327	51.6758	27.6613	25.7961	734.234
90	4315.72	8.54522	2.48276	15.323	3.60821	27.6606	0.0245198	105.735	7.87696	5.62047	1.40233	0.436402	0.605346	0.245537	16.0644	2.65155	0.758379	0.393934	10.698	4.41869	21.394	0.420962	54.0817	4.27961	10.7032	4315.72
91	400.667	9.23453	3.32814	15.4878	3.83844	8.02491	0.0373913	76.1701	6.45945	10.7043	1.76536	0.758308	0.705333	0.530434	18.7885	4.27765	0.296729	0.183577	9.96058	3.54965	22.6944	1.20116	34.4668	27.4446	13.2396	400.667
92	113.861	10.2543	3.68721	11.2099	3.02794	25.7502	0.00155024	95.7584	5.95833	4.93166	1.73972	0.259789	0.797707	0.600375	16.1862	2.53684	0.485247	0.313646	7.84367	4.66257	20.3577	1.48221	86.7255	17.3586	25.5513	113.861
93	135.899	10.5531	3.14826	13.3294	3.78391	11.1284	0.0305765	116.537	1.34135	3.51726	1.18518	0.444541	0.684064	0.684164	17.7798	5.00603	0.495791	0.337332	11.2311	6.03238	29.4464	1.15284	61.3122	12.0737	22.6911	135.899
94	2948.31	17.6204	3.27028	13.7958	4.50742	8.79455	0.0143874	133.602	2.59121	10.2226	1.96243	0.558046	0.812715	0.243323	18.147	5.099	0.915044	0.352067	5.84929	1.7059	32.3035	0.983326	65.0781	31.8136	20.355	2948.31
95	110.458	10.4017	2.22781	15.8708	6.45378	14.2536	0.00939127	70.8247	4.91169	11.1457	2.3137	0.328853	0.711721	0.223492	19.4188	3.7638	0.535745	0.103466	5.99752	6.15698	30.3003	0.472862	46.0132	19.832	8.41182	110.458
96	56.1819	7.57824	2.64163	15.0723	4.96471	6.04188	0.043173	80.378	8.14822	8.5451	2.84676	0.220813	0.613442	0.0210942	18.747	5.12	0.715303	0.185835	4.51339	5.12926	25.7822	0.914555	65.0146	26.0102	18.11	56.1819
97	6768.33	15.3876	3.55211	7.20192	3.76518	8.26649	0.00710188	89.5067	6.25412	9.34965	1.23581	0.476074	0.642455	0.463836	17.2092	4.68851	0.158538	0.230418	10.3111	2.67932	37.1289	0.824647	50.1391	4.55502	15.9807	6768.33
98	38.4079	16.3101	3.52351	12.8422	4.21805	12.3651	0.00386823	111.782	6.36323	5.8165	2.34002	0.63242	0.614778	0.29751	19.6892	4.73314	0.426178	0.177551	4.74507	11.5927	40.7485	0.959382	41.3378	17.9176	8.658	38.4079
99	9725.07	11.0952	3.46571	17.6457	5.40456	29.7402	0.00720701	106.411	6.97974	6.49327	1.43985	0.379767	0.65217	0.129617	18.2541	4.67284	0.311444	0.851046	9.91394	10.6429	28.803	1.00797	70.8498	8.14328	39.0602	9725.07
100	1918.61	13.7795	3.44278	16.4803	2.84169	10.1775	0.0010391	112.235	3.30919	9.80799	1.61649	0.452287	0.700565	0.604064	17.9679	5.01443	0.831339	0.259132	8.24867	4.82197	43.6591	0.98117	40.1866	10.7775	25.7173	1918.61
101	180.14	11.9884	2.45325	8.27347	4.99839	7.87226	0.0051589	63.1441	6.64595	7.08958	2.63472	0.732161	0.864516	0.47428	19.5842	2.15516	0.703968	0.299632	13.8741	3.07005	38.3002	1.32739	45.1035	6.58091	9.55745	180.14
102	26.4523	13.9034	3.14199	11.374	3.08491	9.0521	0.0475564	131.007	8.91699	6.64806	1.24698	0.49657	0.667223	0.345291	17.4989	3.89188	0.509116	0.97717	1.92349	4.7641	35.3455	1.15546	48.125	36.3655	24.0323	26.4523
