Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
10	37.5834	14.8743	3.91777	8.81672	2.53086	7.22534	0.0118718	109.168	10.1755	4.92284	2.60017	0.653134	0.74142	0.577352	17.1282	4.12802	0.625066	0.452481	5.11747	5.7111	34.7101	0.6857	31.6628	13.4521	27.8377	37.5834
11	4038.98	13.9166	3.26628	12.7074	2.33765	14.0825	0.00715052	93.6195	7.39473	5.71789	2.23001	0.564584	0.765076	0.732825	19.7799	5.77	0.811122	0.434867	4.19292	1.95516	22.8583	0.668521	38.5543	20.5051	22.9879	4038.98
12	78.8062	13.0474	3.20331	7.03354	4.94912	17.4449	0.00309431	93.9608	7.43647	9.06675	2.41104	0.620103	0.688525	0.54817	20.9283	6.48927	0.762617	0.184785	8.72334	5.75292	22.2613	0.781259	23.314	5.01579	28.13	78.8062
13	114.382	17.096	4.14627	14.3038	5.3129	8.31813	0.0129674	89.4608	11.5014	8.53812	2.60806	0.44401	0.730335	0.769965	16.2588	3.04632	0.809123	0.0984147	3.4746	9.18671	24.6175	0.587269	43.1001	18.5805	11.6287	114.382
14	382.204	19.6623	3.84015	12.129	2.74449	6.39533	0.00648489	67.0533	4.90165	11.5629	2.99352	0.665752	0.674854	0.739495	17.7239	4.49174	0.114764	0.0704877	7.10632	7.95361	33.1832	0.536305	49.6503	4.06053	22.2821	382.204
15	21.9936	20.9058	2.59584	12.2121	3.63389	8.97144	0.00855587	102.298	6.80268	5.56547	1.30184	0.550164	0.839213	0.649419	20.5106	4.6762	0.33479	0.351078	8.19437	3.07664	30.3834	0.751573	31.3385	8.42863	14.6718	21.9936
16	199.034	11.1125	1.59605	17.2866	3.54396	10.4551	0.008232	142.413	4.33479	6.99983	1.82853	0.64503	0.606988	0.379526	16.187	6.11082	0.821924	0.164203	3.87409	3.14631	26.8831	0.678486	48.1653	5.64876	11.9305	199.034
17	319.698	14.5307	2.94584	14.0021	3.4054	9.29384	0.0132728	91.0624	7.18425	8.69076	2.18199	0.376196	0.66131	0.167001	20.8864	3.58378	0.300639	0.13821	8.67471	1.90862	21.2228	0.531795	48.0811	8.53186	11.6288	319.698
18	6240.28	7.03183	4.06021	10.1222	4.51742	9.70804	0.0144845	61.8624	9.96613	8.66179	1.57359	0.689458	0.692065	0.211157	16.0682	5.9086	0.387431	0.505989	7.26695	2.34447	44.2486	0.677845	27.3741	4.00512	13.5663	6240.28
19	21.3602	13.3615	2.1347	16.8749	4.15556	5.15383	0.0126832	60.3119	6.3093	5.68534	1.60807	0.549573	0.857285	0.382484	17.8491	4.62114	0.467814	0.121869	3.24302	5.3656	24.0017	0.744014	55.793	31.4482	12.1522	21.3602
20	260.348	11.2474	3.28724	16.023	4.79145	13.7587	0.0102251	88.9044	11.8794	8.15624	2.86818	0.279916	0.621656	0.668529	17.4277	4.8295	0.76874	0.585028	6.14735	10.7148	22.2778	0.636126	36.0512	10.1735	25.2929	260.348
21	983.497	12.9053	1.55518	18.4678	3.34229	8.16992	0.00412457	96.9583	9.42755	5.75669	2.53284	0.377823	0.662441	0.374616	18.5847	3.77857	0.507367	0.282099	2.52003	2.91261	26.0761	0.618465	30.5882	32.4893	39.5467	983.497
22	33.8093	20.4878	2.02115	18.0606	3.01286	7.91822	0.01079	145.298	8.67315	10.1753	2.12626	0.520007	0.779138	0.666253	18.2622	3.30015	0.523182	0.123017	10.6115	5.80086	31.5196	0.493546	38.6424	36.3742	16.2008	33.8093
23	238.069	13.9729	3.33151	19.961	4.45029	8.61041	0.0257675	60.8012	3.6342	7.18018	1.13383	0.660267	0.668721	0.38144	18.9234	3.56799	0.791247	0.305778	7.16915	10.0556	26.7781	0.775771	25.8906	5.57426	13.9606	238.069
24	100.006	12.233	2.97593	10.8968	4.2435	13.7254	0.0142736	80.3323	2.2653	8.38617	2.83805	0.655409	0.736873	0.297059	19.3082	4.14457	0.540516	0.335865	5.00404	5.36856	30.7265	0.735547	43.0956	5.69384	12.5114	100.006
25	3267.35	16.7619	2.4933	12.0107	2.87835	25.7953	0.0138128	113.772	3.16386	6.17711	2.24288	0.531463	0.75145	0.568581	20.1546	4.7018	0.863268	0.438565	9.00168	7.74981	30.8768	0.365886	47.057	35.5363	13.5655	3267.35
26	7730.21	13.366	2.6942	15.162	4.7135	9.14123	0.0118612	78.3725	3.9329	10.8172	2.0091	0.644705	0.630149	0.0273399	19.1676	5.00895	0.235122	0.311222	2.82689	11.704	41.781	0.859344	41.5075	9.0429	31.1104	7730.21
27	1392.7	8.02241	3.46414	11.2293	3.90572	9.75577	0.0177188	118.071	12.0806	8.97344	2.10557	0.563831	0.797428	0.622089	20.9115	5.53243	0.115267	0.0826635	4.21059	10.0631	41.387	0.4406	51.1859	18.5349	12.4589	1392.7
28	880.594	18.01	2.10834	18.2648	2.92298	12.1635	0.00523178	101.382	5.23775	4.71046	2.26682	0.274981	0.636548	0.285561	18.6242	4.17939	0.616735	0.546447	8.46829	5.61103	27.4411	0.559892	46.3068	26.0224	35.5521	880.594
29	78.6922	14.0726	3.74908	14.9222	3.96252	12.5949	0.0116957	67.6982	9.19793	4.88334	1.07397	0.524466	0.762683	0.58113	20.6059	3.88121	0.465169	0.267727	11.9219	13.005	30.6109	0.793749	47.5009	26.0575	26.8905	78.6922
30	2542.8	7.94724	3.6549	14.291	4.46664	8.75982	0.012578	75.0305	3.25579	6.07965	2.16435	0.51628	0.76033	0.758876	19.1187	4.17453	0.130081	0.270275	4.01012	13.0072	32.1459	0.694334	44.6807	29.9183	11.76	2542.8
31	3664.49	17.14	2.23394	8.50997	2.97483	18.6436	0.02578	101.881	2.50137	10.4734	1.185	0.543782	0.764203	0.384054	18.0015	3.60323	0.516043	0.551653	6.20655	1.53224	30.3391	0.555435	53.2267	37.7987	30.9265	3664.49
32	328.472	11.2435	3.51552	18.3457	4.38112	12.4816	0.00218153	117.159	10.9467	5.02105	2.23523	0.258612	0.650504	0.0952163	17.4794	3.64952	0.938115	0.323774	4.0799	7.49527	22.1814	0.85524	28.4196	17.5414	10.5226	328.472
33	204.589	14.2119	3.05681	12.1137	5.11189	13.3395	0.0470838	102.949	9.21707	9.79325	1.12948	0.714704	0.791708	0.53265	18.4581	5.30303	0.197564	0.620477	4.00782	8.4296	32.7258	0.670721	52.2692	11.3858	18.1795	204.589
34	1577.53	7.09267	2.83932	16.9647	4.6771	11.7376	0.00519914	91.9492	7.97605	8.75012	1.43991	0.452832	0.70366	0.666072	20.6852	4.66085	0.248471	0.485401	1.81188	2.02906	28.4682	0.591376	41.5917	13.5485	33.6891	1577.53
35	1948.04	19.3709	2.95571	14.4428	3.06689	9.30553	0.0100851	76.1604	6.40328	10.2318	1.25438	0.522443	0.671304	0.167821	19.0305	5.0123	0.135398	0.0994753	1.42816	5.42815	39.7132	0.596684	32.4639	32.0646	37.2679	1948.04
36	4084.85	9.44907	2.11695	15.4266	3.21919	15.1226	0.0149777	80.1112	7.59749	6.1545	1.81493	0.5338	0.649063	0.172985	19.6334	5.74619	0.057359	0.560717	12.0371	2.58903	35.22	0.861237	39.7953	27.7101	21.291	4084.85
37	4855.25	17.4339	4.41963	14.6311	3.9788	7.10719	0.0250511	75.3478	4.4732	4.3133	2.87999	0.590645	0.69674	0.196628	19.8143	3.36444	0.753927	0.153414	12.8938	3.04976	32.5603	0.413136	32.4317	9.20568	8.83228	4855.25
38	9.7477	20.5265	3.3203	16.0029	4.40606	12.3912	0.0181748	75.6866	7.24754	4.7221	1.1424	0.664714	0.722211	0.424809	17.8354	5.44025	0.598284	0.122008	3.38274	3.92849	46.2706	0.856389	35.5398	8.21269	36.1315	9.7477
39	3167.33	8.96634	3.34727	13.4928	6.7362	10.0599	0.0169681	106.389	9.8214	8.06207	2.61022	0.600712	0.724534	0.345986	18.6921	3.06532	0.820967	0.244879	10.6112	6.02582	29.2917	0.773898	40.9389	4.41893	8.24723	3167.33
40	3439.93	17.5812	4.08875	17.5177	4.44075	8.11782	0.00216659	93.1771	7.7623	8.31617	1.41316	0.539827	0.93637	0.743209	18.838	3.03829	0.568753	0.248388	3.70717	2.86167	30.5769	0.738416	35.142	7.59989	34.4144	3439.93
41	116.396	7.32117	2.63707	12.1752	3.68229	11.3924	0.00631135	112.186	5.64996	6.98691	1.54993	0.484659	0.73437	0.442981	17.0499	4.6084	0.488709	0.203018	6.26958	3.39165	42.0433	0.678959	42.6462	19.3643	29.6348	116.396
42	2085.65	16.239	3.28196	12.0629	5.54015	19.979	0.00383359	69.0511	9.74573	6.47528	2.62953	0.481857	0.618338	0.465699	15.9939	4.09107	0.39082	0.108599	4.39698	6.15974	40.5694	0.767831	28.0685	33.5124	13.1538	2085.65
43	352.828	20.3547	3.4003	15.3604	3.34351	9.49012	0.0225447	91.8471	6.96121	3.37719	1.13106	0.463171	0.682334	0.461343	17.7438	5.4968	0.787105	0.365838	5.36411	8.09336	44.7752	0.53436	30.479	35.8211	20.9985	352.828
44	3903.39	10.5515	4.29153	11.466	4.6166	6.87214	0.0141774	62.2917	9.8183	9.75143	1.9122	0.640921	0.833507	0.348609	18.1948	3.07208	0.212107	0.112937	10.5629	9.89035	35.3354	0.511004	51.1274	16.2584	27.4673	3903.39
45	8418.4	16.0028	2.79566	14.9158	2.71982	5.77499	0.0071862	74.6334	8.50323	10.5637	1.76083	0.414119	0.849873	0.248393	18.3761	3.77666	0.614343	0.310229	6.19634	10.3615	33.9874	0.596428	49.5847	5.21387	17.6495	8418.4
46	152.445	14.2595	1.95525	11.4766	4.8505	9.02043	0.00639494	97.9494	10.3062	2.79282	1.3411	0.379648	0.753575	0.329685	20.6428	5.59722	0.312163	0.23567	3.35374	3.03421	33.0556	0.637783	47.9891	4.33396	12.9447	152.445
47	1094.01	13.1016	2.94395	10.8231	5.83999	5.93875	0.00934394	115.023	4.27642	5.0617	2.83515	0.514482	0.832077	0.716099	18.185	6.07943	0.517826	0.318864	2.6443	11.5015	38.432	0.566592	44.1959	25.8945	36.7024	1094.01
48	1305.79	14.9235	3.56752	7.81558	4.22938	13.942	0.0126097	95.2877	2.61004	10.425	2.63477	0.29481	0.674149	0.118963	18.0587	3.71437	0.321989	0.245976	3.30808	7.75972	33.093	0.852128	47.5655	7.3443	11.1076	1305.79
49	39.0028	13.4103	1.94536	16.5206	2.03344	11.6447	0.00779741	92.5834	6.34322	8.88703	2.1447	0.429636	0.721301	0.619715	20.2762	4.07989	0.597722	0.0503781	3.70765	10.8033	26.4371	0.651607	45.5327	6.13085	8.44749	39.0028
50	152.231	7.6665	2.70831	12.0938	4.55225	15.8511	0.00329345	85.2283	6.46746	8.59101	2.42759	0.537456	0.651463	0.402622	17.9569	5.93648	0.209686	0.227849	11.0496	2.69998	25.9259	0.589364	26.9395	5.22276	35.4109	152.231
51	4049.7	13.4308	1.82895	13.0703	5.28689	11.2293	0.00413675	105.371	5.39449	5.3658	2.73577	0.56828	0.649902	0.467049	19.6113	4.04107	0.129966	0.622	2.77285	3.91976	20.1299	0.547407	47.5166	29.6157	8.8025	4049.7
52	5334.64	20.6043	3.45489	18.3426	4.85688	10.9686	0.00308754	94.4519	10.293	6.41865	1.87422	0.449327	0.880768	0.400385	18.0962	4.0837	0.645693	0.129259	11.6028	6.67398	36.2095	0.478097	38.2422	4.44465	15.0214	5334.64
53	299.764	9.61155	2.83031	19.4277	4.39485	16.1555	0.00909207	94.2878	5.36811	6.28654	1.29492	0.292252	0.775137	0.375997	19.3011	4.40497	0.424948	0.159834	2.17442	12.4868	29.8565	0.705451	46.524	20.7902	16.1334	299.764
54	1110.16	8.18685	1.70939	10.7942	4.6939	13.2952	0.0157815	123.523	11.2914	9.09048	1.48506	0.584896	0.673292	0.292776	17.9526	5.54778	0.779562	0.464322	8.83418	2.00129	29.0086	0.680802	54.108	28.4578	35.9782	1110.16
55	406.051	11.9392	3.00602	15.784	3.05318	5.24271	0.00553174	137.191	1.56054	4.4701	1.89586	0.557955	0.656541	0.398475	16.7845	5.21768	0.284236	0.660461	8.33195	9.80296	30.0699	0.637865	34.8336	18.8675	9.63356	406.051
56	3718.11	10.6764	3.70003	15.5872	3.29439	15.0436	0.0172754	97.635	5.82157	5.23665	2.35414	0.37607	0.626907	0.472828	19.86	5.43186	0.331593	0.63725	4.37297	2.25235	29.3854	0.80899	34.5509	28.6868	16.5766	3718.11
57	282.406	7.67549	3.84856	13.949	4.62943	14.202	0.0388469	147.065	8.29418	4.50797	2.37314	0.797467	0.785126	0.625099	18.7627	3.93841	0.307607	0.411103	4.05765	7.92599	29.8902	0.582328	31.3787	12.4444	15.7489	282.406
58	966.088	8.74985	2.80381	19.3895	4.11483	22.0192	0.00727321	81.7084	7.68865	5.37294	1.45906	0.337976	0.821746	0.788805	17.566	3.63022	0.218722	0.198464	2.70779	6.09924	24.4375	0.757045	33.4217	39.811	15.7685	966.088
59	1559.16	10.5738	2.61509	8.76899	3.8077	9.65808	0.0083392	117.803	3.25409	6.2247	2.91672	0.391707	0.682951	0.705441	18.0225	5.38364	0.292382	0.444973	6.17032	7.74131	26.0678	0.52031	44.3662	5.43954	27.472	1559.16
60	1489.42	7.24649	3.60138	15.7186	4.56064	17.2758	0.00431456	145.788	4.1118	9.52731	1.70847	0.398068	0.750037	0.231901	16.0268	5.14464	0.409356	0.0963425	4.64359	9.9348	23.1133	0.621283	53.3865	4.77095	17.796	1489.42
61	236.979	14.9059	2.74148	8.68966	2.9847	9.38463	0.0289346	106.451	6.60309	8.62533	1.15761	0.364057	0.918026	0.250835	18.7004	4.85087	0.454483	0.0855055	5.66879	2.35552	37.9462	0.615923	30.0286	4.60651	16.9795	236.979
62	3809.88	18.4632	3.64236	18.6781	4.94061	5.32439	0.00272771	86.2707	10.8878	9.70658	1.361	0.54141	0.720632	0.652286	17.1555	3.24544	0.470007	0.0988235	1.91245	7.74648	37.1478	0.641221	45.2868	30.5484	14.8617	3809.88
63	110.625	9.19667	3.62354	9.17808	4.19746	7.38864	0.0044955	80.7639	6.86421	4.03738	1.28342	0.570939	0.644064	0.232405	16.6834	4.92984	0.733741	0.216836	12.8726	5.16614	36.1576	0.631328	39.7991	8.30076	28.7926	110.625
64	2330.86	7.6184	3.77225	17.5456	2.44009	19.7002	0.0150146	90.4944	1.54595	3.82876	2.96538	0.512223	0.830546	0.418552	19.5043	6.52673	0.707386	0.0851794	6.2483	4.08962	37.5335	0.467708	48.7895	6.14925	34.6396	2330.86
65	25.895	11.9516	3.00291	9.27741	3.37158	6.08112	0.00639316	109.235	3.79949	9.57241	1.75595	0.363242	0.709327	0.483658	16.2382	4.15299	0.637845	0.308071	9.61583	8.42506	25.5242	0.697429	32.3883	27.104	10.621	25.895
66	44.3429	12.4508	4.1093	8.0394	2.63643	8.47461	0.00658574	62.856	7.31155	7.52317	1.20245	0.5735	0.811188	0.671879	15.7202	3.38776	0.346418	0.431825	6.90351	10.7384	33.5821	0.812348	47.5904	7.87598	14.5918	44.3429
67	115.728	9.42668	3.2449	17.0523	5.38947	11.312	0.0135252	85.3355	7.52529	11.1048	1.75118	0.618686	0.6798	0.153786	19.6328	3.97317	0.842834	0.611184	11.8028	4.53198	38.3645	0.343023	35.7552	8.40485	26.7448	115.728
68	30.8781	7.34552	3.6578	19.1999	5.98165	19.3196	0.00572024	118.222	7.36195	6.84519	2.45408	0.278521	0.606569	0.657221	17.9892	4.08979	0.371531	0.129166	5.43768	2.73713	42.2976	0.790017	39.9646	6.54899	21.8225	30.8781
69	201.751	11.0722	2.67924	14.6718	5.01869	7.10223	0.0659724	60.1438	10.2947	6.44356	2.06444	0.416368	0.656724	0.369286	17.3563	6.44585	0.764387	0.481906	4.38481	1.5068	21.4472	0.514462	36.1322	34.9742	37.2074	201.751
70	2074.79	10.7633	2.99798	12.2979	4.57367	18.527	0.005392	90.9378	6.27978	5.24489	1.69073	0.514454	0.684896	0.536295	19.5346	3.50447	0.0619864	0.166623	10.3253	1.94847	27.7268	0.703948	38.9647	9.57833	25.2373	2074.79
71	2620.29	12.2897	3.37605	10.6238	4.92798	14.2921	0.0159378	103.28	6.3819	11.8739	2.49525	0.506082	0.683334	0.321537	20.9715	4.47893	0.616051	0.296603	3.32665	4.58212	25.0583	0.675183	52.782	4.30106	24.1748	2620.29
72	2524.05	10.0093	3.76462	10.5611	3.29418	10.4072	0.0157056	71.5042	4.33003	3.80035	2.1213	0.677775	0.814362	0.681299	19.1955	4.1725	0.680388	0.254305	11.9709	3.31618	33.7342	0.753247	28.1327	27.8199	17.0027	2524.05
73	553.376	8.37741	2.2441	16.1779	3.99431	10.926	0.00334541	69.4692	5.1961	10.5513	1.49055	0.611259	0.663626	0.762338	15.9623	5.09599	0.888042	0.42271	4.8632	8.34428	48.3133	0.422623	48.4438	4.07412	8.26242	553.376
74	70.979	14.6601	2.78276	12.0045	4.13902	12.9598	0.00387529	60.3272	11.135	8.30406	2.14121	0.517554	0.706781	0.41688	20.1482	6.95501	0.622998	0.519218	13.7807	7.22853	25.1656	0.564871	41.4539	12.1351	24.4099	70.979
75	94.6181	8.59673	2.70235	10.8143	2.73415	11.668	0.0258036	60.1799	7.19258	7.13599	1.31908	0.738747	0.845897	0.726162	17.4657	5.25763	0.0392138	0.242578	1.21565	7.13714	40.7957	0.435246	29.7913	14.1809	33.0522	94.6181
76	2600.86	13.8593	3.31582	16.0589	3.168	19.3464	0.0168431	112.814	7.07516	7.32046	2.53603	0.510649	0.736734	0.195403	20.8069	6.72139	0.154049	0.165046	2.468	6.499	37.8623	0.467534	55.35	4.26375	9.27852	2600.86
77	58.1714	14.8752	3.28007	17.8757	3.00725	14.4287	0.00885593	108.988	8.84299	5.61696	1.59479	0.746454	0.727219	0.330916	18.4159	5.85143	0.308597	0.1198	12.356	7.58837	31.7619	0.669685	34.5145	23.0098	31.8073	58.1714
78	68.7767	13.1811	3.91617	12.202	4.39578	19.0036	0.0250328	82.4479	4.84693	11.7213	2.26474	0.25854	0.614836	0.317807	18.3164	5.74879	0.614344	0.323192	9.7551	4.69013	23.6081	0.73848	40.6589	6.06978	37.6942	68.7767
79	5256.34	20.4971	2.84674	11.6729	2.90467	11.3047	0.0210385	117.935	6.66818	11.02	1.62817	0.50972	0.684433	0.703446	18.787	6.28118	0.529774	0.151704	7.01063	8.24715	39.7641	0.608065	50.3184	23.0305	15.8145	5256.34
80	319.622	14.647	3.62505	13.7605	3.69146	11.7049	0.0113618	88.9532	12.6989	6.35006	1.52554	0.532897	0.645488	0.33283	17.5819	3.05558	0.483208	0.225705	6.58982	10.2122	31.4154	0.611739	35.2835	37.3799	18.2302	319.622
81	1049.41	11.2626	2.81364	9.642	2.57016	7.11099	0.0023497	91.4417	3.84246	7.72536	2.31681	0.32094	0.857647	0.393385	20.8267	5.44813	0.257398	0.235927	4.63579	11.2493	40.24	0.487814	44.5954	4.25285	15.4462	1049.41
82	1821.8	12.8426	3.04469	17.6921	2.85513	15.611	0.0157893	74.0691	4.63757	2.27884	2.18547	0.402474	0.807889	0.38173	18.8976	4.59148	0.408468	0.0967239	5.92275	4.93008	24.1384	0.664236	47.1709	4.80489	11.5902	1821.8
83	4248.73	10.9917	2.68058	15.4306	3.08953	10.5708	0.00541481	110.566	9.16972	3.37148	2.58723	0.595354	0.807653	0.485758	21.1376	4.65959	0.424988	0.264407	4.08302	3.18672	23.5162	0.468967	45.5647	19.0492	8.96887	4248.73
84	3979.53	16.867	2.46183	13.9285	3.42398	8.45148	0.00830243	119.823	6.21975	6.11946	2.06932	0.699562	0.783314	0.472916	19.5688	3.45684	0.404329	0.39452	2.30215	11.8261	28.5172	0.393465	31.1577	14.5779	14.6852	3979.53
85	536.471	19.3083	2.80855	7.19078	3.82541	14.1868	0.0113785	135.494	8.03948	3.0917	2.52615	0.500932	0.71991	0.595991	19.9865	4.68411	0.506076	0.173904	4.3716	12.8418	38.3406	0.674997	40.92	5.78279	15.8724	536.471
86	48.2227	15.9031	1.74709	12.425	4.74259	6.10981	0.00186353	95.4692	12.7211	4.00057	1.41322	0.50283	0.68503	0.402618	18.9532	5.94602	0.807208	0.575831	12.0407	5.29435	46.6341	0.478366	45.0371	10.8577	31.7173	48.2227
87	1250.17	7.65833	3.28021	15.245	4.9029	15.0473	0.00381043	118.709	3.88865	5.26859	1.30703	0.292025	0.81022	0.141172	17.4895	3.92392	0.673302	0.218695	6.3697	3.91266	26.6673	0.326157	49.2648	4.97651	14.9159	1250.17
88	258.199	11.1523	3.18	11.2044	3.88536	7.30086	0.00933204	128.645	8.08164	4.91759	2.29627	0.674222	0.633017	0.713132	18.3151	5.35047	0.181581	0.191839	5.79622	10.2961	34.7705	0.83523	34.979	27.2799	14.7884	258.199
89	60.4446	7.63345	2.79439	17.0836	5.2316	10.8393	0.00694821	83.9178	6.67393	11.8053	2.9089	0.56763	0.686583	0.179684	17.796	4.1727	0.49547	0.626646	4.23257	2.04633	29.8846	0.755288	51.8438	9.37704	24.1316	60.4446
90	7460.25	12.701	3.22386	9.88007	3.48063	5.97807	0.0107714	93.3513	7.08506	9.71164	1.3213	0.695672	0.630354	0.806337	17.7707	4.70846	0.696948	0.4191	10.0691	8.57226	25.9636	0.568306	31.4468	7.2684	14.6699	7460.25
91	72.9011	16.1195	2.08579	12.3763	4.65603	12.816	0.00631242	63.088	4.58145	5.92366	1.05869	0.420557	0.75489	0.260243	16.9679	4.70659	0.777549	0.223515	2.03837	4.30951	44.0029	0.632173	47.6103	4.27427	8.96307	72.9011
92	2424.56	7.31798	1.798	12.2548	4.84607	13.9366	0.0142294	60.6097	4.64511	9.68081	2.29974	0.400584	0.789424	0.234602	20.7488	5.85273	0.710526	0.109094	7.99612	5.50267	23.5987	0.416419	27.3602	8.7582	13.8937	2424.56
93	242.402	10.3471	3.41509	12.5332	3.41011	8.23259	0.0167906	99.8163	7.49252	11.5624	1.96322	0.382754	0.850591	0.734009	20.4275	4.4556	0.324723	0.215224	8.40382	12.9236	27.8438	0.595591	54.8201	21.4805	31.8561	242.402
94	531.29	14.8269	3.43201	18.9333	3.78537	9.21027	0.0172705	88.1632	13.5383	6.10524	2.63596	0.598842	0.782798	0.520222	19.7301	3.56647	0.603062	0.814449	6.38223	8.55984	42.3097	0.498549	42.4809	15.1873	13.2534	531.29
95	2339.66	18.4025	2.97131	15.6148	3.60725	7.21269	0.0110656	104.818	6.22272	7.13022	2.65563	0.583802	0.709375	0.231188	19.0586	5.24418	0.4802	0.458219	6.57389	4.49455	23.5301	0.860685	32.5456	4.8084	19.7502	2339.66
96	32.8325	10.4023	2.58713	18.1849	2.72723	16.5359	0.00856788	84.446	6.61214	2.12678	1.44436	0.249919	0.666876	0.458579	18.4295	4.59025	0.958021	0.487917	5.60464	9.12671	36.0048	0.382899	32.4265	14.4187	11.9222	32.8325
97	11.4283	9.70716	2.31165	13.0008	4.48634	7.73587	0.00732752	74.4367	7.80755	7.2734	2.62617	0.666096	0.783604	0.723497	20.2374	3.68125	0.145765	0.247167	5.89188	12.0467	29.4678	0.66506	31.5157	15.9917	8.71457	11.4283
98	225.128	7.07919	3.23511	12.4116	4.55877	5.70201	0.0137496	92.1991	5.43693	2.75326	1.11286	0.542912	0.85431	0.686037	18.6359	4.31528	0.108213	0.35938	13.6634	9.86282	37.5196	0.476419	36.6863	17.3446	30.1023	225.128
99	9405.09	10.1939	3.50652	15.3309	3.5063	7.96573	0.016561	113.143	8.10054	4.35034	2.30244	0.697579	0.772527	0.719646	17.7408	4.77587	0.526028	0.164805	5.02476	3.12332	31.0641	0.694822	34.6486	8.63862	8.02955	9405.09
100	5979.23	12.1139	3.29164	16.0223	3.74164	5.03744	0.013877	99.9381	10.0499	10.0489	2.80445	0.308642	0.730039	0.659282	16.3486	4.07075	0.751686	0.498151	2.58869	5.93311	30.7582	0.739043	41.0647	13.6717	36.5399	5979.23
101	346.817	14.6593	2.57637	9.16017	4.31897	11.0078	0.0203778	73.8681	10.067	8.24294	1.86092	0.313881	0.625561	0.330656	17.5077	3.9916	0.419935	0.499442	4.65028	3.61123	21.4795	0.602701	43.2613	26.2676	14.6961	346.817
102	1484.66	12.6208	3.60568	15.4059	4.54584	5.48747	0.0118017	97.8379	9.96089	3.43273	1.67076	0.612072	0.668955	0.420415	19.3298	3.22372	0.317395	0.279006	5.90419	10.9007	29.4917	0.347357	43.4022	14.6922	15.8288	1484.66
