Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
13	19.364	8.25153	3.13661	18.6171	2.79746	7.56466	0.0156537	89.3525	6.30244	9.86959	2.14612	0.297898	0.739219	0.246185	17.4881	7.16513	0.15724	0.187154	2.93193	3.26001	29.9953	0.347034	40.9656	16.4082	24.9764	19.364
14	1016.83	11.9543	3.01291	18.0289	3.51915	11.4972	0.00281951	88.7168	5.97545	2.8537	2.9846	0.548217	0.649596	0.535584	16.0091	6.54728	0.640847	0.224131	6.68802	5.02519	35.6185	0.290074	50.6584	4.68829	35.1385	1016.83
15	4549.74	7.27295	3.59571	15.3793	4.48987	5.97329	0.00799324	101.3	8.60684	7.68183	2.86868	0.2628	0.604451	0.21833	16.6269	5.80092	0.571007	0.2058	2.28992	3.78148	36.0995	0.54372	38.6128	25.3138	15.5161	4549.74
16	57.8177	8.2316	4.07045	13.4827	4.7718	7.82007	0.00553441	78.8828	7.96778	8.30544	1.29979	0.400948	0.705877	0.0899641	18.5432	7.44462	0.203898	0.165557	7.30443	10.3456	46.5131	0.483743	41.786	6.06764	15.1688	57.8177
17	31.5768	9.8676	2.66253	8.72468	2.36273	8.45064	0.0224185	100.408	7.92838	4.23965	1.1597	0.393948	0.742819	0.108885	16.9599	8.34871	0.412133	0.700982	1.59065	10.0197	35.386	0.518555	38.5332	19.0251	29.7667	31.5768
18	153.151	12.5108	2.4935	17.7365	3.92065	6.57501	0.00407129	130.684	10.0515	6.37377	2.52788	0.545932	0.858768	0.603094	17.7551	9.13941	0.411009	0.311838	10.2188	5.89644	45.7144	0.478466	38.0922	7.0537	18.5971	153.151
19	5956.22	8.17167	2.72042	10.8089	4.62506	8.82432	0.0118745	137.186	5.88205	5.74258	1.18566	0.587306	0.664494	0.559211	16.5678	6.5569	0.427594	0.407132	5.73017	9.73244	30.39	0.513532	60.1569	25.8299	26.1901	5956.22
20	579.447	12.3591	2.87151	14.9271	2.89958	7.27852	0.0166068	71.1982	8.75608	9.90076	2.76622	0.516791	0.822658	0.347777	18.3265	5.89711	0.553314	0.313793	2.11876	2.32927	46.784	0.361182	43.0153	28.712	31.546	579.447
21	52.7613	9.89034	3.08092	9.64475	4.56873	7.806	0.00770792	77.9092	6.82955	6.50408	2.01836	0.534855	0.655108	0.388355	16.6621	8.67842	0.159157	0.897051	1.43584	10.3036	46.4409	0.591302	49.1204	9.50799	34.9184	52.7613
22	6185.56	8.49893	3.3429	17.7275	3.67265	12.7553	0.00828695	92.3871	4.74208	5.9444	2.91747	0.375341	0.884419	0.53441	18.1593	6.57913	0.882765	0.28172	4.50899	12.199	33.044	0.398278	49.2225	26.6328	10.1621	6185.56
23	1082.55	8.76219	3.30761	11.0962	4.8882	5.65539	0.00757578	62.24	4.00008	7.29203	1.17596	0.673382	0.701699	0.288998	17.9484	8.3271	0.693998	0.35684	11.9953	9.03853	29.2368	0.48755	49.0805	12.8063	23.0539	1082.55
24	2666.58	12.1676	2.52228	16.2717	4.01616	8.24615	0.00597832	105.426	5.43577	7.04311	1.9686	0.790696	0.933709	0.512434	18.5082	6.72307	0.368921	0.124969	2.16933	2.73118	41.1267	0.493655	55.409	18.3577	10.5484	2666.58
25	1348.04	7.61	2.3749	11.5463	4.9884	13.8927	0.0216682	128.147	8.08852	11.4261	1.4281	0.529361	0.734355	0.358953	18.0808	8.83616	0.219806	0.462714	11.4784	6.00392	38.5059	0.396839	37.6719	17.5786	21.6626	1348.04
26	4563.38	9.01535	2.90522	14.1518	4.71354	11.367	0.00904727	111.245	8.79463	7.60287	2.28021	0.715166	0.837409	0.365999	17.8467	8.65198	0.954727	0.186641	6.71028	12.4032	45.2418	0.534831	56.8289	5.53338	21.4447	4563.38
27	9424.88	15.0267	3.33092	7.24491	4.76852	13.521	0.00441674	68	8.57096	10.1127	2.36422	0.254484	0.79063	0.381083	16.6648	6.49058	0.634978	0.399276	13.9398	4.50908	28.8031	0.443072	49.3341	27.7412	28.0043	9424.88
28	1133.78	13.3031	3.56702	11.4045	2.59285	8.79598	0.00775443	137.848	7.84467	3.6878	2.27128	0.717714	0.738444	0.385555	18.2804	7.48349	0.329059	0.149333	13.4194	3.93448	27.7892	0.435857	44.0865	11.1242	28.84	1133.78
29	1255.55	12.0717	3.49918	17.9636	5.70721	11.6669	0.0132438	107.467	9.16465	7.7122	1.57341	0.313577	0.725821	0.512594	17.3669	7.64298	0.633015	0.379796	8.07572	7.5941	39.6961	0.512974	49.2475	14.6309	34.192	1255.55
30	157.141	14.4433	2.62844	15.4972	4.56401	7.07346	0.0148687	110.824	4.30598	3.9245	2.23099	0.579209	0.815781	0.450165	17.981	6.23016	0.851245	0.436925	6.20655	1.53224	35.7576	0.396148	56.8052	37.7987	30.9265	157.141
31	328.472	11.2435	3.51552	18.3457	4.38112	12.4816	0.00218153	117.159	10.9467	5.02105	2.23523	0.258612	0.650504	0.0215888	17.0867	6.74862	0.938115	0.323774	4.0799	7.49527	28.0197	0.626231	35.8934	17.5414	10.5226	328.472
32	204.589	14.2119	3.05681	12.1137	5.11189	13.3395	0.0470838	102.949	9.21707	9.79325	1.12948	0.714704	0.791708	0.4472	17.5785	5.60854	0.702988	0.121534	8.26893	5.71977	40.0796	0.407646	51.417	17.1445	9.45312	204.589
33	1212.06	19.6445	3.05341	14.3872	4.77432	10.8358	0.0157982	87.6663	11.3261	9.3788	1.28996	0.635421	0.706497	0.476989	18.295	8.18355	0.752907	0.154595	13.7874	9.66153	41.06	0.597451	58.8353	9.20631	19.949	1212.06
34	93.1655	11.9677	3.86197	11.9166	3.81614	9.57106	0.012223	119.134	7.22098	7.64858	2.9495	0.608886	0.606689	0.350266	17.7125	6.43879	0.742188	0.326638	4.45428	7.56619	33.2964	0.289407	49.7609	6.66497	27.0091	93.1655
35	5199.12	7.48279	3.33547	8.6013	4.2907	6.07569	0.00766171	86.1526	8.28792	3.01145	2.73634	0.469401	0.613752	0.549016	16.676	8.28333	0.684695	0.0910948	4.9177	3.0862	40.5923	0.611698	43.2701	6.46786	22.1706	5199.12
36	661.034	13.4497	4.03738	16.9103	2.56506	11.9474	0.026119	82.3023	9.05863	8.05279	2.06226	0.720945	0.69788	0.182769	17.2018	5.85975	0.462967	0.134384	10.2407	5.08498	31.1849	0.355006	57.0887	9.47904	22.9935	661.034
37	1515.71	15.8288	1.94829	10.2352	3.82597	12.4419	0.00189985	108.017	8.21819	8.58634	2.16071	0.672387	0.62407	0.60254	17.9081	6.24679	0.252057	0.248013	1.76441	2.70392	55.4041	0.337994	41.8955	8.21269	36.1315	1515.71
38	3167.33	8.96634	3.34727	13.4928	6.7362	10.0599	0.0169681	106.389	9.8214	8.06207	2.61022	0.600712	0.724534	0.265581	17.696	5.71561	0.0553736	0.0878528	7.50563	10.6112	33.9878	0.429952	57.0486	35.0386	14.4261	3167.33
39	1555.24	13.7773	3.84803	15.2037	3.48572	10.4388	0.0119259	103.162	7.5974	10.0603	1.11871	0.602249	0.801438	0.400136	17.6905	5.74611	0.487308	0.856843	2.72357	6.24364	32.9959	0.490438	41.3274	24.9236	8.02954	1555.24
40	5489.48	12.0631	2.17067	7.35608	5.74639	9.69378	0.0126901	85.8279	4.56144	2.51874	2.93337	0.630904	0.756767	0.470324	17.5378	5.55104	0.488496	0.311919	9.82902	11.4551	47.6869	0.423262	33.991	24.4042	12.6001	5489.48
41	668.489	17.1333	4.25665	12.5464	3.18338	9.79393	0.0276105	91.7372	6.04154	8.32189	2.49977	0.259417	0.632916	0.348509	18.6774	8.4199	0.529428	0.106894	7.15913	9.71463	40.7123	0.361344	46.7835	9.98605	39.288	668.489
42	62.0006	15.8305	2.75637	12.0734	3.42641	9.30874	0.00953844	75.8691	10.186	9.57169	2.24066	0.444291	0.683308	0.524974	18.2603	6.55629	0.62118	0.122722	10.5473	7.6042	41.397	0.581123	44.4182	11.6067	25.3742	62.0006
43	4136.2	8.41069	2.17839	17.6972	4.91714	20.6265	0.00775209	111.138	11.0052	5.48968	1.44438	0.45023	0.682393	0.572256	17.0553	8.04224	0.417693	0.353227	7.825	6.38014	39.8434	0.279016	34.288	8.13042	16.5299	4136.2
44	307.455	16.9327	3.99169	10.853	5.49873	6.96968	0.0089531	84.9999	3.47263	6.29099	2.44212	0.469102	0.755246	0.389406	16.6573	5.89833	0.48635	0.107976	8.41134	2.64811	30.2208	0.435047	35.0079	6.14241	28.5992	307.455
45	9058.45	11.7686	1.82815	11.2042	3.53744	6.50227	0.0298045	128.025	3.3819	7.6861	2.08835	0.51719	0.813716	0.409201	17.2559	6.9912	0.500178	0.445691	7.36031	13.203	33.6212	0.270797	40.5062	4.96879	8.83623	9058.45
46	2243.94	18.096	1.80451	16.582	2.63829	13.5578	0.00796667	93.213	10.8935	10.1529	2.37815	0.523174	0.785579	0.133705	17.934	8.38579	0.54013	0.551586	3.43761	10.0298	41.5909	0.413877	33.9209	11.3333	26.5892	2243.94
47	614.941	18.5349	2.88174	11.8998	2.28666	6.45033	0.0110853	96.97	10.9964	11.3197	1.52778	0.577116	0.853314	0.544375	16.0676	8.21027	0.558386	0.0639658	11.9906	7.24645	39.862	0.56641	58.7895	18.7556	24.1809	614.941
48	121.101	20.6679	3.38832	10.9306	4.16632	10.9223	0.00567426	82.6273	6.38639	4.81525	2.78867	0.463752	0.755225	0.681299	16.0656	6.89823	0.579492	0.221057	5.00018	5.70592	32.5238	0.629639	54.053	14.6618	12.8408	121.101
49	79.3314	10.5418	2.7956	16.2928	6.64406	5.72768	0.00725223	84.1332	3.04285	8.82227	1.86606	0.225373	0.701406	0.719296	17.9917	7.9188	0.191553	0.172519	4.94639	6.77966	40.4859	0.450929	41.0074	18.7872	37.9454	79.3314
50	617.517	10.3046	2.24746	7.86889	3.5605	11.6731	0.0165531	106.298	6.81158	9.13418	1.07177	0.713704	0.785688	0.452458	15.9706	7.36556	0.610571	0.535015	5.67186	5.69595	36.6143	0.322381	59.2432	10.8128	19.5603	617.517
51	275.481	11.5892	3.31722	8.78769	3.61506	8.08845	0.00919269	74.7535	5.47437	6.73197	2.64296	0.757109	0.686268	0.431018	17.1452	6.77851	0.889354	0.189767	8.59491	8.51185	29.7949	0.381882	60.775	24.8095	18.2626	275.481
52	20.572	20.3037	3.55128	12.5905	4.47937	11.2912	0.0103196	74.7252	12.1372	2.42073	2.55754	0.411767	0.765824	0.67659	18.4108	5.93597	0.288086	0.145746	5.42336	13.001	42.9546	0.543351	40.2515	38.2963	12.7949	20.572
53	536.181	19.8116	3.16188	12.1789	4.33606	14.5583	0.0253763	78.2574	4.88917	6.93303	2.89488	0.310635	0.61458	0.791402	16.8398	6.21734	0.768201	0.0796374	6.36753	5.18176	38.5552	0.512134	47.476	23.4533	10.8018	536.181
54	1220.18	14.6728	3.86382	10.6248	5.02568	12.3343	0.00613184	120.215	9.36617	7.7635	1.26623	0.558733	0.900589	0.238848	16.9545	7.10378	0.495717	0.371492	5.02932	7.17876	42.0826	0.396033	44.1551	7.78484	15.5396	1220.18
55	25.7422	7.54803	2.80045	18.4067	3.30999	8.00394	0.00899995	124.267	6.25735	5.21991	2.10559	0.625887	0.786517	0.503711	16.8527	5.74551	0.384694	0.358333	6.75622	11.5109	44.137	0.583057	58.7301	13.6916	19.8868	25.7422
56	163.414	17.2453	2.15731	12.9251	3.75817	9.47394	0.0037069	86.3003	10.8337	7.34448	1.91553	0.444722	0.722955	0.258327	16.8737	8.28295	0.767949	0.141528	8.04875	5.84438	47.0458	0.520701	37.0985	5.17748	14.5217	163.414
57	464.46	8.6934	1.83122	9.95995	4.77933	7.27884	0.0114305	97.4353	6.39148	7.23826	1.75089	0.451158	0.663473	0.181757	17.5039	7.00958	0.525211	0.171768	6.2198	12.8317	32.8394	0.577515	56.5843	4.71135	25.9552	464.46
58	36.5694	11.2111	2.63763	12.09	4.14522	8.33312	0.00661111	133.247	7.36352	8.10657	2.07358	0.39857	0.693642	0.276853	18.6172	7.96645	0.540489	0.128271	12.5515	8.97674	40.9519	0.626372	35.4342	12.5387	18.6364	36.5694
59	3164.96	14.2049	2.15584	12.2445	4.76104	6.705	0.0360395	72.2366	12.0924	8.51541	1.98817	0.67333	0.800603	0.393437	16.8685	6.18956	0.196909	0.217151	6.27978	2.27377	41.4575	0.430536	53.6261	4.79585	17.4756	3164.96
60	209.066	12.1256	3.36848	19.8213	5.66663	17.0468	0.017005	140.872	6.08706	2.28607	2.41257	0.640702	0.758091	0.381712	16.9719	7.01285	0.326269	0.508274	1.9094	6.4221	48.7613	0.56709	53.5107	8.12271	18.4902	209.066
61	97.2034	19.29	2.30653	8.96111	2.59201	8.01371	0.00131363	74.8487	2.98299	7.43856	2.76586	0.6252	0.604385	0.628759	17.1948	5.97814	0.700123	0.28667	6.78379	3.53036	40.293	0.362815	51.7179	7.53703	12.6455	97.2034
62	275.826	10.4612	3.41248	11.9734	5.5061	9.8796	0.0151109	116.366	5.6852	8.58959	2.69863	0.509684	0.802497	0.235217	18.0749	8.83977	0.41553	0.796784	10.5102	7.08042	36.6971	0.620321	45.7194	21.957	38.7155	275.826
63	2489.92	8.267	4.30218	10.9798	3.04771	15.0529	0.0210815	85.0832	4.67383	8.99033	1.51985	0.319428	0.751706	0.391359	17.8346	6.00833	0.26635	0.161721	7.46748	7.0878	53.5255	0.287919	39.1679	18.8427	17.6132	2489.92
64	1265.13	12.5212	3.13504	15.2903	4.26733	24.5896	0.0070588	102.982	11.2153	10.6013	2.75809	0.326252	0.66127	0.494725	16.3198	7.8589	0.775982	0.254234	4.61002	3.73874	37.1146	0.471019	45.0111	27.4795	21.4002	1265.13
65	247.986	9.4534	2.55333	16.9426	2.8078	8.46126	0.0170209	125.276	6.93992	8.85206	1.15151	0.555963	0.810086	0.492685	16.7447	5.78148	0.585963	0.091319	8.64224	9.46764	34.5809	0.471113	53.0036	9.03682	35.683	247.986
66	5.12181	10.5025	3.2584	12.8685	6.11287	22.1999	0.00546581	88.0576	10.869	9.26112	2.60341	0.381904	0.814047	0.190821	16.1594	8.61674	0.73625	0.590491	7.61057	6.75404	27.2968	0.607682	36.8046	8.06655	33.1836	5.12181
67	116.33	12.1641	2.65671	19.6488	4.846	16.4713	0.00516662	79.0691	2.93593	10.378	1.81131	0.609156	0.630482	0.323678	17.1327	7.64822	0.665745	0.506521	6.1555	5.23865	39.7238	0.507805	41.8351	6.06663	10.5853	116.33
68	1105.67	8.92246	4.25711	17.7341	3.97193	5.22729	0.00970312	138.046	13.1035	4.97548	1.91002	0.373793	0.644067	0.474877	17.8281	9.00488	0.185237	0.185563	7.15333	5.92692	30.3842	0.45754	52.8358	32.1846	11.4554	1105.67
69	8.06396	7.31004	2.71098	8.05821	3.41466	12.5529	0.00278353	81.3401	8.41189	6.0243	1.75846	0.58367	0.902123	0.430124	18.3225	6.41763	0.465956	0.216729	3.98729	7.14911	34.4717	0.367748	59.5135	24.3194	33.2735	8.06396
70	9247.22	12.8114	1.86525	7.63358	3.38866	8.00845	0.0123404	114.501	8.20629	9.76017	2.31441	0.405758	0.651222	0.217133	17.8004	8.12994	0.797919	0.608087	8.28026	12.0289	38.4848	0.463321	60.6844	12.7894	38.8702	9247.22
71	63.6725	16.975	2.91921	19.9537	4.77411	6.45956	0.0122653	112.717	3.33869	11.6489	2.68459	0.448604	0.61591	0.555168	17.6942	7.47199	0.284398	0.16479	3.99476	3.35507	41.535	0.309935	44.3898	17.3053	12.2226	63.6725
72	487.919	20.3258	2.24656	8.54056	4.99349	13.5966	0.00694742	97.603	12.1301	3.50505	1.01595	0.591633	0.684969	0.60597	18.105	6.83738	0.832064	0.275288	9.46133	7.43909	38.1185	0.456951	45.6536	17.3773	19.2872	487.919
73	35.5552	19.2038	4.12274	7.80824	3.65978	15.3346	0.0196868	91.3904	5.38803	5.98613	2.40673	0.463845	0.67466	0.285898	16.4751	6.47556	0.777067	0.103964	7.22344	5.30286	47.7628	0.573967	41.8981	9.22617	12.8702	35.5552
74	153.357	11.8613	2.1157	19.2548	3.94074	10.1141	0.0197269	102.454	10.0467	7.39652	2.24347	0.606619	0.761177	0.185336	18.4672	8.2959	0.472937	0.25438	4.62129	4.7723	41.562	0.358413	60.4822	6.5428	25.4991	153.357
75	781.38	9.71846	3.75768	17.0568	4.48727	14.8496	0.0050252	117.127	6.47415	8.89884	2.60759	0.622866	0.602549	0.0544364	17.9776	6.27094	0.642327	0.129482	13.1564	10.9148	53.4261	0.624477	56.4619	5.30588	10.5011	781.38
76	1307.48	7.76701	2.98042	15.8395	4.41267	6.24142	0.0246704	112.445	7.40073	6.52121	2.22111	0.579157	0.674826	0.214142	16.4686	7.94802	0.195035	0.591314	9.04936	8.43587	43.5065	0.569289	44.7205	6.65069	9.37939	1307.48
77	3011.63	16.4371	2.44937	12.0739	4.72068	9.72692	0.0308248	82.0372	3.714	7.90737	1.90532	0.714606	0.834	0.407248	18.6817	6.27713	0.268102	0.76965	4.2477	12.5575	55.4403	0.448289	50.5127	35.6343	16.1453	3011.63
78	7585.97	16.1371	4.23471	10.5232	4.92955	6.45396	0.0155949	94.5627	6.07438	8.16477	1.72761	0.536839	0.889964	0.340405	17.0562	7.39002	0.748264	0.171333	4.36392	6.31975	31.1047	0.458416	47.2114	4.02346	23.8761	7585.97
79	3506.41	12.4055	2.84893	9.8527	4.01227	12.2034	0.0101462	86.6783	10.7	4.9852	1.00002	0.214031	0.615913	0.40711	16.6264	7.50752	0.689192	0.198807	2.83928	3.62614	46.1361	0.436966	46.0619	10.8067	16.8031	3506.41
80	3591.48	16.9944	3.62245	9.07016	4.14011	9.7112	0.00771041	131.191	7.7815	8.44993	2.10478	0.437081	0.71855	0.631482	16.5322	8.80968	0.455534	0.394732	3.79608	8.07737	31.3359	0.590414	44.2693	6.53731	20.5741	3591.48
81	1251.24	8.34032	2.58407	11.7946	5.74382	8.14597	0.00643028	144.199	12.7238	7.71924	1.15925	0.570594	0.762826	0.324109	16.5108	6.66892	0.757169	0.157656	13.2325	7.12775	47.8317	0.285668	52.8327	20.0108	18.5542	1251.24
82	1204.57	7.26156	1.9913	7.05235	3.22228	6.31083	0.00616658	63.1338	7.66066	8.79949	2.35563	0.399816	0.745738	0.253436	17.8894	6.26445	0.262221	0.187513	5.93376	7.08202	45.8486	0.557975	47.8604	6.17282	30.7951	1204.57
83	2329.14	11.2885	2.75267	16.2908	2.39563	13.5901	0.00863385	60.887	10.0644	6.18864	2.8471	0.476553	0.682541	0.612358	17.89	9.445	0.317581	0.317867	10.8611	9.77343	30.984	0.619438	57.9549	14.3052	20.483	2329.14
84	209.317	14.4659	3.58283	12.1818	2.68325	9.00985	0.00442431	86.5499	9.22777	3.35463	2.68633	0.536461	0.890702	0.143048	17.7144	7.19554	0.293265	0.0909112	7.63214	4.0626	49.6106	0.606891	49.6376	8.19351	32.2542	209.317
85	144.247	15.751	3.77166	11.9586	4.48745	11.9968	0.0186982	120.233	2.82408	9.87094	1.65808	0.463164	0.681704	0.132952	16.3696	6.23361	0.175262	0.31155	13.4359	6.12345	34.77	0.337225	44.1064	14.6779	12.7181	144.247
86	597.964	15.6333	2.275	11.2044	3.88536	7.30086	0.00933204	128.645	8.08164	4.91759	2.29627	0.674222	0.633017	0.622804	17.5066	8.59536	0.181581	0.191839	5.79622	10.2961	39.9611	0.610874	41.4228	27.2799	14.7884	597.964
87	60.4446	7.63345	2.79439	17.0836	5.2316	10.8393	0.00694821	83.9178	6.67393	11.8053	2.9089	0.56763	0.686583	0.103773	17.2458	7.31664	0.49547	0.626646	4.23257	2.04633	35.3266	0.549524	55.6394	9.37704	24.1316	60.4446
88	7460.25	12.701	3.22386	9.88007	3.48063	5.97807	0.0107714	93.3513	7.08506	9.71164	1.3213	0.695672	0.630354	0.71349	17.2331	7.89833	0.696948	0.4191	10.0691	8.57226	31.6073	0.406025	38.4453	7.2684	14.6699	7460.25
89	72.9011	16.1195	2.08579	12.3763	4.65603	12.816	0.00631242	63.088	4.58145	5.92366	1.05869	0.420557	0.75489	0.182155	16.8297	7.8963	0.777549	0.223515	2.03837	4.30951	48.7184	0.45504	52.0706	4.27427	8.96307	72.9011
90	2424.56	7.31798	1.798	12.2548	4.84607	13.9366	0.0142294	60.6097	4.64511	9.68081	2.29974	0.400584	0.789424	0.157207	18.7294	9.14068	0.710526	0.109094	7.99612	5.50267	29.3641	0.289461	35.0003	8.7582	13.8937	2424.56
91	242.402	10.3471	3.41509	12.5332	3.41011	8.23259	0.0167906	99.8163	7.49252	11.5624	1.96322	0.382754	0.850591	0.643117	18.568	5.82249	0.324723	0.311713	6.02628	8.40382	51.8534	0.564765	36.2587	4.95049	9.81878	242.402
92	528.084	10.8226	2.7757	16.3694	4.43224	13.1858	0.0227625	83.5612	6.39132	9.36494	1.95956	0.487755	0.746957	0.51463	18.2041	8.39852	0.177268	0.355377	5.61992	10.0712	50.2996	0.254013	59.0569	12.1136	26.3293	528.084
93	1950.87	19.9956	3.77918	9.38223	3.96536	13.5287	0.0129159	92.7428	8.56889	5.82175	2.15084	0.598784	0.674091	0.405938	18.1274	7.2825	0.732089	0.128799	3.8519	10.4216	44.6401	0.43604	41.5804	22.258	14.6609	1950.87
94	139.401	7.64257	1.74272	16.9831	3.71831	8.49897	0.0205193	127.213	6.33103	6.4446	1.48676	0.361378	0.630918	0.0798984	17.3621	7.02016	0.5073	0.227942	5.60464	9.12671	41.1319	0.263736	39.2711	14.4187	11.9222	139.401
95	11.4283	9.70716	2.31165	13.0008	4.48634	7.73587	0.00732752	74.4367	7.80755	7.2734	2.62617	0.666096	0.783604	0.632889	18.4725	6.78308	0.145765	0.247167	5.89188	12.0467	34.9312	0.480279	38.5033	15.9917	8.71457	11.4283
96	225.128	7.07919	3.23511	12.4116	4.55877	5.70201	0.0137496	92.1991	5.43693	2.75326	1.11286	0.542912	0.85431	0.596442	17.6678	7.47144	0.108213	0.35938	13.6634	9.86282	42.5687	0.335507	42.862	17.3446	30.1023	225.128
97	9405.09	10.1939	3.50652	15.3309	3.5063	7.96573	0.016561	113.143	8.10054	4.35034	2.30244	0.697579	0.772527	0.629142	17.218	7.97151	0.526028	0.164805	5.02476	3.12332	36.4453	0.503119	41.1443	8.63862	8.02955	9405.09
98	5979.23	12.1139	3.29164	16.0223	3.74164	5.03744	0.013877	99.9381	10.0499	10.0489	2.80445	0.308642	0.730039	0.570409	16.5185	7.20596	0.751686	0.498151	2.58869	5.93311	36.1552	0.537056	46.5529	13.6717	36.5399	5979.23
99	346.817	14.6593	2.57637	9.16017	4.31897	11.0078	0.0203778	73.8681	10.067	8.24294	1.86092	0.313881	0.625561	0.250665	17.1009	7.12002	0.419935	0.499442	4.65028	3.61123	27.3539	0.432422	48.4046	26.2676	14.6961	346.817
100	1484.66	12.6208	3.60568	15.4059	4.54584	5.48747	0.0118017	97.8379	9.96089	3.43273	1.67076	0.612072	0.668955	0.337998	16.0909	7.61156	0.0649482	0.199548	3.71218	5.90419	58.079	0.62843	54.6178	6.92725	17.3458	1484.66
101	1100.28	13.0222	2.07089	12.9143	3.67223	8.75354	0.00727884	84.505	12.9	8.05558	2.07607	0.524955	0.644485	0.472023	16.341	8.34692	0.468705	0.164492	8.71892	3.70224	45.3882	0.485173	55.7341	18.4341	17.8973	1100.28
102	439.952	11.6106	2.94787	15.0424	3.77336	6.05303	0.0126	62.0985	7.43375	3.98677	1.58954	0.759833	0.858689	0.362817	18.1361	9.42692	0.96042	0.0533869	10.1616	7.09837	43.4618	0.55625	54.132	14.8031	12.8922	439.952
