Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
30	4859.01	11.5657	2.35912	13.183	4.72229	14.8663	0.0138022	157.257	35.7347	3.90776	1.72405	0.288488	0.38023	0.678332	0.392771	17.9465	4.75987	0.616166	0.252129	5.08425	6.09847	47.9889	0.71637	48.5175	13.328	0.173586	4859.01
31	1294.83	11.4909	2.67617	13.8142	4.71593	13.3674	0.00583155	67.2851	28.8162	4.36078	1.01252	0.115378	0.135398	0.66331	0.653268	17.8827	3.52714	0.479276	0.198935	8.03622	5.75782	40.2416	0.262136	50.4297	9.02487	1.20209	1294.83
32	65.8378	16.9084	2.53065	12.1011	4.55539	6.11433	0.0224287	134.303	27.1437	11.1553	2.81905	0.482318	0.451795	0.69788	0.230822	19.9813	3.9274	0.261651	0.36574	5.08498	1.10046	34.5087	0.438352	64.465	0.944068	5.09232	65.8378
33	1515.71	15.8288	1.94829	10.2352	3.82597	12.4419	0.00189985	149.469	1.99123	8.58634	2.16071	0.186764	0.285698	0.786194	0.689315	16.6304	4.43768	0.294913	0.0630146	3.92849	4.59185	42.3229	0.572774	60.5072	0.385801	1.03683	1515.71
34	3744.73	13.1902	2.91149	16.8141	4.5463	14.6422	0.0127812	156.613	28.0499	7.73602	1.19712	0.284154	0.820967	0.648643	0.585639	17.793	4.3037	0.0851893	0.459237	13.0946	9.50116	34.4132	0.0553417	56.4014	6.43342	26.2386	3744.73
35	1795.15	8.7834	3.69569	13.3399	3.30592	12.3034	0.0202003	159.284	20.8693	4.24889	1.99389	0.141826	0.467499	0.87771	0.359843	18.5565	3.73954	0.369393	0.417408	8.88304	6.35673	31.8664	0.237092	59.7452	32.7622	0.16098	1795.15
36	500.815	13.0668	3.34278	14.4945	3.84101	6.54516	0.0214547	116.241	34.5831	8.7163	2.53194	0.44455	0.808626	0.682509	0.865865	18.8968	5.14557	0.251596	0.200339	9.50039	3.93234	47.8258	0.311256	48.3232	20.3221	1.27985	500.815
37	6950.85	19.2997	1.94392	10.7378	4.64141	10.1324	0.013878	78.6333	19.193	10.5184	1.89619	0.0560414	0.0861092	0.8062	0.648879	17.7045	5.47375	0.228255	0.31035	4.89738	3.43623	43.845	0.648458	60.9386	0.937427	16.615	6950.85
38	493.4	20.9605	3.38095	8.37432	4.5036	6.87639	0.0191778	114.732	33.84	9.11382	1.59048	0.142204	0.212107	0.833507	0.584021	18.8081	4.93154	0.285332	0.159195	7.825	6.38014	42.0683	0.291554	41.2172	0.633247	1.49046	493.4
39	307.455	16.9327	3.99169	10.853	5.49873	6.96968	0.0089531	108.697	18.6666	6.29099	2.44212	0.538924	0.692795	0.89626	0.373518	18.2175	6.57758	0.268577	0.202406	2.64811	4.61265	37.963	0.290697	60.8718	1.46983	2.22018	307.455
40	265.15	11.7686	1.82815	11.2042	3.53744	6.50227	0.0298045	151.64	38.745	3.3819	2.08835	0.0391536	0.310991	0.69021	0.643192	16.8108	3.75867	0.206762	0.262868	13.203	5.87115	51.4087	0.275676	47.5573	0.175829	0.144789	265.15
41	2243.94	18.096	1.80451	16.582	2.63829	13.5578	0.00796667	159.134	35.7136	7.34762	2.37815	0.160018	0.186217	0.717626	0.0780231	19.7212	3.35224	0.444394	0.774188	5.62347	6.04687	38.6003	0.69888	60.4639	0.488677	1.66891	2243.94
42	82.9165	17.0782	3.01595	14.9279	3.17574	7.66049	0.00376598	131.011	3.86541	2.19872	1.68371	0.177106	0.558386	0.777647	0.45028	18.6468	5.40984	0.338149	0.580948	10.8033	5.25423	40.2187	0.673483	46.798	0.164215	0.991115	82.9165
43	567.862	18.6984	2.75863	15.7613	5.13611	5.22209	0.0089561	138.46	18.5148	9.97528	1.52099	0.455086	0.209686	0.787909	0.405073	19.0352	7.27914	0.063302	0.0964277	10.1287	6.63357	27.0871	0.621585	68.6836	0.296364	3.07065	567.862
44	3253.63	15.7729	2.48257	14.1822	5.03417	8.16172	0.00968523	122.817	11.2651	6.37195	1.70395	0.157485	0.590259	0.772711	0.571644	18.0108	5.21119	0.565115	0.52432	8.19852	2.16128	40.0658	0.897901	53.2846	1.3721	2.0458	3253.63
45	558.001	7.1084	4.30999	11.4823	5.52744	8.86395	0.0103716	101.224	7.67673	11.9976	1.91782	0.114008	0.527694	0.691066	0.754244	18.6607	5.71584	0.191103	0.121688	11.7838	5.31349	41.326	0.68994	48.5883	29.0208	24.8156	558.001
46	315.577	16.7203	3.86927	17.1749	3.9181	12.1454	0.0123072	145.896	21.6354	2.42073	2.55754	0.45061	0.54983	0.655883	0.542422	15.0135	4.16423	0.24809	0.151878	13.001	11.3842	44.9617	0.421788	52.4848	35.7168	0.574419	315.577
47	2166.41	11.8624	4.04814	14.6803	4.92628	17.2415	0.00762379	118.319	22.903	8.67039	1.63562	0.0560957	0.416723	0.639298	0.509285	17.4829	4.11733	0.342695	0.129985	5.18176	8.33195	42.9444	0.602399	56.1988	9.97138	0.305819	2166.41
48	177.428	10.6764	3.16452	18.1284	4.51744	7.51188	0.0200994	135.518	15.5007	5.23665	2.35414	0.12826	0.349871	0.751572	0.584899	17.4227	4.48893	0.590346	0.0830801	6.40733	4.33896	34.116	0.579237	67.1794	0.165269	0.706762	177.428
49	1548.12	16.9262	4.42708	15.157	3.16932	6.89366	0.0143333	134.303	28.8972	7.09271	2.87642	0.366201	0.484381	0.818928	0.244469	18.3545	4.36587	0.267354	0.211418	6.3823	2.59483	37.748	1.27334	68.5902	1.55287	5.84489	1548.12
50	1302.64	17.0309	2.47696	8.9494	4.75194	7.16896	0.0232537	96.1999	37.7462	7.60423	2.30822	0.125263	0.612195	0.67397	0.389114	16.1292	3.79943	0.156614	0.429084	5.43426	3.89373	37.1597	0.59612	52.575	1.33479	0.283487	1302.64
51	8448.31	20.061	2.47766	12.1476	4.87429	8.73437	0.0197407	112.066	32.6451	9.26661	1.01048	0.464206	0.603502	0.712117	0.902702	18.6238	3.90735	0.371981	0.36873	3.02019	3.59159	45.986	0.709503	60.4648	0.835114	5.17344	8448.31
52	309.27	8.42554	1.87285	17.0523	3.8489	13.6148	0.00504925	106.461	28.0719	4.79028	2.48756	0.0620999	0.419258	0.699002	0.225931	16.6583	4.28239	0.300524	0.723364	4.37002	3.80108	38.8017	0.771159	39.2025	4.13736	3.62616	309.27
53	5833.89	11.577	1.67438	16.5176	3.95885	21.4416	0.00478386	67.3574	29.1328	6.74904	2.44269	0.191922	0.353788	0.802368	0.568493	16.6625	4.67154	0.414969	0.0652496	2.63785	4.79402	34.492	0.276555	35.8319	0.113494	0.1606	5833.89
54	1400.19	19.5529	3.38828	11.6384	4.90536	6.78627	0.0190213	89.812	10.2986	7.59238	1.47627	0.272871	0.584673	0.765703	0.38749	20.2387	2.36819	0.116369	0.469477	2.37421	10.5102	38.9406	0.082672	36.3926	23.3238	20.1745	1400.19
55	87.6837	20.6044	2.94767	19.5273	3.76661	11.7426	0.0347656	77.7308	35.1215	10.2279	1.16379	0.133086	0.458592	0.625548	0.283408	16.358	3.75942	0.501258	0.136248	7.51352	6.46621	56.3313	0.234813	56.9302	20.3825	9.21088	87.6837
56	1850.68	16.7155	3.99597	19.0022	6.09795	7.03109	0.00764559	106.585	26.5403	8.41888	1.76893	0.553737	0.248715	0.702423	0.463547	18.3476	4.12596	0.331105	0.164303	5.14404	12.0911	28.6305	0.512918	63.28	29.6096	0.487196	1850.68
57	954.936	7.60749	3.38154	14.3991	5.10086	11.702	0.00522477	95.3094	8.14056	3.65803	2.70937	0.33045	0.322719	0.759343	0.388307	20.1566	3.10645	0.455962	0.611184	11.8028	4.53198	45.1474	0.202918	49.159	0.690376	8.93829	954.936
58	30.8781	7.34552	3.6578	19.1999	5.98165	19.3196	0.00572024	147.245	34.1705	3.67782	1.60926	0.29664	0.371531	0.606569	0.203634	17.5826	3.00048	0.608315	0.545626	4.32341	5.75307	52.2539	0.476179	58.7773	2.91211	1.78007	30.8781
59	101.11	7.5284	3.75662	14.8546	4.45307	7.79548	0.010307	81.7065	11.7331	3.55224	2.17923	0.15003	0.308866	0.610167	0.85782	15.2054	3.77479	0.442115	0.169655	6.35079	10.4181	51.7727	0.390768	55.6251	11.7265	37.5214	101.11
60	575.344	12.8965	3.26215	12.2448	4.22122	11.8139	0.00778575	64.7338	17.6073	4.03493	2.58698	0.277224	0.78322	0.846837	0.233995	20.9701	4.59914	0.253364	0.398444	9.51369	6.06842	52.6581	0.410954	67.4372	36.7703	14.8843	575.344
61	1072.53	16.7267	2.77001	14.6748	4.2466	14.7947	0.00398706	126.021	5.97403	5.16598	2.43929	0.393742	0.356269	0.709843	0.598214	17.2245	3.49771	0.150828	0.552336	12.0289	8.29045	39.7901	0.932611	42.8611	2.05821	35.9533	1072.53
62	4009.22	17.0102	3.44909	16.8706	2.92217	11.2687	0.0169026	137.82	19.4265	10.6573	1.21174	0.109928	0.702716	0.631564	0.29008	19.781	3.58411	0.126927	0.119824	5.64003	3.91661	31.1922	0.87134	63.1805	8.14173	2.46257	4009.22
63	298.229	8.10861	1.99131	15.2908	2.85113	9.40874	0.0178656	153.847	26.5584	8.91828	2.39565	0.346818	0.216177	0.856762	0.182565	17.6169	1.31004	0.727795	0.519218	6.44347	6.17561	30.0651	0.553383	50.7974	0.216201	19.2212	298.229
64	62.9657	8.70246	3.19677	19.8379	3.006	10.2637	0.0103192	79.1447	37.7123	11.3769	1.60984	0.219629	0.387625	0.825095	0.423422	14.5136	4.47995	0.371424	0.505427	7.6716	10.6552	58.1495	0.75394	42.6609	35.0952	0.12849	62.9657
65	4090.44	13.4419	2.25104	16.8023	4.02505	10.4426	0.0103759	152.162	26.1428	3.7151	1.7657	0.265914	0.154049	0.848901	0.0680124	19.8238	4.33536	0.469152	0.350448	13.7609	3.51764	23.3355	0.84858	53.477	11.1429	11.7383	4090.44
66	345.928	9.70493	3.86117	14.361	3.42825	9.44838	0.00482839	101.552	7.71156	9.73101	2.38663	0.372728	0.567151	0.727142	0.267518	18.9064	4.89156	0.192256	0.223819	9.2096	5.8792	32.6781	1.19184	73.0554	1.01131	4.86484	345.928
67	63.7052	9.48594	3.31464	12.0552	2.82687	16.5464	0.0129277	168.095	33.864	6.00602	1.44161	0.111065	0.395391	0.693171	0.837527	17.7231	3.27799	0.25951	0.487146	4.72292	6.28402	46.192	1.18108	55.7455	1.15022	6.94772	63.7052
68	6968.27	12.1285	4.44406	14.1827	4.88001	9.65404	0.0152953	151.229	41.5071	5.51391	2.34411	0.220094	0.490176	0.792955	0.478463	17.3259	3.84613	0.0608134	0.170661	1.22246	7.39354	38.0569	0.75694	43.0781	0.134981	1.51098	6968.27
69	1173.44	20.3321	2.91634	12.4464	5.23335	7.61618	0.00371171	120.463	9.22781	3.84246	2.31681	0.40014	0.353287	0.724179	0.150633	16.1553	5.54915	0.17873	0.235927	4.63579	11.2493	57.8463	0.854185	47.1259	0.117292	1.15798	1173.44
70	1380.74	12.9107	3.27698	11.427	4.1855	14.6301	0.00452229	140.479	13.5656	4.63757	2.18547	0.0402321	0.13582	0.674612	0.376243	21.0355	4.01661	0.433131	0.874567	8.26549	8.94032	38.4897	0.603539	61.8339	1.17152	0.267407	1380.74
71	523.222	8.36409	3.00679	8.57492	4.68552	13.4078	0.00432416	155.234	27.6748	10.2296	1.65814	0.339651	0.424988	0.702609	0.246682	16.4879	3.70372	0.501654	0.134386	5.8117	13.943	36.5815	0.543154	52.8206	5.0595	0.114291	523.222
72	1039.45	15.2713	2.88168	15.14	3.60488	19.979	0.0207529	112.198	30.2144	2.18688	1.76884	0.213117	0.800628	0.682541	0.650183	18.3646	6.0726	0.131441	0.317867	9.77343	4.8693	49.8786	0.864373	77.598	11.4101	0.517949	1039.45
73	5518.34	8.53518	3.1358	11.7142	2.82352	5.4919	0.0092338	89.164	23.5523	4.00057	1.41322	0.263703	0.383171	0.701415	0.475083	21.0627	5.28727	0.411025	0.189084	6.05898	9.81373	42.6299	0.848239	65.7807	4.59403	0.596622	5518.34
74	91.8084	8.28598	2.44983	7.80063	5.1022	5.8927	0.00661443	117.856	28.2665	7.48276	2.74054	0.138695	0.444236	0.677667	0.240885	17.265	4.8341	0.106343	0.0564745	8.98738	4.32655	29.2079	0.75776	64.3595	1.21695	21.3691	91.8084
75	213.882	10.3724	1.90043	11.6388	5.5293	12.5321	0.00334183	179.144	26.5328	10.7017	1.45402	0.47858	0.887117	0.82316	0.486896	17.3541	6.95037	0.103895	0.239719	10.5978	6.37838	28.9422	0.504446	56.5086	5.87774	2.38889	213.882
76	1416.17	10.4458	3.11381	12.6042	4.76912	13.4946	0.0274546	138.33	6.74374	8.72624	2.05389	0.145799	0.167558	0.790388	0.678677	16.2141	3.70479	0.377513	0.388249	4.83139	5.9206	27.7508	0.736472	51.2254	0.111841	26.2042	1416.17
77	3345.84	9.0818	3.12801	8.26728	3.28503	5.67812	0.0287042	151.11	5.07827	3.86841	2.55778	0.41577	0.786424	0.687526	0.340285	18.8794	3.54626	0.568738	0.138385	2.03837	4.30951	49.8168	0.6316	59.3485	0.118835	0.152678	3345.84
78	2424.56	7.31798	1.798	12.2548	4.84607	13.9366	0.0142294	151.649	7.28453	3.50207	2.67279	0.419641	0.424512	0.862025	0.485219	17.6069	3.71229	0.31462	0.108739	13.7792	1.90014	44.433	0.282373	42.5547	0.133544	1.30314	2424.56
79	331.392	8.43567	3.48317	14.636	4.16417	18.5268	0.00666081	117.793	34.7843	11.1142	2.27853	0.225513	0.308014	0.785096	0.152415	17.7062	4.27949	0.457002	0.401109	6.03238	6.08164	45.5243	0.602387	77.9662	24.2565	19.2598	331.392
80	503.206	17.1939	3.28548	17.1399	5.67225	10.6666	0.0142151	151.066	16.5647	2.59121	1.96243	0.484805	0.192891	0.80742	0.528812	18.2298	5.00957	0.0751675	0.190419	7.21381	9.35908	39.5997	0.374015	57.137	0.867097	0.166415	503.206
81	7612.96	15.3047	3.58181	12.547	3.36082	7.54088	0.0260609	138.822	9.0197	2.54891	1.15988	0.218307	0.535745	0.824042	0.383145	17.8371	4.31166	0.439067	0.0810859	6.62771	6.38237	42.3354	0.864	42.376	0.451903	0.105037	7612.96
82	477.823	9.01525	3.19854	8.67212	2.05798	5.25911	0.012812	95.7127	10.4399	7.00051	1.50267	0.271695	0.676047	0.748634	0.446213	20.0419	5.33862	0.461466	0.446287	5.05542	4.97132	38.6597	0.5546	63.4455	0.202671	3.6261	477.823
83	759.221	13.5596	2.39489	15.1481	3.88232	12.5428	0.0038276	128.957	13.7057	2.75326	1.11286	0.443472	0.0342753	0.721805	0.566802	16.1542	5.22688	0.582459	0.395597	3.87753	4.90355	47.1028	0.897034	60.1251	0.776716	0.618799	759.221
84	5992.26	8.47057	3.26362	16.6389	4.77142	11.6037	0.0318555	148.836	15.0585	7.427	1.83851	0.395041	0.538637	0.652747	0.572574	18.0904	4.26927	0.404238	0.164805	5.02476	3.12332	39.1015	0.72448	73.68	11.2085	0.440345	5992.26
85	6.69158	16.2389	2.89134	16.0223	3.74164	5.03744	0.013877	145.305	25.6378	7.84896	2.23295	0.145684	0.286582	0.769587	0.668255	20.6875	5.51428	0.486006	0.0924532	7.02746	11.1736	37.5062	0.791484	55.8383	0.323019	0.265083	6.69158
86	170.621	18.1867	3.1488	10.3113	5.02233	11.8292	0.00524642	111.655	10.5785	5.28172	1.97948	0.371048	0.242119	0.604514	0.217782	17.9324	4.48195	0.156652	0.281582	13.1052	2.44231	62.3613	0.740699	60.9767	2.62584	0.370501	170.621
87	1825	14.115	3.66983	18.843	3.27175	8.81722	0.00854885	126.067	13.1372	7.4751	1.85685	0.0903042	0.38375	0.688269	0.0437659	18.1589	3.31263	0.491739	0.220192	8.93342	7.63236	52.7583	0.681701	35.9183	0.303142	0.105764	1825
88	278.514	8.66793	3.51934	9.98045	4.08192	10.8659	0.00711262	156.107	8.13461	9.85206	2.79766	0.38496	0.326198	0.606995	0.473567	15.7103	3.37528	0.297775	0.615217	9.4146	1.49483	41.8159	0.245539	49.2069	2.21978	32.387	278.514
89	1538.43	16.3114	3.36127	15.9254	3.87825	6.9738	0.00962319	127.267	10.6865	2.6733	1.42984	0.114272	0.322591	0.62287	0.640673	16.3728	4.30929	0.398574	0.656125	3.94023	7.54092	46.4684	0.448211	55.8718	13.9524	2.28168	1538.43
90	513.096	11.4946	2.60871	9.40135	2.70653	12.7132	0.0178728	115.818	20.6742	8.42832	2.82099	0.283925	0.247885	0.743449	0.613298	17.0016	4.3868	0.289216	0.106477	1.99106	2.55457	36.1512	0.756395	61.5453	7.18748	15.0631	513.096
91	4416.69	10.7915	1.77613	8.55073	3.98032	15.6616	0.0462643	135.385	22.923	4.42429	1.88323	0.353498	0.735019	0.697746	0.73419	18.1687	3.80608	0.264785	0.132022	12.9429	3.58153	49.2402	0.639277	66.6242	16.9666	0.343025	4416.69
92	1862.78	15.6453	2.36499	16.0516	2.87033	8.37224	0.00468067	150.14	31.9443	4.98575	2.9978	0.395353	0.757141	0.639249	0.549295	17.7484	4.12212	0.557676	0.12129	8.59444	5.74372	52.1875	0.326569	52.7103	5.99372	0.788479	1862.78
93	1.47734	8.19605	2.35373	14.2166	2.95121	7.5467	0.00879368	148.691	32.6355	6.23949	2.47575	0.335396	0.43407	0.847794	0.440036	16.1763	4.2917	0.247749	0.35886	8.42867	3.05951	40.7685	0.837071	64.3971	1.05293	10.8143	1.47734
94	169.644	17.584	3.74544	14.2748	5.39562	10.3471	0.0178664	71.5638	23.2902	4.6119	2.31985	0.356906	0.2953	0.755322	0.75667	16.1929	6.85844	0.434064	0.436764	3.55921	6.76595	49.582	0.505535	54.8838	2.46403	11.6136	169.644
95	675.809	17.7919	3.03917	13.1282	4.46135	5.00265	0.00974268	128.664	9.00968	9.06748	1.8807	0.350765	0.490475	0.817621	0.918612	17.2379	4.87392	0.164166	0.405387	7.81956	6.88599	45.9875	0.783948	60.9037	1.03544	12.943	675.809
96	545.881	13.632	3.61926	11.2634	3.71722	10.4344	0.0109171	72.4181	30.5356	3.09496	2.78825	0.326242	0.213228	0.763621	0.696944	19.7144	4.55674	0.46515	0.91974	6.39934	8.82754	27.7448	0.136698	39.1941	4.5298	12.0732	545.881
97	6316.98	9.25539	3.37564	14.4775	3.45792	17.0403	0.0145877	75.5689	15.3615	8.83231	2.18702	0.2937	0.477241	0.716545	0.659712	18.7606	2.49908	0.363601	0.406713	8.82976	6.16442	36.2608	0.735852	58.5538	5.76571	2.65286	6316.98
98	60.3332	15.7998	2.38587	13.4143	4.702	10.9533	0.0139587	68.5625	12.6951	7.0113	1.46106	0.469029	0.781252	0.78425	0.150511	18.4133	4.57913	0.696915	0.246935	7.29091	4.36403	42.9633	0.756073	53.5523	5.22805	29.3505	60.3332
