Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
31	632.547	8.04978	3.74026	13.5611	3.71304	24.535	0.00434834	171.129	31.0212	4.66585	1.12142	0.118	0.135398	0.66331	0.592392	18.2736	3.20719	0.654129	0.198935	8.03622	5.75782	34.0083	0.280704	45.4755	9.02487	1.20209	632.547
32	65.8378	16.9084	2.53065	12.1011	4.55539	6.11433	0.0224287	134.303	27.1437	11.1553	2.81905	0.482318	0.451795	0.69788	0.185402	20.4608	3.56406	0.680144	0.342274	6.84361	3.28779	48.9195	0.675425	45.5833	0.164264	0.375502	65.8378
33	2.14164	17.9511	2.5076	9.4775	4.88125	18.3136	0.00435681	79.4244	8.88786	10.1713	1.72399	0.31908	0.602421	0.760057	0.481237	19.2826	4.85229	0.0620973	0.287968	4.65803	8.16505	29.9612	0.47754	91.0016	0.569274	6.91357	2.14164
34	973.843	10.737	2.08165	8.8331	5.51171	17.3357	0.00655979	159.1	13.4766	2.9619	2.15339	0.532711	0.489066	0.683714	0.713553	18.8631	3.54006	0.0553736	0.0878528	7.50563	10.6112	29.8867	0.536244	65.6597	28.3404	0.897911	973.843
35	1555.24	13.7773	3.84803	15.2037	3.48572	10.4388	0.0119259	84.7898	35.2816	7.20393	2.64677	0.47505	0.543279	0.630592	0.0791527	18.4823	4.67016	0.467499	0.1603	5.61638	8.74742	25.0954	0.714125	45.7498	0.519364	0.654602	1555.24
36	990.001	11.989	3.16809	12.3046	3.18715	5.45711	0.0134483	176.002	16.7955	8.96357	2.42035	0.0894231	0.488496	0.731924	0.501057	19.5516	5.16142	0.284873	0.154075	13.2012	6.20078	50.8104	0.677912	62.251	0.161721	1.5125	990.001
37	888.475	12.311	4.04287	11.4026	4.44063	7.13671	0.0208223	101.813	18.4172	9.87458	1.52581	0.52773	0.351888	0.747209	0.229412	18.309	5.14884	0.224323	0.219864	4.70358	6.19322	31.4705	1.06936	45.4345	2.23127	1.49598	888.475
38	7198.31	13.8379	2.68273	12.1654	4.51577	12.4946	0.00766301	80.7596	40.1314	5.45396	2.35148	0.543644	0.595754	0.76166	0.165743	19.2453	3.14888	0.689996	0.861897	5.42646	11.4079	46.4853	0.461802	48.7673	0.378574	0.756122	7198.31
39	666.692	9.08967	3.44865	15.9679	4.49867	12.0019	0.00636778	154.773	40.2543	8.68811	2.50527	0.544159	0.411605	0.648778	0.956292	19.2416	5.16325	0.491219	0.706484	3.77632	6.26717	30.4166	0.325315	19.6801	11.6683	0.129848	666.692
40	580.313	15.4572	4.43083	12.2276	4.55246	9.9104	0.00492336	63.2849	9.5636	3.36636	2.2953	0.279854	0.688985	0.639824	0.361744	16.6004	4.54111	0.387846	0.167646	2.70044	5.45736	27.2506	0.348499	76.133	9.70767	0.100764	580.313
41	62.2253	14.6669	3.22806	13.1951	2.05103	15.8578	0.0103983	110.248	14.9046	6.70631	1.5749	0.524665	0.359658	0.783412	0.32487	20.6877	2.74931	0.196147	0.14922	11.5015	2.72384	40.2323	0.497426	54.1065	12.9019	29.0376	62.2253
42	1305.79	14.9235	3.56752	7.81558	4.22938	13.942	0.0126097	85.3932	2.55945	10.425	2.63477	0.130983	0.661965	0.677996	0.128718	18.72	4.25165	0.636557	0.629439	2.63618	2.99687	48.6046	0.68433	79.7136	0.775402	2.80782	1305.79
43	25.0942	13.1274	3.06615	15.7165	4.77647	10.2045	0.0130591	124.898	33.5586	10.144	2.34214	0.562019	0.831025	0.608315	0.191253	18.1363	3.83487	0.17698	0.150909	6.26927	6.18958	37.8746	0.602018	67.3764	0.476232	0.188484	25.0942
44	7569.95	16.6929	3.35523	7.49723	2.24928	12.473	0.0263608	172.52	10.2598	2.87678	1.6351	0.362894	0.641995	0.701406	0.689992	18.9232	2.81515	0.191553	0.176657	6.77966	9.55512	32.4375	0.422844	49.3597	5.59845	32.8707	7569.95
45	46.1332	9.21224	2.55719	14.9077	4.72711	12.4642	0.00957401	177.922	30.9595	10.2056	1.07177	0.312832	0.761992	0.680622	0.324952	18.7555	1.28887	0.472441	0.259291	3.61925	4.74842	50.0249	0.148986	63.4356	0.278454	6.99362	46.1332
46	853.476	8.14213	2.80528	10.4589	3.49146	9.64422	0.0243774	158.578	19.0775	7.42878	1.6332	0.101104	0.410694	0.706423	0.731361	16.0037	4.82656	0.202714	0.175658	2.42996	5.15578	39.6247	0.706596	62.3736	4.01407	8.35849	853.476
47	161.389	10.3505	2.29279	11.6646	3.28099	8.61329	0.0682888	142.935	30.8224	9.16706	1.719	0.559603	0.553319	0.733606	0.604529	20.4884	3.65659	0.157644	0.129693	2.321	3.87222	49.0314	0.19593	39.8505	1.46398	0.732558	161.389
48	1948.84	8.0654	2.56102	17.3131	5.40154	5.12126	0.00909647	117.209	24.5182	8.45759	2.81391	0.442479	0.0759528	0.802568	0.507633	17.4557	4.99083	0.427828	0.306438	4.5558	4.21761	31.945	0.679995	67.7342	13.9238	10.6867	1948.84
49	333.432	7.12946	2.92838	19.7523	3.61324	7.59416	0.00321764	117.456	36.1387	4.92998	2.71125	0.0661194	0.628317	0.645087	0.848998	21.3152	4.44155	0.178331	0.140566	10.3492	7.15157	31.6528	0.709667	31.3532	7.01001	6.85147	333.432
50	6646.92	12.5913	3.82764	9.06645	4.17924	9.68624	0.00848823	119.247	39.0054	6.27452	1.4062	0.556494	0.346814	0.894672	0.276137	18.0909	4.24899	0.618446	0.169737	5.80013	8.04875	29.4147	0.791431	77.0821	0.314777	5.14148	6646.92
51	520.053	20.5735	2.23682	11.3347	2.62976	9.22585	0.00382132	157.054	10.0333	7.57868	2.99589	0.226494	0.942075	0.673798	0.604644	16.652	3.78345	0.136077	0.277836	5.7553	2.58555	28.6008	0.717374	12.6276	0.103189	0.152448	520.053
52	657.644	8.27845	3.01327	13.6059	5.88903	11.6132	0.0070361	124.415	20.1099	5.59349	2.39261	0.530443	0.540489	0.603727	0.584657	19.0311	4.50377	0.637125	0.353644	3.61327	2.80986	40.8719	0.533327	63.9156	4.82934	1.25014	657.644
53	42.1033	17.4191	2.43815	15.5257	3.26343	9.9596	0.0182342	69.1854	35.0844	5.12413	2.376	0.160463	0.56329	0.679677	0.353644	19.3018	4.00284	0.805454	0.140988	10.6146	2.39415	46.7975	0.902327	72.232	1.55456	8.14263	42.1033
54	5833.89	17.7397	1.67438	16.5176	3.95885	21.4416	0.00478386	67.3574	29.1328	6.74904	2.44269	0.191922	0.353788	0.802368	0.510719	17.0018	4.22753	0.390379	0.0652496	2.63785	4.79402	0.866453	0.461476	32.415	0.113494	0.1606	5833.89
55	13.4297	19.6411	2.98263	13.9863	3.72769	14.4353	0.00515432	89.812	33.9866	4.70685	1.47627	0.272871	0.584673	0.719746	0.540715	18.1961	5.46682	0.219085	0.0649009	5.86075	4.51053	36.1324	0.791009	66.1369	3.14322	7.26086	13.4297
56	27.548	10.1018	1.48195	7.7146	4.06112	16.9778	0.00850634	78.1715	26.5466	2.33995	1.29551	0.411473	0.458592	0.625548	0.236064	16.6844	3.41429	0.512546	0.860696	3.02016	3.81495	33.2928	0.54077	83.3289	2.38404	0.371296	27.548
57	2001.41	14.1773	3.25728	10.4875	4.43272	17.6777	0.0229811	165.485	8.83767	5.8381	1.77642	0.308302	0.775982	0.739573	0.242188	17.1609	4.12907	0.802568	0.282122	11.7294	2.53058	27.4443	0.724069	34.617	9.26034	5.43713	2001.41
58	387.179	19.8732	2.88438	16.0868	2.2445	11.2014	0.0214483	169.604	26.4269	4.19032	1.58849	0.169005	0.36566	0.743565	0.348151	18.7591	5.33534	0.442862	0.343763	6.87352	3.82607	31.5072	0.825805	63.8056	12.1922	0.43583	387.179
59	23.5629	9.97597	2.43943	19.9767	2.48965	14.8279	0.0236196	127.369	9.71805	9.82225	2.45408	0.190078	0.699793	0.7846	0.676694	17.09	3.6824	0.599679	0.49006	5.91656	10.2187	18.6827	0.422877	48.2546	14.9059	32.7545	23.5629
60	277.87	20.7365	3.1608	18.0935	3.15609	6.67963	0.0214092	67.9489	26.1928	8.35921	2.06444	0.119488	0.576702	0.697193	0.00583061	18.4357	5.55785	0.628297	0.815968	1.70401	4.51999	26.2152	0.628346	54.3843	0.143126	12.559	277.87
61	371.516	19.771	4.08625	8.54447	4.03126	9.07247	0.00666632	101.444	22.0118	6.54688	1.0789	0.545198	0.930373	0.722122	0.316586	19.1965	6.59401	0.115773	0.275358	10.6862	5.03543	42.1294	0.742795	62.5867	9.14487	1.64934	371.516
62	2771.09	15.915	2.92372	12.1667	3.39203	15.7413	0.0126134	95.2614	24.4525	11.7148	1.66201	0.415806	0.579266	0.730488	0.269397	17.4554	4.1239	0.797919	0.392639	8.28026	12.0289	34.8118	0.587562	71.0065	2.05821	35.9533	2771.09
63	63.6725	16.975	2.91921	19.9537	4.77411	6.45956	0.0122653	137.82	31.6015	6.66282	1.21174	0.109928	0.702716	0.821909	0.0106001	17.4871	3.45636	0.730284	0.567928	2.7487	11.9842	28.8653	0.393937	39.1217	0.503058	14.6361	63.6725
64	9851.2	15.6838	1.99131	15.2908	2.85113	9.40874	0.0178656	153.847	26.5584	8.91828	2.39565	0.346818	0.216177	0.856762	0.13891	17.9965	1.23045	0.791943	0.519218	6.44347	6.17561	21.2429	0.512559	46.0058	0.216201	19.2212	9851.2
65	62.9657	8.70246	3.19677	19.8379	3.006	10.2637	0.0103192	79.1447	37.7123	11.3769	1.60984	0.219629	0.387625	0.825095	0.370955	14.7621	4.0567	0.902599	0.505427	7.6716	10.6552	56.472	0.672219	34.2705	35.0952	0.12849	62.9657
66	4090.44	13.4419	2.25104	16.8023	4.02505	10.4426	0.0103759	152.162	26.1428	3.7151	1.7657	0.265914	0.154049	0.848901	0.0285485	20.2966	3.92779	0.402278	0.535736	12.2841	9.81254	42.6341	0.362473	25.3057	1.26111	21.5868	4090.44
67	4294.83	16.928	3.37918	8.12746	2.64856	11.1668	0.00672799	75.0826	39.4143	3.81612	2.44919	0.401324	0.452599	0.711644	0.409435	18.9017	3.36886	0.688224	0.419912	7.67908	6.26692	36.4349	0.885446	72.3573	0.173234	0.847978	4294.83
68	62.0438	20.3086	1.96726	15.658	3.14836	7.76975	0.00877238	131.269	4.57615	7.80754	1.73277	0.141444	0.395391	0.775809	0.368816	20.9037	3.77678	0.261522	0.117007	7.23984	13.6401	26.1259	0.5324	65.4988	2.03462	4.84483	62.0438
69	190.251	14.5806	3.55764	13.0109	4.23654	14.2877	0.00941587	151.229	29.5833	11.3944	1.28358	0.478906	0.191321	0.696511	0.835215	18.1794	3.42782	0.748264	0.0882041	4.36392	6.31975	26.7292	1.01271	14.7364	31.0159	1.29027	190.251
70	1199.25	12.4055	2.84893	9.8527	4.01227	12.2034	0.0101462	111.946	19.4499	4.9852	1.00002	0.22493	0.738999	0.801754	0.501879	17.175	5.53395	0.353287	0.111247	2.70921	6.60594	30.062	0.676721	32.3255	12.6121	0.40391	1199.25
71	4.32374	12.7312	2.28695	13.7006	3.92772	8.58904	0.0259014	126.287	24.647	7.55651	1.23195	0.172027	0.508647	0.621252	0.0120285	17.1934	4.22703	0.13582	0.209659	5.88201	5.2865	29.6204	0.917996	44.9138	35.7865	9.70962	4.32374
72	230.65	13.0164	3.087	14.7649	3.96362	9.77268	0.015457	109.288	17.0616	8.45837	1.1913	0.450712	0.464916	0.608953	0.640137	18.5386	5.17555	0.689769	0.106595	3.12176	3.06912	23.8784	0.333538	42.0382	25.3418	5.08056	230.65
73	127.192	14.7401	2.50928	15.2869	3.43824	10.782	0.00670812	164.438	15.1908	6.21975	2.06932	0.380199	0.483517	0.670649	0.486436	17.9152	5.6584	0.436595	0.518822	11.8261	6.0437	17.9208	0.367002	22.0215	24.6599	0.240641	127.192
74	536.471	19.3083	2.80855	7.19078	3.82541	14.1868	0.0113785	127.299	2.76127	7.01399	2.52615	0.531768	0.450158	0.914404	0.70767	17.4948	4.86515	0.346741	0.209185	3.09702	2.51276	30.9695	0.714746	34.2732	15.6302	0.146153	536.471
75	3.76796	11.3624	3.0422	8.00095	4.01415	10.1493	0.00363645	113.172	16.8712	7.3742	2.28335	0.0508651	0.298872	0.621505	0.426859	18.6435	5.09611	0.476826	0.216392	13.0887	2.6673	42.4397	0.353465	43.8429	0.250876	0.247411	3.76796
76	91.2276	10.5766	3.75972	7.00737	3.93852	12.3424	0.01118	164.432	18.2979	6.59161	1.65879	0.330532	0.591797	0.622412	0.361363	15.3235	5.2589	0.123511	0.485477	5.3715	2.87957	52.9954	0.508735	75.4396	12.2828	39.8649	91.2276
77	3603.05	11.369	3.20825	19.1695	3.34537	6.10109	0.00761922	69.4624	36.5022	6.59382	2.10797	0.358943	0.152407	0.781671	0.370642	19.3855	3.90201	0.49547	0.112215	4.23257	2.04633	31.353	0.720131	63.5873	0.917861	6.09566	3603.05
78	7460.25	12.701	3.22386	9.88007	3.48063	5.97807	0.0107714	148.283	2.40626	4.91063	2.80604	0.235386	0.263044	0.746459	0.292145	22.2137	5.26442	0.711383	0.0599644	3.63212	4.26451	17.2645	0.872816	35.441	9.45374	4.80364	7460.25
79	90.3932	16.4711	2.8027	9.68132	3.10293	7.21171	0.00779825	63.5213	15.439	8.64671	1.50434	0.21569	0.777549	0.823478	0.722818	17.4642	5.26213	0.29065	0.259415	7.57335	5.14017	17.0828	0.533744	65.1911	0.281644	5.53652	90.3932
80	6586.42	16.1993	1.99054	10.5146	4.89424	6.82081	0.0201285	101.702	15.9876	4.08381	1.96823	0.147342	0.380005	0.797707	0.541508	16.552	2.86087	0.485247	0.313646	7.84367	4.66257	2.25344	0.36376	75.0887	4.5572	7.5413	6586.42
81	9651.39	14.1288	2.31158	11.8342	2.29534	10.2707	0.00860898	132.389	24.6917	3.51726	1.18518	0.161438	0.651183	0.768207	0.666238	18.1824	3.83644	0.595077	0.346175	9.72756	9.85985	41.0593	0.903466	54.8874	0.468784	20.4262	9651.39
82	3348.14	13.9683	4.03365	12.3335	4.29023	15.7936	0.00605603	129.53	20.5151	8.10746	2.75963	0.146606	0.106783	0.709143	0.395287	19.1201	4.11944	0.732089	0.128799	3.8519	10.4216	58.4555	0.741444	51.1409	8.70249	0.953539	3348.14
83	229.521	14.4044	2.23253	13.5861	3.19958	13.8126	0.00822626	79.9494	15.3843	10.111	2.64932	0.121151	0.573032	0.677701	0.341124	18.3087	2.48032	0.758175	0.105083	5.56396	6.62771	30.7741	0.648136	66.9706	3.5593	1.4243	229.521
84	477.823	9.01525	3.19854	8.67212	2.05798	5.25911	0.012812	95.7127	10.4399	7.00051	1.50267	0.271695	0.676047	0.748634	0.392912	20.524	4.82228	0.749265	0.446287	5.05542	4.97132	32.024	0.513529	64.2483	0.202671	3.6261	477.823
85	759.221	13.5596	2.39489	15.1481	3.88232	12.5428	0.0038276	128.957	13.7057	2.75326	1.11286	0.443472	0.0342753	0.721805	0.509089	16.472	4.72266	0.731495	0.395597	3.87753	4.90355	42.615	0.786133	59.4593	0.776716	0.618799	759.221
86	5992.26	8.47057	3.26362	16.6389	4.77142	11.6037	0.0318555	148.836	15.0585	7.427	1.83851	0.395041	0.538637	0.652747	0.51465	18.49	3.86886	0.526028	0.164805	5.02476	3.12332	32.5782	0.648766	79.0096	11.2085	0.440345	5992.26
87	6.69158	16.2389	2.89134	16.0223	3.74164	5.03744	0.013877	145.305	25.6378	7.84896	2.23295	0.145684	0.286582	0.769587	0.606831	21.1969	4.9789	0.63385	0.0924532	7.02746	11.1736	30.577	0.702107	53.2764	0.323019	0.265083	6.69158
88	170.621	18.1867	3.1488	10.3113	5.02233	11.8292	0.00524642	111.655	10.5785	5.28172	1.97948	0.371048	0.242119	0.604514	0.172839	18.3253	4.05848	0.331402	0.281582	13.1052	2.44231	61.7551	0.661678	60.6876	2.62584	0.370501	170.621
89	1825	14.115	3.66983	18.843	3.27175	8.81722	0.00854885	126.067	13.1372	7.4751	1.85685	0.0903042	0.38375	0.688269	0.00518913	18.5614	3.01593	0.288126	0.220192	8.93342	7.63236	49.7093	0.614711	24.5456	0.303142	0.105764	1825
90	278.514	8.66793	3.51934	9.98045	4.08192	10.8659	0.00711262	156.107	8.13461	9.85206	2.79766	0.38496	0.326198	0.606995	0.419266	16.0093	3.07179	0.3385	0.615217	9.4146	1.49483	35.9832	0.267492	43.7119	2.21978	32.387	278.514
91	1538.43	16.3114	3.36127	15.9254	3.87825	6.9738	0.00962319	127.267	10.6865	2.6733	1.42984	0.114272	0.322591	0.62287	0.580258	16.6998	3.90454	0.773437	0.656125	3.94023	7.54092	41.8192	0.428835	53.3247	13.9524	2.28168	1538.43
92	513.096	11.4946	2.60871	9.40135	2.70653	12.7132	0.0178728	115.818	20.6742	8.42832	2.82099	0.283925	0.247885	0.743449	0.553885	17.3552	3.97365	0.589965	0.106477	1.99106	2.55457	28.8774	0.674174	61.5077	7.18748	15.0631	513.096
93	4416.69	10.7915	1.77613	8.55073	3.98032	15.6616	0.0462643	135.385	22.923	4.42429	1.88323	0.353498	0.735019	0.697746	0.670354	18.5716	3.45589	0.275477	0.132022	12.9429	3.58153	45.2961	0.580938	68.833	16.9666	0.343025	4416.69
94	1862.78	15.6453	2.36499	16.0516	2.87033	8.37224	0.00468067	150.14	31.9443	4.98575	2.9978	0.395353	0.757141	0.639249	0.492223	18.1336	3.73767	0.503244	0.12129	8.59444	5.74372	48.9932	0.331998	48.7649	5.99372	0.788479	1862.78
95	1.47734	8.19605	2.35373	14.2166	2.95121	7.5467	0.00879368	148.691	32.6355	6.23949	2.47575	0.335396	0.43407	0.847794	0.386962	16.495	3.88886	0.469469	0.35886	8.42867	3.05951	34.6692	0.738397	65.6208	1.05293	10.8143	1.47734
96	169.644	17.584	3.74544	14.2748	5.39562	10.3471	0.0178664	71.5638	23.2902	4.6119	2.31985	0.356906	0.2953	0.755322	0.692012	16.5123	6.17734	0.702976	0.436764	3.55921	6.76595	45.7249	0.474469	51.8997	2.46403	11.6136	169.644
97	675.809	17.7919	3.03917	13.1282	4.46135	5.00265	0.00974268	128.664	9.00968	9.06748	1.8807	0.350765	0.490475	0.817621	0.848029	17.6014	4.40797	0.479256	0.405387	6.88599	12.5531	39.1633	0.67338	70.7062	19.7364	1.04129	675.809
98	373.352	13.632	1.80349	11.2634	3.71722	10.4344	0.0109171	72.4181	30.5356	3.09496	2.78825	0.326242	0.213228	0.763621	0.63447	20.1826	4.12516	0.661227	0.91974	6.39934	8.82754	18.3325	0.180846	29.2704	4.5298	12.0732	373.352
