Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
41	1094.01	13.1016	2.94395	10.8231	5.83999	5.93875	0.00934394	94.4942	32.6776	7.68471	2.64473	0.32138	0.451008	0.767004	0.639124	14.9017	5.16967	0.282798	0.0972801	3.21565	13.9919	44.9099	0.336254	42.9546	0.320886	3.18315	1094.01
42	6600.8	20.7731	3.03748	18.7083	2.97405	12.3415	0.0147633	84.2145	16.5775	6.3665	1.5296	0.322804	0.335358	0.697659	0.320626	16.284	2.61931	0.473436	0.107031	11.4041	1.79104	38.2822	0.478624	39.86	0.553698	19.8718	6600.8
43	604.052	13.1274	3.06615	15.7165	4.77647	10.2045	0.0130591	124.898	33.5586	10.144	2.34214	0.562019	0.831025	0.608315	0.322459	17.0453	4.06456	0.17698	0.150909	6.26927	6.18958	40.4187	0.593329	59.422	0.476232	0.188484	604.052
44	7569.95	16.6929	3.35523	7.49723	2.24928	12.473	0.0263608	172.52	10.2598	2.87678	1.6351	0.362894	0.641995	0.701406	0.892747	18.029	2.78189	0.191553	0.176657	6.77966	9.55512	33.4062	0.407977	33.478	5.59845	32.8707	7569.95
45	46.1332	9.21224	2.55719	14.9077	4.72711	12.4642	0.00957401	177.922	30.9595	10.2056	1.07177	0.312832	0.761992	0.680622	0.475338	17.8194	6.47921	0.422463	0.202566	1.69696	11.6028	32.1504	0.666329	19.8028	0.228024	0.404773	46.1332
46	756.065	9.61155	2.50359	12.5533	5.28554	11.7363	0.0227053	162.844	13.3845	6.28654	1.29492	0.401869	0.424948	0.783497	0.521806	18.3868	4.6694	0.839737	0.25799	2.42996	5.15578	42.6758	0.701514	52.2179	4.01407	8.35849	756.065
47	161.389	10.3505	2.29279	11.6646	3.28099	8.61329	0.0682888	142.935	30.8224	9.16706	1.719	0.559603	0.553319	0.733606	0.795022	19.9854	3.8403	0.157644	0.129693	2.321	3.87222	54.8077	0.173238	19.7848	1.46398	0.732558	161.389
48	1948.84	8.0654	2.56102	17.3131	5.40154	5.12126	0.00909647	117.209	24.5182	8.45759	2.81391	0.442479	0.0759528	0.802568	0.684225	16.1946	5.51859	0.427828	0.306438	4.5558	4.21761	32.7711	0.673995	59.9373	13.9238	10.6867	1948.84
49	333.432	7.12946	2.92838	19.7523	3.61324	7.59416	0.00321764	117.456	36.1387	4.92998	2.71125	0.0661194	0.628317	0.645087	0.660907	15.9632	3.20909	0.384694	0.358333	6.75622	11.5109	13.645	0.72675	60.1003	2.45768	2.96644	333.432
50	163.414	17.2453	2.15731	12.9251	3.75817	9.47394	0.0037069	177.053	19.2735	10.8337	1.91553	0.465122	0.618446	0.711483	0.392611	16.9982	4.55169	0.218722	0.208728	5.55699	2.70779	30.3576	0.26255	24.867	3.6762	0.168822	163.414
51	6016.31	20.9526	3.09332	11.9858	4.07942	9.05726	0.00589597	75.4531	17.7424	6.4231	2.76312	0.25788	0.136077	0.69142	0.585274	16.9774	2.58574	0.437341	0.198008	7.61333	9.0393	26.1013	0.850025	41.7372	0.120772	1.36682	6016.31
52	7928.71	19.4046	3.3241	15.8032	5.34837	6.11578	0.0362908	146.244	26.0237	8.48983	1.70847	0.292906	0.477494	0.601414	0.17119	16.4046	6.34694	0.11861	0.354814	6.96998	3.97841	24.471	0.511322	16.8792	0.112683	30.2281	7928.71
53	3971.33	9.2672	2.77782	15.7418	3.8677	12.4567	0.00980461	135.55	9.43095	4.35716	1.53199	0.361728	0.419288	0.70002	0.118175	18.8015	4.26062	0.356689	0.920932	13.5394	13.4354	11.6482	0.16041	35.3149	5.00692	7.47317	3971.33
54	3392.02	9.81477	2.11039	14.0316	4.66906	7.34546	0.00571261	107.732	13.9294	2.98299	1.04225	0.53651	0.64288	0.604385	0.795384	16.5837	2.49027	0.0923633	0.0751374	5.65484	6.78379	19.4719	0.644126	24.0606	0.207211	8.4214	3392.02
55	111.659	10.4612	2.12515	16.2851	3.79468	18.4167	0.00259604	174.827	33.3043	5.6852	2.08478	0.487123	0.774624	0.790913	0.121264	20.5937	5.01364	0.636807	0.260818	5.95443	9.21216	57.9077	0.227796	29.2728	7.1132	6.57052	111.659
56	111.612	7.659	3.41749	8.48571	4.48674	5.2551	0.0143104	84.2936	20.7977	4.76644	1.71199	0.134983	0.512546	0.637158	0.21535	15.88	4.43256	0.637845	0.308071	9.61583	8.42506	63.7226	0.448474	47.3469	4.57991	5.27472	111.612
57	135.289	17.4411	4.12297	15.3648	4.02423	18.7503	0.00502739	176.452	1.91003	5.77541	1.38059	0.0756741	0.245221	0.655555	0.757688	15.2944	3.81549	0.634404	0.0740424	2.06622	8.49827	48.2919	0.635404	17.7703	0.582965	0.936898	135.289
58	120.634	17.9014	2.03109	19.9474	4.30405	11.932	0.00897832	156.985	27.7305	8.78029	1.73858	0.280093	0.842834	0.6798	0.893503	18.8944	3.55734	0.22173	0.418739	2.45718	13.7265	50.2118	0.970147	73.0815	9.42558	0.530024	120.634
59	1320.23	15.5591	2.85975	7.46303	3.06569	13.2181	0.00784491	120.358	16.6332	10.9893	2.47185	0.0321176	0.340653	0.812598	0.807149	17.0512	4.96494	0.1418	0.104147	8.82569	3.89992	70.6617	0.345006	61.7218	0.105076	19.7757	1320.23
60	652.41	17.9097	2.57384	9.92895	4.04363	8.39062	0.00745559	86.5057	34.2555	6.91578	2.52621	0.267549	0.401032	0.636897	0.392423	18.0864	4.46075	0.833174	0.717392	3.7744	7.15333	29.787	0.431142	39.5611	0.791878	2.45623	652.41
61	706.251	7.31004	3.07255	11.7883	3.01164	7.88726	0.0147504	116.122	27.5888	6.0243	1.75846	0.30178	0.475491	0.741835	0.726234	18.3189	4.06276	0.324143	0.770909	7.14911	6.23633	24.7101	0.788983	45.235	0.58157	4.91642	706.251
62	1764.43	12.8114	2.06284	9.9433	3.45226	11.309	0.0176137	99.0612	26.6294	10.3255	1.31561	0.538963	0.797919	0.862288	0.891517	17.9483	5.68234	0.397347	0.429603	9.11271	7.01836	41.4222	0.701833	38.532	0.41747	6.16174	1764.43
63	1970.54	14.2729	3.49065	12.438	5.21909	9.01048	0.00558295	79.6207	29.8982	6.98292	1.18695	0.242896	0.461613	0.721841	0.324694	15.5371	4.97755	0.526507	0.121082	5.64003	3.91661	20.7919	0.762633	54.3672	8.14173	2.46257	1970.54
64	298.229	8.10861	1.99131	15.2908	2.85113	9.40874	0.0178656	153.847	26.5584	8.91828	2.39565	0.346818	0.216177	0.856762	0.262606	16.8706	5.57529	0.791943	0.230124	6.17561	3.4422	29.6031	0.463081	12.0606	0.216201	19.2212	298.229
65	365.483	13.7695	1.91264	14.9024	5.36757	6.6829	0.010455	137.136	15.3918	3.84538	2.31834	0.187707	0.404351	0.789116	0.532218	19.8143	4.23889	0.558168	0.493171	3.2847	3.30349	38.8286	0.767271	40.8549	4.1476	2.43036	365.483
66	3412.69	20.5023	1.95207	16.0589	3.168	19.3464	0.0168431	121.71	22.4955	7.15973	2.53603	0.108213	0.493052	0.644733	0.695505	16.2444	2.11453	0.672387	0.579924	6.499	11.3351	20.6265	0.770074	11.3177	0.118076	0.17366	3412.69
67	6476.82	7.41845	3.28007	17.8757	3.00725	14.4287	0.00885593	154.402	14.5458	10.6968	1.59479	0.0703857	0.642327	0.605083	0.790701	18.6856	6.43807	0.452599	0.271013	7.51855	8.44898	23.5364	0.67326	46.9137	5.67557	0.788509	6476.82
68	5599.64	18.2346	3.00419	12.202	4.39578	19.0036	0.0250328	71.0051	4.09778	3.41252	1.55324	0.104247	0.658014	0.753159	0.79301	16.887	4.01288	0.395391	0.221854	6.67639	5.82366	17.9844	0.617516	61.1775	1.5061	21.7779	5599.64
69	1118.41	16.2648	3.65069	10.1616	3.84433	14.2101	0.046208	108.92	21.5997	10.6045	2.28917	0.295172	0.596303	0.829662	0.424371	20.2756	6.3634	0.574667	0.690059	3.31126	10.9165	35.1988	0.489207	46.3863	0.884396	1.97518	1118.41
70	1528.25	11.8255	2.40765	13.8224	3.45488	7.95464	0.00682645	108.766	13.8419	7.23673	2.91509	0.306475	0.151482	0.702094	0.513994	19.7817	1.35494	0.491486	0.0587424	7.23709	3.37489	36.4367	0.767683	48.6522	6.28709	1.04361	1528.25
71	467.131	10.2379	3.71714	7.15921	2.63052	15.1666	0.00943706	171.749	2.17044	5.21638	2.0889	0.336154	0.450745	0.768441	0.798312	15.382	5.62817	0.455534	0.394732	3.79608	8.07737	26.3707	0.780567	29.8879	0.359022	3.36643	467.131
72	1251.24	8.34032	2.58407	11.7946	5.74382	8.14597	0.00643028	127.754	24.3564	8.05891	1.15925	0.195171	0.289458	0.747677	0.363744	19.1995	5.60183	0.549405	0.254563	8.13323	3.12176	16.6845	0.390679	13.4779	0.874519	38.4236	1251.24
73	200.698	19.314	2.20148	10.4881	4.20825	8.16193	0.0137305	71.8808	13.1353	7.55711	1.4847	0.498674	0.549906	0.697651	0.659988	16.769	6.3583	0.436595	0.518822	11.8261	6.0437	14.6838	0.350209	60.0635	24.6599	0.240641	200.698
74	536.471	19.3083	2.80855	7.19078	3.82541	14.1868	0.0113785	127.299	2.76127	7.01399	2.52615	0.531768	0.450158	0.914404	0.912961	16.2435	5.36051	0.346741	0.209185	3.09702	2.51276	31.513	0.709944	11.7534	15.6302	0.146153	536.471
75	3.76796	11.3624	3.0422	8.00095	4.01415	10.1493	0.00363645	113.172	16.8712	7.3742	2.28335	0.0508651	0.298872	0.621505	0.591864	17.6794	5.65102	0.476826	0.216392	13.0887	2.6673	46.3063	0.336205	25.5338	0.250876	0.247411	3.76796
76	91.2276	10.5766	3.75972	7.00737	3.93852	12.3424	0.01118	164.432	18.2979	6.59161	1.65879	0.330532	0.591797	0.622412	0.516972	13.5294	5.85579	0.123511	0.485477	5.3715	2.87957	59.9202	0.496829	71.033	12.2828	39.8649	91.2276
77	3603.05	11.369	3.20825	19.1695	3.34537	6.10109	0.00761922	69.4624	36.5022	6.59382	2.10797	0.358943	0.152407	0.781671	0.527582	18.6069	4.149	0.49547	0.112215	4.23257	2.04633	32.0075	0.715515	53.9658	0.917861	6.09566	3603.05
78	7460.25	12.701	3.22386	9.88007	3.48063	5.97807	0.0107714	148.283	2.40626	4.91063	2.80604	0.235386	0.263044	0.746459	0.437824	22.1422	5.86273	0.711383	0.0599644	3.63212	4.26451	13.8374	0.873465	13.4351	9.45374	4.80364	7460.25
79	90.3932	16.4711	2.8027	9.68132	3.10293	7.21171	0.00779825	63.5213	15.439	8.64671	1.50434	0.21569	0.777549	0.823478	0.930281	16.2053	5.85985	0.29065	0.259415	7.57335	5.14017	13.6031	0.522701	56.2752	0.281644	5.53652	90.3932
80	6586.42	16.1993	1.99054	10.5146	4.89424	6.82081	0.0201285	101.702	15.9876	4.08381	1.96823	0.147342	0.380005	0.797707	0.0341813	18.7217	2.73058	0.69106	0.313646	7.84367	4.66257	19.4876	0.870242	59.2671	4.5572	7.5413	6586.42
81	135.899	10.5531	3.14826	13.3294	3.78391	11.1284	0.0305765	110.774	33.3841	6.16811	1.79323	0.421492	0.495791	0.684064	0.72884	19.6953	4.05245	0.595077	0.217202	9.6929	9.72756	39.9201	0.727875	74.1206	0.468784	20.4262	135.899
82	1442.64	16.1131	1.75372	18.371	5.7039	9.47388	0.0122283	174.647	36.7802	4.82934	2.15884	0.358763	0.106783	0.696536	0.555763	18.2752	4.4225	0.732089	0.128799	3.8519	10.4216	66.9622	0.737563	36.0429	8.70249	0.953539	1442.64
83	229.521	14.4044	2.23253	13.5861	3.19958	13.8126	0.00822626	79.9494	15.3843	10.111	2.64932	0.121151	0.573032	0.677701	0.493829	17.2608	2.36071	0.758175	0.105083	5.56396	6.62771	31.261	0.641037	58.8377	3.5593	1.4243	229.521
84	477.823	9.01525	3.19854	8.67212	2.05798	5.25911	0.012812	95.7127	10.4399	7.00051	1.50267	0.271695	0.676047	0.748634	0.553048	20.03	5.30658	0.749265	0.446287	5.05542	4.97132	32.8731	0.501788	54.9175	0.202671	3.6261	477.823
85	759.221	13.5596	2.39489	15.1481	3.88232	12.5428	0.0038276	128.957	13.7057	2.75326	1.11286	0.443472	0.0342753	0.721805	0.685891	14.965	5.18127	0.731495	0.395597	3.87753	4.90355	46.5324	0.783793	48.0214	0.776716	0.618799	759.221
86	5992.26	8.47057	3.26362	16.6389	4.77142	11.6037	0.0318555	148.836	15.0585	7.427	1.83851	0.395041	0.538637	0.652747	0.69225	17.4875	4.10731	0.526028	0.164805	5.02476	3.12332	33.5878	0.641689	76.1739	11.2085	0.440345	5992.26
87	6.69158	16.2389	2.89134	16.0223	3.74164	5.03744	0.013877	145.305	25.6378	7.84896	2.23295	0.145684	0.286582	0.769587	0.797655	20.8711	5.50359	0.63385	0.0924532	7.02746	11.1736	31.0068	0.696869	39.118	0.323019	0.265083	6.69158
88	170.621	18.1867	3.1488	10.3113	5.02233	11.8292	0.00524642	111.655	10.5785	5.28172	1.97948	0.371048	0.242119	0.604514	0.301402	17.2817	4.34583	0.331402	0.281582	13.1052	2.44231	71.2179	0.655046	49.7902	2.62584	0.370501	170.621
89	1825	14.115	3.66983	18.843	3.27175	8.81722	0.00854885	126.067	13.1372	7.4751	1.85685	0.0903042	0.38375	0.688269	0.109701	17.5768	3.03444	0.288126	0.220192	8.93342	7.63236	55.682	0.606459	26.0087	0.303142	0.105764	1825
90	2021.38	9.35516	1.86078	13.4096	4.2048	8.193	0.0569832	156.107	8.13461	9.85206	2.79766	0.38496	0.326198	0.606995	0.583182	14.3866	3.10471	0.3385	0.615217	9.4146	1.49483	37.9793	0.247267	25.3451	2.21978	32.387	2021.38
91	1538.43	16.3114	3.36127	15.9254	3.87825	6.9738	0.00962319	127.267	10.6865	2.6733	1.42984	0.114272	0.322591	0.62287	0.767269	15.2498	4.15219	0.773437	0.656125	3.94023	7.54092	45.5061	0.414174	39.1876	13.9524	2.28168	1538.43
92	513.096	11.4946	2.60871	9.40135	2.70653	12.7132	0.0178728	115.818	20.6742	8.42832	2.82099	0.283925	0.247885	0.743449	0.737113	16.069	4.23912	0.589965	0.106477	1.99106	2.55457	28.8147	0.667973	50.9711	7.18748	15.0631	513.096
93	4416.69	10.7915	1.77613	8.55073	3.98032	15.6616	0.0462643	135.385	22.923	4.42429	1.88323	0.353498	0.735019	0.697746	0.870291	17.5894	3.58785	0.275477	0.132022	12.9429	3.58153	49.9903	0.571522	61.5195	16.9666	0.343025	4416.69
94	1862.78	15.6453	2.36499	16.0516	2.87033	8.37224	0.00468067	150.14	31.9443	4.98575	2.9978	0.395353	0.757141	0.639249	0.666606	17.042	3.94229	0.503244	0.12129	8.59444	5.74372	54.7585	0.313998	32.6214	5.99372	0.788479	1862.78
95	1.47734	8.19605	2.35373	14.2166	2.95121	7.5467	0.00879368	148.691	32.6355	6.23949	2.47575	0.335396	0.43407	0.847794	0.546243	14.9937	4.13247	0.469469	0.35886	8.42867	3.05951	36.2846	0.734411	56.894	1.05293	10.8143	1.47734
96	169.644	17.584	3.74544	14.2748	5.39562	10.3471	0.0178664	71.5638	23.2902	4.6119	2.31985	0.356906	0.2953	0.755322	0.895056	15.0154	7.01106	0.702976	0.436764	3.55921	6.76595	50.5433	0.461381	37.1356	2.46403	11.6136	169.644
97	675.809	17.7919	3.03917	13.1282	4.46135	5.00265	0.00974268	128.664	9.00968	9.06748	1.8807	0.350765	0.490475	0.817621	0.379467	18.233	5.14685	0.479256	0.245928	12.5531	10.9901	40.5357	0.808887	28.7577	19.7364	1.04129	675.809
98	39.2845	14.6134	2.62909	13.633	6.37015	8.90186	0.00718548	89.0067	21.6392	9.91679	2.11361	0.322344	0.41446	0.813692	0.571033	16.6955	2.80079	0.415016	0.315269	2.85071	1.89198	11.7287	0.800779	49.5423	8.18618	12.7206	39.2845
