Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
21	75.5692	17.7882	1.9026	11.6285	4.38228	25.795	0.0111521	168.849	6.99501	2.9265	2.76875	0.383967	0.863268	0.75145	0.676581	22.2324	6.18663	0.349422	0.321489	7.08377	2.48372	38.4625	0.720808	38.3823	6.40384	0.101932	75.5692
22	2362.38	14.8937	2.46664	13.5444	3.73615	11.9163	0.0163977	132.309	17.8997	10.8172	2.0091	0.146669	0.278652	0.852898	0.432022	21.3076	5.27758	0.131098	0.287365	6.46331	7.73399	48.8161	0.407605	51.4771	0.210327	3.87567	2362.38
23	605.208	9.87594	2.62376	12.5286	3.93902	13.9741	0.0191282	127.84	32.9808	7.95746	2.93114	0.394133	0.735006	0.774399	0.16719	16.0757	3.48	0.1304	0.106758	13.1196	6.73711	26.2067	0.549134	60.2692	0.26584	5.67513	605.208
24	83.7482	9.1051	4.0168	17.9689	3.36548	7.38725	0.00974457	160.928	22.6939	7.16359	2.1689	0.13563	0.492276	0.785516	0.186359	22.1711	2.88433	0.221053	0.360784	10.8092	9.20029	47.9284	0.354778	25.4333	38.0783	20.1707	83.7482
25	809.111	11.5316	3.98879	11.6878	4.09883	13.6543	0.0185786	139.564	20.8789	8.14071	2.62774	0.0835377	0.744668	0.740531	0.3854	20.4512	3.79637	0.250339	0.105253	8.07572	7.5941	38.8525	0.525498	43.0587	2.92086	22.3055	809.111
26	157.141	14.4433	2.62844	15.4972	4.56401	7.07346	0.0148687	91.6318	30.7179	11.6089	1.47011	0.331106	0.851245	0.836625	0.675197	23.3272	4.23569	0.327716	0.054723	12.0962	9.11646	41.6926	0.17864	57.5671	11.5151	33.7162	157.141
27	218.953	13.7967	1.95859	10.5252	2.51821	7.8364	0.00836545	124.159	18.9206	3.16301	1.11048	0.258498	0.741796	0.631088	0.198325	20.7337	5.98396	0.360763	0.359877	11.6833	13.3469	50.069	0.580303	44.7907	0.508404	1.82316	218.953
28	98.279	15.3523	2.08836	7.18266	4.85168	11.0236	0.0081711	134.512	9.73648	7.80433	2.87853	0.0755038	0.573165	0.692221	0.838157	21.5	5.38409	0.227	0.402357	4.32865	5.94432	33.582	0.555175	58.896	12.85	4.60551	98.279
29	2916.73	9.69691	3.64665	19.1665	2.21346	9.15893	0.00880345	174.883	34.5959	7.22098	2.853	0.556112	0.149734	0.680109	0.744776	20.5757	3.58958	0.593954	0.368132	3.80426	8.56261	26.8902	0.445456	48.8563	1.27857	1.54304	2916.73
30	429.64	7.75827	3.58256	16.0559	2.99609	13.5661	0.00364379	78.7473	35.2811	8.74846	2.49831	0.432658	0.499117	0.838266	0.16653	20.7438	6.14418	0.117077	0.560717	12.0371	2.58903	39.9775	0.640678	89.935	23.2612	0.799054	429.64
31	2243.52	17.4339	3.76169	14.6311	3.9788	7.10719	0.0250511	90.0465	14.1623	6.84733	1.93187	0.386003	0.753927	0.7706	0.288648	21.7004	6.48456	0.376674	0.10892	4.77131	6.20455	41.5676	0.15291	16.1528	8.71021	17.6245	2243.52
32	3378.92	13.2434	3.57231	9.2035	4.82357	10.8622	0.00665432	130.895	35.3025	3.89515	1.62777	0.234162	0.559358	0.835691	0.31328	20.6375	4.23057	0.445128	0.267677	7.07186	11.8777	41.6862	0.58332	47.4787	12.4435	1.61348	3378.92
33	3188.32	7.80051	2.37368	12.8507	3.64038	8.07831	0.00351411	101.632	22.4087	6.58982	2.88497	0.0437913	0.368848	0.787731	0.581832	14.6449	3.77572	0.227737	0.0541647	7.33772	4.32674	41.1288	0.592854	41.3729	5.53797	1.99087	3188.32
34	121.05	12.0837	4.28614	16.3551	3.35885	12.1884	0.00831839	104.083	1.93403	6.5051	2.67587	0.45485	0.432583	0.73437	0.433398	17.8548	2.45343	0.324968	0.223913	3.39165	8.77074	32.6665	0.587159	51.4694	20.0295	8.98195	121.05
35	5135.33	16.3453	3.82506	9.50851	4.91524	9.31538	0.0333871	157.772	19.73	4.55015	2.58392	0.302647	0.39082	0.632916	0.421771	21.8751	5.60675	0.197821	0.106894	8.8738	8.04215	30.0535	0.388006	37.767	1.78826	3.61309	5135.33
36	854.722	12.3701	3.56864	11.6073	4.95678	11.3484	0.00890741	89.2726	28.2208	7.62815	1.79298	0.391658	0.216091	0.878402	0.390459	21.0997	3.22107	0.452007	0.861897	5.42646	11.4079	54.2277	0.397056	36.4461	0.378574	0.756122	854.722
37	666.692	9.08967	3.44865	15.9679	4.49867	12.0019	0.00636778	154.773	40.2543	8.68811	2.50527	0.544159	0.411605	0.648778	0.597275	22.3965	6.35947	0.489809	0.0807264	6.26717	6.23628	29.2422	0.715176	46.6987	7.52051	20.9287	666.692
38	666.901	19.7361	2.88269	7.88858	3.18311	6.1195	0.0083386	116.696	22.158	9.55149	1.51947	0.488928	0.183121	0.674574	0.606152	18.3913	5.76202	0.571021	0.181425	3.35374	3.03421	36.6364	0.473087	48.6968	0.123202	0.599872	666.901
39	1094.01	13.1016	2.94395	10.8231	5.83999	5.93875	0.00934394	94.4942	32.6776	7.68471	2.64473	0.32138	0.451008	0.767004	0.558859	16.5119	5.43713	0.184235	0.0972801	7.58541	3.21565	48.8867	0.572397	22.025	22.202	3.92277	1094.01
40	2160.37	20.7731	1.8726	13.8813	2.53668	15.8868	0.00491088	158.086	17.3809	2.82969	1.90459	0.265041	0.321989	0.714865	0.528477	22.724	6.41385	0.355725	0.326596	10.5569	2.30846	44.1956	0.208314	47.8721	0.127918	5.89822	2160.37
41	437.589	13.1274	3.06615	15.7165	4.77647	10.2045	0.0130591	124.898	33.5586	10.144	2.34214	0.562019	0.831025	0.608315	0.259721	19.1421	4.19388	0.192696	0.150909	6.26927	6.18958	41.4324	0.486159	59.1492	0.476232	0.188484	437.589
42	7569.95	16.6929	3.35523	7.49723	2.24928	12.473	0.0263608	172.52	10.2598	2.87678	1.6351	0.362894	0.641995	0.701406	0.798443	20.3491	2.75087	0.035321	0.176657	6.77966	9.55512	33.3528	0.3723	37.1689	5.59845	32.8707	7569.95
43	46.1332	9.21224	2.55719	14.9077	4.72711	12.4642	0.00957401	177.922	30.9595	10.2056	1.07177	0.312832	0.761992	0.680622	0.404138	20.0919	6.91036	0.595859	0.202566	4.74842	1.69696	44.5917	0.453124	50.7887	0.228024	0.404773	46.1332
44	143.727	7.36105	2.50334	12.5533	5.28554	11.7363	0.0227053	162.844	13.3845	6.28654	1.29492	0.401869	0.424948	0.783497	0.448035	20.7882	4.87433	0.295709	0.25799	11.3236	11.3908	43.466	0.606147	67.1777	0.427645	0.416232	143.727
45	4975.4	10.3505	2.69168	9.40494	3.63183	15.6107	0.0185729	153.402	10.2276	6.18793	2.96219	0.446647	0.445352	0.834348	0.368797	18.1028	4.43986	0.321516	0.138293	1.99198	3.90157	23.3485	0.499381	33.0471	0.216548	0.961409	4975.4
46	7288.32	11.8507	3.99321	10.8304	4.2513	12.1774	0.00958481	152.177	22.2099	4.74707	1.76847	0.384054	0.213572	0.733913	0.368441	18.3657	4.86645	0.29655	0.505441	10.008	10.5891	25.4158	0.466693	52.2059	0.11051	0.767116	7288.32
47	403.936	11.0549	2.37058	12.3618	5.8352	15.5029	0.00619851	162.675	13.3122	6.25735	2.10559	0.462033	0.801574	0.640664	0.849757	21.6324	5.23152	0.143583	0.255413	4.05765	7.92599	31.7499	0.431496	64.5356	1.92625	0.183673	403.936
48	1.98801	8.74985	2.71137	12.3834	6.56998	16.7891	0.0108284	114.932	17.1306	7.68865	1.34477	0.146243	0.767949	0.720141	0.402362	22.2432	6.68239	0.733975	0.21783	2.67492	4.59271	45.3914	0.36095	44.5299	39.51	1.2505	1.98801
49	1769.47	10.5738	2.74178	11.1736	3.1538	9.24991	0.0094226	165.787	3.51907	6.2247	2.91672	0.218803	0.677589	0.775554	0.422406	20.0297	3.86287	0.257687	0.165278	9.0393	4.92527	55.4133	0.484319	39.8365	6.48383	13.9892	1769.47
50	339.753	19.4046	3.3373	19.7419	2.78729	21.255	0.00513084	102.508	32.7941	5.47101	1.33744	0.374284	0.409356	0.640789	0.903548	20.8467	3.47563	0.599666	0.248276	3.55424	10.6022	30.5094	0.65973	51.035	29.5371	1.03628	339.753
51	936.552	13.9794	2.25544	8.59527	4.0002	12.7575	0.00342022	134.559	39.4165	9.29788	1.9159	0.348563	0.704414	0.694727	0.286249	19.5101	5.85197	0.381631	0.0681928	6.4221	13.0823	41.4343	0.331411	44.789	25.1705	4.36716	936.552
52	11.5375	9.03687	1.80176	10.2694	3.49496	5.8105	0.00273207	62.5352	23.0466	8.878	2.76586	0.417873	0.922523	0.625359	0.173718	15.7631	4.05438	0.444045	0.394207	6.0714	1.81723	32.525	0.538831	57.0834	2.5783	32.2206	11.5375
53	364.53	17.7961	3.69948	9.82971	4.36752	15.7368	0.0187791	129.055	21.2307	3.82876	2.96538	0.474232	0.402428	0.879766	0.071342	18.7828	3.18441	0.490964	0.395965	3.74378	9.80889	41.2213	0.460136	43.4143	0.43564	0.328734	364.53
54	37.25	10.3503	3.40011	7.66581	4.85747	7.57862	0.0286289	109.455	4.97653	4.37292	2.34616	0.311124	0.51376	0.710213	0.340359	20.6823	6.36688	0.453242	0.574527	9.71567	7.11855	57.651	0.334017	16.0467	0.312723	0.581212	37.25
55	390.663	19.3432	2.66379	9.97214	4.3675	15.6961	0.0167563	162.588	4.3092	5.76374	2.51159	0.542389	0.180955	0.727981	0.750821	20.5799	3.20564	0.524822	0.339664	12.2764	8.64224	39.9268	0.441943	44.2042	0.949086	2.33869	390.663
56	3921.3	10.5025	2.74244	15.2974	3.9737	23.5536	0.0390922	116.327	39.0555	9.26112	2.60341	0.250684	0.583585	0.797154	0.786437	24.1984	6.66259	0.0767029	0.116033	3.66305	11.2782	27.4323	0.766833	42.0429	12.4611	1.30216	3921.3
57	7014.48	7.1715	3.86001	8.23647	3.63564	5.77366	0.021825	108.679	28.6409	3.2101	1.67247	0.249553	0.45758	0.600479	0.750147	19.279	3.90548	0.331714	0.18521	5.21891	4.42425	60.6643	0.58414	40.4862	9.67482	1.91621	7014.48
58	25.1263	11.4774	2.1993	9.84483	3.44067	11.3715	0.0109098	106.993	19.0342	8.721	1.7675	0.0262688	0.0497624	0.684896	0.525631	20.6332	3.98253	0.0651519	0.211344	3.52836	4.66543	41.9159	0.223994	35.7174	3.16436	2.16731	25.1263
59	472.897	10.6179	3.22631	13.6969	4.61032	8.24735	0.0190262	148.055	33.3307	6.3819	2.49525	0.0264005	0.275632	0.862463	0.716299	16.6886	6.59168	0.201289	0.30883	13.2453	5.04952	50.6249	0.671351	32.0737	28.5249	2.98858	472.897
60	196.87	8.65701	2.06809	17.4444	5.28235	11.0324	0.0220934	100.038	31.9351	8.14158	2.61263	0.464513	0.797921	0.700378	0.156568	23.2177	4.31827	0.636343	0.581998	6.97243	8.14417	22.1187	0.384432	62.6632	0.434726	0.624445	196.87
61	3599.93	17.6212	2.08416	16.8785	3.68835	7.12	0.00538908	92.3567	34.9089	7.7603	1.26764	0.363024	0.886837	0.871002	0.683319	20.6013	4.20123	0.418181	0.275288	9.46133	7.43909	36.285	0.470748	36.6108	4.56994	2.6469	3599.93
62	35.5552	19.2038	4.12274	7.80824	3.65978	15.3346	0.0196868	91.1164	21.6489	6.64145	1.96397	0.244985	0.508956	0.889107	0.566401	22.8044	3.1281	0.424805	0.261375	13.5634	4.59264	47.1695	0.456392	63.8924	18.2378	18.6895	35.5552
63	872.45	12.1393	3.66453	7.54204	2.91663	11.8331	0.0202171	134.608	22.8504	8.59929	2.95633	0.125298	0.395049	0.710682	0.48263	20.5339	2.99179	0.443018	0.170439	10.3132	4.37312	56.6753	0.267982	63.215	0.359807	7.48415	872.45
64	781.38	9.71846	3.75768	17.0568	4.48727	14.8496	0.0050252	110.764	29.8612	8.84299	2.60759	0.183568	0.642327	0.605083	0.702046	21.1548	6.86408	0.644212	0.271013	7.51855	8.44898	21.981	0.535259	48.5519	5.67557	0.788509	781.38
65	5599.64	18.2346	3.00419	12.202	4.39578	19.0036	0.0250328	71.0051	4.09778	3.41252	1.55324	0.104247	0.658014	0.753159	0.704227	18.9479	4.13574	0.0725003	0.221854	5.82366	3.27619	37.809	0.600421	58.0406	2.14346	13.5045	5599.64
66	775.163	16.2648	3.65069	10.1616	3.84433	14.2101	0.046208	108.92	21.5997	10.6045	2.28917	0.295172	0.596303	0.829662	0.355992	23.1058	6.78007	0.0927481	0.690059	7.77825	5.65221	39.1733	0.485761	40.3615	1.7455	6.59676	775.163
67	5.24266	9.34269	3.0283	10.2744	3.43564	7.99853	0.00623417	136.143	18.9352	7.23673	2.91509	0.306475	0.151482	0.702094	0.440655	22.4997	1.14556	0.354294	0.0587424	7.23709	3.37489	36.8444	0.593262	50.0248	6.28709	1.04361	5.24266
68	467.131	10.2379	3.71714	7.15921	2.63052	15.1666	0.00943706	171.749	2.17044	5.21638	2.0889	0.336154	0.450745	0.768441	0.709235	17.1011	5.95294	0.462295	0.394732	3.79608	8.07737	25.2467	0.601177	34.1273	0.359022	3.36643	467.131
69	1251.24	8.34032	2.58407	11.7946	5.74382	8.14597	0.00643028	127.754	24.3564	8.05891	1.15925	0.195171	0.289458	0.747677	0.298721	21.7854	5.92331	0.411494	0.254563	3.12176	3.06912	21.9104	0.346475	45.03	5.80391	0.153047	1251.24
70	3979.53	16.867	2.46183	13.9285	3.42398	8.45148	0.00830243	76.7872	34.9175	6.28478	2.30981	0.410526	0.50687	0.701681	0.563002	19.2712	6.83444	0.616484	0.170073	1.71173	5.80341	31.1359	0.312122	37.8049	3.36612	22.2729	3979.53
71	2220.72	12.14	3.0553	15.2585	4.63374	27.6954	0.013962	138.601	13.669	11.0844	2.58128	0.383402	0.489533	0.6885	0.659103	16.9417	1.19774	0.438738	0.283674	7.17955	2.54551	30.6197	0.423956	73.2898	0.159894	2.98799	2220.72
72	1414.96	9.85549	4.10666	8.79553	4.17662	10.401	0.0216973	69.8179	18.0841	8.46234	2.47126	0.37134	0.373001	0.744899	0.202792	22.202	2.70912	0.120726	0.165361	8.7234	13.4359	29.9311	0.444439	25.6426	2.94531	0.561692	1414.96
73	405.95	7.76891	2.44132	14.7949	3.64089	9.5458	0.00584032	173.382	19.6037	10.8645	1.23844	0.376474	0.752534	0.672776	0.860502	26.1935	5.2215	0.22432	0.158809	3.00781	5.33345	50.6061	0.433463	32.8121	24.1233	1.3236	405.95
74	1580.39	13.7762	2.74186	12.4565	5.60175	11.4695	0.00958877	77.5103	29.3767	5.66407	2.35985	0.220396	0.354686	0.711621	0.842004	17.3884	6.21172	0.242013	0.457789	4.54213	4.88372	34.7045	0.476411	41.5189	8.20929	7.37257	1580.39
75	46.976	18.8777	2.35676	19.3192	3.54222	12.242	0.016764	87.4659	17.6174	3.114	2.06248	0.417337	0.968545	0.605346	0.285967	16.5314	6.5237	0.400786	0.113655	11.0302	10.698	22.4466	0.346279	26.2469	0.119221	0.295559	46.976
76	437.745	19.7695	2.59017	15.7445	3.15538	7.0754	0.0141183	141.683	18.7382	5.61701	2.17634	0.230475	0.616338	0.681982	0.498076	18.6886	2.5627	0.264299	0.225462	4.95977	13.0104	49.0469	0.631795	19.1067	0.233048	0.906092	437.745
77	2.04438	9.02748	1.89826	9.92268	2.74302	5.95615	0.0196846	88.8139	3.84293	6.7199	2.691	0.113398	0.590798	0.641011	0.858327	18.3693	3.13835	0.317719	0.137092	8.72795	4.1496	29.2926	0.242099	42.2055	18.9896	0.316233	2.04438
78	7666.2	11.1424	2.68371	12.2032	4.98513	8.94609	0.0159535	152.566	27.0513	6.35612	1.93377	0.283879	0.54339	0.679711	0.897096	20.0613	5.15502	0.218397	0.200712	6.38223	8.55984	50.9218	0.368661	40.3661	3.21874	0.654865	7666.2
79	2339.66	18.4025	2.97131	15.6148	3.60725	7.21269	0.0110656	94.2137	21.6077	8.25703	2.65563	0.0777763	0.732089	0.613822	0.615983	25.2701	5.65005	0.169337	0.138146	2.503	7.59247	45.6662	0.425662	33.6595	13.9901	0.178807	2339.66
80	53.362	8.87926	3.86753	11.8851	3.81487	9.48928	0.00324343	86.6619	3.49435	6.00627	1.14449	0.0403635	0.5073	0.667927	0.566982	20.8691	2.58549	0.356284	0.423824	5.20338	4.14986	33.0027	0.524737	29.4135	22.8299	16.1478	53.362
81	355.956	11.5729	3.10996	13.4557	5.54649	10.1363	0.0258035	150.082	34.216	9.27204	1.86014	0.148216	0.339565	0.724453	0.228142	18.3937	4.64705	0.690622	0.368252	2.67932	9.62469	34.1655	0.394788	15.0949	0.140228	1.3143	355.956
82	1638.92	10.2378	4.10362	16.9969	3.96843	10.9244	0.0143752	135.399	18.0284	5.8165	2.34002	0.132694	0.234694	0.777759	0.588341	18.5793	3.71275	0.240533	0.135539	13.883	5.21607	35.2631	0.290839	54.2724	23.4737	16.9324	1638.92
83	8494.41	12.7311	2.53143	15.7352	3.99325	9.33805	0.00610636	110.989	9.92923	5.1965	2.02162	0.0647696	0.710676	0.65217	0.466158	20.8398	6.39808	0.262989	0.505796	8.51697	11.339	37.7763	0.551793	19.8029	1.62469	2.00553	8494.41
84	5510.02	14.3874	1.94039	17.9733	2.56487	9.07801	0.00397019	151.93	30.4454	6.54496	2.06752	0.127636	0.200348	0.646227	0.730718	20.6405	3.2137	0.665776	0.166392	6.93652	2.77708	56.3777	0.258262	23.7009	0.673135	12.6258	5510.02
85	110.952	13.8661	2.20175	10.7698	5.15891	16.0106	0.0312783	167.688	27.7364	8.63752	2.09088	0.499858	0.124248	0.668955	0.411093	16.119	4.88882	0.0502995	0.199548	3.71218	5.90419	68.7693	0.638329	52.6936	0.417439	1.78328	110.952
86	1100.28	13.0222	2.07089	12.9143	3.67223	8.75354	0.00727884	142.526	25.926	7.37432	2.07607	0.549551	0.933203	0.730565	0.127923	21.5024	3.65472	0.23464	0.31139	3.70224	13.5295	37.4776	0.558548	41.0715	3.27045	0.114853	1100.28
87	176.482	13.3286	2.84634	8.34975	4.14458	5.05426	0.00498474	95.3727	39.1883	11.7607	2.08891	0.257565	0.96042	0.687229	0.60665	19.7457	5.48723	0.405998	0.441375	6.43352	3.78013	32.1189	0.366968	47.9408	0.900569	0.733107	176.482
88	274.86	13.0468	2.52158	19.2975	4.92464	7.31444	0.0177015	115.564	39.4305	9.88869	1.98723	0.221999	0.856974	0.708885	0.804328	19.0422	3.96585	0.345684	0.151803	2.85577	10.5516	46.3204	0.632129	38.3729	33.787	1.7419	274.86
89	1795.07	11.8591	3.4312	9.94699	4.25682	9.12653	0.00589381	146.052	27.0829	9.13779	1.21028	0.276988	0.589965	0.907889	0.0046626	16.3988	4.05079	0.275081	0.364181	11.612	6.16202	32.6871	0.604731	81.4412	4.31158	0.62065	1795.07
90	1372.02	11.3711	2.23032	9.24183	4.1918	9.09527	0.0043107	139.743	20.6845	10.6121	1.09003	0.511215	0.838515	0.87691	0.221505	22.4783	4.58264	0.35786	0.155404	10.6861	3.19915	26.0331	0.320718	55.3057	9.00708	19.3176	1372.02
91	213.1	20.9747	2.42614	14.8821	3.5439	7.56436	0.012483	111.595	14.8348	8.6065	1.28612	0.451033	0.30315	0.675099	0.84111	17.1857	6.2332	0.594588	0.0600193	4.30799	8.28598	21.9622	0.438076	56.2093	8.37826	18.3088	213.1
92	557.823	15.7454	4.05279	16.6917	4.12661	14.2694	0.0174091	82.0801	18.9288	8.56448	1.89444	0.451663	0.253801	0.80839	0.53427	22.868	4.58362	0.342276	0.0978719	10.355	3.73142	43.3329	0.484596	67.6105	0.810762	4.77817	557.823
93	6381.56	16.1545	1.69741	11.7765	3.0242	9.80304	0.0240162	118.993	20.4398	6.48947	2.06965	0.544478	0.456899	0.774837	0.501403	17.7559	5.40037	0.338485	0.564957	9.73655	7.17142	64.064	0.38368	48.2503	20.7621	2.2791	6381.56
94	4981.64	19.89	3.02459	18.0986	3.97631	14.0727	0.0157001	106.815	28.5434	6.21129	2.21337	0.25595	0.243738	0.792213	0.643366	16.7452	4.53164	0.134495	0.490479	5.30679	5.65138	43.1158	0.597787	61.8056	0.324546	1.06646	4981.64
95	1258.21	13.6767	4.36585	12.3528	4.33466	5.91262	0.00270283	136.374	32.2071	8.82937	1.50845	0.0754914	0.658932	0.761077	0.132999	17.8189	4.72721	0.294067	0.388702	1.56023	7.85062	47.3302	0.522011	53.8481	6.2125	23.6141	1258.21
96	14.1034	7.23356	3.75884	14.6751	3.81661	8.86301	0.0137761	80.8955	28.2386	4.58597	2.99765	0.511098	0.0648123	0.765393	0.592178	18.3534	4.33303	0.293915	0.221311	7.35669	7.5634	33.1141	0.737179	19.6136	1.16915	2.0501	14.1034
97	1662.02	18.8593	3.20606	15.6904	3.84486	9.69473	0.00987738	174.789	21.8224	4.95491	2.74333	0.219781	0.51369	0.748807	0.74555	23.8453	3.24581	0.0124187	0.199763	6.35383	9.87446	24.1028	0.514362	42.1395	4.53549	0.684911	1662.02
98	47.9328	11.534	1.66802	12.7027	3.53662	10.5055	0.026248	64.3341	27.987	3.54441	2.63766	0.291094	0.61821	0.828661	0.275735	17.3789	2.67384	0.424145	0.830211	4.59902	2.94918	44.2958	0.487501	48.9729	0.206409	17.7318	47.9328
