Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
10	1353.87	13.7572	2.56665	14.6146	4.65076	17.3857	0.0197249	96.5047	10.9594	8.79854	1.20551	0.472736	0.267178	0.688801	0.546127	17.722	4.99635	0.1049	0.5626	8.27549	3.02371	28.8691	1.17057	49.0716	2.59313	0.139662	1353.87
11	616.043	13.4746	2.32519	14.1173	5.2303	16.4928	0.00497705	91.7463	8.80154	6.65575	1.55269	0.326485	0.684659	0.621769	0.630833	18.9652	3.0558	0.120241	0.473066	2.27943	7.81965	27.8271	0.500594	83.9907	13.029	1.39331	616.043
12	1822.9	10.8523	3.19241	12.9101	5.50046	12.3107	0.00667404	85.5508	10.1724	3.45708	1.8225	0.346102	0.598247	0.6891	0.781253	18.1749	3.80434	0.532433	0.124208	5.95947	8.75391	34.9705	0.801471	52.728	0.652468	0.73134	1822.9
13	27.1269	8.89351	2.64428	8.87706	3.74899	9.4944	0.0129062	98.3781	8.0323	3.71852	1.41512	0.565764	0.921078	0.695723	0.401446	17.9235	3.12023	0.466883	0.332156	11.0452	12.9896	35.1489	1.20203	46.1247	18.0752	9.40504	27.1269
14	475.174	8.33564	2.87602	16.7376	3.04451	7.52571	0.00482277	79.9305	2.48221	9.46224	1.87749	0.0447411	0.393609	0.726597	0.464975	17.1855	2.50631	0.238944	0.155589	6.55147	4.49632	40.9241	0.961923	43.8119	7.34539	12.1626	475.174
15	2289.95	11.0022	2.1049	11.2136	4.71952	9.38154	0.00394387	73.5917	7.69331	3.53892	1.29979	0.325451	0.541876	0.662943	0.506243	14.0139	3.43817	0.535779	0.369485	5.3534	3.03717	41.4012	0.314878	58.8813	1.39417	0.481979	2289.95
16	139.616	16.0882	3.80846	14.7346	4.30946	23.34	0.00528466	64.5933	8.86617	5.02462	1.30729	0.147822	0.175762	0.687772	0.270806	17.4224	4.62591	0.219443	0.566742	11.5105	6.79869	29.1418	0.416497	58.8457	0.781811	4.80405	139.616
17	4180.36	15.0209	3.30467	9.77343	6.07291	16.2289	0.00493097	83.9125	9.27507	10.9462	2.09293	0.223068	0.574248	0.731887	0.240918	19.7794	3.54267	0.67796	0.080505	1.10231	5.40654	25.841	1.1759	49.2169	5.06934	1.71161	4180.36
18	4483.63	10.6773	4.25924	9.7484	5.59166	21.7845	0.0162853	101.299	10.1966	9.51318	1.34205	0.425277	0.711029	0.627981	0.660966	18.7031	4.20293	0.452089	0.144641	1.9208	1.72866	34.6518	1.47413	57.2937	1.69905	0.129611	4483.63
19	9.01796	15.3582	3.93831	15.367	5.75731	19.376	0.0520905	76.1818	8.44965	5.02687	2.11717	0.193042	0.342453	0.65015	0.39181	18.2989	3.18651	0.434221	0.282099	2.52003	2.91261	25.5313	0.949079	49.4689	23.2832	38.3383	9.01796
20	33.8093	20.4878	2.02115	18.0606	3.01286	7.91822	0.01079	81.4706	3.17778	11.1003	2.32594	0.309478	0.220434	0.716073	0.447613	21.8779	1.74494	0.106348	0.123042	5.12442	2.8392	35.0991	0.772571	75.5198	6.69211	2.24778	33.8093
21	28.4336	18.5505	3.83877	11.8441	3.75829	9.36215	0.00874581	62.6377	10.5651	11.1198	2.01551	0.13241	0.47808	0.600003	0.522407	18.8635	2.75644	0.409582	0.199954	2.34424	9.64254	51.3977	1.34275	67.7673	5.52339	0.18479	28.4336
22	13.5171	12.196	2.97498	18.2114	4.42595	8.21724	0.00766937	83.9992	7.00773	6.07211	2.61406	0.296603	0.115911	0.735392	0.224607	20.224	2.56372	0.25451	0.899186	5.18771	3.69753	47.2685	0.215379	72.003	37.179	15.956	13.5171
23	75.3249	19.5992	3.76305	19.3453	4.4182	8.3935	0.00595093	70.7543	7.44567	6.12776	2.50279	0.343737	0.424271	0.79884	0.501479	15.7392	3.75134	0.119554	0.170094	7.5487	5.83003	34.697	1.31161	59.9769	0.181671	9.18124	75.3249
24	94.9802	14.1857	3.41424	13.0334	4.72352	7.53352	0.0029857	91.3246	7.69109	8.08002	1.82461	0.530981	0.662525	0.682091	0.360164	16.4171	2.87445	0.175763	0.48205	5.43424	12.5446	33.8575	1.15928	64.186	0.597974	5.88883	94.9802
25	3686.81	15.0325	3.61917	10.7885	4.59465	6.67848	0.0323625	74.0494	8.57096	10.1127	2.36422	0.386261	0.118704	0.748303	0.253063	19.0753	2.71797	0.362947	0.161039	4.17126	6.8212	31.4583	1.18299	70.191	24.0812	2.34389	3686.81
26	1882.42	8.81873	2.65321	11.1655	5.59494	11.2093	0.00465203	89.6038	10.2657	8.91417	1.10953	0.558682	0.69351	0.61922	0.154046	19.4922	3.95122	0.399618	0.230358	13.9814	5.04426	48.602	0.775351	64.4116	21.4345	25.8058	1882.42
27	611.273	19.0121	3.79475	14.6108	4.47659	12.1527	0.00717085	87.9065	7.94814	9.90346	2.67432	0.132454	0.564534	0.720624	0.527674	16.3643	3.77857	0.466404	0.333263	7.75175	5.49913	35.3942	1.23837	51.6282	0.149331	16.2076	611.273
28	3734.93	9.35118	3.44143	19.8313	4.39605	5.44432	0.0223118	65.1626	7.65673	6.5845	2.79988	0.503312	0.0421955	0.70564	0.77734	17.9345	3.80292	0.208742	0.151454	1.90496	5.25353	27.713	1.54257	80.5124	6.2792	18.0366	3734.93
29	4495.36	16.0601	2.92739	11.1812	5.27633	8.18993	0.0105626	86.3802	8.13774	5.02105	2.23523	0.1533	0.809997	0.726435	0.501879	18.1356	1.95032	0.102738	0.14092	3.05384	4.34163	34.9361	1.51151	69.8376	0.285709	18.1781	4495.36
30	5136.24	8.24921	3.23668	16.6951	4.93108	15.4539	0.0188829	73.2132	7.62143	11.0322	1.17865	0.18178	0.678572	0.693461	0.34614	19.5229	3.70307	0.189605	0.476308	8.1173	3.96892	29.2153	1.38126	58.8091	0.323438	11.8125	5136.24
31	1014.77	11.9132	2.5431	14.8671	4.05148	10.0653	0.0198385	90.1126	13.9182	9.05964	1.91412	0.535984	0.616466	0.630656	0.771697	16.5653	4.43255	0.660044	0.06471	2.02906	6.0238	28.2879	0.909019	66.7227	2.39142	21.1084	1014.77
32	1645.1	20.4255	3.32465	8.33446	3.82249	10.0497	0.00726321	91.8228	3.88934	6.43882	2.44104	0.0706262	0.374956	0.772737	0.537095	15.9552	3.90094	0.415352	0.510307	8.12031	7.65815	25.9038	1.43012	77.2416	0.793166	0.175226	1645.1
33	745.142	11.2012	2.01204	17.6173	2.92972	11.5944	0.019687	97.3351	10.5661	6.01112	2.50058	0.244104	0.228806	0.719916	0.617008	20.6074	2.84439	0.570513	0.22071	12.0371	2.58903	34.7639	1.6407	98.1974	23.2612	0.799054	745.142
34	2243.52	17.4339	3.76169	14.6311	3.9788	7.10719	0.0250511	72.2674	5.53478	7.26976	1.93657	0.231505	0.519881	0.695202	0.795372	19.5389	2.50125	0.105245	0.0935141	3.56719	2.65302	30.9343	0.615475	50.1297	37.7417	35.3218	2243.52
35	339.522	7.7838	2.8758	15.0064	5.59012	8.42417	0.0159378	62.5912	12.0833	4.7221	1.1424	0.344937	0.605109	0.782357	0.138829	15.1994	2.20543	0.23871	0.983403	9.32021	6.19025	35.4072	1.24298	55.8065	3.1666	2.03338	339.522
36	45.078	19.4927	3.32612	17.7023	4.35402	12.2651	0.00893254	64.7771	11.1589	5.21727	1.99667	0.0498816	0.571112	0.729422	0.670011	18.2314	2.89643	0.243136	0.229274	1.49363	9.50961	41.1976	0.918657	77.7287	26.2386	0.344777	45.078
37	1075.53	13.3485	2.58752	19.4766	4.17286	15.0082	0.0141279	83.7307	6.972	4.24889	1.99389	0.141826	0.467499	0.87771	0.414077	18.9723	2.63298	0.369393	0.417408	8.88304	6.35673	21.7463	0.23006	68.542	32.7622	0.16098	1075.53
38	500.815	13.0668	3.34278	14.4945	3.84101	6.54516	0.0214547	82.0903	7.40389	7.32941	2.5014	0.421194	0.573914	0.828865	0.633959	20.1453	2.34734	0.476304	0.0553598	10.8544	9.07458	37.9214	0.565206	49.403	0.392529	20.3221	500.815
39	47.2594	11.1715	3.35532	14.1235	4.83423	8.31534	0.00669719	101.227	5.83353	7.09729	1.31055	0.488008	0.224323	0.74728	0.448632	17.379	3.1739	0.385119	0.238461	12.6809	5.77095	40.1505	1.11486	60.6966	0.431262	17.9495	47.2594
40	3279.22	8.46522	3.96589	10.4233	2.97347	12.7101	0.0108631	77.8087	8.62652	6.63139	1.39105	0.406972	0.371912	0.816238	0.125002	20.0357	3.30886	0.258875	0.236166	5.7632	8.39824	38.6193	1.29475	73.2289	9.87082	9.08656	3279.22
41	4193.39	10.1906	2.92656	7.85565	6.18587	6.66347	0.026439	89.2714	6.68486	11.1988	1.88519	0.229296	0.499732	0.676366	0.578277	18.0868	3.99804	0.257709	0.311902	3.97366	3.02333	27.4739	1.00253	89.1468	30.1953	0.35275	4193.39
42	495.816	10.6548	2.3969	14.3249	5.10205	5.66306	0.0065895	68.6749	2.93092	6.67332	2.58308	0.304587	0.183065	0.908526	0.475854	20.8369	2.71683	0.40382	0.202367	6.63139	1.72998	45.9833	0.634627	65.2975	0.248098	24.2269	495.816
43	16.7711	14.175	2.58165	18.2215	5.31069	12.4109	0.00232125	72.5829	4.73535	8.05304	2.72906	0.548674	0.79439	0.805097	0.527243	16.4024	4.47907	0.674731	0.282487	2.5386	3.43761	35.5962	1.23739	59.4877	1.5028	8.74624	16.7711
44	40.7283	11.4201	3.1474	15.4827	3.77996	6.45033	0.0110853	97.5327	13.2965	11.6144	2.55426	0.132152	0.186717	0.648784	0.911338	15.249	4.44849	0.0761091	0.284192	13.8032	7.28709	33.7083	1.96676	70.0443	1.372	0.593525	40.7283
45	7621.11	14.894	3.83204	11.35	3.46943	8.00313	0.0143446	62.5218	4.54751	6.26273	1.16557	0.511884	0.17698	0.684094	0.450669	19.344	3.57788	0.633401	0.193977	10.4903	3.26436	35.8682	1.64721	52.7736	27.5342	1.17374	7621.11
46	42.2272	9.9222	1.87114	16.0371	4.53302	9.69038	0.00220555	98.3706	2.88059	2.97364	2.14312	0.46079	0.358856	0.701521	0.503739	17.4849	3.29444	0.0953192	0.298503	13.3797	4.51527	29.5522	0.903931	61.7334	2.85045	1.45339	42.2272
47	551.126	14.8329	2.95679	8.45445	2.46887	7.88311	0.00218951	61.2192	8.5352	7.44519	1.22564	0.26041	0.472441	0.809765	0.51074	16.706	4.58264	0.617712	0.169586	6.43488	4.92164	24.9112	0.11041	61.7206	13.7258	3.80387	551.126
48	728.922	9.91184	3.01148	11.4185	2.93804	6.56277	0.016834	96.1366	8.12058	7.44406	1.76132	0.302071	0.874558	0.653988	0.593386	18.32	3.04333	0.282498	0.136588	12.2598	4.33638	30.8597	1.39769	37.7757	1.89131	9.38101	728.922
49	7241.34	16.3174	3.4663	14.0692	3.90039	13.5121	0.0164312	86.33	1.58072	6.50737	2.73745	0.247854	0.157644	0.605318	0.0813295	16.8795	5.11606	0.323306	0.305613	5.17934	5.64294	39.1713	1.64876	41.1146	1.73986	4.19725	7241.34
50	730.094	19.067	2.85228	13.4321	3.33335	12.6017	0.00594201	78.2905	8.01738	8.75175	2.64191	0.186883	0.876535	0.808598	0.828372	18.2698	3.65456	0.263302	0.363744	3.65191	2.02961	23.2852	1.41558	54.7573	0.411322	0.150844	730.094
51	2.84872	8.17004	1.89159	16.494	4.30093	8.95372	0.00560046	75.6873	6.71465	10.6483	2.60739	0.324748	0.178331	0.71898	0.644227	18.455	3.31324	0.142025	0.411103	4.05765	7.92599	29.3823	0.846132	79.8765	1.92625	0.183673	2.84872
52	1.98801	8.74985	2.71137	12.3834	6.56998	16.7891	0.0108284	81.5995	10.0095	8.74154	1.25515	0.174369	0.666	0.758101	0.79004	16.1974	3.83889	0.20372	0.0987535	5.61565	6.13158	36.7083	0.234918	45.7136	19.1585	0.121343	1.98801
53	467.067	14.3295	1.90523	7.92865	2.75909	8.14584	0.00455676	63.6998	9.62286	5.99879	2.42759	0.258634	0.437341	0.844156	0.528626	21.7625	3.77943	0.371981	0.175903	10.3244	3.02019	49.5399	0.490261	74.0202	18.2436	9.87998	467.067
54	57.3134	12.0738	3.29029	8.22975	2.68314	13.8904	0.00900564	90.1211	9.28312	3.1079	1.47573	0.51082	0.485913	0.712485	0.574885	20.1338	2.55273	0.618532	0.20906	7.03609	5.00366	37.5927	1.81924	80.1834	3.62616	4.6541	57.3134
55	514.657	15.6842	4.19545	14.138	4.90981	14.9051	0.00487018	83.297	3.80874	8.74273	1.12262	0.505548	0.326269	0.687569	0.835239	20.0059	3.95881	0.637266	0.123937	2.63785	4.79402	24.9475	0.305889	38.1905	0.113494	0.1606	514.657
56	1400.19	19.5529	3.38828	11.6384	4.90536	6.78627	0.0190213	72.1795	12.4469	2.81802	1.17148	0.471638	0.777519	0.69424	0.349387	19.0339	2.38734	0.511284	0.48119	6.29625	11.7276	35.9985	1.00229	36.2106	16.4387	2.5783	1400.19
57	544.128	20.1835	1.52847	9.1793	4.49969	11.9525	0.00611545	65.8818	7.5556	9.72738	2.15092	0.203633	0.578516	0.676661	0.600404	21.5998	1.64578	0.468777	0.223153	4.08962	11.087	35.262	0.184476	69.7252	0.336341	2.35786	544.128
58	967.28	9.16833	1.94315	9.773	4.64117	6.48842	0.0181186	78.009	4.94863	9.99733	2.9797	0.366079	0.559183	0.87113	0.878195	18.5526	3.83676	0.557529	0.122243	9.37082	5.30107	34.6085	0.922813	67.2137	5.89966	33.5059	967.28
59	832.22	8.82955	2.56268	15.1367	3.7927	8.49403	0.0119384	74.5261	8.1025	10.3357	1.54699	0.490195	0.346418	0.697997	0.658129	15.2752	1.416	0.350006	0.132262	3.2341	9.51059	38.6288	1.64284	66.9135	0.115482	10.4412	832.22
60	2726.78	17.0103	2.77872	15.4037	4.59343	9.21359	0.0272894	82.2803	3.23304	7.12045	2.09115	0.0684206	0.385973	0.744806	0.252158	16.3108	2.60255	0.280375	0.63897	3.59962	3.29688	30.2566	1.34569	78.7058	1.30216	8.22085	2726.78
61	3054.36	14.4888	3.31974	11.6238	3.63452	6.79086	0.0115723	75.5343	5.17055	9.91309	1.42823	0.204929	0.709489	0.67574	0.276739	23.2449	2.26532	0.331714	0.53523	5.18589	5.21891	23.316	0.398866	85.8665	0.412265	1.94534	3054.36
62	8847.58	16.1879	4.48691	9.6258	3.10167	19.9763	0.00243431	71.0062	7.23264	7.59904	2.90302	0.463658	0.41022	0.702798	0.560583	18.1715	2.95079	0.673128	0.628742	5.24407	6.32616	36.745	0.130125	77.4918	0.360277	0.970015	8847.58
63	1097.19	15.3351	3.42461	14.5097	3.48046	12.9845	0.0141334	94.339	9.22488	9.01735	2.5074	0.431194	0.680114	0.744265	0.584423	18.839	4.44227	0.564983	0.0996766	4.78865	8.63828	38.6936	1.15903	75.0448	5.12957	3.80564	1097.19
64	337.902	8.32513	2.97677	16.2564	3.38347	6.97076	0.00477459	86.2292	9.66663	8.60588	2.51124	0.538857	0.414875	0.798405	0.0768878	18.4598	4.103	0.359941	0.310766	3.58372	6.63463	26.1383	0.980465	55.7655	4.02425	15.6584	337.902
65	123.509	7.20115	2.87756	10.6537	3.75056	5.98214	0.00605012	74.7573	8.66888	3.86217	2.68066	0.369866	0.888042	0.775774	0.359857	18.8511	5.26813	0.176578	0.112745	6.30739	12.5059	34.3291	0.864445	64.735	0.430917	4.09933	123.509
66	102.543	13.4465	3.97511	7.65798	4.2066	10.2788	0.00846835	89.7065	13.5358	9.60162	1.78276	0.0986167	0.656416	0.703528	0.706789	17.8702	3.90968	0.236477	0.211194	5.7422	3.59018	27.1557	0.849856	66.68	1.07103	4.00303	102.543
67	6166.3	7.90478	2.1361	13.036	5.46272	6.16761	0.0036674	97.2778	9.89833	2.80456	1.48864	0.284018	0.0392138	0.606319	0.504306	20.1447	2.15833	0.112533	0.380541	10.1292	3.01479	36.5624	0.554319	84.3839	2.17821	26.6773	6166.3
68	5651.46	15.4775	3.18653	7.52516	5.03786	21.9299	0.00660184	61.448	10.1732	5.2595	1.39761	0.258083	0.707074	0.657245	0.630924	16.6744	4.54721	0.461853	0.0788772	2.03193	7.86793	32.6289	1.24788	70.3878	1.01226	0.59408	5651.46
69	194.959	15.0114	2.70187	9.72091	5.10953	14.6469	0.0186496	86.6437	3.73244	11.0108	1.24539	0.0720534	0.688224	0.781979	0.69227	18.6378	3.19285	0.520203	0.328914	3.03155	3.05576	35.7286	0.544698	54.6848	0.250366	1.4311	194.959
70	2346.72	18.8315	3.61671	11.3434	3.7524	9.32516	0.0139359	95.9655	5.26682	3.42901	1.28954	0.289033	0.731588	0.659549	0.504203	20.0933	3.73697	0.393328	0.3449	3.2909	13.951	43.0077	1.57924	80.7941	2.89247	2.00374	2346.72
71	4392.78	13.6137	2.64754	11.1219	5.83582	5.36226	0.00488467	64.325	7.9249	5.51391	2.34411	0.220094	0.490176	0.792955	0.53993	17.4297	2.74356	0.0608134	0.170661	1.22246	7.39354	29.294	1.22898	47.3876	0.134981	1.51098	4392.78
72	1173.44	20.3321	2.91634	12.4464	5.23335	7.61618	0.00371171	83.6736	4.47739	9.65226	1.27187	0.474762	0.709875	0.6506	0.430901	18.0006	3.99362	0.295162	0.139806	1.87141	6.2059	31.5955	1.50167	80.4066	0.161754	0.117292	1173.44
73	7.9485	16.8848	3.00513	17.9606	3.09419	6.54954	0.00491964	68.0103	7.16012	9.81526	2.34132	0.256843	0.885424	0.651237	0.77859	17.7315	3.47805	0.812826	0.188804	5.92275	4.93008	23.5747	1.84725	88.0849	21.3494	9.98879	7.9485
74	919.647	10.9917	2.85577	15.4306	3.08953	10.5708	0.00541481	96.2401	8.78683	10.9901	1.39029	0.178076	0.30168	0.647932	0.503612	17.1577	2.1667	0.359325	0.322899	6.11965	3.40499	27.1979	1.03245	45.4261	0.105105	5.0595	919.647
75	991.966	13.0178	4.19293	15.6466	2.56209	5.94003	0.0188196	102.673	12.2543	5.33268	1.56376	0.23143	0.555841	0.672955	0.466401	16.3319	3.1762	0.419773	0.101337	7.02266	8.03587	34.8977	1.27253	96.0634	0.286518	11.9402	991.966
76	9250.61	12.8574	2.37023	17.3771	4.74181	11.3041	0.00892774	68.2035	3.04976	11.6752	2.89082	0.136736	0.529178	0.653112	0.565808	23.5482	3.15776	0.632323	0.209676	13.2539	5.14476	31.8941	1.22145	49.5247	2.14995	0.646111	9250.61
77	503.68	15.1431	3.67355	12.4545	4.71374	12.416	0.0167757	93	2.82408	9.87094	1.65808	0.104434	0.21913	0.640369	0.184184	18.2906	3.94613	0.586779	0.2795	3.91266	5.33625	35.6706	0.852571	52.3231	7.99956	0.20645	503.68
78	437.411	11.4172	2.81058	19.4408	4.36055	7.5469	0.00458656	73.3586	8.64423	5.85008	2.79073	0.490827	0.0824143	0.835486	0.497352	18.5049	1.26896	0.342022	0.932005	9.78243	5.91937	47.1355	1.15095	77.5454	1.71013	0.494741	437.411
79	1223.87	15.9625	2.3369	7.24572	3.85044	24.5691	0.00590063	62.8519	7.97998	7.45334	1.72871	0.289429	0.353528	0.727412	0.833732	19.9535	1.07341	0.465741	0.372526	2.90487	7.53996	31.3618	0.975893	74.8312	0.261828	0.106337	1223.87
80	9513.96	10.4837	3.8858	10.7111	4.4989	13.5286	0.0155299	69.1701	5.39525	2.79455	2.69703	0.531173	0.830196	0.67167	0.43827	17.8902	1.83243	0.028873	0.151372	4.49172	8.6357	25.9452	1.27893	74.5255	0.100717	0.118966	9513.96
81	352.267	9.54387	2.49984	15.2529	3.64371	8.86214	0.00876124	97.1972	4.46614	4.44026	1.7116	0.394382	0.229165	0.842539	0.314344	20.6989	3.4292	0.391536	0.4494	12.3463	9.96058	22.0364	1.39987	47.5091	15.0091	0.652328	352.267
82	113.861	10.2543	3.68721	11.2099	3.02794	25.7502	0.00155024	64.5683	4.34809	9.29726	1.69178	0.14564	0.389692	0.648714	0.667476	18.7509	4.26757	0.0559801	0.144131	4.83655	7.59643	27.7066	0.873869	52.3275	8.43103	1.79136	113.861
83	123.75	14.8781	3.56813	19.8126	3.70098	6.94925	0.0101429	72.6386	4.30921	6.35174	2.20648	0.252716	0.820326	0.726369	0.75412	17.9111	4.118	0.371114	0.337332	11.2311	6.03238	28.0899	1.34827	62.0918	1.7718	4.84744	123.75
84	2948.31	17.6204	3.27028	13.7958	4.50742	8.79455	0.0143874	89.2989	11.3602	6.35261	2.48032	0.343873	0.511441	0.722841	0.780978	17.9815	2.86478	0.190883	0.475528	7.44862	1.94747	41.2443	1.08028	56.6636	0.2971	2.40484	2948.31
85	246.864	11.3107	2.99175	7.06983	2.76507	14.9566	0.00612763	86.2681	6.39456	9.38985	1.33249	0.569757	0.459895	0.671831	0.4388	18.0705	3.22649	0.439067	0.0810859	6.62771	6.38237	34.5104	1.43471	46.4964	0.451903	0.105037	246.864
86	477.823	9.01525	3.19854	8.67212	2.05798	5.25911	0.012812	74.3923	5.79818	9.64082	1.86963	0.29509	0.328363	0.854706	0.519388	20.8291	3.4481	0.420533	0.449392	13.7223	5.37125	45.5662	0.741066	55.1984	0.129639	0.289433	477.823
87	3.27661	19.2856	1.92427	12.518	3.37259	8.9136	0.00993465	65.2019	8.28887	6.64697	1.44851	0.105578	0.60577	0.647898	0.127534	18.2179	2.65128	0.743442	0.435086	6.84849	8.14215	35.6453	0.290575	72.4839	0.221587	23.8722	3.27661
88	613.4	14.6141	2.59229	16.3105	3.14778	8.1203	0.0196341	89.6697	5.49036	10.0924	1.6084	0.487049	0.419043	0.792345	0.154577	18.2143	2.72321	0.332083	0.446153	7.76457	7.85935	41.9749	1.35932	91.8002	2.29859	14.623	613.4
89	30.5159	9.19187	2.81631	15.1944	3.93633	10.1638	0.00419882	67.4797	8.2527	4.95419	1.66877	0.29457	0.44412	0.777665	0.620374	18.9897	4.49846	0.133236	0.505676	11.3406	3.13626	30.6513	1.32517	46.6604	5.08582	3.23023	30.5159
90	9877.68	8.61307	1.7806	13.0282	5.58846	13.1463	0.00900203	85.0193	8.44025	4.189	2.1702	0.203295	0.650506	0.695659	0.146033	18.6132	2.92912	0.453669	0.163188	12.6114	11.5596	45.9019	0.352596	74.2073	3.1419	2.48935	9877.68
91	1680.82	11.8597	3.07665	15.0906	3.6841	19.8601	0.0230656	70.2863	10.5058	4.81524	1.43245	0.322807	0.0649482	0.667481	0.258162	17.9628	5.8671	0.482586	0.257296	3.35053	1.83981	47.3526	0.953598	58.5734	0.210974	0.399133	1680.82
92	655.894	14.4764	4.43401	14.249	2.13637	7.9844	0.0123597	72.8794	3.00301	9.60421	1.96258	0.333819	0.178408	0.866649	0.499585	18.3385	2.90631	0.619969	0.107062	4.00351	10.2061	21.0637	0.326567	49.9016	0.423434	1.76054	655.894
93	1826.71	15.0107	4.11421	14.2494	5.95577	14.6715	0.0102121	104.414	4.73845	9.26052	1.69608	0.332561	0.328177	0.782008	0.350608	17.5364	3.93171	0.174203	0.164079	4.10123	12.3911	28.8323	1.60707	75.6102	1.92491	0.256104	1826.71
94	148.226	18.9079	2.38065	13.2749	4.08885	17.0082	0.00818015	81.3152	5.87966	9.44394	1.89085	0.217682	0.252373	0.671744	0.55468	17.4376	2.39824	0.315987	0.206766	1.6948	2.48179	39.3763	0.851043	74.1793	10.7409	7.18748	148.226
95	229.9	17.5569	2.75411	16.6277	3.7399	10.8034	0.00572428	85.6878	2.62476	9.87222	1.17708	0.123901	0.795314	0.676612	0.180144	20.4721	4.9756	0.117961	0.48663	6.81251	3.69661	39.422	1.82886	50.1385	0.111857	0.664959	229.9
96	1211.82	13.3536	2.62303	15.1531	4.6248	11.7243	0.00621614	77.8631	8.83094	8.61965	1.48239	0.503184	0.24204	0.605616	0.453395	16.7332	4.45824	0.416541	0.184709	2.97029	8.90314	28.6788	0.88327	58.2011	5.13933	27.6875	1211.82
97	309.727	10.222	1.9951	13.2863	3.75486	5.58302	0.0159014	96.2388	3.85364	4.91739	2.81417	0.426499	0.469166	0.773833	0.530046	19.9608	4.25782	0.613188	0.366416	9.70628	8.42867	32.6	1.38296	74.4463	1.05293	10.8143	309.727
