Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
30	2400.14	17.1165	3.21614	14.187	3.06788	14.8056	0.00427693	97.7463	8.39993	6.02031	1.40892	0.566181	0.669322	0.524082	22.2968	7.38444	0.818188	0.52873	9.84632	2.00114	30.709	0.480128	48.9388	18.2543	36.8445	2400.14
31	1381.58	18.2828	3.33993	8.73039	4.57228	13.2505	0.00536628	136.089	11.0988	8.18814	2.1313	0.200091	0.727544	0.347968	21.0959	4.90154	0.851245	0.436925	6.20655	1.53224	29.5169	0.576688	48.5345	37.7987	30.9265	1381.58
32	328.472	11.2435	3.51552	18.3457	4.38112	12.4816	0.00218153	117.159	10.9467	5.02105	2.23523	0.258612	0.650504	0.119216	18.199	5.18084	0.938115	0.323774	4.0799	7.49527	23.1174	0.387769	33.1088	17.5414	10.5226	328.472
33	3354.1	14.6821	3.23668	16.6951	4.93108	15.4539	0.0188829	96.2143	6.64257	3.97738	2.42972	0.291886	0.785168	0.56525	18.921	6.88277	0.905028	0.202261	8.0224	8.48435	36.0565	0.715525	46.5976	4.11179	10.9656	3354.1
34	836.008	15.9113	4.02477	14.9757	3.05634	10.2669	0.0125297	107.501	9.05964	4.91969	1.91412	0.50732	0.772229	0.756282	20.6832	7.13965	0.603355	0.547983	2.02906	6.0238	28.3144	0.643591	42.896	13.5485	33.6891	836.008
35	1645.1	20.4255	3.32465	8.33446	3.82249	10.0497	0.00726321	84.0328	10.2318	8.1573	2.63314	0.369567	0.711221	0.428678	16.8006	6.25685	0.135398	0.410635	2.78531	1.42816	26.8355	0.874642	38.47	32.0646	37.2679	1645.1
36	137.251	8.69751	3.48671	15.4266	3.21919	15.1226	0.0149777	80.1112	7.59749	6.1545	1.81493	0.5338	0.649063	0.196985	20.6713	9.01475	0.057359	0.560717	12.0371	2.58903	33.3458	0.608701	46.8621	27.7101	21.291	137.251
37	2119.43	7.65503	3.9334	10.558	3.15773	6.95502	0.00965341	111.18	8.35967	6.90221	2.33092	0.609778	0.653889	0.372702	17.9585	8.09599	0.340017	0.137247	4.77131	6.20455	34.1538	0.349924	46.0057	33.3142	8.18194	2119.43
38	2547.21	17.4234	2.52785	13.4126	3.2407	13.9644	0.0115187	72.3709	7.66632	6.37231	2.18159	0.704321	0.698849	0.147573	17.1554	3.70655	0.677359	0.712871	4.82312	2.7536	30.5964	0.672463	47.6283	26.5291	24.1644	2547.21
39	2259.56	16.9525	3.29278	14.2267	3.48643	9.98423	0.00522283	69.7569	6.91043	5.92114	2.03757	0.394737	0.760016	0.447005	19.2814	8.08592	0.470645	0.285546	13.0946	9.50116	25.6446	0.693888	42.541	19.8182	35.7166	2259.56
40	1169.44	17.2963	2.35862	13.1019	5.30124	9.96223	0.0422031	62.4889	12.3313	3.12851	1.443	0.497609	0.748808	0.434204	17.4236	4.97705	0.67452	0.157784	11.6874	5.12425	29.7647	0.449266	28.7122	12.3549	26.0147	1169.44
41	2206.47	9.59331	2.79153	15.1371	3.69968	20.7611	0.0157409	107.03	7.89672	6.52304	1.91147	0.290927	0.732534	0.497567	21.8606	7.30457	0.496451	0.219545	2.68351	4.31409	37.1952	0.627897	45.6114	4.81162	16.5952	2206.47
42	4467.54	16.7093	1.8602	13.2895	3.68051	11.9561	0.00561763	121.744	3.39125	4.98747	2.77395	0.668408	0.677592	0.631557	18.5458	7.48202	0.502615	0.2609	6.93754	3.03091	28.3121	0.749416	42.0023	5.19067	36.55	4467.54
43	652.654	9.96638	2.4526	10.6448	5.062	14.1563	0.00824421	118.703	7.9359	6.49923	1.48788	0.603154	0.720938	0.17532	18.3992	3.21209	0.216091	0.376688	5.65903	10.7328	33.8691	0.451952	49.3943	11.4331	25.2185	652.654
44	8263.12	15.959	2.50732	11.7558	3.33006	6.28241	0.00885108	111.102	5.10393	3.00128	2.5535	0.590008	0.634886	0.679107	21.7558	9.36078	0.660311	0.369258	2.8822	2.73821	25.9483	0.548629	45.0108	4.40257	36.8921	8263.12
45	23.3983	11.3834	4.06901	8.54813	3.84046	9.34654	0.00442641	82.9099	12.8878	7.93422	2.44212	0.464812	0.684551	0.646086	19.5483	3.22295	0.692795	0.208465	7.41306	5.66735	36.672	0.609249	33.55	28.4876	20.5038	23.3983
46	33.8088	10.7425	2.82346	15.6788	3.42349	14.7411	0.00141378	124.012	6.74452	2.87752	1.91289	0.42817	0.857553	0.831282	16.7899	6.42548	0.729726	0.265346	7.27883	5.17647	44.6672	0.366988	39.021	7.75375	11.0617	33.8088
47	6825.21	19.1819	2.95648	19.6038	6.17844	14.4944	0.00838736	134.345	2.97266	4.76652	1.18838	0.570202	0.77164	0.150317	21.3491	5.00044	0.282798	0.114845	13.9919	12.6683	31.6534	0.861605	43.3453	5.31513	33.158	6825.21
48	48.1746	20.7731	3.03748	18.7083	2.97405	12.3415	0.0147633	82.2448	2.82969	11.8923	1.89106	0.436821	0.731717	0.631602	19.0873	3.07172	0.335358	0.277133	3.95341	4.43847	42.1878	0.808298	47.0413	6.01339	30.813	48.1746
49	10.8005	13.1274	3.06615	15.7165	4.77647	10.2045	0.0130591	116.911	11.4984	10.144	2.34214	0.31663	0.762605	0.395806	19.9875	6.397	0.407119	0.216954	4.22545	6.17362	34.2622	0.935985	38.4094	18.0256	36.0628	10.8005
50	664.488	15.3343	2.52141	11.5255	3.63396	17.4707	0.0149862	106.35	11.1952	4.69853	2.87534	0.225118	0.65365	0.45235	21.0153	7.20452	0.641995	0.236913	7.06855	8.5345	33.9399	0.543235	34.5527	29.5085	20.4817	664.488
51	2194.83	11.5643	3.25016	13.111	3.30465	9.18618	0.0108978	91.3683	10.945	2.99204	1.49995	0.412101	0.738153	0.69132	20.8658	5.67922	0.249395	0.452779	8.19852	2.16128	30.9991	0.926948	38.0622	10.9438	17.9977	2194.83
52	558.001	7.1084	4.30999	11.4823	5.52744	8.86395	0.0103716	61.4501	10.2774	5.32027	1.86375	0.645808	0.693119	0.641539	17.6371	4.85455	0.725194	0.173954	9.20365	6.36445	30.9549	0.541169	37.6218	5.61723	15.1071	558.001
53	91.4661	16.5059	3.48607	14.4106	3.35465	8.162	0.0236633	91.9268	11.3843	9.50492	2.93861	0.483621	0.747937	0.580571	19.7057	4.53655	0.168442	0.819272	11.3236	11.3908	35.1186	0.931594	46.9683	6.99185	11.7343	91.4661
54	2657.55	7.77346	2.61283	18.4921	4.8932	13.2906	0.0164987	66.9162	6.18793	8.00722	1.96023	0.794394	0.733606	0.742907	18.688	4.03876	0.342859	0.246161	3.87222	1.99198	24.8953	0.737098	35.6541	5.38291	14.6933	2657.55
55	7288.32	11.8507	3.99321	10.8304	4.2513	12.1774	0.00958481	92.5927	5.00006	8.71097	2.34731	0.747133	0.652496	0.768651	20.8056	4.03364	0.427828	0.502486	8.58026	4.5558	23.8941	0.6634	45.714	27.2409	35.8804	7288.32
56	3278.85	12.6122	3.36578	16.0617	3.60631	17.2903	0.00764846	69.6377	2.09223	2.23194	1.13722	0.474474	0.88352	0.783066	17.9923	4.43424	0.119659	0.580794	7.98426	10.8287	36.7905	0.770377	31.6932	19.437	10.525	3278.85
57	7100.05	12.4655	2.86011	16.5879	2.59021	13.9591	0.0203237	121.265	10.8387	10.5679	2.64139	0.342658	0.604783	0.499119	19.0365	5.49881	0.346814	0.0926725	5.09125	5.77959	31.6548	0.541547	31.8988	6.78566	26.6535	7100.05
58	276.293	14.3611	2.68841	15.7538	2.92142	8.91248	0.00554694	80.0085	2.88929	6.40382	2.61757	0.222428	0.621667	0.552959	20.1775	5.32073	0.0849783	0.218802	6.59582	5.83744	37.2883	0.37557	37.4157	36.3431	10.8512	276.293
59	287.433	10.3588	2.76702	17.9059	4.83179	10.637	0.00822186	79.9088	9.26661	6.45397	1.30538	0.529045	0.844156	0.534384	20.4594	4.54169	0.557124	0.36873	3.02019	3.59159	36.6069	0.753327	44.9661	9.04267	23.0913	287.433
60	309.27	8.42554	1.87285	17.0523	3.8489	13.6148	0.00504925	145.487	2.87295	5.22366	2.13021	0.352686	0.699002	0.727462	21.944	5.82413	0.419258	0.142086	3.85115	3.46307	28.5343	0.287767	45.4836	35.6	14.9923	309.27
61	936.552	13.9794	2.25544	8.59527	4.0002	12.7575	0.00342022	130.928	11.9999	10.9464	1.9159	0.653192	0.770351	0.492343	17.1215	7.32713	0.358437	0.479835	2.38316	1.9094	28.7956	0.881016	45.3046	8.12271	18.4902	936.552
62	97.2034	19.29	2.30653	8.96111	2.59201	8.01371	0.00131363	74.8487	2.98299	7.43856	2.76586	0.6252	0.604385	0.743253	18.446	3.88318	0.700123	0.28667	6.78379	3.53036	33.2677	0.517344	43.547	7.53703	12.6455	97.2034
63	275.826	10.4612	3.41248	11.9734	5.5061	9.8796	0.0151109	116.366	5.6852	8.58959	2.69863	0.509684	0.802497	0.338779	20.4563	8.70277	0.41553	0.796784	10.5102	7.08042	30.2938	0.614153	43.9618	21.957	38.7155	275.826
64	27.9672	8.23372	3.68677	18.3799	3.83611	7.30232	0.0158386	62.9143	8.46021	2.23965	1.97388	0.526386	0.625548	0.340239	16.7417	4.18778	0.512546	0.860696	3.02016	3.81495	30.6252	0.642108	24.9731	30.8697	26.9615	27.9672
65	1434.65	14.1773	2.50805	15.1636	5.40509	16.27	0.0428101	63.9379	5.8381	8.1872	1.77642	0.594592	0.702423	0.246041	18.6489	4.29739	0.215172	0.133527	9.03081	11.7294	26.2088	0.854302	28.078	22.7959	23.4017	1434.65
66	387.179	19.8732	2.88438	16.0868	2.2445	11.2014	0.0214483	101.629	4.19032	4.31872	1.54184	0.209412	0.744218	0.71291	20.3084	6.95526	0.322719	0.224458	10.5618	6.0854	41.5026	0.373922	44.5949	13.9472	19.25	387.179
67	941.229	11.7234	3.90595	16.7685	3.37279	13.5218	0.00323588	72.2856	10.4214	4.56929	1.74476	0.694307	0.823999	0.294284	21.7919	6.14886	0.339432	0.241216	11.2782	5.49144	30.2605	0.5957	48.46	4.20816	12.8034	941.229
68	111.505	7.8054	2.6158	18.6299	4.97103	9.06319	0.0145981	69.1445	6.15093	11.7317	2.71281	0.388768	0.615609	0.245241	22.1589	5.36517	0.913909	0.187095	5.18589	5.21891	24.4517	0.398926	49.4682	6.89412	17.7559	111.505
69	904.735	11.4774	4.14919	8.50835	5.70658	7.74249	0.00678619	99.5092	7.37686	10.6807	2.89021	0.413995	0.852083	0.272203	19.6728	5.22541	0.0497624	0.22515	8.16001	9.30802	26.8824	0.612052	30.1164	24.8628	10.9254	904.735
70	14.2886	13.1885	2.67484	11.3738	4.41835	18.1371	0.00562807	94.1814	8.83095	5.57428	2.45722	0.63449	0.744265	0.449637	17.7082	8.82762	0.680114	0.315334	8.30488	13.674	42.4986	0.740648	29.2672	39.7316	31.9234	14.2886
71	244.715	15.4332	3.53702	15.0105	4.92006	8.26084	0.0215619	138.686	5.53667	4.88254	2.88714	0.376695	0.611001	0.226763	21.6711	9.12282	0.457704	0.295724	3.05529	9.11271	29.8305	0.810719	47.0397	25.7197	18.0464	244.715
72	5944.44	18.7138	2.05929	12.438	5.21909	9.01048	0.00558295	109.068	6.98292	7.65524	1.18695	0.363128	0.63987	0.809599	17.7145	3.1238	0.526507	0.20143	3.91661	3.77236	37.8274	0.847069	34.7455	21.6955	18.9168	5944.44
73	68.3939	7.06159	3.25737	7.25565	3.84969	14.0417	0.0131679	84.0272	7.41705	8.91828	2.39565	0.226475	0.743469	0.525733	17.1106	6.3689	0.574889	0.121721	5.52944	13.7807	30.1745	0.542729	36.6204	20.2035	17.5223	68.3939
74	659.518	10.9716	2.5623	10.8143	2.73415	11.668	0.0258036	60.1799	7.19258	7.13599	1.31908	0.738747	0.845897	0.750162	18.1833	3.44177	0.387625	0.594995	6.7183	1.21565	30.0262	0.899338	29.0841	16.9763	10.4587	659.518
75	1355.73	13.8593	3.31582	16.0589	3.168	19.3464	0.0168431	112.814	7.07516	7.32046	2.53603	0.510649	0.736734	0.219403	22.0182	4.30641	0.154049	0.701742	2.468	6.499	35.4186	0.456589	50.2892	4.26375	9.27852	1355.73
76	58.1714	14.8752	3.28007	17.8757	3.00725	14.4287	0.00885593	108.988	8.84299	5.61696	1.59479	0.746454	0.727219	0.354916	19.2739	3.15101	0.844622	0.389816	12.356	7.58837	30.633	0.732784	33.0698	23.0098	31.8073	58.1714
77	68.7767	13.1811	3.91617	12.202	4.39578	19.0036	0.0250328	82.4479	4.84693	11.7213	2.26474	0.25854	0.614836	0.341807	19.1597	9.01951	0.614344	0.323192	9.7551	4.69013	24.2366	0.826778	38.1479	6.06978	37.6942	68.7767
78	5256.34	20.4971	2.84674	11.6729	2.90467	11.3047	0.0210385	117.935	6.66818	11.02	1.62817	0.50972	0.684433	0.727446	19.6998	9.99302	0.529774	0.151704	7.01063	8.24715	36.9105	0.648594	46.1309	23.0305	15.8145	5256.34
79	319.622	14.647	3.62505	13.7605	3.69146	11.7049	0.0113618	88.9532	12.6989	6.35006	1.52554	0.532897	0.645488	0.35683	18.3167	4.09477	0.483208	0.225705	6.58982	10.2122	30.3612	0.653615	33.7054	37.3799	18.2302	319.622
80	1049.41	11.2626	2.81364	9.642	2.57016	7.11099	0.0023497	91.4417	3.84246	7.72536	2.31681	0.32094	0.857647	0.417385	22.0409	3.41076	0.363681	0.217666	10.2861	2.75564	24.9961	0.829836	49.2621	15.0274	9.10318	1049.41
81	846.688	12.9107	2.60741	15.4165	3.68541	10.7812	0.00271112	118.153	3.56538	10.2954	1.86125	0.631789	0.621252	0.0954067	17.543	6.36872	0.13582	0.209659	5.88201	5.2865	27.852	0.55015	33.6295	38.325	27.3461	846.688
82	1736.78	7.63991	3.17532	16.1413	3.71869	6.2329	0.00806687	104.584	4.26858	7.41072	2.56622	0.322997	0.747677	0.330726	21.7405	8.59591	0.549405	0.254563	8.13323	3.12176	23.516	0.402209	33.0254	33.5645	22.9792	1736.78
83	127.192	14.7401	2.50928	15.2869	3.43824	10.782	0.00670812	77.5518	6.19482	9.98233	1.27979	0.452319	0.701681	0.761433	21.5412	5.77986	0.404329	0.39452	2.30215	11.8261	28.0877	0.355391	30.2957	14.5779	14.6852	127.192
84	536.471	19.3083	2.80855	7.19078	3.82541	14.1868	0.0113785	135.494	8.03948	3.0917	2.52615	0.500932	0.71991	0.619991	21.0766	7.07266	0.506076	0.173904	4.3716	12.8418	35.7938	0.740043	38.3637	5.78279	15.8724	536.471
85	48.2227	15.9031	1.74709	12.425	4.74259	6.10981	0.00186353	95.4692	12.7211	4.00057	1.41322	0.50283	0.68503	0.426618	19.8906	3.83052	0.243188	0.277536	12.0407	5.29435	42.2997	0.47139	41.7662	10.8577	31.7173	48.2227
86	1250.17	7.65833	3.28021	15.245	4.9029	15.0473	0.00381043	118.709	3.88865	5.26859	1.30703	0.292025	0.81022	0.165172	18.2106	5.6826	0.673302	0.218695	6.3697	3.91266	26.6365	0.792614	37.7667	21.5491	9.71977	1250.17
87	158.022	11.1523	2.61989	12.4268	3.22412	9.60367	0.00225898	128.645	8.08164	4.91759	2.29627	0.674222	0.633017	0.737132	19.1583	8.29114	0.181581	0.191839	5.79622	10.2961	32.9932	0.515162	27.8136	27.2799	14.7884	158.022
88	600.876	19.1403	2.55101	19.158	4.19876	8.08168	0.0505179	83.9178	6.67393	11.8053	2.9089	0.56763	0.686583	0.203684	18.5624	6.1375	0.49547	0.626646	4.23257	2.04633	29.1604	0.849743	47.3916	9.37704	24.1316	600.876
89	7460.25	12.701	3.22386	9.88007	3.48063	5.97807	0.0107714	93.3513	7.08506	9.71164	1.3213	0.695672	0.630354	0.830337	18.5334	7.11719	0.696948	0.4191	10.0691	8.57226	26.0845	0.594272	30.5346	7.2684	14.6699	7460.25
90	72.9011	16.1195	2.08579	12.3763	4.65603	12.816	0.00631242	63.088	4.58145	5.92366	1.05869	0.420557	0.75489	0.284243	17.6119	7.11377	0.777549	0.223515	2.03837	4.30951	40.2356	0.681533	43.8928	4.27427	8.96307	72.9011
91	2424.56	7.31798	1.798	12.2548	4.84607	13.9366	0.0142294	60.6097	4.64511	9.68081	2.29974	0.400584	0.789424	0.258602	21.9515	9.20957	0.710526	0.109094	7.99612	5.50267	24.2293	0.386752	27.1572	8.7582	13.8937	2424.56
92	242.402	10.3471	3.41509	12.5332	3.41011	8.23259	0.0167906	99.8163	7.49252	11.5624	1.96322	0.382754	0.850591	0.758009	21.5827	3.62104	0.324723	0.311713	6.02628	8.40382	42.8284	0.876876	28.3909	4.95049	9.81878	242.402
93	528.084	10.8226	2.7757	16.3694	4.43224	13.1858	0.0227625	83.5612	6.39132	9.36494	1.95956	0.487755	0.746957	0.625953	20.7515	7.95962	0.177268	0.355377	5.61992	10.0712	41.5434	0.323645	50.742	12.1136	26.3293	528.084
94	1950.87	19.9956	3.77918	9.38223	3.96536	13.5287	0.0129159	92.7428	8.56889	5.82175	2.15084	0.598784	0.674091	0.514242	20.5763	6.08	0.732089	0.128799	3.8519	10.4216	36.8628	0.647707	33.6082	22.258	14.6609	1950.87
95	139.401	7.64257	1.74272	16.9831	3.71831	8.49897	0.0205193	127.213	6.33103	6.4446	1.48676	0.361378	0.630918	0.179146	18.8282	5.63816	0.5073	0.227942	5.60464	9.12671	33.9615	0.340955	31.3442	14.4187	11.9222	139.401
96	11.4283	9.70716	2.31165	13.0008	4.48634	7.73587	0.00732752	74.4367	7.80755	7.2734	2.62617	0.666096	0.783604	0.747497	21.3646	5.23887	0.145765	0.247167	5.89188	12.0467	28.8334	0.726466	30.5915	15.9917	8.71457	11.4283
97	225.128	7.07919	3.23511	12.4116	4.55877	5.70201	0.0137496	92.1991	5.43693	2.75326	1.11286	0.542912	0.85431	0.710037	19.5264	6.39822	0.108213	0.35938	13.6634	9.86282	35.1498	0.468729	34.8647	17.3446	30.1023	225.128
98	9405.09	10.1939	3.50652	15.3309	3.5063	7.96573	0.016561	113.143	8.10054	4.35034	2.30244	0.697579	0.772527	0.743646	18.499	7.24044	0.526028	0.164805	5.02476	3.12332	30.0856	0.767128	33.1806	8.63862	8.02955	9405.09
99	5979.23	12.1139	3.29164	16.0223	3.74164	5.03744	0.013877	99.9381	10.0499	10.0489	2.80445	0.308642	0.730039	0.683282	16.9011	5.95108	0.751686	0.498151	2.58869	5.93311	29.8456	0.827547	38.4832	13.6717	36.5399	5979.23
100	346.817	14.6593	2.57637	9.16017	4.31897	11.0078	0.0203778	73.8681	10.067	8.24294	1.86092	0.313881	0.625561	0.354656	18.2315	5.80635	0.419935	0.499442	4.65028	3.61123	28.8464	0.676017	35.5397	17.7966	21.1691	346.817
101	1484.66	12.6208	3.60568	15.4059	4.54584	5.48747	0.0118017	97.8379	9.96089	3.43273	1.67076	0.612072	0.668955	0.444415	20.3229	4.40222	0.317395	0.279006	5.90419	10.9007	28.8521	0.292394	40.415	14.6922	15.8288	1484.66
102	86.5036	7.10811	2.6439	10.7089	3.81683	22.1981	0.012762	93.7432	11.9091	7.74942	2.92564	0.388969	0.730565	0.157926	21.4501	4.29399	0.468705	0.31139	3.70224	13.5295	32.0754	0.844883	40.0391	15.2806	8.3032	86.5036
