Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
823	2665.26	16.539	2.63126	11.818	4.02408	5.21389	0.00695839	99.791	8.02892	7.45554	2.05876	0.0737521	0.231659	0.729823	0.225435	18.9501	8.08727	0.0422326	0.10136	13.8299	2.73813	45.5535	0.665438	46.389	7.15099	2.90701	2665.26
824	14.2363	15.899	3.48802	10.9729	5.24863	13.0845	0.0153576	79.5487	9.21239	8.49406	2.82027	0.479015	0.764376	0.656053	0.129998	18.5774	5.98024	0.315814	0.100601	12.0383	5.1145	38.9409	0.372407	28.1336	0.45845	0.863156	14.2363
825	192.014	12.8007	2.61614	13.5545	2.33673	5.1845	0.0272244	96.0675	5.47042	6.43283	2.39262	0.468198	0.5304	0.763713	0.0912451	18.6149	6.87845	0.207754	0.382562	4.02149	1.55105	29.3259	0.315696	72.9441	0.612373	1.29274	192.014
826	451.65	12.2063	1.77915	16.3862	3.48571	10.2966	0.00425584	93.8455	1.83855	4.83048	1.91143	0.333851	0.639014	0.631275	0.994383	18.1044	5.85116	0.429033	0.155718	2.51817	6.7174	45.1272	0.505627	23.4937	0.381306	2.19726	451.65
827	9046.43	20.3271	2.60973	14.6282	3.73407	10.1491	0.0120029	68.4293	9.22164	10.7247	1.8487	0.244847	0.794162	0.730601	0.240486	15.6801	5.24473	0.173113	0.116306	6.01814	9.08231	25.2206	0.64818	96.4936	0.367955	2.46937	9046.43
828	6483.56	18.2689	2.90835	18.2	3.45222	9.86659	0.0100975	66.4595	13.1947	6.47947	2.76953	0.497631	0.66714	0.646399	0.148281	17.3858	6.35144	0.0872607	0.687815	3.35545	2.68287	23.0397	0.536533	43.75	6.53961	16.6372	6483.56
829	48.9084	8.88195	3.55859	15.8144	3.03152	15.2475	0.00413479	62.2972	7.42705	7.31536	1.54165	0.0660114	0.712006	0.778881	0.555036	17.401	9.34275	0.278925	0.190076	8.81573	6.74031	59.6829	0.593385	79.3889	0.154592	36.3063	48.9084
830	688.453	8.88169	3.13142	11.4067	3.57059	13.5284	0.00798761	73.6683	9.88987	3.40936	2.46338	0.060888	0.427695	0.687383	0.528561	18.8638	5.28587	0.586196	0.314156	11.638	6.0768	37.6943	0.497245	89.1773	1.39735	5.04724	688.453
831	194.498	12.7383	2.29522	15.6684	4.5638	5.24985	0.00780916	77.0473	10.9992	6.97649	1.91689	0.354883	0.561466	0.784838	0.29557	16.6277	2.65915	0.217944	0.164395	11.5602	6.9254	33.7391	0.441746	58.5696	5.72219	0.576681	194.498
832	3981.16	20.3548	2.92495	15.5084	2.17011	15.3389	0.00649267	79.6084	6.14109	8.56855	1.63254	0.267164	0.2939	0.78662	0.264676	21.7636	1.1274	0.331355	0.0939189	5.04692	1.27712	25.1187	0.588373	61.7508	0.256401	0.479174	3981.16
833	1252.5	10.6562	2.63875	18.5514	4.45337	7.72515	0.0124546	96.5134	6.29103	5.8898	1.88703	0.0332208	0.5411	0.696822	0.675534	17.2891	4.1961	0.42455	0.398281	7.38428	6.56203	26.3609	0.368216	49.7915	10.2066	3.72309	1252.5
834	115.7	14.1708	3.19954	16.1613	3.63828	12.1274	0.0065867	104.486	10.7275	9.1516	2.33783	0.476053	0.735316	0.71621	0.767435	17.3612	4.12779	0.240511	0.250979	11.3854	5.50466	47.6741	0.685624	29.638	0.149775	0.291035	115.7
835	1001.45	14.6142	2.04491	14.8706	4.44474	13.2786	0.0117945	89.81	5.11165	4.40564	1.62633	0.285903	0.802769	0.811238	0.511813	17.8504	4.85975	0.350716	0.173974	7.60214	3.18506	33.636	0.499641	83.6628	20.4871	0.200073	1001.45
836	229.476	10.953	2.57136	9.52454	2.61345	14.3455	0.00841843	79.789	7.55877	5.42264	1.49918	0.450426	0.146322	0.6975	0.187072	17.689	4.61408	0.421331	0.53032	2.43001	1.72047	30.3535	0.329838	60.0147	0.240378	0.424942	229.476
837	137.988	11.5264	3.29635	13.9614	3.96254	16.7573	0.0157283	77.9562	10.4983	6.82703	1.57689	0.111295	0.525989	0.745422	0.352035	20.2071	7.63098	0.744958	0.198322	4.60428	5.56659	34.4668	0.398208	38.3808	3.82309	38.2363	137.988
838	1033.79	17.6785	2.63402	7.72237	3.65888	6.31919	0.00765128	90.0838	3.60538	11.3331	2.65924	0.075438	0.850808	0.679621	0.472003	18.1391	1.99333	0.518168	0.558262	9.28886	7.22641	34.4387	0.610487	86.8779	22.5433	1.15088	1033.79
839	215.46	9.90807	3.98927	16.2494	2.65036	12.9375	0.00997397	100.798	10.3603	9.33398	2.48765	0.205674	0.741149	0.63137	0.621446	20.6373	9.21191	0.161381	0.191282	2.08462	3.54448	43.6624	0.487104	59.7018	10.9217	2.76703	215.46
840	8152.27	8.08666	3.71567	17.9163	4.59842	6.53697	0.00683564	92.7858	3.51376	8.41069	2.45529	0.0817882	0.605915	0.716909	0.329977	18.0186	6.15757	0.275606	0.195781	8.89768	9.27784	36.8739	0.649199	64.4341	0.160202	32.6773	8152.27
841	1027.43	17.2969	2.85729	9.51204	3.89614	5.77593	0.00395122	96.6223	8.8296	7.46509	2.92209	0.458936	0.510917	0.802658	0.902165	17.6923	6.16072	0.435337	0.220779	12.076	8.33907	58.4447	0.467367	48.5609	1.77177	3.8996	1027.43
842	69.1219	13.2553	3.74195	16.5653	3.76705	15.1609	0.0059329	85.6762	5.75635	4.46472	1.41725	0.312322	0.581002	0.648449	0.0741491	16.4808	5.69958	0.147592	0.508054	9.00528	3.53529	30.0297	0.411517	30.7681	1.63818	6.80667	69.1219
843	8271.52	9.61429	2.95245	17.148	6.26426	9.5142	0.00644724	92.9843	10.1054	9.07434	2.71075	0.287406	0.539187	0.824632	0.251459	18.0018	1.96287	0.0795657	0.0611134	4.55155	6.59701	52.473	0.581376	60.505	3.95613	29.5465	8271.52
844	3809.65	11.3592	1.60919	14.2762	5.6861	10.7195	0.00125801	83.2432	7.5257	7.10264	2.6224	0.313073	0.558668	0.64278	0.00346636	18.9729	5.53618	0.471122	0.363821	4.75598	10.5853	51.4733	0.881184	60.027	0.150097	0.328246	3809.65
845	73.7239	8.66606	1.5379	19.8186	5.37584	6.40494	0.0368446	65.0159	6.92871	2.93254	2.44766	0.310832	0.859805	0.687867	0.725765	16.1691	5.0137	0.245883	0.299336	6.16828	9.84888	30.9954	0.592318	54.0696	7.51122	1.29234	73.7239
846	87.8318	10.9642	2.91525	8.33087	4.61263	5.81539	0.0298315	72.136	5.63138	8.55303	1.95451	0.424355	0.656919	0.616463	0.424029	20.9546	5.69124	0.215415	0.309057	7.22162	3.98235	34.2095	0.243258	35.3966	0.588374	0.530047	87.8318
847	5763.92	8.27306	2.803	13.253	4.88414	7.50298	0.0045724	81.1784	3.6771	5.97566	1.29133	0.452127	0.384346	0.689448	0.118959	18.6408	2.08608	0.258432	0.381227	12.8743	4.01546	46.9855	0.395896	19.2811	1.492	2.13372	5763.92
848	288.002	7.38661	3.41231	12.9736	2.17113	12.6068	0.0118095	73.0665	7.71981	4.18146	1.20021	0.341784	0.583598	0.821523	0.152075	18.3006	5.94931	0.61703	0.508375	10.6744	11.8604	44.3667	0.568059	70.8455	29.0267	1.91576	288.002
849	1132.46	7.3929	2.92932	9.31238	4.22485	12.6236	0.0148874	100.637	11.4098	7.85635	1.30888	0.220381	0.536442	0.630778	0.36064	20.111	4.70614	0.276852	0.333578	9.65817	3.4082	33.5091	0.464102	41.4834	5.36964	23.7418	1132.46
850	3320.31	17.4914	2.78572	11.4969	2.80981	7.88311	0.0103699	89.4004	6.20358	6.24606	1.60053	0.273074	0.557327	0.808567	0.380483	18.2336	5.92343	0.109548	0.228161	9.16601	7.67439	33.3359	0.638748	96.6177	7.98589	0.683538	3320.31
851	1798.56	14.0355	3.87489	12.3939	2.90759	13.5165	0.0121039	97.0079	7.40589	8.47041	1.91156	0.297953	0.645524	0.732021	0.549117	16.8738	7.88233	0.327912	0.185924	4.76153	3.43049	24.5074	0.669527	81.9892	2.5379	5.31679	1798.56
852	18.5814	8.3983	2.31621	11.9144	2.52081	23.9189	0.0158103	66.1492	7.94663	3.29396	2.3365	0.526288	0.695748	0.714536	0.259973	18.9099	2.88541	0.406276	0.308265	6.64221	9.06186	55.3191	0.633025	36.1983	10.7018	1.82016	18.5814
853	335.916	13.0461	2.00506	11.1791	3.59494	12.6699	0.011505	74.7283	3.52754	5.37963	2.8618	0.410067	0.851247	0.820406	0.64451	16.0158	1.31267	0.207097	0.344112	4.05031	5.88273	35.2813	0.57804	39.1283	2.24869	0.50136	335.916
854	170.378	10.215	3.17278	13.0435	2.61281	8.07976	0.00789797	88.1647	4.7495	7.15511	1.94184	0.339355	0.720707	0.877195	0.311223	14.025	2.78309	0.453431	0.159588	7.29157	13.1176	59.6212	0.456823	37.4061	12.8533	0.903328	170.378
855	787.452	18.3467	3.55565	16.1569	4.92049	14.5163	0.0135858	73.997	4.51861	4.19624	1.89684	0.397455	0.232373	0.678975	0.153921	16.5546	4.32658	0.313942	0.0855758	12.258	10.9785	22.7615	0.392608	47.0477	31.8376	10.4992	787.452
856	25.5329	10.7231	2.73214	15.5758	3.85872	6.06882	0.00413471	99.2032	7.65873	4.72192	1.31763	0.337764	0.285407	0.728792	0.208827	18.939	6.80915	0.405245	0.560496	3.75275	8.1786	28.7796	0.58741	47.4135	0.158879	6.9282	25.5329
857	2168.6	15.8705	3.02722	17.0903	2.94161	9.98276	0.00599621	91.6521	9.57292	9.17409	2.1593	0.554534	0.17441	0.642524	0.432543	18.1408	3.82117	0.0883504	0.229262	13.9626	5.6567	36.1747	0.553725	77.9076	0.218277	6.38646	2168.6
858	440.291	15.6099	1.95489	14.6533	5.25023	9.36516	0.0127097	73.5309	8.25209	5.1863	1.2291	0.436227	0.825031	0.725158	0.588962	19.4173	4.08718	0.336665	0.0652504	6.27443	2.00661	39.3167	0.27536	41.4017	0.256746	0.121989	440.291
859	90.448	7.16268	3.00216	18.3751	4.86766	9.707	0.0172543	61.5398	3.37643	4.46286	1.92166	0.377838	0.308829	0.719749	0.552069	16.3421	4.61814	0.349837	0.342075	11.8055	13.9358	36.2165	0.265056	66.8251	12.5118	13.6522	90.448
860	4.83568	10.98	3.01153	14.048	4.83498	5.91195	0.0131377	76.7562	3.20716	8.12207	1.13163	0.425492	0.414233	0.820662	0.0719646	19.8877	2.7778	0.368363	0.38107	4.53033	8.15039	28.1066	0.509575	63.9267	2.04832	1.66279	4.83568
861	1246.34	7.24868	2.7576	8.9862	5.27327	8.36275	0.00956651	61.669	7.47036	6.19965	1.82817	0.474625	0.493405	0.674519	0.173109	13.9801	4.80869	0.297081	0.57377	10.0014	12.0131	37.1063	0.979118	70.0479	1.52044	1.77937	1246.34
862	173.805	13.6901	3.16586	7.66823	3.34674	5.18267	0.011313	102.878	3.12477	11.1879	1.17436	0.208976	0.782584	0.698196	0.47783	18.3858	4.74705	0.271423	0.28118	6.46772	5.7016	29.3278	0.504546	72.2649	2.27495	14.4281	173.805
863	17.4594	7.13275	3.49353	19.5597	3.74745	10.0086	0.0105091	95.0695	6.37084	5.50105	1.68667	0.0430833	0.39569	0.66294	0.372268	15.2178	6.1801	0.29495	0.0707014	3.10459	5.22328	31.8836	0.653784	56.5618	39.4169	12.4253	17.4594
864	6378.04	8.73153	2.67145	18.8512	4.48443	8.61664	0.0210131	65.4167	12.4982	11.9161	2.90808	0.0462937	0.547224	0.622666	0.221675	16.3503	6.39262	0.510788	0.104875	7.49434	4.47543	50.4935	0.242067	72.8582	39.8038	0.341843	6378.04
865	3552.25	8.07134	1.82477	16.9326	5.51121	13.8228	0.00838837	67.1598	4.84043	9.89022	1.58111	0.532025	0.336599	0.734286	0.894825	13.4788	5.99311	0.0309792	0.0714638	6.26214	3.14701	39.8509	0.680842	47.4895	3.54554	3.17181	3552.25
866	393.019	7.89059	3.34422	18.6694	4.19825	7.23855	0.0182658	95.3791	5.0996	4.05064	1.13758	0.473383	0.695145	0.874699	0.00985826	15.3048	8.75968	0.104712	0.283696	6.3279	7.70872	45.0637	0.808489	62.7514	3.56242	22.0952	393.019
867	187.831	7.72992	2.07106	18.7111	3.59535	25.3037	0.0470397	67.4029	4.61539	4.46251	2.53147	0.21201	0.868062	0.71656	0.635656	17.0147	6.49033	0.108987	0.178214	6.497	4.48819	62.0729	0.199602	76.3524	23.4446	0.926255	187.831
868	2447.89	14.8708	2.67949	17.8146	4.78668	7.7537	0.00896761	86.2905	8.95551	11.7082	1.33312	0.42155	0.693438	0.766126	0.777949	18.9413	4.30859	0.218627	0.395639	5.39824	2.42536	58.9218	0.496642	62.8554	12.609	2.60914	2447.89
869	55.2631	17.5501	3.41926	17.4762	3.95471	7.17673	0.00654035	98.8563	8.96492	7.69491	2.0875	0.239925	0.190872	0.777527	0.400406	18.2799	8.7324	0.0928464	0.30477	11.102	2.36057	21.9882	0.523677	65.0135	0.395544	0.794292	55.2631
870	102.014	7.57791	2.19748	17.1656	3.41434	5.68999	0.024324	96.9825	9.12209	6.45843	2.30217	0.0939031	0.469923	0.648426	0.406147	17.72	3.21603	0.408309	0.506264	3.87929	2.5581	32.5568	0.980222	47.817	0.142468	18.2125	102.014
871	1190.61	11.8459	3.40955	16.5946	5.03078	6.8461	0.0118773	77.4756	1.10872	5.56027	2.53773	0.238636	0.276308	0.724526	0.413571	19.0017	3.19652	0.165277	0.527491	10.7912	5.49223	48.9844	0.31729	74.5497	12.3625	0.235074	1190.61
872	1060.09	18.8342	3.25222	9.00494	4.07602	8.3968	0.00432298	92.3915	11.1988	4.72275	1.68562	0.302786	0.697716	0.633898	0.26574	18.3292	1.6094	0.261813	0.175333	5.37857	6.87694	38.3849	0.704627	99.3849	1.08257	5.66299	1060.09
873	427.764	7.53546	2.34984	15.4443	3.63846	6.62105	0.0116898	101.878	2.15921	8.05481	1.70138	0.397433	0.349496	0.712522	0.212853	18.9683	3.91327	0.379307	0.382947	13.4602	9.1698	47.1093	0.53469	51.2329	1.52517	0.308799	427.764
874	2049.45	11.7416	3.64671	15.8633	3.39295	7.69775	0.00325062	93.6275	9.20843	2.04267	1.86156	0.503671	0.576422	0.809395	0.980302	17.2764	1.68168	0.400599	0.954327	6.12497	3.30442	41.8155	0.746604	48.5444	5.24187	0.848456	2049.45
875	1456.27	7.99351	2.95152	15.5505	2.71516	6.21429	0.0116824	65.6326	8.59543	5.8217	2.09614	0.328691	0.62844	0.600575	0.81124	14.7324	6.25562	0.161725	0.143784	10.1566	5.78888	29.9682	0.877542	55.6848	21.2533	0.198276	1456.27
876	2004.15	12.3162	2.36616	8.89425	5.15049	9.1932	0.0195535	102.929	6.48516	6.48947	2.79027	0.387056	0.941004	0.779927	0.892764	14.7299	5.25664	0.280472	0.187738	11.282	3.48675	30.0969	0.673419	52.6233	33.7356	0.348337	2004.15
877	29.9476	10.7705	2.64189	17.8148	4.53018	17.1701	0.0142379	64.829	7.79005	5.66326	1.88953	0.289115	0.438005	0.691005	0.344057	19.2482	6.21402	0.534828	0.165736	5.63951	8.17162	28.1849	0.235594	95.5934	0.864569	21.4362	29.9476
878	1487.48	20.2129	2.00282	11.3552	3.34896	15.0175	0.035277	94.5332	7.7708	11.293	2.95937	0.424971	0.645116	0.627347	0.997106	20.357	1.82102	0.142728	0.0612302	4.67037	3.27984	37.8641	0.792477	27.8026	11.1126	0.266183	1487.48
879	742.21	9.55024	3.48574	19.7967	5.50824	8.43233	0.0117619	73.9225	3.82049	6.31158	1.53589	0.497603	0.66776	0.625459	0.677225	15.7279	5.41019	0.292055	0.395522	5.38695	7.4161	49.0532	0.0693035	69.2073	31.7863	0.446869	742.21
880	17.9874	15.06	4.09929	7.81476	2.41459	6.09106	0.0145897	81.7141	2.95107	8.37801	1.39071	0.419547	0.657359	0.746154	0.322252	19.7958	8.93391	0.207383	0.173394	7.97038	12.5568	30.3838	0.4683	44.3957	3.20068	2.34744	17.9874
881	411.989	17.3131	3.22751	7.04388	4.22443	9.62958	0.00738333	94.625	11.9815	11.8736	2.66862	0.457113	0.36642	0.789314	0.149826	17.5537	6.63645	0.0309147	0.23251	7.36798	8.9753	52.5707	0.640763	60.8629	26.6311	17.2169	411.989
882	6688.11	11.5353	1.76756	14.9661	3.22453	10.5071	0.00357581	90.0281	3.63492	9.357	1.717	0.279609	0.270341	0.886994	0.203638	16.6008	6.66057	0.255679	0.276577	4.84339	6.58727	43.0107	0.00795272	49.5797	4.4319	2.10507	6688.11
883	500.92	7.8756	2.58299	16.3937	4.0024	9.25351	0.00987654	84.4239	6.1707	7.11858	1.41647	0.176568	0.215343	0.696131	0.0143554	18.3379	5.27038	0.367797	0.0753375	3.32318	7.25568	53.6893	0.625247	99.7291	10.0848	24.6501	500.92
884	1179.57	13.2015	2.59634	10.2817	3.53388	15.8806	0.00155927	99.9022	3.83999	8.57805	2.5946	0.103617	0.745744	0.703007	0.00912601	19.725	9.09186	0.12101	0.148209	6.43001	8.78098	33.3516	0.538721	68.3738	0.153121	0.248967	1179.57
885	594.419	16.1446	4.29572	18.6718	6.15023	14.0032	0.0062217	76.6991	1.09711	3.0151	1.63929	0.108525	0.700996	0.739621	0.209371	16.6774	7.39468	0.304993	0.446496	5.89877	9.2872	38.2892	0.938944	58.3509	3.30187	15.8896	594.419
886	168.562	13.4808	2.03376	9.38192	2.80209	15.7735	0.0210045	92.7873	9.01367	4.23269	2.41563	0.202792	0.759077	0.65909	0.413661	12.934	2.9341	0.39088	0.0679736	12.6658	4.3556	31.2512	0.737811	65.6299	1.64607	0.291956	168.562
887	12.3489	12.7274	3.17417	13.3869	2.80257	14.836	0.0370044	72.5752	5.16825	3.61426	1.08332	0.517188	0.152818	0.830925	0.649833	17.9108	6.8386	0.138539	0.47737	11.068	4.70702	33.9151	0.368642	55.6543	13.0133	0.151326	12.3489
888	870.212	16.0858	2.28154	14.5536	5.04018	14.4786	0.0053313	68.7933	8.89621	8.12956	1.76828	0.163262	0.571201	0.827101	0.360357	16.1721	5.60516	0.332804	0.136027	8.8368	4.14786	25.055	0.39798	76.9634	0.111796	11.1582	870.212
889	625.012	14.217	2.92638	15.1308	5.39016	24.7698	0.00258629	104.797	7.93757	8.91633	1.11105	0.392527	0.494328	0.743074	0.424829	17.7585	5.94679	0.234277	0.261033	1.47758	6.20851	26.7311	0.49887	30.2203	0.271727	0.196826	625.012
890	9234.65	12.3686	3.42291	19.2305	3.49874	12.8384	0.0174173	75.775	7.09685	3.72652	1.35145	0.29153	0.346269	0.611436	0.615074	18.1281	3.33844	0.189942	0.18422	9.28977	7.53063	38.1203	0.532434	58.2414	3.47511	0.562818	9234.65
891	64.8571	9.70308	2.07206	19.916	4.01738	15.4012	0.0174649	73.062	8.98795	7.10161	1.19995	0.117019	0.764163	0.665601	0.220976	16.9535	1.59871	0.104477	0.108969	10.3825	3.42866	46.1152	0.344403	53.4428	4.63728	3.33359	64.8571
892	54.8753	14.4962	1.63061	17.5485	2.96321	10.5307	0.00587156	71.5721	12.3227	8.65422	1.56865	0.306229	0.459215	0.707024	0.0161431	18.443	2.51265	0.31091	0.642952	6.22665	3.72669	51.2109	0.0913945	49.0675	11.833	0.829712	54.8753
893	153.542	11.9913	1.77598	14.4906	2.62466	10.1619	0.00723136	73.3874	7.53148	10.685	1.9292	0.427852	0.179394	0.715038	0.344109	17.8077	3.64859	0.232062	0.55936	13.7566	7.91047	40.4638	0.335462	53.1351	0.577645	5.1159	153.542
894	1688.68	7.99802	2.74438	15.0839	3.65342	9.42449	0.014155	86.3932	7.73247	6.31664	1.11762	0.0583966	0.380561	0.657826	0.621143	19.9351	1.84432	0.376425	0.293062	10.6333	13.7936	58.0697	0.241615	28.5153	10.3375	0.7078	1688.68
895	170.844	13.8022	3.16214	15.501	3.28738	16.3062	0.0148824	86.9833	6.24201	7.5048	2.13538	0.20457	0.888096	0.654083	0.504625	17.5938	6.99103	0.512988	0.462413	10.0181	6.35106	25.2761	0.438565	56.9222	0.153764	24.8476	170.844
896	329.007	8.00256	2.82573	10.4644	4.33536	8.31585	0.0122199	72.4184	8.24917	3.85878	2.84929	0.436588	0.282837	0.882343	0.41578	18.3331	5.57776	0.414842	0.188458	4.38443	9.97232	25.5796	0.811535	78.1588	0.119653	0.638231	329.007
897	144.201	11.7406	2.80801	13.5297	4.90264	13.4908	0.00606783	99.6636	11.1112	5.87242	1.76701	0.415977	0.266546	0.79539	0.320703	17.4184	4.89227	0.33004	0.594421	5.55092	6.66854	36.3612	0.406797	51.0372	10.328	9.09704	144.201
898	776.107	12.9454	4.16876	13.6188	6.6453	18.049	0.0109098	102.761	9.05585	5.2519	1.06498	0.5334	0.267104	0.64522	0.139443	20.9476	6.08941	0.131532	0.283385	3.35482	4.98463	47.4859	0.348191	25.269	0.434339	12.4982	776.107
899	6720.37	16.555	2.81009	7.85476	2.21871	10.6618	0.00395088	68.63	4.08933	10.4809	2.65626	0.172414	0.0607778	0.722338	0.483975	16.1783	9.32905	0.548554	0.573608	13.1934	2.64097	30.0918	0.581136	64.6868	0.360919	0.935316	6720.37
900	3919.88	9.55041	2.92993	15.882	3.66717	9.62004	0.0115403	105.826	8.82912	4.52691	2.20087	0.0358777	0.745508	0.834836	0.507175	14.3371	7.37383	0.220528	0.260517	2.00757	4.3979	28.031	0.926566	45.3865	35.056	23.6218	3919.88
901	3758.03	12.0321	2.21159	10.7709	4.23496	7.92101	0.00936038	87.6413	7.6214	3.43681	1.74915	0.119539	0.472188	0.660371	0.31801	18.0822	2.3444	0.707217	0.177548	6.59097	8.2584	22.6348	0.65364	47.777	1.41683	1.81514	3758.03
902	54.7321	13.9103	2.70765	18.6573	3.64326	15.8991	0.00434461	66.4764	4.97069	3.3302	1.34227	0.568215	0.569445	0.657737	0.588528	17.919	7.39684	0.60498	0.188156	5.47252	2.43886	67.0932	0.754741	80.1842	0.238047	22.8547	54.7321
903	2012.54	15.6352	3.29967	7.28628	5.63968	15.7798	0.00934806	86.8464	6.06754	3.64644	1.83977	0.55966	0.586316	0.649523	0.428074	15.2394	2.51636	0.489283	0.885512	13.2621	5.6645	29.0034	0.266937	67.7351	7.28985	2.11163	2012.54
904	236.457	17.5213	2.69995	12.8667	3.29587	6.61261	0.00886475	67.4587	4.05383	9.41926	1.2758	0.208293	0.594605	0.616372	0.367275	18.2318	4.40276	0.145287	0.196513	6.88995	6.1646	58.3987	0.672919	67.7414	0.36257	0.279656	236.457
905	5.70413	16.8694	2.0826	16.1783	3.77549	6.51085	0.0223862	81.7852	9.51709	5.49163	1.70703	0.406962	0.619674	0.736278	0.229098	16.5571	9.10866	0.437224	0.265191	4.70309	2.88111	28.693	0.481595	46.0749	18.6941	0.334968	5.70413
906	687.871	11.2368	2.5525	11.341	4.56861	9.798	0.00660698	76.3538	5.25099	6.95751	1.47481	0.195531	0.298626	0.687757	0.516454	19.1867	8.68069	0.306266	0.28515	5.63494	10.4199	35.466	0.636171	40.1955	28.0492	1.06402	687.871
907	4254.02	18.0577	2.24033	16.2042	5.23678	6.73277	0.0160215	99.0234	6.01204	5.87334	2.5947	0.129163	0.919662	0.812518	0.313305	16.2154	5.83842	0.244206	0.271939	9.67004	10.6951	26.3261	0.971233	50.2277	1.11841	0.129982	4254.02
908	56.9919	15.1353	3.129	19.8992	3.72012	10.9659	0.0164345	102.687	6.05542	6.90262	1.16532	0.0782317	0.611918	0.785671	0.528674	14.7064	3.58681	0.275002	0.117068	3.2276	4.1523	31.1807	0.519231	33.5201	0.133135	13.977	56.9919
909	235.454	11.6379	2.32395	13.521	5.2649	8.12739	0.0188128	101.447	6.48471	3.31677	1.20639	0.534054	0.675112	0.638539	0.288091	18.6111	6.45204	0.391004	0.379028	10.3992	8.71603	36.2721	0.99562	68.511	0.292277	4.22457	235.454
910	80.3732	7.92632	2.3521	11.3954	3.06631	14.2835	0.00249756	99.7149	2.70322	5.27504	2.45957	0.55195	0.630717	0.666096	0.855759	18.3067	5.75054	0.277949	0.121095	7.21848	4.70179	29.7038	0.307518	61.4989	0.154481	33.2386	80.3732
911	749.926	13.1721	2.46901	11.701	5.80808	6.5112	0.0255244	71.0804	5.57564	6.17188	2.20533	0.106044	0.415876	0.761279	0.280798	19.1636	2.24136	0.330525	0.164788	6.16988	8.06256	59.6998	0.868969	49.8915	1.49223	29.181	749.926
912	385.09	11.5955	2.94557	17.5756	5.02503	8.59087	0.00724481	90.9339	5.12493	7.1395	1.53811	0.28042	0.481319	0.748675	0.422999	18.319	2.77364	0.434542	0.666006	4.62756	6.14492	36.2289	0.556024	32.7031	11.0019	0.145178	385.09
913	444.369	20.1274	4.24417	10.0933	4.92455	22.2878	0.00815926	90.557	6.91755	2.59564	2.50239	0.286155	0.527253	0.776208	0.433655	18.0319	5.20295	0.185611	0.18871	8.07453	2.82692	62.0702	0.552114	65.229	10.1836	0.501314	444.369
914	3644.88	7.70868	2.30573	7.43411	4.05248	6.68656	0.00958648	100.34	6.59941	6.21371	1.62769	0.253534	0.0327252	0.720813	0.128445	17.5218	6.75912	0.568675	0.547372	11.5954	9.40693	29.4799	0.668691	48.1031	2.93406	2.72546	3644.88
915	76.9853	10.7453	4.10975	7.39244	3.65198	7.70529	0.0186767	68.533	3.58835	6.88188	1.99594	0.0511921	0.568194	0.607173	0.540739	19.4074	5.12199	0.24867	0.282771	5.57685	9.80539	36.6148	0.725941	90.2736	0.137578	21.4242	76.9853
916	11.8207	16.6507	3.7078	15.4855	4.70101	9.80283	0.0114108	95.1888	11.8128	10.8635	1.72956	0.520785	0.387528	0.766752	0.164674	20.4461	7.43037	0.361423	0.187485	13.1661	3.86771	46.3105	0.715111	58.5924	0.194471	8.4916	11.8207
917	353.019	12.9791	3.77204	11.3411	3.14303	12.7535	0.0200531	88.7553	9.33544	9.38531	2.08688	0.075404	0.679803	0.659342	0.45635	18.3491	4.97231	0.622843	0.278349	8.89046	2.53519	44.1192	0.17854	62.5894	0.591898	0.118547	353.019
918	145.577	11.5737	2.3577	9.84485	3.86795	15.8624	0.0087649	76.3954	7.21582	7.35444	2.14432	0.522298	0.484826	0.673676	0.577171	18.9748	8.68767	0.241788	0.151667	4.96932	5.46301	51.9029	0.512778	22.5316	2.67513	1.01259	145.577
919	5906.17	8.75713	3.00639	12.7739	3.05471	10.7052	0.0150279	100.54	6.04765	5.9172	1.96742	0.236453	0.466908	0.705676	0.101688	15.5513	1.45422	0.108183	0.0803579	9.28734	8.08016	25.6454	0.379777	73.4051	8.73152	7.37769	5906.17
920	250.913	7.88594	2.24029	12.1724	4.39524	14.6239	0.00660584	98.6604	5.51609	9.55009	2.26527	0.489695	0.74689	0.78845	0.31489	16.7379	5.06761	0.0861318	0.209284	9.4427	12.6483	52.1141	0.650694	78.9272	2.95465	0.266183	250.913
921	9546.8	10.4748	2.2687	17.749	2.18599	7.57502	0.00702898	65.3245	7.6529	7.28712	1.13628	0.428274	0.825035	0.699767	0.213568	17.124	5.38459	0.377913	0.0850054	4.77367	2.24163	51.0512	0.473055	47.7639	20.5524	0.131016	9546.8
922	2083.75	17.1592	2.6386	18.8321	4.44281	11.1432	0.0112136	87.2484	7.79652	11.9175	2.08386	0.157152	0.778724	0.701996	0.0189038	18.2395	6.26956	0.619828	0.338628	7.19437	3.57587	60.5548	0.391894	43.2088	0.194383	1.7448	2083.75
