Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
41	668.489	17.1333	4.25665	12.5464	3.18338	9.79393	0.0276105	91.7372	6.04154	8.32189	2.49977	0.259417	0.632916	0.364015	19.3904	3.05308	0.529428	0.255683	9.71463	9.70981	29.4092	0.346543	46.7081	11.2242	10.3433	668.489
42	970.664	15.8305	2.75545	10.132	3.82334	9.72736	0.0561572	75.8691	10.186	9.57169	2.24066	0.444291	0.683308	0.527175	18.8722	3.72394	0.62118	0.122722	10.5473	7.6042	46.1904	0.509217	41.849	11.6067	25.3742	970.664
43	4136.2	8.41069	2.17839	17.6972	4.91714	20.6265	0.00775209	111.138	11.0052	5.48968	1.44438	0.45023	0.682393	0.570892	16.7813	2.96767	0.541888	0.648557	10.3392	7.825	61.5432	0.345871	50.4063	8.90339	14.184	4136.2
44	333.657	13.6391	3.29084	18.9395	5.39961	5.16211	0.032314	77.1178	11.4962	4.32888	1.28716	0.264842	0.676366	0.479558	17.5886	4.48094	0.119006	0.311902	3.97366	3.02333	34.9303	0.376828	42.4962	35.9028	11.2241	333.657
45	7087.53	9.31159	2.70168	14.3249	5.10205	5.66306	0.0065895	87.0561	3.14938	8.60725	1.89719	0.384698	0.813373	0.387158	15.4677	3.74376	0.651353	0.601859	3.03421	8.20246	39.8033	0.425144	46.4488	4.33396	12.9447	7087.53
46	11.2469	7.21441	3.78698	12.5105	4.83412	6.92044	0.00639005	96.8471	9.01011	7.21724	2.09593	0.764154	0.674629	0.0942102	16.5822	4.30976	0.79439	0.0944392	7.58541	3.21565	52.5883	0.487378	34.0758	31.901	21.437	11.2469
47	2160.37	20.7731	1.8726	13.8813	2.53668	15.8868	0.00491088	105.566	8.68605	6.22448	1.90459	0.221979	0.678883	0.401546	18.4614	4.42574	0.880746	0.293683	9.14469	3.95341	29.3979	0.584239	52.8167	10.6045	20.5705	2160.37
48	5059.71	13.1274	3.06615	15.7165	4.77647	10.2045	0.0130591	116.911	11.4984	10.144	2.34214	0.31663	0.762605	0.310567	18.1944	4.20341	0.407119	0.216954	4.22545	6.17362	46.3315	0.527463	27.5732	5.43165	10.5352	5059.71
49	3391.07	15.3343	3.04608	10.5731	3.7051	8.62071	0.0259557	107.509	3.69834	8.63505	1.74537	0.47323	0.765856	0.0867629	17.0796	3.87414	0.181791	0.0551387	2.70236	7.06855	56.6164	0.405891	31.3556	6.12645	29.0583	3391.07
50	285.277	18.1629	3.16629	10.4951	3.95386	11.9964	0.010155	69.1395	6.37195	7.37213	1.70395	0.509122	0.616341	0.16789	17.1221	4.33408	0.0749155	0.364318	6.70181	11.4617	53.5593	0.487534	48.6221	9.22075	8.06296	285.277
51	20.1618	18.0977	2.74885	11.7332	4.17265	20.8121	0.00810265	135.823	6.10774	7.15793	1.68707	0.309668	0.866588	0.576866	17.7782	4.45632	0.527694	0.139423	6.57965	9.20365	55.1624	0.345363	47.6437	8.292	9.10678	20.1618
52	482.718	15.0095	2.07167	11.0115	4.29613	11.2119	0.00639337	74.9732	10.728	7.19268	2.183	0.792288	0.69181	0.518692	18.4301	4.06617	0.839737	0.0867842	5.15578	11.3236	48.4342	0.459128	54.0135	6.99185	11.7343	482.718
53	2657.55	7.77346	2.61283	18.4921	4.8932	13.2906	0.0164987	66.9162	6.18793	8.00722	1.96023	0.794394	0.733606	0.622823	17.2072	3.46922	0.342859	0.246161	3.87222	1.99198	30.1018	0.406438	41.0023	5.38291	14.6933	2657.55
54	7288.32	11.8507	3.99321	10.8304	4.2513	12.1774	0.00958481	92.5927	5.00006	8.71097	2.34731	0.747133	0.652496	0.645983	18.8159	3.46763	0.427828	0.502486	8.58026	4.5558	38.2664	0.446711	57.6796	26.6643	28.0596	7288.32
55	333.432	7.12946	2.92838	19.7523	3.61324	7.59416	0.00321764	86.171	12.5056	10.244	1.48732	0.469598	0.814225	0.349321	16.8497	4.99923	0.472153	0.285152	9.43974	3.93586	45.8712	0.577689	55.7895	13.4065	37.5643	333.432
56	888.918	13.9774	3.4597	18.1158	5.04217	26.9797	0.0242766	125.679	4.63987	7.53771	2.64139	0.484275	0.604783	0.403509	17.472	3.92378	0.346814	0.0926725	5.09125	5.77959	41.8137	0.287443	36.6836	6.78566	26.6535	888.918
57	276.293	14.3611	2.68841	15.7538	2.92142	8.91248	0.00554694	80.0085	2.88929	6.40382	2.61757	0.222428	0.621667	0.451944	18.3387	3.86834	0.0849783	0.218802	6.59582	5.83744	51.5748	0.328044	39.7732	9.09513	32.725	276.293
58	675.327	15.3343	3.0188	11.5877	2.56312	8.72505	0.0168826	84.5397	7.43567	5.65083	2.02297	0.380593	0.712117	0.492944	17.0023	5.15348	0.598438	0.281854	3.02019	3.59159	50.3941	0.416314	51.711	9.04267	23.0913	675.327
59	309.27	8.42554	1.87285	17.0523	3.8489	13.6148	0.00504925	145.487	2.87295	5.22366	2.13021	0.352686	0.699002	0.60893	17.889	3.38031	0.419258	0.137541	3.46307	6.27978	60.0591	0.443415	44.4785	4.79585	17.4756	309.27
60	3481.58	13.9794	2.21286	13.001	4.60062	5.33874	0.0257443	139.999	10.9464	9.29788	1.9159	0.640702	0.695885	0.159145	18.9282	3.98797	0.358437	0.15242	13.4354	2.38316	36.8597	0.550319	56.3752	6.06122	23.4205	3481.58
61	1610.83	19.29	2.30653	8.96111	2.59201	8.01371	0.00131363	74.8487	2.98299	7.43856	2.76586	0.6252	0.604385	0.623135	17.0234	3.42079	0.700123	0.28667	6.78379	3.53036	44.6084	0.272716	50.079	7.53703	12.6455	1610.83
62	275.826	10.4612	3.41248	11.9734	5.5061	9.8796	0.0151109	116.366	5.6852	8.58959	2.69863	0.509684	0.802497	0.259264	18.5505	4.92126	0.41553	0.796784	10.5102	7.08042	39.4556	0.551681	43.316	21.957	38.7155	275.826
63	2489.92	8.267	4.30218	10.9798	3.04771	15.0529	0.0210815	85.0832	4.67383	8.99033	1.51985	0.319428	0.751706	0.403634	18.1335	3.43662	0.26635	0.161721	7.46748	7.0878	63.5701	0.239776	47.1745	18.8427	17.6132	2489.92
64	31.4273	18.558	3.02226	14.3367	6.21903	8.15668	0.0134978	132.153	10.6013	4.39379	2.66195	0.229365	0.747296	0.412645	16.1439	2.94324	0.654707	0.188391	5.6746	4.60047	43.745	0.523999	54.5641	28.6391	12.9644	31.4273
65	34.0497	10.7474	3.4985	18.8793	3.97997	12.8443	0.0029617	98.3944	10.3026	8.16292	1.58849	0.312688	0.608147	0.147441	18.6827	4.67594	0.678351	0.348866	1.43076	10.5618	35.772	0.572113	31.56	11.8838	38.3259	34.0497
66	134.433	14.209	2.8495	9.86394	4.74412	5.16849	0.00664122	124.214	4.56929	11.186	1.08771	0.694307	0.823999	0.219236	18.1136	3.98887	0.339432	0.402793	5.49144	7.28206	34.2332	0.555155	55.7289	4.20816	12.8034	134.433
67	111.505	7.8054	2.6158	18.6299	4.97103	9.06319	0.0145981	69.1445	6.15093	11.7317	2.71281	0.388768	0.615609	0.175117	17.5717	3.69673	0.913909	0.18521	5.21891	4.42425	62.9585	0.500396	45.6771	23.1827	17.6841	111.505
68	25.1263	11.4774	2.1993	9.84483	3.44067	11.3715	0.0109098	126.807	5.70993	6.57875	1.7675	0.614733	0.703126	0.351063	16.8645	4.0876	0.877743	0.211344	3.52836	4.66543	46.4505	0.323721	51.4122	29.5151	11.2879	25.1263
69	148.153	12.2897	3.37605	10.6238	4.92798	14.2921	0.0159378	103.28	6.3819	11.8739	2.49525	0.506082	0.683334	0.265344	18.4929	4.22654	0.616051	0.118809	4.58212	4.78865	42.8474	0.481787	50.6241	4.30106	24.1748	148.153
70	8318.75	14.41	2.53246	10.5611	3.29418	10.4072	0.0157056	71.5042	4.33003	3.80035	2.1213	0.677775	0.814362	0.588991	18.3321	4.12251	0.680388	0.254305	11.9709	3.31618	42.7242	0.473287	31.965	27.8199	17.0027	8318.75
71	553.376	8.37741	2.2441	16.1779	3.99431	10.926	0.00334541	69.4692	5.1961	10.5513	1.49055	0.611259	0.663626	0.661894	15.513	4.64824	0.888042	0.42271	4.8632	8.34428	62.5403	0.198407	51.2689	4.07412	8.26242	553.376
72	70.979	14.6601	2.78276	12.0045	4.13902	12.9598	0.00387529	60.3272	11.135	8.30406	2.14121	0.517554	0.706781	0.351116	19.1627	5.27939	0.300992	0.492169	7.22853	4.82334	33.8686	0.347909	43.9211	10.2594	9.9018	70.979
73	369.023	8.70246	1.9633	14.9024	5.36757	6.6829	0.010455	91.3599	13.7148	5.79825	2.31834	0.289692	0.795429	0.265329	15.4247	3.28336	0.387625	0.594995	6.7183	1.21565	38.9919	0.505163	33.4467	16.9763	10.4587	369.023
74	1355.73	13.8593	3.31582	16.0589	3.168	19.3464	0.0168431	112.814	7.07516	7.32046	2.53603	0.510649	0.736734	0.151872	16.8397	3.58952	0.458728	0.368327	6.499	11.3351	53.0049	0.522242	55.3307	4.51761	11.51	1355.73
75	3070.94	10.2742	3.66062	17.5212	3.82472	12.9258	0.0153085	76.1696	10.6968	4.07647	1.18322	0.229711	0.686006	0.16226	16.0215	3.27351	0.419151	0.469871	7.58837	7.51855	42.3999	0.265898	52.5309	18.8862	13.9313	3070.94
76	2586.26	13.1811	2.77551	14.9789	5.58348	17.1046	0.00839885	68.4693	13.751	11.7213	2.26474	0.25854	0.614836	0.261989	17.5655	3.09501	0.658014	0.472654	5.56363	5.89608	36.1875	0.433469	39.3561	23.937	11.3243	2586.26
77	652.808	20.4971	3.46213	12.6586	5.62409	8.97967	0.00468028	99.0737	10.2191	9.79354	2.02312	0.477879	0.796243	0.274731	17.6245	4.72067	0.425876	0.574951	12.5575	7.01063	41.9116	0.490842	45.0014	23.0305	15.8145	652.808
78	4102.89	13.4059	2.51362	17.6478	2.92003	12.9685	0.0111118	80.7438	8.16477	7.55258	1.72761	0.45667	0.636879	0.0567985	18.1911	3.59554	0.748264	0.155854	6.31975	4.91115	69.5452	0.376284	44.9982	4.02346	23.8761	4102.89
79	3506.41	12.4055	2.84893	9.8527	4.01227	12.2034	0.0101462	86.6783	10.7	4.9852	1.00002	0.214031	0.615913	0.418197	16.037	4.2227	0.689192	0.198807	2.83928	3.62614	52.9813	0.353047	43.7022	10.8067	16.8031	3506.41
80	3591.48	16.9944	3.62245	9.07016	4.14011	9.7112	0.00771041	131.191	7.7815	8.44993	2.10478	0.437081	0.71855	0.625652	15.8736	4.90548	0.455534	0.394732	3.79608	8.07737	31.7732	0.519281	41.6811	6.53731	20.5741	3591.48
81	1251.24	8.34032	2.58407	11.7946	5.74382	8.14597	0.00643028	144.199	12.7238	7.71924	1.15925	0.570594	0.762826	0.341454	15.8363	3.783	0.757169	0.157656	13.2325	7.12775	55.411	0.431351	46.9296	20.0108	18.5542	1251.24
82	68.3918	9.14267	1.97217	9.51272	3.10446	10.934	0.0151554	74.9285	7.62474	5.49724	1.19801	0.591477	0.643824	0.450269	16.8804	3.69929	0.262221	0.21192	7.08202	13.9788	50.264	0.361641	50.922	36.498	11.7548	68.3918
83	402.608	13.4735	3.18641	12.0556	5.75144	7.98239	0.0157808	112.696	6.36423	2.99648	2.12327	0.305913	0.672955	0.379684	15.8435	3.89085	0.529477	0.101337	7.02266	8.03587	44.9238	0.455625	51.5374	18.0745	25.016	402.608
84	299.474	12.8574	2.37023	17.3771	4.74181	11.3041	0.00892774	82.2854	3.47057	2.56575	1.48607	0.476999	0.718231	0.174044	17.925	4.05912	0.293265	0.0909112	7.63214	4.0626	57.9602	0.537132	47.7336	8.19351	32.2542	299.474
85	144.247	15.751	3.77166	11.9586	4.48745	11.9968	0.0186982	120.233	2.82408	9.87094	1.65808	0.463164	0.681704	0.164709	15.5913	3.55474	0.175262	0.31155	13.4359	6.12345	36.6942	0.244994	41.4974	14.6779	12.7181	144.247
86	597.964	15.6333	2.275	11.2044	3.88536	7.30086	0.00933204	128.645	8.08164	4.91759	2.29627	0.674222	0.633017	0.617628	17.5644	4.79311	0.181581	0.191839	5.79622	10.2961	44.1328	0.541447	38.4717	27.2799	14.7884	597.964
87	60.4446	7.63345	2.79439	17.0836	5.2316	10.8393	0.00694821	83.9178	6.67393	11.8053	2.9089	0.56763	0.686583	0.137731	17.1118	4.12262	0.49547	0.626646	4.23257	2.04633	37.4917	0.474984	54.5003	9.37704	24.1316	60.4446
88	7460.25	12.701	3.22386	9.88007	3.48063	5.97807	0.0107714	93.3513	7.08506	9.71164	1.3213	0.695672	0.630354	0.701477	17.0897	4.42762	0.696948	0.4191	10.0691	8.57226	32.1622	0.319527	22.3129	7.2684	14.6699	7460.25
89	113.098	7.21321	4.08658	7.31367	4.70771	16.6308	0.00485027	86.2579	8.96808	8.83573	2.43916	0.367253	0.610293	0.219159	17.265	3.71342	0.605198	0.365743	5.08539	6.17814	55.8869	0.568831	37.9519	13.051	30.3759	113.098
90	2450.63	7.22504	3.20001	13.5679	3.55446	5.63917	0.00901847	115.382	9.45595	8.52662	2.52749	0.304065	0.862025	0.29118	16.2298	4.83437	0.424512	0.285576	5.50267	4.34064	29.9835	0.50472	24.3656	34.3516	30.4732	2450.63
91	4574.78	20.8226	1.87338	12.5332	3.41011	8.23259	0.0167906	99.8163	7.49252	11.5624	1.96322	0.382754	0.850591	0.636409	16.3658	4.28368	0.324723	0.215224	8.40382	12.9236	34.7178	0.342212	57.329	21.4805	31.8561	4574.78
92	531.29	14.8269	3.43201	18.9333	3.78537	9.21027	0.0172705	88.1632	13.5383	6.10524	2.63596	0.598842	0.782798	0.444084	18.7981	3.77751	0.603062	0.814449	6.38223	8.55984	54.3802	0.261532	45.6017	15.1873	13.2534	531.29
93	2339.66	18.4025	2.97131	15.6148	3.60725	7.21269	0.0110656	104.818	6.22272	7.13022	2.65563	0.583802	0.709375	0.184065	18.2126	4.7326	0.4802	0.458219	6.57389	4.49455	28.8545	0.56261	36.159	4.8084	19.7502	2339.66
94	32.8325	10.4023	2.58713	18.1849	2.72723	16.5359	0.00856788	84.446	6.61214	2.12678	1.44436	0.249919	0.666876	0.388629	17.6641	4.36033	0.958021	0.487917	5.60464	9.12671	45.8105	0.241223	23.6668	14.4187	11.9222	32.8325
95	5774.8	10.1262	2.56623	13.0008	4.48634	7.73587	0.00732752	74.4367	7.80755	7.2734	2.62617	0.666096	0.783604	0.626953	19.2405	3.10579	0.145765	0.212448	6.92066	5.89188	49.565	0.347893	48.8122	15.9917	8.71457	5774.8
96	114.59	11.2434	3.23511	12.4116	4.55877	5.70201	0.0137496	92.1991	5.43693	2.75326	1.11286	0.542912	0.85431	0.593254	17.8441	4.20379	0.108213	0.35938	13.6634	9.86282	47.8694	0.243133	40.0944	17.3446	30.1023	114.59
97	9405.09	10.1939	3.50652	15.3309	3.5063	7.96573	0.016561	113.143	8.10054	4.35034	2.30244	0.697579	0.772527	0.623488	17.0636	4.466	0.526028	0.164805	5.02476	3.12332	39.0948	0.424712	38.1577	8.63862	8.02955	9405.09
98	5979.23	12.1139	3.29164	16.0223	3.74164	5.03744	0.013877	99.9381	10.0499	10.0489	2.80445	0.308642	0.730039	0.569184	15.8498	4.06458	0.751686	0.498151	2.58869	5.93311	38.6791	0.461478	44.2557	13.6717	36.5399	5979.23
99	346.817	14.6593	2.57637	9.16017	4.31897	11.0078	0.0203778	73.8681	10.067	8.24294	1.86092	0.313881	0.625561	0.273547	16.8604	4.01952	0.419935	0.499442	4.65028	3.61123	36.9477	0.36927	40.8706	17.7966	21.1691	346.817
100	1484.66	12.6208	3.60568	15.4059	4.54584	5.48747	0.0118017	97.8379	9.96089	3.43273	1.67076	0.612072	0.668955	0.354296	15.1078	4.27726	0.0649482	0.199548	3.71218	5.90419	70.095	0.560465	53.3485	6.92725	17.3458	1484.66
101	1100.28	13.0222	2.07089	12.9143	3.67223	8.75354	0.00727884	84.505	12.9	8.05558	2.07607	0.524955	0.644485	0.478216	15.5418	4.66284	0.468705	0.164492	8.71892	3.70224	51.9096	0.40527	54.607	18.4341	17.8973	1100.28
102	439.952	11.6106	2.94787	15.0424	3.77336	6.05303	0.0126	62.0985	7.43375	3.98677	1.58954	0.759833	0.858689	0.377243	18.6568	5.22913	0.96042	0.0533869	10.1616	7.09837	49.1491	0.482271	52.8007	14.8031	12.8922	439.952
