Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
33	1212.06	19.6445	3.05341	14.3872	4.77432	10.8358	0.0157982	87.6663	11.3261	9.3788	1.28996	0.635421	0.706497	0.638328	31.4499	5.19755	0.752907	0.492407	9.66153	9.95231	41.8843	1.43482	29.6526	9.20631	19.949	1212.06
34	16.3478	14.6813	2.73099	12.0807	3.89188	11.2459	0.0196038	92.2098	7.64858	8.63329	2.9495	0.313378	0.682249	0.546584	17.8504	4.14148	0.669845	0.527503	11.4967	4.08208	29.0635	0.679533	47.6087	4.05807	11.114	16.3478
35	131.905	8.46911	2.60028	12.3588	4.42931	24.1994	0.00397901	78.9931	9.62522	6.54101	1.39527	0.327503	0.775219	0.116249	22.877	3.3559	0.684695	0.175632	3.0862	9.62747	42.9409	0.684028	39.2685	6.46786	22.1706	131.905
36	6054.19	13.286	3.98038	11.717	4.68621	11.5291	0.0215058	148.447	7.97866	6.93639	1.78988	0.331563	0.615773	0.280599	20.0298	5.3631	0.178151	0.1764	4.29559	12.8938	45.4093	1.00586	27.5124	22.1179	12.9942	6054.19
37	279.918	12.7218	2.76426	16.0029	4.40606	12.3912	0.0181748	75.6866	7.24754	4.7221	1.1424	0.664714	0.722211	0.481696	18.0384	5.78917	0.598284	0.122008	3.38274	3.92849	45.5997	1.5846	34.4264	8.21269	36.1315	279.918
38	3167.33	8.96634	3.34727	13.4928	6.7362	10.0599	0.0169681	106.389	9.8214	8.06207	2.61022	0.600712	0.724534	0.392525	20.2793	3.14492	0.0553736	0.0878528	7.50563	10.6112	28.6834	0.84973	51.2136	35.0386	14.4261	3167.33
39	1555.24	13.7773	3.84803	15.2037	3.48572	10.4388	0.0119259	103.162	7.5974	10.0603	1.11871	0.602249	0.801438	0.548971	27.2096	4.3974	0.646386	0.398051	4.4884	9.81803	28.1995	0.457441	37.4909	4.39434	12.6251	1555.24
40	43.4655	17.575	2.77133	9.6801	4.73953	8.33214	0.00996979	61.9488	3.61365	6.76989	1.57374	0.585485	0.669968	0.734775	23.3143	4.81352	0.755783	0.313241	6.89896	13.714	36.4008	1.07407	46.8335	4.40485	25.8791	43.4655
41	5135.33	16.3453	3.82506	9.50851	4.91524	9.31538	0.0333871	106.834	8.9502	6.72786	2.58392	0.336677	0.705791	0.449391	22.6398	3.28685	0.577243	0.520557	12.5481	2.99304	28.6062	1.16121	36.1875	5.42698	33.7222	5135.33
42	4379.38	20.3547	3.26823	9.71756	3.87093	16.0886	0.010436	89.6121	3.37719	6.44757	1.13106	0.464667	0.693182	0.404988	25.9392	5.56726	0.787105	0.206105	10.2435	5.36411	32.8499	1.58933	35.4766	18.9584	10.9489	4379.38
43	1316.56	10.5515	3.32289	11.466	4.6166	6.87214	0.0141774	62.2917	9.8183	9.75143	1.9122	0.640921	0.833507	0.395492	18.9786	3.50557	0.212107	0.112937	10.5629	9.89035	35.2059	0.59664	48.9834	16.2584	27.4673	1316.56
44	8418.4	16.0028	2.79566	14.9158	2.71982	5.77499	0.0071862	74.6334	8.50323	10.5637	1.76083	0.414119	0.849873	0.28212	19.4528	4.185	0.614343	0.310229	6.19634	10.3615	33.9246	0.840992	47.5428	5.21387	17.6495	8418.4
45	152.445	14.2595	1.95525	11.4766	4.8505	9.02043	0.00639494	97.9494	10.3062	2.79282	1.3411	0.379648	0.753575	0.374083	25.382	5.94053	0.312163	0.23567	3.35374	3.03421	33.039	0.959287	46.0526	4.33396	12.9447	152.445
46	1094.01	13.1016	2.94395	10.8231	5.83999	5.93875	0.00934394	115.023	4.27642	5.0617	2.83515	0.514482	0.832077	0.811224	18.9528	6.40552	0.517826	0.318864	2.6443	11.5015	38.1492	0.755648	42.5102	25.8945	36.7024	1094.01
47	1305.79	14.9235	3.56752	7.81558	4.22938	13.942	0.0126097	95.2877	2.61004	10.425	2.63477	0.29481	0.674149	0.135699	28.9593	3.98354	0.321989	0.118146	7.75972	8.22314	43.8416	1.1067	31.9859	5.9154	34.7755	1305.79
48	220.145	10.4271	4.09585	15.9638	5.81424	5.22611	0.0162916	101.266	5.9232	7.25834	1.5713	0.456215	0.776387	0.605411	23.1849	5.45824	0.597722	0.258802	1.41059	3.70765	42.7093	1.46373	48.3744	31.0395	28.8986	220.145
49	385.589	8.58193	2.26235	11.7712	3.79546	7.44323	0.00881945	106.568	10.4083	2.19302	1.26574	0.606067	0.718728	0.833586	24.968	3.75474	0.506165	0.203783	4.11302	6.37978	37.2474	0.688957	39.0902	16.8076	11.62	385.589
50	3412.07	13.4308	2.8395	13.0703	5.28689	11.2293	0.00413675	105.371	5.39449	5.3658	2.73577	0.56828	0.649902	0.52948	22.6838	4.43996	0.129966	0.622	2.77285	3.91976	26.4973	1.10471	49.5163	11.1886	37.5609	3412.07
51	11.2144	20.6043	3.45489	18.3426	4.85688	10.9686	0.00308754	94.4519	10.293	6.41865	1.87422	0.449327	0.880768	0.454065	28.4107	4.00848	0.645693	0.414384	6.67398	10.1419	27.0314	0.659575	39.9277	7.77421	16.1934	11.2144
52	310.302	17.4095	3.20798	18.9151	3.86268	10.5966	0.00685885	82.8654	6.05108	3.81413	2.38862	0.420461	0.729613	0.625661	16.8732	3.73379	0.548422	0.591582	6.6137	9.75892	33.7321	0.939329	35.5465	4.86687	28.3856	310.302
53	29.7562	16.4689	2.55589	16.2912	5.11742	17.8605	0.0162094	66.2362	4.66457	8.27344	1.1908	0.426367	0.809842	0.804707	24.0255	5.38518	0.278336	0.0714745	6.24692	8.83613	39.8683	1.57799	36.877	12.2476	8.78959	29.7562
54	1367.49	9.92501	3.3343	8.72902	5.57302	7.10399	0.00258075	71.7895	7.86933	5.69624	1.25791	0.672525	0.840154	0.0594297	19.5745	3.82422	0.762984	0.14855	8.85493	5.03614	40.8414	1.17158	33.3266	17.0363	34.0955	1367.49
55	404.754	14.728	2.44153	9.90175	3.26907	9.90384	0.0148597	120.468	11.0498	8.54716	2.07182	0.61943	0.761235	0.427649	27.4709	3.88788	0.743176	0.892054	4.33896	4.78404	29.3118	1.47899	38.5027	14.2842	30.833	404.754
56	255.057	16.9262	4.42708	15.157	3.16932	6.89366	0.0143333	134.62	9.55379	8.69226	2.87642	0.506181	0.782262	0.842786	25.8339	6.13742	0.807035	0.129213	6.92768	1.07607	28.4325	0.851427	25.1216	37.801	12.6422	255.057
57	752.793	12.5258	4.41844	10.7033	3.72361	10.9754	0.00686649	65.6964	9.25582	4.53747	2.33833	0.388274	0.672873	0.602013	18.9178	5.92247	0.612195	0.778521	6.09924	2.67492	24.8476	1.30043	32.4483	39.811	15.7685	752.793
58	1559.16	10.5738	2.61509	8.76899	3.8077	9.65808	0.0083392	117.803	3.25409	6.2247	2.91672	0.391707	0.682951	0.799166	18.5279	5.73458	0.292382	0.444973	6.17032	7.74131	26.3972	0.623258	42.6692	5.43954	27.472	1559.16
59	1489.42	7.24649	3.60138	15.7186	4.56064	17.2758	0.00431456	145.788	4.1118	9.52731	1.70847	0.398068	0.750037	0.263464	24.6035	4.20602	0.514646	0.423677	9.9348	4.20114	30.7023	1.34339	52.6681	4.77095	17.796	1489.42
60	236.979	14.9059	2.74148	8.68966	2.9847	9.38463	0.0289346	106.451	6.60309	8.62533	1.15761	0.364057	0.918026	0.284883	20.3011	5.22084	0.454483	0.0855055	5.66879	2.35552	37.6874	0.896756	29.2796	4.60651	16.9795	236.979
61	3809.88	18.4632	3.64236	18.6781	4.94061	5.32439	0.00272771	86.2707	10.8878	9.70658	1.361	0.54141	0.720632	0.739034	16.2598	3.3195	0.395458	0.0988235	1.91245	7.74648	36.9285	0.96912	43.529	30.5484	14.8617	3809.88
62	110.625	9.19667	3.62354	9.17808	4.19746	7.38864	0.0044955	80.7639	6.86421	4.03738	1.28342	0.570939	0.644064	0.264033	16.0845	5.29699	0.733741	0.216836	12.8726	5.16614	35.9874	0.940822	38.4042	8.30076	28.7926	110.625
63	2330.86	7.6184	3.77225	17.5456	2.44009	19.7002	0.0150146	90.4944	1.54595	3.82876	2.96538	0.512223	0.830546	0.474617	22.4037	2.31298	0.707386	0.223153	4.08962	11.087	35.5651	1.1714	41.1367	6.37539	18.6973	2330.86
64	180.086	10.3503	2.40983	16.2058	2.93316	14.1577	0.00622527	135.524	3.5664	7.2798	1.82426	0.503597	0.612431	0.572925	19.6923	2.38137	0.51376	0.278692	4.94116	9.44846	44.5559	1.50762	31.4833	27.104	10.621	180.086
65	44.3429	12.4508	4.1093	8.0394	2.63643	8.47461	0.00658574	62.856	7.31155	7.52317	1.20245	0.5735	0.811188	0.761199	17.9399	5.4745	0.346418	0.246554	10.7384	2.07319	33.5394	1.45862	45.6803	7.87598	14.5918	44.3429
66	115.728	9.42668	3.2449	17.0523	5.38947	11.312	0.0135252	85.3355	7.52529	11.1048	1.75118	0.618686	0.6798	0.175094	22.7399	4.37449	0.842834	0.611184	11.8028	4.53198	38.085	0.626484	54.1873	9.42848	21.6264	115.728
67	154.798	7.34552	3.6578	19.1999	5.98165	19.3196	0.00572024	118.222	7.36195	6.84519	2.45408	0.278521	0.606569	0.744616	18.4406	4.48694	0.371531	0.129166	5.43768	2.73713	41.8234	1.39475	38.5587	6.54899	21.8225	154.798
68	201.751	11.0722	2.67924	14.6718	5.01869	7.10223	0.0659724	60.1438	10.2947	6.44356	2.06444	0.416368	0.656724	0.418884	16.7852	2.85851	0.349809	0.242578	4.38481	1.5068	47.5075	0.606531	34.9796	34.9742	37.2074	201.751
69	2074.79	10.7633	2.99798	12.2979	4.57367	18.527	0.005392	90.9378	6.27978	5.24489	1.69073	0.514454	0.684896	0.607816	22.483	3.92253	0.0619864	0.166623	10.3253	1.94847	27.974	1.14855	37.6249	9.57833	25.2373	2074.79
70	2620.29	12.2897	3.37605	10.6238	4.92798	14.2921	0.0159378	103.28	6.3819	11.8739	2.49525	0.506082	0.683334	0.364866	26.2417	4.86219	0.616051	0.296603	3.32665	4.58212	25.4377	1.06627	50.5287	4.30106	24.1748	2620.29
71	2524.05	10.0093	3.76462	10.5611	3.29418	10.4072	0.0157056	71.5042	4.33003	3.80035	2.1213	0.677775	0.814362	0.771855	21.5962	4.5667	0.680388	0.254305	11.9709	3.31618	33.684	1.28957	27.5091	27.8199	17.0027	2524.05
72	553.376	8.37741	2.2441	16.1779	3.99431	10.926	0.00334541	69.4692	5.1961	10.5513	1.49055	0.611259	0.663626	0.147858	24.419	3.98927	0.347318	0.139879	3.12179	9.61656	29.3285	1.32889	45.7864	24.217	9.33734	553.376
73	4359.41	15.0677	1.83325	15.1734	4.08777	6.48431	0.0115397	92.0344	6.28046	9.14016	2.23501	0.29233	0.665978	0.851942	25.4891	4.47257	0.395123	0.957791	6.17561	3.4422	28.3192	0.703991	27.7299	5.37959	32.8521	4359.41
74	365.483	13.7695	1.91264	14.9024	5.36757	6.6829	0.010455	91.3599	13.7148	5.79825	2.31834	0.289692	0.795429	0.364847	15.9761	3.05256	0.964059	0.594995	6.7183	1.21565	31.074	1.39924	28.965	16.9763	10.4587	365.483
75	1355.73	13.8593	3.31582	16.0589	3.168	19.3464	0.0168431	112.814	7.07516	7.32046	2.53603	0.510649	0.736734	0.222174	25.811	3.60127	0.154049	0.701742	2.468	6.499	37.6077	0.472294	52.9268	4.26375	9.27852	1355.73
76	58.1714	14.8752	3.28007	17.8757	3.00725	14.4287	0.00885593	108.988	8.84299	5.61696	1.59479	0.746454	0.727219	0.375477	19.5569	2.99198	0.844622	0.389816	12.356	7.58837	31.8093	1.05054	33.4689	23.0098	31.8073	58.1714
77	68.7767	13.1811	3.91617	12.202	4.39578	19.0036	0.0250328	82.4479	4.84693	11.7213	2.26474	0.25854	0.614836	0.360647	19.2966	2.82627	0.658014	0.472654	5.56363	5.89608	29.113	1.15257	34.7717	23.937	11.3243	68.7767
78	652.808	20.4971	3.46213	12.6586	5.62409	8.97967	0.00468028	99.0737	10.2191	9.79354	2.02312	0.477879	0.796243	0.376671	19.4734	5.57989	0.425876	0.574951	12.5575	7.01063	33.1157	1.34997	40.3188	23.0305	15.8145	652.808
79	4102.89	13.4059	2.51362	17.6478	2.92003	12.9685	0.0111118	80.7438	8.16477	7.55258	1.72761	0.45667	0.636879	0.102618	21.1734	3.67408	0.748264	0.155854	6.31975	4.91115	52.4396	0.955824	40.3156	4.02346	23.8761	4102.89
80	3506.41	12.4055	2.84893	9.8527	4.01227	12.2034	0.0101462	86.6783	10.7	4.9852	1.00002	0.214031	0.615913	0.55708	21.5839	5.78367	0.554015	0.351881	2.83928	3.62614	40.8567	0.875874	39.0421	10.8067	16.8031	3506.41
81	3591.48	16.9944	3.62245	9.07016	4.14011	9.7112	0.00771041	131.191	7.7815	8.44993	2.10478	0.437081	0.71855	0.817957	26.1329	5.29958	0.455534	0.135574	8.07737	4.99237	41.3623	0.732225	42.3999	6.53731	20.5741	3591.48
82	557.335	11.7093	2.70418	11.7946	5.74382	8.14597	0.00643028	144.199	12.7238	7.71924	1.15925	0.570594	0.762826	0.460575	18.6543	5.06627	0.757169	0.133003	4.41436	13.2325	41.3392	0.929837	54.8689	15.2491	37.8705	557.335
83	58.913	15.0905	1.9913	7.05235	3.22228	6.31083	0.00616658	63.1338	7.66066	8.79949	2.35563	0.399816	0.745738	0.378404	21.2861	3.63237	0.262221	0.187513	5.93376	7.08202	40.5686	1.32691	41.0345	6.17282	30.7951	58.913
84	2329.14	11.2885	2.75267	16.2908	2.39563	13.5901	0.00863385	60.887	10.0644	6.18864	2.8471	0.476553	0.682541	0.795722	21.2893	6.45721	0.317581	0.317867	10.8611	9.77343	25.6736	1.556	52.2177	14.3052	20.483	2329.14
85	209.317	14.4659	3.58283	12.1818	2.68325	9.00985	0.00442431	86.5499	9.22777	3.35463	2.68633	0.536461	0.890702	0.250056	20.3751	4.45933	0.293265	0.0909112	7.63214	4.0626	44.3383	1.50923	43.0034	8.19351	32.2542	209.317
86	144.247	15.751	3.77166	11.9586	4.48745	11.9968	0.0186982	120.233	2.82408	9.87094	1.65808	0.463164	0.681704	0.238317	26.1527	2.64912	0.175262	0.165361	8.7234	13.4359	28.9104	0.850024	31.817	14.6779	12.7181	144.247
87	405.95	7.76891	2.44132	14.7949	3.64089	9.5458	0.00584032	87.0079	10.8645	8.08164	2.29627	0.361172	0.787111	0.346741	25.1001	4.15405	0.181581	0.207008	10.2961	2.33928	34.669	1.52408	33.9027	27.2799	14.7884	405.95
88	60.4446	7.63345	2.79439	17.0836	5.2316	10.8393	0.00694821	83.9178	6.67393	11.8053	2.9089	0.56763	0.686583	0.204391	17.9354	4.56689	0.49547	0.626646	4.23257	2.04633	30.025	1.29541	49.6525	9.37704	24.1316	60.4446
89	7460.25	12.701	3.22386	9.88007	3.48063	5.97807	0.0107714	93.3513	7.08506	9.71164	1.3213	0.695672	0.630354	0.408869	22.9492	5.41625	0.696948	0.35961	8.57226	5.08945	27.6869	0.4513	33.2208	4.25962	8.0881	7460.25
90	40.1939	10.6095	3.45202	19.2727	2.95614	9.50681	0.0157574	108.357	5.00879	4.3088	1.66533	0.420557	0.75489	0.295526	22.9421	4.1919	0.777549	0.0727991	4.30951	7.26362	34.611	1.10624	42.5834	11.7595	11.034	40.1939
91	358.477	15.8842	3.29692	8.10162	3.21504	14.3667	0.00445663	138.607	5.50876	9.68273	2.45324	0.763247	0.664197	0.258186	32.687	4.66913	0.707499	0.196524	2.92894	2.88669	40.3655	1.2419	26.4271	39.295	11.0301	358.477
92	59.497	7.3813	2.52587	16.7383	4.32721	10.6883	0.0286952	72.4131	4.04078	11.5177	2.27491	0.696918	0.613322	0.636259	16.2942	4.09522	0.308014	0.0676288	3.13061	5.77595	29.2399	1.40169	38.1962	21.4805	31.8561	59.497
93	4809.14	8.38131	3.82559	16.9416	3.93877	24.1981	0.00813236	104.087	8.42417	8.48263	1.46374	0.665595	0.867225	0.589633	22.9944	3.98231	0.603062	0.814449	6.38223	8.55984	41.8348	0.561011	40.9086	15.1873	13.2534	4809.14
94	2339.66	18.4025	2.97131	15.6148	3.60725	7.21269	0.0110656	104.818	6.22272	7.13022	2.65563	0.583802	0.709375	0.262656	21.2379	5.6001	0.4802	0.458219	6.57389	4.49455	44.3287	1.55074	54.9512	7.8351	14.7474	2339.66
95	1309.83	10.4023	2.27567	10.9944	5.03698	5.96866	0.0236267	83.3103	6.4446	6.61214	1.44436	0.249919	0.666876	0.519899	19.5924	4.96952	0.958021	0.487917	5.60464	9.12671	35.8422	0.491136	23.3906	7.93717	31.9405	1309.83
96	2277.68	10.1262	2.90013	15.4317	3.36686	8.3369	0.00247791	74.4367	7.80755	7.2734	2.62617	0.666096	0.783604	0.819593	24.3215	2.84452	0.145765	0.212448	6.92066	5.89188	38.4677	0.858141	44.0632	15.9917	8.71457	2277.68
97	114.59	11.2434	3.23511	12.4116	4.55877	5.70201	0.0137496	92.1991	5.43693	2.75326	1.11286	0.542912	0.85431	0.777216	20.1324	4.70437	0.108213	0.35938	13.6634	9.86282	37.282	0.497709	35.4971	17.3446	30.1023	114.59
98	9405.09	10.1939	3.50652	15.3309	3.5063	7.96573	0.016561	113.143	8.10054	4.35034	2.30244	0.697579	0.772527	0.815236	27.7582	3.77209	0.526028	0.365273	4.61454	5.02476	31.146	1.12244	33.5941	8.63862	8.02955	9405.09
99	5979.23	12.1139	3.29164	16.0223	3.74164	5.03744	0.013877	99.9381	10.0499	10.0489	2.80445	0.308642	0.730039	0.746948	20.5304	5.41056	0.301074	0.106559	5.93311	2.77913	30.8553	1.24894	39.586	13.6717	36.5399	5979.23
100	346.817	14.6593	2.57637	9.16017	4.31897	11.0078	0.0203778	73.8681	10.067	8.24294	1.86092	0.313881	0.625561	0.375182	17.1812	4.39226	0.419935	0.499442	4.65028	3.61123	29.6446	0.93169	36.2599	17.7966	21.1691	346.817
101	1484.66	12.6208	3.60568	15.4059	4.54584	5.48747	0.0118017	97.8379	9.96089	3.43273	1.67076	0.612072	0.668955	0.476724	21.9474	3.6518	0.317395	0.279006	5.90419	10.9007	29.6515	0.937419	29.2885	14.6922	15.8288	1484.66
102	961.285	8.02693	2.64434	12.0842	5.96668	11.5334	0.0109034	139.091	7.74942	5.33454	1.3702	0.561129	0.779403	0.366054	20.735	4.68648	0.531471	0.132223	13.5295	8.50886	38.1272	0.918923	37.2705	11.5517	8.93156	961.285
