Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
13	27.1269	8.89351	2.64428	8.87706	3.74899	9.4944	0.0129062	98.3781	8.0323	3.71852	1.41512	0.565764	0.921078	0.695723	0.312402	16.9503	3.69466	0.466883	0.332156	11.0452	12.9896	42.6586	0.689507	33.856	18.0752	9.40504	27.1269
14	475.174	8.33564	2.87602	16.7376	3.04451	7.52571	0.00482277	79.9305	2.48221	9.46224	1.87749	0.0447411	0.393609	0.726597	0.371307	16.2537	3.16536	0.238944	0.155589	6.55147	4.49632	48.2116	0.568961	32.0163	7.34539	12.1626	475.174
15	2289.95	11.0022	2.1049	11.2136	4.71952	9.38154	0.00394387	73.5917	7.69331	3.53892	1.29979	0.325451	0.541876	0.662943	0.40957	13.2603	3.96878	0.535779	0.369485	5.3534	3.03717	48.6704	0.244118	44.0033	1.39417	0.481979	2289.95
16	139.616	16.0882	3.80846	14.7346	4.30946	23.34	0.00528466	64.5933	8.86617	5.02462	1.30729	0.147822	0.175762	0.687772	0.191272	16.4774	4.99279	0.219443	0.566742	11.5105	6.79869	36.8825	0.295135	43.975	0.781811	4.80405	139.616
17	4180.36	15.0209	3.30467	9.77343	6.07291	16.2289	0.00493097	83.9125	9.27507	10.9462	2.09293	0.223068	0.574248	0.731887	0.16356	18.702	4.05887	0.67796	0.080505	1.10231	5.40654	33.7086	0.676387	36.3157	5.06934	1.71161	4180.36
18	4483.63	10.6773	4.25924	9.7484	5.59166	21.7845	0.0162853	101.299	10.1966	9.51318	1.34205	0.425277	0.711029	0.627981	0.55303	17.6861	4.62812	0.452089	0.144641	1.9208	1.72866	42.1806	0.826112	42.7404	1.69905	0.129611	4483.63
19	9.01796	15.3582	3.93831	15.367	5.75731	19.376	0.0520905	76.1818	8.44965	5.02687	2.11717	0.193042	0.342453	0.65015	0.303468	17.3045	3.7518	0.434221	0.282099	2.52003	2.91261	33.4108	0.562513	36.5162	23.2832	38.3383	9.01796
20	33.8093	20.4878	2.02115	18.0606	3.01286	7.91822	0.01079	81.4706	3.17778	11.1003	2.32594	0.309478	0.220434	0.716073	0.355208	20.6825	2.50893	0.106348	0.123042	5.12442	2.8392	42.6107	0.473899	57.2385	6.69211	2.24778	33.8093
21	28.4336	18.5505	3.83877	11.8441	3.75829	9.36215	0.00874581	62.6377	10.5651	11.1198	2.01551	0.13241	0.47808	0.600003	0.424557	17.8374	3.38101	0.409582	0.199954	2.34424	9.64254	58.2824	0.760154	51.0717	5.52339	0.18479	28.4336
22	13.5171	12.196	2.97498	18.2114	4.42595	8.21724	0.00766937	83.9992	7.00773	6.07211	2.61406	0.296603	0.115911	0.735392	0.148437	19.1215	3.21485	0.25451	0.899186	5.18771	3.69753	54.312	0.194166	54.441	37.179	15.956	13.5171
23	75.3249	19.5992	3.76305	19.3453	4.4182	8.3935	0.00595093	70.7543	7.44567	6.12776	2.50279	0.343737	0.424271	0.79884	0.405153	14.8887	4.23878	0.119554	0.170094	7.5487	5.83003	42.224	0.74452	44.8748	0.181671	9.18124	75.3249
24	94.9802	14.1857	3.41424	13.0334	4.72352	7.53352	0.0029857	91.3246	7.69109	8.08002	1.82461	0.530981	0.662525	0.682091	0.274126	15.5285	3.48275	0.175763	0.48205	5.43424	12.5446	28.1134	0.655514	51.4275	0.597974	5.88883	94.9802
25	1251.49	17.1915	3.73145	19.0644	3.55771	12.7266	0.00501516	74.0494	12.083	8.57096	2.36422	0.386261	0.118704	0.803758	0.517894	15.8298	4.27309	0.362947	0.166384	4.50908	4.17126	37.5267	0.598763	51.9354	24.0812	2.34389	1251.49
26	3567.35	13.3031	2.65111	11.418	3.63309	19.0922	0.0121551	97.5979	9.39151	10.1954	1.60958	0.129422	0.69351	0.761361	0.527716	22.0368	4.91864	0.0794579	0.132641	6.45002	13.9814	33.1729	1.00428	43.2004	21.4345	25.8058	3567.35
27	1301.71	12.8784	3.10495	16.2998	5.14711	11.3954	0.0139145	94.8969	8.44253	7.7122	1.57341	0.480439	0.633015	0.606788	0.546998	19.2154	4.10737	0.158181	0.271218	7.56769	4.01012	46.8388	0.603532	51.5547	18.7879	0.419632	1301.71
28	1403.35	8.52027	3.34638	16.4707	3.10199	6.59898	0.029005	71.5775	11.0988	6.5845	2.79988	0.503312	0.0421955	0.70564	0.660932	16.9606	4.28324	0.208742	0.151454	1.90496	5.25353	35.5086	0.860468	61.2099	6.2792	18.0366	1403.35
29	4495.36	16.0601	2.92739	11.1812	5.27633	8.18993	0.0105626	86.3802	8.13774	5.02105	2.23523	0.1533	0.809997	0.726435	0.405524	17.1505	2.686	0.102738	0.14092	3.05384	4.34163	27.3268	0.681027	58.9752	0.285709	18.1781	4495.36
30	3354.1	14.6821	3.23668	16.6951	4.93108	15.4539	0.0188829	73.2132	7.62143	11.0322	1.17865	0.18178	0.678572	0.693461	0.261122	18.4598	4.19716	0.189605	0.476308	8.1173	3.96892	36.9531	0.779485	43.9459	0.323438	11.8125	3354.1
31	1014.77	11.9132	2.5431	14.8671	4.05148	10.0653	0.0198385	90.1126	13.9182	9.05964	1.91412	0.535984	0.616466	0.630656	0.6557	15.6683	4.82609	0.660044	0.06471	2.02906	6.0238	36.0614	0.542401	50.2408	2.39142	21.1084	1014.77
32	1645.1	20.4255	3.32465	8.33446	3.82249	10.0497	0.00726321	91.8228	3.88934	6.43882	2.44104	0.0706262	0.374956	0.772737	0.438176	15.0926	4.36776	0.415352	0.510307	8.12031	7.65815	33.769	0.804015	58.6081	0.793166	0.175226	1645.1
33	745.142	11.2012	2.01204	17.6173	2.92972	11.5944	0.019687	97.3351	10.5661	6.01112	2.50058	0.244104	0.228806	0.719916	0.512272	19.4834	3.45684	0.570513	0.22071	12.0371	2.58903	42.2884	0.909734	75.2775	23.2612	0.799054	745.142
34	2243.52	17.4339	3.76169	14.6311	3.9788	7.10719	0.0250511	72.2674	5.53478	7.26976	1.93657	0.231505	0.519881	0.695202	0.677652	18.4749	3.161	0.105245	0.0935141	3.56719	2.65302	38.6061	0.39503	37.0418	37.7417	35.3218	2243.52
35	339.522	7.7838	2.8758	15.0064	5.59012	8.42417	0.0159378	62.5912	12.0833	4.7221	1.1424	0.344937	0.605109	0.782357	0.0689026	14.3792	2.90595	0.23871	0.983403	9.32021	6.19025	42.9069	0.710061	41.5574	3.1666	2.03338	339.522
36	45.078	19.4927	3.32612	17.7023	4.35402	12.2651	0.00893254	64.7771	11.1589	5.21727	1.99667	0.0498816	0.571112	0.729422	0.561417	17.2409	3.5017	0.243136	0.229274	1.49363	9.50961	48.4746	0.54724	58.9956	26.2386	0.344777	45.078
37	1075.53	13.3485	2.58752	19.4766	4.17286	15.0082	0.0141279	83.7307	6.972	4.24889	1.99389	0.141826	0.467499	0.87771	0.324113	17.9401	3.27457	0.369393	0.417408	8.88304	6.35673	29.7715	0.201536	51.688	32.7622	0.16098	1075.53
38	500.815	13.0668	3.34278	14.4945	3.84101	6.54516	0.0214547	82.0903	7.40389	7.32941	2.5014	0.421194	0.573914	0.828865	0.527989	19.0473	3.0283	0.476304	0.0553598	10.8544	9.07458	45.3244	0.369793	36.4638	0.392529	20.3221	500.815
39	47.2594	11.1715	3.35532	14.1235	4.83423	8.31534	0.00669719	101.227	5.83353	7.09729	1.31055	0.488008	0.224323	0.74728	0.356153	16.4364	3.74093	0.385119	0.238461	12.6809	5.77095	47.4678	0.645744	45.4473	0.431262	17.9495	47.2594
40	3279.22	8.46522	3.96589	10.4233	2.97347	12.7101	0.0108631	77.8087	8.62652	6.63139	1.39105	0.406972	0.371912	0.816238	0.0560826	18.9438	3.85729	0.258875	0.236166	5.7632	8.39824	45.9955	0.736052	55.4162	9.87082	9.08656	3279.22
41	4193.39	10.1906	2.92656	7.85565	6.18587	6.66347	0.026439	89.2714	6.68486	11.1988	1.88519	0.229296	0.499732	0.676366	0.87595	17.9232	3.74163	0.518682	0.141917	3.02333	5.83702	38.7271	1.05815	44.0009	30.1953	0.35275	4193.39
42	7087.53	9.31159	2.70168	14.3249	5.10205	5.66306	0.0065895	68.6749	2.93092	6.67332	2.58308	0.304587	0.183065	0.908526	0.381394	19.7	3.34686	0.40382	0.202367	6.63139	1.72998	53.0763	0.404645	49.1071	0.248098	24.2269	7087.53
43	16.7711	14.175	2.58165	18.2215	5.31069	12.4109	0.00232125	72.5829	4.73535	8.05304	2.72906	0.548674	0.79439	0.805097	0.429041	15.5146	4.8662	0.674731	0.282487	2.5386	3.43761	43.0886	0.707256	44.4857	1.5028	8.74624	16.7711
44	40.7283	11.4201	3.1474	15.4827	3.77996	6.45033	0.0110853	97.5327	13.2965	11.6144	2.55426	0.132152	0.186717	0.648784	0.785176	14.426	4.83983	0.0761091	0.284192	13.8032	7.28709	41.2733	1.07343	52.8829	1.372	0.593525	40.7283
45	7621.11	14.894	3.83204	11.35	3.46943	8.00313	0.0143446	62.5218	4.54751	6.26273	1.16557	0.511884	0.17698	0.684094	0.358042	18.291	4.08923	0.633401	0.193977	10.4903	3.26436	43.3502	0.913005	39.1449	27.5342	1.17374	7621.11
46	42.2272	9.9222	1.87114	16.0371	4.53302	9.69038	0.00220555	98.3706	2.88059	2.97364	2.14312	0.46079	0.358856	0.701521	0.407248	16.5363	3.84485	0.0953192	0.298503	13.3797	4.51527	37.2771	0.539847	46.272	2.85045	1.45339	42.2272
47	551.126	14.8329	2.95679	8.45445	2.46887	7.88311	0.00218951	61.2192	8.5352	7.44519	1.22564	0.26041	0.472441	0.809765	0.413739	15.8012	4.95549	0.617712	0.169586	6.43488	4.92164	32.8146	0.141467	46.2619	13.7258	3.80387	551.126
48	728.922	9.91184	3.01148	11.4185	2.93804	6.56277	0.016834	96.1366	8.12058	7.44406	1.76132	0.302071	0.874558	0.653988	0.49037	17.3245	3.62836	0.282498	0.136588	12.2598	4.33638	25.3297	0.344458	47.8661	0.812766	3.0459	728.922
49	873.463	20.6443	3.57066	16.6301	3.35091	16.5935	0.0115977	95.4743	6.70116	8.00722	1.96023	0.497798	0.940936	0.847197	0.433894	18.3354	3.00389	0.0823862	0.0828929	1.99198	3.90157	31.8298	0.640285	42.6369	0.216548	0.961409	873.463
50	7288.32	11.8507	3.99321	10.8304	4.2513	12.1774	0.00958481	95.5665	7.25927	8.67842	1.2309	0.460624	0.314335	0.783024	0.122794	15.0406	4.02493	0.294755	0.521963	9.7832	8.00046	52.9121	0.338079	28.4454	11.6071	0.565574	7288.32
51	241.617	9.07227	3.09097	7.61234	2.70716	13.2756	0.0123194	81.3703	6.1823	6.25735	2.10559	0.462033	0.801574	0.640664	0.760935	18.8301	4.44983	0.143583	0.255413	4.05765	7.92599	37.1138	0.51083	60.704	1.92625	0.183673	241.617
52	1.98801	8.74985	2.71137	12.3834	6.56998	16.7891	0.0108284	81.5995	10.0095	8.74154	1.25515	0.174369	0.666	0.758101	0.672708	15.3212	4.31426	0.20372	0.0987535	5.61565	6.13158	44.158	0.203975	33.529	19.1585	0.121343	1.98801
53	467.067	14.3295	1.90523	7.92865	2.75909	8.14584	0.00455676	63.6998	9.62286	5.99879	2.42759	0.258634	0.437341	0.844156	0.430324	20.5736	4.263	0.371981	0.175903	10.3244	3.02019	56.496	0.332168	56.0456	18.2436	9.87998	467.067
54	57.3134	12.0738	3.29029	8.22975	2.68314	13.8904	0.00900564	90.1211	9.28312	3.1079	1.47573	0.51082	0.485913	0.712485	0.473215	19.0364	3.20538	0.618532	0.20906	7.03609	5.00366	45.0084	0.999367	60.9481	3.62616	4.6541	57.3134
55	514.657	15.6842	4.19545	14.138	4.90981	14.9051	0.00487018	83.297	3.80874	8.74273	1.12262	0.505548	0.326269	0.687569	0.714617	18.9157	4.41765	0.637266	0.123937	2.63785	4.79402	32.8496	0.239606	27.5447	0.113494	0.1606	514.657
56	1400.19	19.5529	3.38828	11.6384	4.90536	6.78627	0.0190213	72.1795	12.4469	2.81802	1.17148	0.471638	0.777519	0.69424	0.264132	17.9983	3.06278	0.511284	0.48119	6.29625	11.7276	43.4754	0.589227	25.9698	16.4387	2.5783	1400.19
57	544.128	20.1835	1.52847	9.1793	4.49969	11.9525	0.00611545	65.8818	7.5556	9.72738	2.15092	0.203633	0.578516	0.676661	0.496877	20.4201	2.42344	0.468777	0.223153	4.08962	11.087	28.8714	0.688737	30.5388	0.306173	23.4121	544.128
58	3289	8.74359	2.88873	9.27741	3.37158	6.08112	0.00639316	70.4077	3.46521	9.67819	2.57879	0.383981	0.4464	0.733804	0.341663	18.6018	5.13559	0.391851	0.233572	4.05306	9.37082	33.8893	0.283117	51.6509	33.8461	1.00092	3289
59	832.22	8.82955	2.56268	15.1367	3.7927	8.49403	0.0119384	74.5261	8.1025	10.3357	1.54699	0.490195	0.346418	0.697997	0.550399	14.4508	2.22533	0.350006	0.132262	3.2341	9.51059	46.0046	0.91081	50.3925	0.115482	10.4412	832.22
60	2726.78	17.0103	2.77872	15.4037	4.59343	9.21359	0.0272894	82.2803	3.23304	7.12045	2.09115	0.0684206	0.385973	0.744806	0.173982	15.4282	3.24833	0.280375	0.63897	3.59962	3.29688	25.6166	0.301137	37.3492	19.9532	0.126163	2726.78
61	82.0806	19.4227	3.83398	15.4246	5.60917	8.20306	0.0145209	67.3171	6.1743	4.14188	1.19826	0.375922	0.426256	0.663564	0.232765	16.9245	5.41942	0.249198	0.170028	3.51165	6.1555	33.7184	0.660245	51.9572	2.4259	0.132018	82.0806
62	369.179	8.92246	2.56959	17.7341	3.97193	5.22729	0.00970312	81.254	11.8046	5.15046	1.77806	0.325163	0.592768	0.906205	0.0233346	14.9428	5.23862	0.387744	0.307618	13.0976	7.38084	31.4077	0.424539	61.1707	0.319049	1.6479	369.179
63	383.118	9.66266	3.76224	13.2014	3.46315	5.9713	0.0107622	91.5441	12.5151	8.83095	2.45722	0.423586	0.586094	0.652476	0.408359	17.12	3.32818	0.424563	0.542979	8.64723	3.32665	31.7866	0.434257	50.3856	5.86379	17.7766	383.118
64	8318.75	14.41	2.53246	10.5611	3.29418	10.4072	0.0157056	69.7025	10.0155	3.7603	1.52556	0.471521	0.726764	0.705769	0.901243	18.5759	4.4803	0.161662	0.607609	5.42428	3.58372	37.1266	0.300593	43.0993	0.124448	2.42725	8318.75
65	2314.61	11.9541	2.84416	11.2082	3.53073	9.03807	0.00415464	74.7573	4.82511	8.66888	2.68066	0.369866	0.888042	0.775774	0.273841	17.8258	5.54649	0.176578	0.112745	6.30739	12.5059	41.8703	0.520023	48.6597	0.430917	4.09933	2314.61
66	102.543	13.4465	3.97511	7.65798	4.2066	10.2788	0.00846835	89.7065	13.5358	9.60162	1.78276	0.0986167	0.656416	0.703528	0.595517	16.8999	4.37529	0.236477	0.211194	5.7422	3.59018	34.9728	0.512699	50.2068	1.07103	4.00303	102.543
67	6166.3	7.90478	2.1361	13.036	5.46272	6.16761	0.0036674	97.2778	9.89833	2.80456	1.48864	0.284018	0.0392138	0.606319	0.407774	19.0467	2.86535	0.112533	0.380541	10.1292	3.01479	44.0177	0.364328	64.2895	2.17821	26.6773	6166.3
68	5651.46	15.4775	3.18653	7.52516	5.03786	21.9299	0.00660184	61.448	10.1732	5.2595	1.39761	0.258083	0.707074	0.657245	0.525174	15.7713	4.92494	0.461853	0.0788772	2.03193	7.86793	40.2355	0.712525	53.1562	1.01226	0.59408	5651.46
69	194.959	15.0114	2.70187	9.72091	5.10953	14.6469	0.0186496	86.6437	3.73244	11.0108	1.24539	0.0720534	0.688224	0.781979	0.582055	17.6244	3.75727	0.520203	0.328914	3.03155	3.05576	43.2159	0.359497	40.6652	0.250366	1.4311	194.959
70	2346.72	18.8315	3.61671	11.3434	3.7524	9.32516	0.0139359	95.9655	5.26682	3.42901	1.28954	0.289033	0.731588	0.659549	0.407679	18.9981	4.22639	0.393328	0.3449	3.2909	13.951	50.2151	0.878878	61.4339	2.89247	2.00374	2346.72
71	4392.78	13.6137	2.64754	11.1219	5.83582	5.36226	0.00488467	64.325	7.9249	5.51391	2.34411	0.220094	0.490176	0.792955	0.440805	16.4842	3.3699	0.0608134	0.170661	1.22246	7.39354	37.0289	0.703036	34.8606	0.134981	1.51098	4392.78
72	1173.44	20.3321	2.91634	12.4464	5.23335	7.61618	0.00371171	83.6736	4.47739	9.65226	1.27187	0.474762	0.709875	0.6506	0.339713	17.0231	4.44766	0.295162	0.139806	1.87141	6.2059	39.2419	0.839936	61.1257	0.161754	0.117292	1173.44
73	7.9485	16.8848	3.00513	17.9606	3.09419	6.54954	0.00491964	68.0103	7.16012	9.81526	2.34132	0.256843	0.885424	0.651237	0.662092	16.7691	4.00315	0.812826	0.188804	5.92275	4.93008	31.5295	1.01343	67.2334	21.3494	9.98879	7.9485
74	919.647	10.9917	2.85577	15.4306	3.08953	10.5708	0.00541481	96.2401	8.78683	10.9901	1.39029	0.178076	0.30168	0.647932	0.40713	16.2275	2.87256	0.359325	0.322899	6.11965	3.40499	35.0134	0.604371	33.3003	0.105105	5.0595	919.647
75	991.966	13.0178	4.19293	15.6466	2.56209	5.94003	0.0188196	102.673	12.2543	5.33268	1.56376	0.23143	0.555841	0.672955	0.372629	15.4481	3.74291	0.419773	0.101337	7.02266	8.03587	42.417	0.724901	73.58	0.286518	11.9402	991.966
76	9250.61	12.8574	2.37023	17.3771	4.74181	11.3041	0.00892774	68.2035	3.04976	11.6752	2.89082	0.136736	0.529178	0.653112	0.464799	22.259	3.72701	0.632323	0.209676	13.2539	5.14476	39.529	0.699252	36.5606	2.14995	0.646111	9250.61
77	503.68	15.1431	3.67355	12.4545	4.71374	12.416	0.0167757	93	2.82408	9.87094	1.65808	0.104434	0.21913	0.640369	0.110956	17.2967	4.40672	0.586779	0.2795	3.91266	5.33625	43.1602	0.514062	38.7865	7.99956	0.20645	503.68
78	437.411	11.4172	2.81058	19.4408	4.36055	7.5469	0.00458656	73.3586	8.64423	5.85008	2.79073	0.490827	0.0824143	0.835486	0.401326	17.499	2.09856	0.342022	0.932005	9.78243	5.91937	54.1841	0.0577657	51.2489	1.71013	0.494741	437.411
79	1223.87	15.9625	2.3369	7.24572	3.85044	24.5691	0.00590063	62.8519	7.97998	7.45334	1.72871	0.289429	0.353528	0.727412	0.713219	18.8662	1.92997	0.465741	0.372526	2.90487	7.53996	39.0171	0.575975	56.6908	0.261828	0.106337	1223.87
80	9513.96	10.4837	3.8858	10.7111	4.4989	13.5286	0.0155299	69.1701	5.39525	2.79455	2.69703	0.531173	0.830196	0.67167	0.346546	16.9189	2.58437	0.028873	0.151372	4.49172	8.6357	33.8089	0.728112	56.4476	0.100717	0.118966	9513.96
81	352.267	9.54387	2.49984	15.2529	3.64371	8.86214	0.00876124	97.1972	4.46614	4.44026	1.7116	0.394382	0.229165	0.842539	0.231641	19.5698	3.96104	0.391536	0.4494	12.3463	9.96058	28.1032	0.375899	56.5828	4.90913	1.04808	352.267
82	318.36	15.5519	3.59751	19.5812	2.80364	8.64877	0.00509777	82.7852	4.51193	7.08149	2.46513	0.210239	0.589582	0.77027	0.430369	16.5384	4.53508	0.684835	0.557267	5.93004	4.03567	32.5662	0.59802	44.6826	26.6428	0.179312	318.36
83	660.908	15.7846	2.27526	8.46272	5.04192	17.7283	0.0181074	66.4336	11.0876	4.73685	2.01865	0.501612	0.562729	0.676683	0.333894	17.1323	4.85277	0.328797	0.20666	11.2311	6.03238	35.8711	0.762925	46.5571	1.7718	4.84744	660.908
84	2948.31	17.6204	3.27028	13.7958	4.50742	8.79455	0.0143874	89.2989	11.3602	6.35261	2.48032	0.343873	0.511441	0.722841	0.664305	17.005	3.47442	0.190883	0.475528	7.44862	1.94747	48.5195	0.628383	42.2392	0.2971	2.40484	2948.31
85	246.864	11.3107	2.99175	7.06983	2.76507	14.9566	0.00612763	86.2681	6.39456	9.38985	1.33249	0.569757	0.459895	0.671831	0.347037	17.089	3.78627	0.439067	0.0810859	6.62771	6.38237	42.0446	0.806318	34.1517	0.451903	0.105037	246.864
86	477.823	9.01525	3.19854	8.67212	2.05798	5.25911	0.012812	74.3923	5.79818	9.64082	1.86963	0.29509	0.328363	0.854706	0.421758	19.6926	3.97734	0.420533	0.449392	13.7223	5.37125	52.6752	0.458082	41.0737	0.129639	0.289433	477.823
87	3.27661	19.2856	1.92427	12.518	3.37259	8.9136	0.00993465	65.2019	8.28887	6.64697	1.44851	0.105578	0.60577	0.647898	0.0584297	17.2282	3.29035	0.743442	0.435086	6.84849	8.14215	43.1358	0.231917	54.8236	0.221587	23.8722	3.27661
88	613.4	14.6141	2.59229	16.3105	3.14778	8.1203	0.0196341	89.6697	5.49036	10.0924	1.6084	0.487049	0.419043	0.792345	0.0835047	17.2247	3.35236	0.332083	0.446153	7.76457	7.85935	49.222	0.768471	70.1888	2.29859	14.623	613.4
89	30.5159	9.19187	2.81631	15.1944	3.93633	10.1638	0.00419882	67.4797	8.2527	4.95419	1.66877	0.29457	0.44412	0.777665	0.515392	17.9565	4.88291	0.133236	0.505676	11.3406	3.13626	38.3339	0.751324	34.2822	5.08582	3.23023	30.5159
90	9877.68	8.61307	1.7806	13.0282	5.58846	13.1463	0.00900203	85.0193	8.44025	4.189	2.1702	0.203295	0.650506	0.695659	0.0755827	17.6012	3.52989	0.453669	0.163188	12.6114	11.5596	23.8219	0.940409	34.1413	3.74339	21.6314	9877.68
91	833.838	16.6669	3.22614	11.4205	5.69219	16.305	0.00652859	95.3871	3.70814	6.06864	2.10112	0.363543	0.317395	0.67738	0.341561	21.1794	5.21811	0.428076	0.389311	7.20429	3.35053	54.3928	0.564782	43.7584	0.210974	0.399133	833.838
92	655.894	14.4764	4.43401	14.249	2.13637	7.9844	0.0123597	72.8794	3.00301	9.60421	1.96258	0.333819	0.178408	0.866649	0.403397	17.342	3.51022	0.619969	0.107062	4.00351	10.2061	29.1151	0.249987	36.8603	0.423434	1.76054	655.894
93	1826.71	15.0107	4.11421	14.2494	5.95577	14.6715	0.0102121	104.414	4.73845	9.26052	1.69608	0.332561	0.328177	0.782008	0.265265	16.5849	4.39428	0.174203	0.164079	4.10123	12.3911	25.7367	0.536649	61.0229	1.92491	0.256104	1826.71
94	9181.12	10.4793	2.98376	17.495	3.33416	10.2254	0.0106352	66.6902	10.9296	6.27759	2.0363	0.264983	0.778457	0.788331	0.388991	16.9253	5.9667	0.537278	0.261196	7.66155	11.4615	33.5554	0.431341	50.4543	0.136725	1.64366	9181.12
95	298.227	19.9189	3.76569	19.4145	2.32538	5.4522	0.0184336	73.3666	6.32067	8.80154	2.42701	0.236699	0.85093	0.76451	0.66876	21.1126	2.5143	0.352168	0.485454	4.15751	7.9953	35.5612	0.270354	59.4232	16.0791	1.92346	298.227
96	1117.77	18.6734	2.4306	17.8045	3.96083	6.88324	0.0184898	79.594	7.75328	7.87837	1.41146	0.128592	0.483832	0.814057	0.557997	19.1419	3.75012	0.709272	0.130631	4.9791	2.97029	41.3696	0.533019	45.5129	15.8113	1.00592	1117.77
97	3157.3	20.75	3.03988	10.4549	3.57512	6.24758	0.0104049	70.466	4.89898	11.4113	1.62834	0.518898	0.670341	0.724332	0.371396	20.2837	4.61659	0.224491	0.272932	7.04027	2.73703	36.4206	0.697287	24.6738	11.0206	14.7207	3157.3
