Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
10	145.661	19.1193	3.72563	9.53807	4.76567	11.8287	0.013011	66.771	7.2529	9.56779	1.20149	0.73244	0.803178	0.322403	17.7185	4.33987	0.157089	0.321867	9.69301	6.72173	45.3352	0.490631	51.4973	16.4841	15.193	145.661
11	373.792	18.6613	3.96393	17.9001	4.53195	16.6484	0.00792448	96.8232	9.12566	9.58396	1.64272	0.65973	0.62606	0.242577	18.634	3.6288	0.775738	0.370301	7.4148	3.06113	47.7349	0.244588	86.3646	29.4288	30.5618	373.792
12	20.3091	12.9568	3.70187	18.7648	4.60051	9.54538	0.0120336	122.931	12.3127	5.69175	2.44049	0.563505	0.671694	0.227622	19.709	4.12176	0.515413	0.21343	8.38679	5.10953	34.5849	0.618574	47.2949	32.7884	33.4854	20.3091
13	3256.17	16.9324	1.56386	11.6003	2.89513	11.3088	0.0217862	69.3498	8.93951	6.93525	2.76265	0.231004	0.930143	0.178289	18.8432	3.40899	0.15724	0.216473	2.93193	3.26001	11.691	0.326746	90.5393	39.7026	18.6191	3256.17
14	6741.54	11.9543	3.6845	10.5957	4.3441	6.41781	0.00970786	79.7545	2.8537	7.06524	1.16561	0.536851	0.755787	0.0113124	17.5605	3.82029	0.640847	0.238858	5.02519	6.76489	31.7438	0.571019	86.9187	4.33389	10.8061	6741.54
15	2991.29	11.1022	3.2821	14.8833	4.53561	10.9653	0.0043952	89.0778	9.24255	4.13352	1.64739	0.359786	0.611903	0.00769224	19.606	3.53676	0.238412	0.839216	3.78148	2.01533	25.9987	0.402691	68.1767	25.3138	15.5161	2991.29
16	117.458	14.2925	2.67563	7.5681	4.09655	13.6744	0.00656814	64.3951	3.53892	5.88828	1.29979	0.400948	0.705877	0.126701	19.5558	4.16039	0.203898	0.165557	7.30443	10.3456	50.4074	0.335016	55.4089	6.06764	15.1688	117.458
17	47.7906	7.957	1.62293	10.9241	5.16469	11.5104	0.0123924	62.3965	5.40921	8.28458	1.65797	0.659041	0.848745	0.0964683	17.2561	4.46155	0.33164	0.142114	4.87772	1.58316	47.693	0.353828	45.5703	17.7141	24.4835	47.7906
18	618.382	16.2028	3.07914	17.1289	4.054	5.27366	0.0248872	99.566	10.5864	3.15059	1.00111	0.60916	0.675249	0.69289	18.5785	3.0379	0.387594	0.427789	10.7959	5.65248	31.6762	0.423209	37.3285	4.95323	10.3963	618.382
19	380.944	8.38322	2.62306	16.2582	5.74262	6.37581	0.00766514	70.4904	11.775	9.1107	2.79107	0.713107	0.641555	0.567086	17.8113	4.54438	0.73332	0.432702	9.14365	3.26467	8.05921	0.614797	68.3628	24.3238	10.9663	380.944
20	9266.57	18.4692	2.96548	19.1329	3.81261	16.5232	0.0153068	65.4693	7.22894	5.30194	1.81082	0.498555	0.732788	0.0294311	19.9934	3.34518	0.758345	0.17696	12.2655	5.25219	10.6329	0.338945	63.7814	10.8416	8.3282	9266.57
21	683.428	14.3024	3.03593	13.2907	2.52608	5.98739	0.00732592	89.2089	3.94749	2.58711	2.95505	0.274653	0.801212	0.184318	17.2559	4.07421	0.590049	0.103373	7.50259	12.1151	42.5564	0.297886	41.7396	26.2004	24.2842	683.428
22	5.05822	7.55218	2.64467	11.2407	3.3767	9.70469	0.0146489	145.326	8.65965	11.1766	1.71264	0.275614	0.706006	0.483462	17.1593	4.73127	0.791247	0.20127	7.16915	10.0556	17.2805	0.347119	36.545	13.7943	9.60094	5.05822
23	118.759	12.233	2.5719	14.2175	4.78099	12.3139	0.00799818	103.862	13.1147	9.33114	2.3391	0.573747	0.709612	0.457853	19.9093	4.37466	0.506128	0.178716	9.99738	4.87684	26.329	0.433577	88.6428	5.79745	34.5153	118.759
24	75.5692	17.7882	1.9026	11.6285	4.38228	25.795	0.0111521	105.435	8.03761	9.14972	2.32352	0.525941	0.63268	0.363987	19.821	4.74032	0.55649	0.541704	7.74981	7.08377	33.8673	0.638338	79.1567	15.5169	8.63025	75.5692
25	7730.21	18.8212	3.45653	11.8928	4.24625	8.54575	0.00492308	128.172	11.5869	8.97786	1.46062	0.501337	0.723036	0.623092	18.7183	3.83278	0.785008	0.408434	6.46331	7.73399	48.7792	0.358164	35.9512	7.20257	37.8504	7730.21
26	442.437	20.517	2.82646	12.6951	4.82528	14.614	0.0323444	109.734	13.2759	9.56731	1.28186	0.694855	0.755247	0.720072	19.9834	2.87653	0.793935	0.425881	10.0631	3.35634	41.6817	0.513675	46.2482	28.9904	12.3973	442.437
27	96.6167	9.70325	3.27677	8.32687	4.37941	7.88064	0.00589196	132.954	9.98134	5.09643	2.95173	0.350626	0.745099	0.581505	18.2894	4.7824	0.412246	0.200768	5.4281	8.50854	0.716837	0.500317	78.3888	21.8701	8.73715	96.6167
28	2423.48	12.9686	2.87077	14.1299	3.25661	13.459	0.00613208	92.251	5.47416	7.36699	2.46426	0.687778	0.616882	0.219535	18.0491	3.59619	0.749739	0.464466	6.95817	13.9296	34.7074	0.578918	59.1893	5.21895	20.9421	2423.48
29	9285.84	18.97	1.94422	11.3672	4.33091	8.16833	0.00421011	80.7965	7.2442	10.4723	2.59537	0.541247	0.711752	0.143936	18.8037	4.43762	0.526818	0.0714693	5.49913	9.89564	38.9159	0.579469	23.8048	4.08959	24.1422	9285.84
30	126.472	13.7646	2.10037	14.9802	2.50046	15.9912	0.0116385	98.2633	5.20426	8.9261	1.24446	0.426683	0.670945	0.733593	19.5209	3.80511	0.374459	0.054723	12.0962	9.11646	38.5196	0.308216	73.239	24.7872	38.2052	126.472
31	218.953	13.7967	1.95859	10.5252	2.51821	7.8364	0.00836545	97.9305	7.05608	6.55442	1.11048	0.244201	0.733934	0.404925	16.9251	3.85416	0.741796	0.109066	4.34163	3.36366	36.4285	0.504269	53.4493	18.8925	27.7407	218.953
32	664.883	8.24921	3.23668	16.6951	4.93108	15.4539	0.0188829	96.2143	6.64257	3.97738	2.42972	0.291886	0.785168	0.501009	17.7221	4.35696	0.905028	0.202261	8.0224	8.48435	43.7319	0.420349	53.3632	4.11179	10.9656	664.883
33	836.008	15.9113	4.02477	14.9757	3.05634	10.2669	0.0125297	107.501	9.05964	4.91969	1.91412	0.50732	0.772229	0.691304	18.9624	4.45229	0.603355	0.547983	2.02906	6.0238	21.7896	0.642195	75.0889	33.7722	23.4939	836.008
34	1184.84	20.4255	2.17218	12.1124	4.01223	8.29403	0.0087121	122.318	8.1573	5.04351	2.63314	0.522443	0.671304	0.129022	18.467	4.65013	0.135398	0.0994753	1.42816	5.42815	46.0391	0.261285	64.974	7.50132	21.6018	1184.84
35	99.1028	8.3107	3.69566	15.9141	3.67037	10.841	0.00822546	95.07	2.81336	5.5951	2.50299	0.776531	0.74598	0.758955	17.4234	3.79921	0.766292	0.686901	12.0371	2.58903	36.0493	0.460783	40.5898	27.7101	21.291	99.1028
36	4855.25	17.4339	4.41963	14.6311	3.9788	7.10719	0.0250511	75.3478	4.4732	4.3133	2.87999	0.590645	0.69674	0.157718	19.1002	3.53194	0.753927	0.153414	12.8938	3.04976	30.1361	0.547524	32.2615	13.9908	13.7518	4855.25
37	669.841	20.5265	1.84094	16.0029	4.40606	12.3912	0.0181748	75.6866	7.24754	4.7221	1.1424	0.664714	0.722211	0.385019	17.5015	4.94053	0.598284	0.122008	3.38274	3.92849	60.6182	0.388606	59.4055	26.7851	28.2773	669.841
38	664.728	8.96634	2.97688	13.0737	4.76283	12.4796	0.0191915	100.621	8.51068	6.51143	1.16787	0.77726	0.699611	0.197229	17.0934	3.94163	0.820967	0.37897	6.02582	6.36706	46.0904	0.635636	53.1895	16.5345	24.5316	664.728
39	2758.98	10.4538	2.98261	14.2705	4.43872	10.8409	0.0514688	120.603	7.20393	4.91777	2.64677	0.504076	0.830124	0.436592	16.6961	3.95864	0.467499	0.200585	8.74742	4.41795	42.9353	0.570397	35.1546	7.53397	13.2519	2758.98
40	990.001	11.989	3.16809	12.3046	3.18715	5.45711	0.0134483	80.9903	12.4049	8.96357	2.42035	0.468203	0.810129	0.522939	18.1656	4.89171	0.496451	0.371671	6.14726	2.68351	10.009	0.542701	73.5183	26.1111	27.7007	990.001
41	811.496	16.7093	2.26304	13.2895	3.68051	11.9561	0.00561763	121.744	3.39125	4.98747	2.77395	0.668408	0.677592	0.56706	17.458	4.57934	0.502615	0.2609	6.93754	3.03091	21.7831	0.248899	42.8357	12.1167	20.9686	811.496
42	854.722	12.3701	3.56864	11.6073	4.95678	11.3484	0.00890741	105.473	8.64783	5.84795	1.34599	0.773306	0.648465	0.174155	19.17	4.08347	0.595754	0.364041	10.7328	3.68642	37.5324	0.251412	21.8466	26.4468	8.20075	854.722
43	8698.29	11.5535	3.61537	16.523	5.33507	8.15359	0.00841568	69.9017	3.56075	6.47178	1.47556	0.64068	0.759358	0.567656	18.9381	3.35142	0.417693	0.279464	6.38014	9.12933	15.0836	0.487756	61.8802	4.40257	36.8921	8698.29
44	23.3983	11.3834	4.06901	8.54813	3.84046	9.34654	0.00442641	82.9099	12.8878	7.93422	2.44212	0.464812	0.684551	0.581534	18.1636	2.99883	0.692795	0.208465	7.41306	5.66735	45.4763	0.334544	40.6553	28.4876	20.5038	23.3983
45	39.5919	8.44252	2.43063	15.6788	3.42349	14.7411	0.00141378	124.012	6.74452	2.87752	1.91289	0.42817	0.857553	0.766015	16.2221	4.18727	0.729726	0.265346	7.27883	5.17647	23.7581	0.346766	71.2387	33.0851	22.4903	39.5919
46	1181.44	12.7804	3.9302	11.7314	5.47816	5.80239	0.00596878	100.53	2.78659	9.14919	1.6615	0.227658	0.71071	0.773842	19.9236	4.08008	0.131383	0.293082	12.3544	8.82676	30.0363	0.358718	62.3801	6.36572	16.3611	1181.44
47	3647.69	11.5053	2.73529	12.883	4.31717	12.2302	0.00858545	94.4595	7.697	10.9964	2.14842	0.335148	0.634271	0.0755027	16.1928	5.42648	0.459785	0.377032	9.08118	5.45818	27.972	0.472407	41.6482	30.2467	36.2844	3647.69
48	1633.08	12.4973	3.32377	14.9253	4.89705	18.3672	0.0206764	62.4945	10.6494	10.3337	2.97098	0.62521	0.658612	0.481911	18.5568	3.19338	0.17698	0.210843	6.26927	6.18958	38.1447	0.534783	53.0625	7.28707	9.48494	1633.08
49	430.483	8.72311	3.97332	15.7251	5.39839	7.32674	0.00911398	109.757	2.87678	5.60949	2.24689	0.460888	0.753302	0.418987	15.9481	3.98336	0.951845	0.610003	8.24661	4.94639	24.9434	0.450851	28.2607	18.7872	37.9454	430.483
50	617.517	10.3046	2.24746	7.86889	3.5605	11.6731	0.0165531	106.298	6.81158	9.13418	1.07177	0.713704	0.785688	0.497826	15.4194	4.11098	0.610571	0.535015	5.67186	5.69595	27.2055	0.371499	21.0583	10.8128	19.5603	617.517
51	5358.46	8.44596	2.84633	11.0753	3.47678	9.51953	0.00703092	74.7437	1.78618	6.73197	2.64296	0.757109	0.686268	0.475875	17.3079	3.74407	0.889354	0.189767	8.59491	8.51185	11.2214	0.571062	49.6048	15.6156	13.2856	5358.46
52	828.14	13.1398	3.27391	10.4542	5.71241	5.3853	0.0073654	110.817	9.10734	8.97471	2.23255	0.723484	0.620787	0.238153	18.8961	3.71628	0.447241	0.151878	11.3842	11.5491	8.37935	0.652664	40.1936	35.4024	27.4516	828.14
53	2166.41	11.8624	4.04814	14.6803	4.92628	17.2415	0.00762379	68.8917	6.93303	7.40778	1.63562	0.611359	0.61458	0.221429	17.2045	4.24529	0.768201	0.184977	2.22985	6.36753	16.0634	0.619968	29.0673	18.8675	9.63356	2166.41
54	3718.11	10.6764	3.70003	15.5872	3.29439	15.0436	0.0172754	97.635	5.82157	5.23665	2.35414	0.37607	0.626907	0.432852	19.1371	4.93483	0.331593	0.63725	4.37297	2.25235	23.0772	0.250257	99.3692	7.01002	10.652	3718.11
55	704.675	7.67549	3.79095	19.0805	4.1898	12.9074	0.0182155	148.734	12.7065	8.29418	2.37314	0.333865	0.848733	0.658626	19.1251	3.99936	0.530679	0.508091	4.05765	7.92599	24.1995	0.581927	21.0439	12.4444	15.7489	704.675
56	966.088	8.74985	2.80381	19.3895	4.11483	22.0192	0.00727321	81.7084	7.68865	5.37294	1.45906	0.337976	0.821746	0.747609	17.2838	3.71229	0.218722	0.198464	2.70779	6.09924	12.0766	0.485306	69.6992	39.811	15.7685	966.088
57	1769.47	10.5738	2.74178	11.1736	3.1538	9.24991	0.0094226	82.1394	9.78031	3.25409	2.91672	0.448313	0.645854	0.395015	19.6338	3.65295	0.677589	0.422065	1.10895	6.17032	29.3256	0.287336	88.3078	20.2202	18.2688	1769.47
58	2338.06	12.6244	2.50442	12.6821	3.53116	14.3993	0.0145772	106.819	11.0451	3.36186	2.43741	0.571767	0.749661	0.787637	16.1635	3.48582	0.477494	0.126231	2.69759	4.64359	37.5676	0.437891	72.1529	4.77095	17.796	2338.06
59	236.979	14.9059	2.74148	8.68966	2.9847	9.38463	0.0289346	106.451	6.60309	8.62533	1.15761	0.364057	0.918026	0.211716	18.2003	4.54059	0.454483	0.0855055	5.66879	2.35552	42.1104	0.531471	64.1236	4.60651	16.9795	236.979
60	824.795	15.4621	3.69847	17.703	2.44552	9.50846	0.0245536	117.066	8.59137	3.96304	1.61528	0.541264	0.766906	0.242698	16.8752	3.45119	0.470007	0.0988235	1.91245	7.74648	40.3354	0.609372	20.9323	7.0875	15.6728	824.795
61	8464.8	13.637	2.3178	7.23277	2.26568	8.82647	0.00969113	60.3738	8.28751	5.06397	1.2432	0.309579	0.600661	0.0861	16.898	4.59418	0.733741	0.216836	12.8726	5.16614	38.1339	0.594547	49.1606	8.30076	28.7926	8464.8
62	2330.86	7.6184	3.77225	17.5456	2.44009	19.7002	0.0150146	90.4944	1.54595	3.82876	2.96538	0.512223	0.830546	0.378785	18.8497	3.58617	0.307807	0.129203	10.0173	6.93025	29.0212	0.32832	29.6643	6.47322	23.7024	2330.86
63	7202.28	10.6032	2.36664	13.4663	4.01798	20.6097	0.00431451	63.7292	7.3064	6.65669	2.05863	0.560267	0.745806	0.507972	17.3759	4.38109	0.425086	0.19114	9.20929	2.74001	36.8307	0.389548	48.4808	37.3673	8.60209	7202.28
64	43.2943	8.62764	2.58161	13.5192	4.17439	8.84449	0.0065721	101.025	10.3357	9.23412	2.7098	0.206423	0.658791	0.636966	18.1672	4.55649	0.697019	0.30351	9.15775	3.65734	5.53288	0.339475	60.2252	28.7597	37.5558	43.2943
65	6463.45	13.014	3.23981	12.2226	4.1751	17.4158	0.0139547	107.803	6.39399	11.345	1.94579	0.248869	0.911287	0.214155	18.0938	5.19519	0.316274	0.42153	3.99202	2.45718	48.2482	0.467581	82.6436	22.9513	12.5214	6463.45
66	1320.23	15.5591	2.85975	7.46303	3.06569	13.2181	0.00784491	91.7097	6.06426	10.9893	2.47185	0.309459	0.663564	0.0894899	19.7925	3.73953	0.909231	0.745999	4.76077	8.82569	49.3281	0.468155	19.8347	4.07684	33.1041	1320.23
67	652.41	17.9097	2.57384	9.92895	4.04363	8.39062	0.00745559	70.1424	3.55224	9.84047	1.47284	0.491304	0.860152	0.264891	16.7267	3.37052	0.404124	0.169655	6.35079	10.4181	60.8271	0.465284	22.7599	8.8598	18.9037	652.41
68	706.251	7.31004	3.07255	11.7883	3.01164	7.88726	0.0147504	81.3401	8.41189	6.0243	1.75846	0.58367	0.902123	0.47496	19.2009	3.51852	0.465956	0.216729	3.98729	7.14911	22.1835	0.569671	57.2122	7.86873	22.7774	706.251
69	1764.43	12.8114	2.06284	9.9433	3.45226	11.309	0.0176137	102.063	9.76017	5.58637	2.31441	0.402445	0.629418	0.464395	19.2681	3.3843	0.204592	0.134904	12.0289	8.29045	28.658	0.36714	58.4928	25.6081	27.2892	1764.43
70	1008.74	17.0102	3.50381	7.61083	4.29458	13.5939	0.00429153	136.489	6.66282	10.6573	1.21174	0.627118	0.699431	0.49535	15.6092	3.31986	0.461613	0.14267	3.35507	10.2934	2.04789	0.590584	69.5974	5.22737	14.2162	1008.74
71	128.266	9.41345	3.67492	14.2672	5.71002	6.23529	0.0137379	85.4907	9.51155	8.19109	2.56412	0.627885	0.601091	0.794612	18.9129	4.05338	0.216177	0.0915626	3.40818	5.52944	50.146	0.448723	32.7012	20.2035	17.5223	128.266
72	459.243	11.8867	2.10126	11.733	3.56705	6.14515	0.00738601	101.414	11.1027	4.01799	2.2856	0.512839	0.659942	0.167702	19.765	3.39237	0.404351	0.463668	6.7922	6.7183	26.641	0.344706	59.4648	14.1809	33.0522	459.243
73	4037.61	8.76998	3.37718	8.83999	5.62757	13.5659	0.0169403	90.7516	7.32046	7.15973	2.53603	0.573468	0.803786	0.284443	17.2936	4.50111	0.458728	0.579924	6.499	11.3351	5.30127	0.351711	78.6986	4.51761	11.51	4037.61
74	6476.82	17.4667	2.12566	17.5212	3.82472	12.9258	0.0153085	76.1696	10.6968	4.07647	1.18322	0.229711	0.686006	0.168001	16.4595	3.06828	0.419151	0.469871	7.58837	7.51855	32.2156	0.555095	28.3262	18.8862	13.9313	6476.82
75	5599.64	18.2346	3.00419	12.202	4.39578	19.0036	0.0250328	82.4479	4.84693	11.7213	2.26474	0.25854	0.614836	0.27843	17.8901	2.85552	0.658014	0.472654	5.56363	5.89608	22.0539	0.562662	42.5955	6.06978	37.6942	5599.64
76	5256.34	20.4971	2.84674	11.6729	2.90467	11.3047	0.0210385	117.935	6.66818	11.02	1.62817	0.50972	0.684433	0.662579	18.2703	3.28536	0.529774	0.813184	7.01063	8.24715	46.1522	0.638866	35.3956	15.6141	21.2448	5256.34
77	319.622	14.647	3.62505	13.7605	3.69146	11.7049	0.0113618	88.9532	12.6989	6.35006	1.52554	0.532897	0.645488	0.293394	17.2967	3.32236	0.483208	0.225705	6.58982	10.2122	27.5907	0.242079	48.1447	4.61454	10.7454	319.622
78	3098.17	7.07942	3.86201	9.642	2.57016	7.11099	0.0023497	91.4417	3.84246	7.72536	2.31681	0.32094	0.857647	0.353715	19.9181	3.06853	0.363681	0.217666	10.2861	2.75564	12.385	0.460103	67.0318	15.0274	9.10318	3098.17
79	846.688	12.9107	2.60741	15.4165	3.68541	10.7812	0.00271112	118.153	3.56538	10.2954	1.86125	0.631789	0.621252	0.0329804	16.7521	4.1662	0.13582	0.209659	5.88201	5.2865	20.4791	0.294132	96.8014	38.325	27.3461	846.688
80	1736.78	7.63991	3.17532	16.1413	3.71869	6.2329	0.00806687	104.584	4.26858	7.41072	2.56622	0.322997	0.747677	0.267391	19.7066	4.9927	0.549405	0.254563	8.13323	3.12176	8.19027	0.314442	53.9882	19.0492	8.96887	1736.78
81	3979.53	16.867	2.46183	13.9285	3.42398	8.45148	0.00830243	119.823	6.21975	6.11946	2.06932	0.699562	0.783314	0.432939	18.9019	3.59464	0.404329	0.39452	2.30215	11.8261	21.147	0.374844	76.503	33.2146	10.1282	3979.53
82	536.471	19.3083	2.80855	7.19078	3.82541	14.1868	0.0113785	135.494	8.03948	3.0917	2.52615	0.500932	0.71991	0.555539	19.2393	4.42743	0.506076	0.173904	4.3716	12.8418	42.9874	0.299595	56.2949	5.78279	15.8724	536.471
83	33.2595	9.14228	2.8103	13.9115	5.90702	6.66718	0.0100986	91.0962	2.6218	3.98483	2.44314	0.470059	0.712473	0.236482	18.4472	4.71337	0.587394	0.189084	6.05898	9.81373	36.2819	0.544412	74.6911	8.53299	10.9104	33.2595
84	654.361	8.10008	2.75729	7.80063	5.1022	5.8927	0.00661443	88.1555	8.55711	7.48276	2.74054	0.461398	0.686387	0.222485	17.5579	4.46972	0.591797	0.146008	6.53243	1.58129	55.4988	0.505827	72.2782	10.4506	33.8004	654.361
85	213.882	10.3724	1.90043	11.6388	5.5293	12.5321	0.00334183	101.856	10.7017	5.0361	2.66756	0.256272	0.677879	0.323564	17.978	4.74588	0.662052	0.217225	6.492	8.84895	24.6127	0.28435	64.6132	16.665	8.54782	213.882
86	2121.59	19.3875	4.44588	19.6286	3.27418	9.68412	0.0170423	112.175	11.3711	3.94509	2.30549	0.615083	0.741521	0.278012	17.3482	4.07184	0.618085	0.0995714	4.3196	5.09672	37.4248	0.300067	68.7448	6.42918	31.3457	2121.59
87	3345.84	9.0818	3.12801	8.26728	3.28503	5.67812	0.0287042	111.231	10.7636	3.86841	2.55778	0.475052	0.633626	0.207557	16.8779	3.62916	0.215325	0.352957	6.25843	4.80549	15.4432	0.479383	42.7369	9.65477	26.278	3345.84
88	1130.66	17.3474	2.98859	10.7723	2.58718	9.41357	0.017976	114.559	8.52662	4.06097	2.52749	0.266805	0.862025	0.310753	19.6666	3.07356	0.424512	0.503213	1.08517	7.99612	18.0486	0.322105	30.5055	8.7582	13.8937	1130.66
89	9485.61	19.5288	3.41509	12.5332	3.41011	8.23259	0.0167906	99.8163	7.49252	11.5624	1.96322	0.382754	0.850591	0.693024	19.5956	3.14656	0.324723	0.311713	6.02628	8.40382	62.9245	0.406596	72.6567	4.95049	9.81878	9485.61
90	528.084	10.8226	2.7757	16.3694	4.43224	13.1858	0.0227625	83.5612	6.39132	9.36494	1.95956	0.487755	0.746957	0.561479	19.0105	4.75658	0.177268	0.355377	5.61992	10.0712	59.2827	0.497329	95.6795	28.0001	20.6388	528.084
91	735.708	19.9956	2.33563	12.8268	2.2511	13.5287	0.0129159	92.7428	8.56889	5.82175	2.15084	0.598784	0.674091	0.450199	18.8872	4.05906	0.732089	0.128799	3.8519	10.4216	46.0171	0.243784	28.2395	18.1514	23.4137	735.708
92	139.401	7.64257	1.74272	16.9831	3.71831	8.49897	0.0205193	127.213	6.33103	6.4446	1.48676	0.361378	0.630918	0.116396	17.6568	3.8951	0.5073	0.227942	5.60464	9.12671	37.7943	0.62721	23.4773	14.4187	11.9222	139.401
93	11.4283	9.70716	2.31165	13.0008	4.48634	7.73587	0.00732752	74.4367	7.80755	7.2734	2.62617	0.666096	0.783604	0.682553	19.442	2.86837	0.145765	0.212448	6.92066	5.89188	43.9357	0.48541	44.4383	10.7993	17.4245	11.4283
94	2689.2	8.95559	2.80821	15.7938	2.61451	12.0474	0.0105212	74.3693	2.75326	6.69313	2.5399	0.370501	0.779937	0.430855	18.5576	4.4674	0.108213	0.487978	9.86282	11.0767	6.48421	0.584574	78.5484	8.79422	13.0532	2689.2
95	2910.4	15.2594	2.51492	10.1954	4.72779	13.6723	0.0128953	140.146	4.35034	9.96368	2.30244	0.234634	0.772527	0.678716	17.4251	4.4897	0.526028	0.164805	5.02476	3.12332	26.8094	0.255897	59.5337	24.5314	11.9132	2910.4
96	6.69158	16.2389	2.89134	16.0223	3.74164	5.03744	0.013877	99.9381	10.0499	10.0489	2.80445	0.308642	0.730039	0.618586	16.3004	4.01122	0.751686	0.498151	2.58869	5.93311	26.1294	0.397584	92.4356	13.6717	36.5399	6.69158
97	346.817	14.6593	2.57637	9.16017	4.31897	11.0078	0.0203778	73.8681	10.067	8.24294	1.86092	0.313881	0.625561	0.291228	17.2368	3.95751	0.419935	0.499442	4.65028	3.61123	5.50003	0.494382	35.2665	17.7966	21.1691	346.817
98	1484.66	12.6208	3.60568	15.4059	4.54584	5.48747	0.0118017	97.8379	9.96089	3.43273	1.67076	0.612072	0.668955	0.380641	15.6128	4.26473	0.0649482	0.199548	3.71218	5.90419	57.3018	0.325179	65.7558	23.7109	36.1876	1484.66
99	1100.28	13.0222	2.07089	12.9143	3.67223	8.75354	0.00727884	84.505	12.9	8.05558	2.07607	0.524955	0.644485	0.517857	16.015	4.72433	0.468705	0.164492	8.71892	3.70224	47.7707	0.616384	47.9098	15.2806	8.3032	1100.28
100	176.482	13.3286	2.84634	8.34975	4.14458	5.05426	0.00498474	128.975	3.97417	4.60348	1.95743	0.585509	0.850455	0.530221	15.8046	3.41342	0.657448	0.284614	10.5467	1.67511	39.3982	0.261863	46.2429	14.5417	11.928	176.482
101	183.366	10.4742	2.46251	10.5743	4.50604	7.81659	0.00299531	106.878	10.7785	9.77393	2.94348	0.34574	0.782387	0.125188	17.9843	5.22064	0.139089	0.487305	7.54092	13.0533	10.7523	0.583477	49.345	5.3519	11.2191	183.366
102	1.51221	12.9687	2.33861	15.9602	4.83776	17.0701	0.00905283	89.3019	8.42832	7.76225	1.95973	0.636206	0.63894	0.50526	17.8303	3.24541	0.318842	0.146245	6.7192	8.1028	31.846	0.42414	78.3044	15.9226	16.2627	1.51221
