Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
10	1214.23	7.81926	3.56762	18.811	5.03178	8.32568	0.00815871	101.68	8.09361	4.21393	2.05346	0.621254	0.838736	0.552519	18.0169	4.54687	0.454275	0.054891	13.8074	10.1212	48.132	0.467837	51.4784	4.29175	32.1295	1214.23
11	5111.55	9.9638	3.57183	16.9932	3.2606	7.34407	0.0120135	79.2254	9.88166	10.8796	2.23605	0.613354	0.708305	0.784861	16.4055	4.03207	0.49344	0.273958	7.74274	1.8614	43.5975	0.765113	57.4943	10.3893	36.7472	5111.55
12	1849.54	12.9113	1.5264	10.8196	3.21769	12.311	0.0124619	81.5082	4.54212	9.76034	2.3646	0.449134	0.831858	0.501148	17.4551	4.2399	0.756423	0.076256	5.76534	3.25462	40.5207	0.785905	42.1835	12.2189	36.9125	1849.54
13	204.956	18.433	1.85091	7.94746	4.39219	7.87067	0.00865893	90.496	5.74689	3.54522	2.88018	0.643732	0.820532	0.394146	16.3172	3.86344	0.438258	0.116429	7.03525	7.73882	36.0933	0.760259	46.8744	7.85031	19.0483	204.956
14	80.5702	8.79282	2.86664	13.1087	4.18426	11.0269	0.00705129	106.736	2.02689	5.83016	1.43935	0.468483	0.677499	0.537844	18.0066	3.39239	0.434565	0.179471	9.73522	9.8302	35.5213	0.623112	53.4815	5.76787	19.8727	80.5702
15	931.663	9.6454	3.48306	7.73968	2.49407	6.9963	0.00313876	148.989	9.57198	5.63189	2.02389	0.443863	0.874711	0.218453	18.0999	4.07709	0.469932	0.0621013	5.73465	3.29659	38.8705	0.709253	46.0581	28.614	34.0115	931.663
16	140.121	10.7924	3.15162	15.1757	3.55077	7.76171	0.00709434	91.7631	3.36862	9.48014	1.14121	0.463877	0.740847	0.445712	18.1872	4.53659	0.41193	0.369485	2.80247	5.66828	31.2766	0.45049	57.5705	34.278	10.8159	140.121
17	2222.88	9.73236	2.18231	10.3487	4.42819	6.31059	0.00604745	113.856	11.4624	3.01707	2.07019	0.38489	0.692692	0.568488	16.7682	4.76089	0.393026	0.482062	6.6254	3.41814	48.922	0.762745	48.6432	23.2274	19.6921	2222.88
18	1696.92	13.5859	2.94212	19.577	4.31887	16.2372	0.00410901	106.374	6.25747	9.95221	2.41932	0.546161	0.715556	0.0348447	18.5869	3.21755	0.546049	0.125904	5.40654	5.23509	41.5835	0.315022	47.6921	19.9152	20.1418	1696.92
19	77.6213	11.2926	2.60078	16.5178	5.06554	8.89506	0.0139035	72.4666	8.48937	10.5461	2.62013	0.452603	0.778697	0.4449	18.0481	3.4266	0.544433	0.771886	13.6826	7.41944	36.941	0.759261	57.9727	17.3707	27.9734	77.6213
20	649.544	11.0619	2.95952	10.1699	5.5906	7.53168	0.0362514	89.7832	7.98365	2.23757	1.49053	0.718711	0.723194	0.636059	17.5115	4.99269	0.889656	0.222935	7.89878	7.28789	34.5176	0.535252	43.3862	32.4893	39.5467	649.544
21	33.8093	20.4878	2.02115	18.0606	3.01286	7.91822	0.01079	145.298	8.67315	10.1753	2.12626	0.520007	0.779138	0.614854	17.7937	3.45919	0.523182	0.378983	5.80086	7.39692	32.0939	0.464293	45.9486	36.3742	16.2008	33.8093
22	69.1527	16.2241	4.33847	15.2515	3.63101	17.3965	0.00509342	91.8018	7.51701	5.09635	1.69779	0.424664	0.711004	0.359332	18.5126	3.42621	0.170408	0.650469	7.16915	10.0556	35.0615	0.734628	40.8627	5.57426	13.9606	69.1527
23	100.006	12.233	2.97593	10.8968	4.2435	13.7254	0.0142736	80.3323	2.2653	8.38617	2.83805	0.655409	0.736873	0.264191	18.5255	4.32781	0.540516	0.335865	5.00404	5.36856	38.1206	0.683647	50.1051	5.69384	12.5114	100.006
24	3267.35	16.7619	2.4933	12.0107	2.87835	25.7953	0.0138128	113.772	3.16386	6.17711	2.24288	0.531463	0.75145	0.522084	19.1175	4.72057	0.863268	0.438565	9.00168	7.74981	38.2369	0.615894	49.0702	19.7831	8.04123	3267.35
25	2362.38	14.8937	2.46664	13.5444	3.73615	11.9163	0.0163977	83.3565	7.73875	5.83725	2.20515	0.754478	0.852898	0.599184	18.1095	4.37855	0.749217	0.37846	8.04622	2.82689	44.0177	0.775531	58.9316	30.8462	10.8668	2362.38
26	9879.24	8.02241	2.5711	16.6163	2.23763	8.66239	0.0093674	88.1705	9.47584	9.80709	2.13066	0.671154	0.731915	0.186766	19.4835	4.8079	0.115267	0.366648	2.31458	4.21059	42.2788	0.767192	43.107	18.5349	12.4589	9879.24
27	4839.37	7.93732	2.56675	16.3773	5.05296	6.46168	0.0139768	61.9612	8.13822	5.23775	1.47865	0.78636	0.799378	0.280908	17.0394	5.53725	0.616735	0.546447	8.46829	5.61103	35.5751	0.461014	60.3671	26.0224	35.5521	4839.37
28	1912.3	14.9792	1.98383	15.646	4.38444	9.84919	0.00285896	107.07	7.67795	4.76982	1.46442	0.515006	0.649139	0.467093	18.9901	3.71838	0.108056	0.328582	5.83573	7.49635	44.2301	0.735814	49.9438	18.4117	20.8372	1912.3
29	2400.14	17.1165	3.21614	14.187	3.06788	14.8056	0.00427693	97.7463	8.39993	6.02031	1.40892	0.566181	0.669322	0.457024	18.9567	4.57763	0.536392	0.52873	9.33136	7.75175	35.3217	0.649877	53.6661	4.66646	31.3811	2400.14
30	139.984	17.14	2.19955	7.87416	5.5363	17.4014	0.013159	124.734	7.65673	7.82633	1.56749	0.380284	0.665593	0.233633	17.6874	3.36449	0.381619	0.551653	2.62678	3.37708	37.8204	0.455365	55.5474	37.7987	30.9265	139.984
31	328.472	11.2435	3.51552	18.3457	4.38112	12.4816	0.00218153	117.159	10.9467	5.02105	2.23523	0.258612	0.650504	0.0724796	17.2462	4.39011	0.938115	0.209136	9.06567	4.0799	38.887	0.360703	58.7765	6.8484	35.5567	328.472
32	63.5728	14.1714	2.36249	18.6072	4.52558	10.8493	0.00884384	123.357	9.13194	8.29493	2.55015	0.714704	0.791708	0.487957	17.9308	5.12571	0.529042	0.0736714	3.12507	12.6322	40.018	0.477475	52.6477	16.7105	38.1651	63.5728
33	494.64	14.0175	3.05341	14.3872	4.77432	10.8358	0.0157982	87.6663	11.3261	9.3788	1.28996	0.635421	0.706497	0.517036	18.9284	4.18835	0.305116	0.35544	3.4262	13.5912	52.336	0.809857	48.5916	36.2592	13.59	494.64
34	654.848	12.5283	3.06863	15.7221	4.07142	11.2412	0.00523729	84.6746	7.03669	5.61604	2.7285	0.577153	0.634784	0.464604	17.6925	4.17301	0.833608	0.336647	2.78531	1.42816	35.1722	0.731766	49.0055	32.0646	37.2679	654.848
35	137.251	8.69751	3.48671	15.4266	3.21919	15.1226	0.0149777	80.1112	7.59749	6.1545	1.81493	0.5338	0.649063	0.777133	16.4222	5.08712	0.057359	0.560717	12.0371	2.58903	41.6019	0.842951	48.3322	27.7101	21.291	137.251
36	4855.25	17.4339	4.41963	14.6311	3.9788	7.10719	0.0250511	75.3478	4.4732	4.3133	2.87999	0.590645	0.69674	0.168801	18.8794	3.21537	0.714297	0.181606	3.04976	7.93357	31.1961	0.77145	46.4057	13.9908	13.7518	4855.25
37	669.841	20.5265	1.84094	16.0029	4.40606	12.3912	0.0181748	75.6866	7.24754	4.7221	1.1424	0.664714	0.722211	0.385529	17.4952	3.75472	0.598284	0.120812	3.92849	4.59185	41.3958	0.502336	53.2545	6.72057	14.9945	669.841
38	3744.73	13.1902	2.91149	16.8141	4.5463	14.6422	0.0127812	105.107	6.51143	11.1589	1.16787	0.499222	0.60629	0.271006	18.0576	3.33032	0.465983	0.223435	10.1535	7.9953	47.7991	0.873239	55.8731	9.26446	18.676	3744.73
39	305.997	18.3257	2.98261	14.2705	4.43872	10.8409	0.0514688	120.603	7.20393	4.91777	2.64677	0.504076	0.830124	0.434704	16.7978	4.29206	0.467499	0.856843	5.61638	8.74742	32.8014	0.702218	47.0749	7.53397	13.2519	305.997
40	990.001	11.989	3.16809	12.3046	3.18715	5.45711	0.0134483	80.9903	12.4049	8.96357	2.42035	0.468203	0.810129	0.517035	18.0702	4.78085	0.496451	0.219545	2.68351	4.31409	45.4036	0.502871	53.6474	4.81162	16.5952	990.001
41	4467.54	16.7093	1.8602	13.2895	3.68051	11.9561	0.00561763	121.744	3.39125	4.98747	2.77395	0.668408	0.677592	0.559104	17.4575	5.52614	0.603509	0.389964	8.8738	8.04215	36.6212	0.415956	48.8517	12.1167	20.9686	4467.54
42	854.722	12.3701	3.56864	11.6073	4.95678	11.3484	0.00890741	105.473	8.64783	5.84795	1.34599	0.773306	0.648465	0.184474	18.9398	5.47541	0.595754	0.383315	3.68642	9.92421	30.7296	0.745797	55.9614	11.4331	25.2185	854.722
43	5065.3	9.68195	3.94136	9.65028	2.85358	9.31097	0.0162834	71.0393	3.00128	8.78075	1.29663	0.599733	0.767995	0.664606	18.899	4.95685	0.259424	0.179655	1.92258	4.908	42.0986	0.799962	59.0974	11.083	25.7447	5065.3
44	23.3983	10.6331	2.77556	12.1667	2.82421	9.08622	0.0389764	99.3422	6.47218	8.6974	2.887	0.563833	0.69778	0.185518	16.94	4.68389	0.48635	0.107976	8.41134	2.64811	33.298	0.519608	41.657	6.14241	28.5992	23.3983
45	9058.45	11.7686	1.82815	11.2042	3.53744	6.50227	0.0298045	128.025	3.3819	7.6861	2.08835	0.51719	0.813716	0.450863	17.4818	4.0887	0.810537	0.133244	4.47304	8.19982	43.4469	0.556786	58.585	14.1261	21.4957	9058.45
46	557.555	10.4584	4.05297	14.7551	2.59553	13.3706	0.0038912	112.52	6.01615	7.3213	2.08287	0.759567	0.799916	0.647525	16.6276	5.34453	0.54013	0.551586	3.43761	10.0298	42.5849	0.484646	40.9643	11.3333	26.5892	557.555
47	614.941	18.5349	2.88174	11.8998	2.28666	6.45033	0.0110853	96.97	10.9964	11.3197	1.52778	0.577116	0.853314	0.582819	19.0999	4.48812	0.290182	0.0639658	9.14137	13.0357	50.0658	0.769461	44.0405	18.7556	24.1809	614.941
48	4227.16	18.6066	2.57718	8.91252	3.75424	9.20413	0.00603636	84.5628	8.65675	10.4083	1.26574	0.606067	0.718728	0.680973	19.3483	3.67728	0.506165	0.65902	4.11302	6.37978	43.3553	0.439956	48.7289	16.8076	11.62	4227.16
49	3412.07	13.4308	2.8395	13.0703	5.28689	11.2293	0.00413675	105.371	5.39449	5.3658	2.73577	0.56828	0.649902	0.425649	18.7375	3.97151	0.439722	0.253875	3.91976	3.43696	34.5928	0.624174	54.7262	11.1886	37.5609	3412.07
50	11.2144	20.6043	3.45489	18.3426	4.85688	10.9686	0.00308754	94.4519	10.293	6.41865	1.87422	0.449327	0.880768	0.362331	17.6777	3.2657	0.645693	0.414384	6.67398	10.1419	31.3772	0.457082	46.5991	4.44465	15.0214	11.2144
51	310.068	17.4095	1.54441	14.9743	5.18303	9.45844	0.0110414	73.6811	6.28654	6.05108	2.38862	0.287609	0.66023	0.509847	18.5006	5.06976	0.548422	0.159834	6.6137	9.75892	40.49	0.550894	46.6905	4.86687	28.3856	310.068
52	29.7562	16.4689	2.55589	16.2912	5.11742	17.8605	0.0162094	66.2362	4.66457	8.27344	1.1908	0.426367	0.809842	0.656726	19.0963	3.9347	0.553319	0.412468	8.83613	13.3026	48.821	0.455671	45.4265	35.4404	21.3267	29.7562
53	949.895	9.92501	2.23373	8.78351	2.04586	7.81826	0.0122245	76.9624	6.06727	4.16924	2.43269	0.472676	0.930836	0.330258	18.4568	5.35809	0.586302	0.350106	5.03614	10.0199	32.4692	0.76056	55.1267	5.43469	12.0559	949.895
54	1796.8	14.728	2.41667	9.34535	3.97617	12.6072	0.0202176	130.498	8.54716	8.79145	2.07182	0.622469	0.660631	0.769212	17.5508	3.75189	0.193814	0.892054	4.33896	4.78404	36.887	0.79001	48.3909	14.2842	30.833	1796.8
55	255.057	16.9262	4.42708	15.157	3.16932	6.89366	0.0143333	134.62	9.55379	8.69226	2.87642	0.506181	0.782262	0.688697	16.9829	5.13381	0.194018	0.227939	2.59483	6.42649	48.2977	0.566032	47.0143	25.7854	9.8234	255.057
56	286.844	9.00768	2.26811	19.0873	5.19616	7.97315	0.00828591	96.0423	6.21909	10.361	1.38278	0.443209	0.614976	0.355069	16.1543	3.51274	0.687984	0.296857	6.08187	7.39615	36.1512	0.374841	48.4876	5.38067	13.822	286.844
57	642.243	18.4378	2.83307	11.7078	3.45854	9.33209	0.018331	79.9879	9.94352	9.49537	1.86776	0.651107	0.681799	0.472725	17.4614	4.32986	0.328573	0.165278	6.69821	5.05783	45.2756	0.659531	53.6441	16.7574	15.7361	642.243
58	108.96	18.1845	3.5571	19.7565	2.75826	8.13304	0.0141457	61.3785	3.04943	9.43137	2.84381	0.302828	0.884958	0.0985817	17.2592	4.46927	0.11861	0.248928	3.97841	4.53803	36.4782	0.327836	53.8931	4.18783	37.1007	108.96
59	137.383	16.3966	2.10806	15.7418	3.8677	12.4567	0.00980461	65.2092	4.96085	4.35716	1.53199	0.50004	0.836425	0.760604	19.1877	4.19067	0.689624	0.24297	3.3487	10.4706	37.6792	0.385376	49.4562	21.0575	24.1123	137.383
60	8721.86	11.9433	1.68751	19.4797	4.90219	12.3996	0.00495749	96.2115	1.18634	7.61896	1.46495	0.633811	0.645388	0.312759	16.1986	3.05493	0.449869	0.0683018	5.79594	13.111	30.47	0.74322	46.7807	16.1836	9.18377	8721.86
61	30.4479	9.09321	1.54723	11.4607	3.95474	6.70043	0.0134646	70.6397	8.06409	5.32191	1.55028	0.226434	0.620612	0.598629	17.8084	4.07369	0.219085	0.209313	4.51053	9.03091	47.0238	0.739189	60.8697	8.62857	17.9261	30.4479
62	3858.03	11.0654	2.94767	19.5273	3.76661	11.7426	0.0347656	77.879	4.14313	10.026	1.16379	0.715196	0.766344	0.214897	18.7912	4.26604	0.763142	0.0832282	2.99099	4.47521	43.2165	0.308429	55.5736	9.55074	23.209	3858.03
63	207.114	13.4501	4.29119	8.62154	4.10213	9.5466	0.0415618	94.7024	7.90401	8.37417	2.28476	0.399499	0.743272	0.782653	16.8664	5.16053	0.4665	0.732236	3.51917	2.72034	34.8426	0.409637	44.1188	33.6709	26.8879	207.114
64	497.924	17.556	2.42765	16.7235	2.53211	8.35094	0.017273	77.6374	9.30193	10.5276	2.8996	0.495995	0.761735	0.00514611	18.4973	5.37476	0.524976	0.536207	9.51059	12.2764	49.188	0.607283	52.8317	25.7198	19.0609	497.924
65	699.066	10.5755	3.36288	11.99	5.44834	6.01022	0.0137505	89.2109	13.3386	4.38552	2.28884	0.48705	0.637279	0.620054	17.2615	3.83842	0.444788	0.490232	4.00417	13.4367	39.0628	0.52975	44.1432	8.15254	12.4318	699.066
66	4876.53	12.1641	2.62687	11.4404	5.32976	14.092	0.0234693	61.4188	5.90691	2.93593	1.81131	0.725197	0.754578	0.126228	17.1128	4.08516	0.45758	0.205467	3.51165	6.1555	34.7631	0.621859	52.945	13.6233	8.61975	4876.53
67	369.179	8.92246	2.56959	17.7341	3.97193	5.22729	0.00970312	138.046	13.1035	4.97548	1.91002	0.373793	0.644067	0.514976	18.2784	4.01819	0.185237	0.255476	5.92692	4.66642	38.6767	0.642216	49.0182	6.25027	31.3487	369.179
68	1664.24	7.31004	2.71098	8.05821	3.41466	12.5529	0.00278353	81.3401	8.41189	6.0243	1.75846	0.58367	0.902123	0.471288	18.9666	4.89438	0.652482	0.179837	3.98729	7.14911	36.7701	0.408463	57.2733	24.3194	33.2735	1664.24
69	9247.22	12.8114	1.86525	7.63358	3.38866	8.00845	0.0123404	114.501	8.20629	9.76017	2.31441	0.405758	0.651222	0.263368	18.2398	3.50281	0.204592	0.392639	12.0289	8.29045	39.0262	0.809962	42.2257	12.7894	38.8702	9247.22
70	4009.22	17.0102	3.44909	16.8706	2.92217	11.2687	0.0169026	136.489	6.66282	10.6573	1.21174	0.627118	0.699431	0.49073	17.1282	3.23035	0.265355	0.367622	3.3903	5.44001	46.8299	0.247004	55.0421	5.22737	14.2162	4009.22
71	128.266	9.41345	3.67492	14.2672	5.71002	6.23529	0.0137379	85.4907	9.51155	8.19109	2.56412	0.627885	0.601091	0.776072	18.7173	4.48357	0.574889	0.265682	3.40818	5.52944	46.5142	0.754036	50.3013	7.26714	9.66249	128.266
72	759.423	11.8867	4.37503	7.87987	3.7466	8.39	0.00435005	76.886	3.20245	8.14142	2.05029	0.773515	0.704533	0.338456	16.6068	4.71384	0.404351	0.463668	6.7922	6.7183	38.3234	0.754675	42.9047	16.9763	10.4587	759.423
73	1355.73	13.8593	3.31582	16.0589	3.168	19.3464	0.0168431	112.814	7.07516	7.32046	2.53603	0.510649	0.736734	0.167638	17.2493	3.02589	0.154049	0.701742	2.468	6.499	43.649	0.343955	56.688	4.26375	9.27852	1355.73
74	58.1714	14.8752	3.28007	17.8757	3.00725	14.4287	0.00885593	108.988	8.84299	5.61696	1.59479	0.746454	0.727219	0.296349	17.9013	3.90029	0.308597	0.12071	12.356	7.58837	38.9227	0.60017	45.4954	23.0098	31.8073	58.1714
75	68.7767	13.1811	3.91617	12.202	4.39578	19.0036	0.0250328	82.4479	4.84693	11.7213	2.26474	0.25854	0.614836	0.283898	17.8317	4.54416	0.614344	0.110864	9.7551	4.69013	32.6055	0.687365	48.7961	6.06978	37.6942	68.7767
76	5256.34	20.4971	2.84674	11.6729	2.90467	11.3047	0.0210385	117.935	6.66818	11.02	1.62817	0.50972	0.684433	0.65018	18.1608	4.05994	0.529774	0.813184	7.01063	8.24715	45.1225	0.52207	53.9851	23.0305	15.8145	5256.34
77	319.622	14.647	3.62505	13.7605	3.69146	11.7049	0.0113618	88.9532	12.6989	6.35006	1.52554	0.532897	0.645488	0.298167	17.3179	4.05659	0.483208	0.235351	10.2122	3.0998	38.6543	0.526728	45.9085	37.3799	18.2302	319.622
78	1049.41	11.2626	2.81364	9.642	2.57016	7.11099	0.0023497	91.4417	3.84246	7.72536	2.31681	0.32094	0.857647	0.355682	16.2514	3.86002	0.835542	0.129505	2.75564	1.35963	33.3556	0.690201	56.0204	15.0274	9.10318	1049.41
79	846.688	12.9107	2.60741	15.4165	3.68541	10.7812	0.00271112	118.153	3.56538	10.2954	1.86125	0.631789	0.621252	0.049865	16.8464	3.09564	0.13582	0.288478	5.87045	5.88201	34.8678	0.488443	46.7127	38.325	27.3461	846.688
80	230.65	13.0164	3.087	14.7649	3.96362	9.77268	0.015457	81.5606	3.50222	6.07025	1.32411	0.527381	0.611498	0.605638	19.127	4.61244	0.174184	0.574662	2.98466	9.65547	38.745	0.588191	42.4275	7.00056	13.4757	230.65
81	64.6354	8.85677	3.07177	15.9992	3.49762	10.881	0.00706657	103.722	5.31472	7.55711	1.4847	0.446321	0.799411	0.373019	17.6832	4.39011	0.483517	0.336342	5.32299	9.0289	36.5927	0.419841	54.2781	9.69344	34.7522	64.6354
82	24.8672	10.295	3.69674	11.6477	3.88276	6.24323	0.00886016	115.876	7.55893	11.5494	2.00234	0.569299	0.71991	0.548119	18.9999	4.70302	0.752478	0.418068	8.63182	6.24942	36.0479	0.284528	40.3925	6.99992	23.0324	24.8672
83	767.356	17.6762	3.0422	8.00095	4.01415	10.1493	0.00363645	85.5089	6.11526	7.3742	2.28335	0.343009	0.715074	0.629494	17.5279	4.014	0.390631	0.35049	9.55561	13.0887	46.1419	0.749622	43.2587	5.69608	10.204	767.356
84	264.767	8.10008	2.0889	18.511	2.69564	7.85226	0.0043572	88.1555	8.55711	7.48276	2.74054	0.461398	0.686387	0.230556	17.544	4.46797	0.591797	0.146008	6.53243	1.58129	48.3795	0.619599	45.4881	17.7908	10.9682	264.767
85	7432.07	11.0687	2.37754	17.7874	3.61797	5.94756	0.0384636	81.8327	11.5879	8.67001	1.8829	0.57904	0.82339	0.275961	16.3695	5.16783	0.887117	0.587067	8.034	4.86374	36.4821	0.517305	60.4114	36.0173	16.6116	7432.07
86	2178.47	8.21711	2.55266	13.5811	4.32666	22.3355	0.0111043	98.2235	10.9772	4.82253	1.97974	0.653824	0.773916	0.186497	19.3393	4.40997	0.471606	0.103745	7.53996	7.56356	38.3263	0.738046	56.3593	5.79039	8.13314	2178.47
87	46.976	18.8777	2.35676	19.3192	3.54222	12.242	0.016764	109.052	5.39525	6.27516	2.06248	0.240933	0.752451	0.508911	17.447	3.52303	0.368156	0.200547	3.18234	11.4325	48.1113	0.313438	49.1892	24.0408	28.9444	46.976
88	216.903	10.0884	2.20029	11.0139	4.5489	7.10018	0.00553538	104.927	6.51533	5.37198	1.65759	0.746956	0.842539	0.264841	18.1757	3.07488	0.296729	0.355735	3.54965	4.06257	45.231	0.286817	60.5316	27.4446	13.2396	216.903
89	113.861	10.2543	3.68721	11.2099	3.02794	25.7502	0.00155024	95.7584	5.95833	4.93166	1.73972	0.259789	0.797707	0.599451	16.231	5.57992	0.69106	0.313646	7.84367	4.66257	30.2285	0.869289	56.3998	17.3586	25.5513	113.861
90	135.899	10.5531	3.14826	13.3294	3.78391	11.1284	0.0305765	116.537	1.34135	3.51726	1.18518	0.444541	0.684064	0.679343	17.71	4.89796	0.495791	0.401109	6.03238	6.08164	44.3907	0.527652	48.0613	33.0047	32.8698	135.899
91	2948.31	17.6204	3.27028	13.7958	4.50742	8.79455	0.0143874	133.602	2.59121	10.2226	1.96243	0.558046	0.812715	0.259006	18.0508	4.50649	0.915044	0.352067	5.84929	1.7059	38.4464	0.632344	50.6094	31.8136	20.355	2948.31
92	110.458	10.4017	2.22781	15.8708	6.45378	14.2536	0.00939127	70.8247	4.91169	11.1457	2.3137	0.328853	0.711721	0.240097	19.2312	3.43224	0.459895	0.205657	5.99752	6.15698	37.0683	0.389902	45.5097	19.832	8.41182	110.458
93	56.1819	7.57824	2.64163	15.0723	4.96471	6.04188	0.043173	80.378	8.14822	8.5451	2.84676	0.220813	0.613442	0.0471131	18.6076	3.8738	0.464777	0.0619478	4.88574	8.43587	38.8273	0.878135	50.217	36.4005	24.8589	56.1819
94	6768.33	15.3876	3.55211	7.20192	3.76518	8.26649	0.00710188	89.5067	6.25412	9.34965	1.23581	0.476074	0.642455	0.469262	17.1804	3.02662	0.158538	0.368252	2.67932	9.62469	38.685	0.427417	40.7987	4.55502	15.9807	6768.33
95	1638.92	10.2378	4.10362	16.9969	3.96843	10.9244	0.0143752	111.782	6.36323	5.8165	2.34002	0.63242	0.614778	0.310672	19.4822	4.65647	0.426178	0.177551	4.74507	11.5927	44.256	0.620972	60.865	21.997	12.6592	1638.92
96	376.363	11.0952	3.01102	16.6263	5.79325	23.6193	0.0190413	132.137	5.58242	8.64114	1.00791	0.357677	0.620923	0.0188877	17.2463	4.3281	0.555976	0.179456	4.3633	11.992	38.0114	0.650459	59.2834	4.12116	29.1658	376.363
97	4022.22	11.639	2.69848	15.3635	4.33127	15.1015	0.020227	98.4896	9.08761	4.12963	1.45703	0.560079	0.704339	0.619324	16.353	4.70501	0.465909	0.250981	11.1736	6.30142	43.529	0.552283	47.0107	18.8311	39.7924	4022.22
98	384.667	14.4756	3.08471	18.135	3.46227	15.1365	0.0133266	62.0822	11.9677	5.46834	1.51088	0.382531	0.698686	0.108889	16.7577	3.82745	0.671832	0.558955	7.88429	13.1052	41.9398	0.659993	40.3795	29.8215	20.9649	384.667
99	1733.78	14.115	3.81151	9.35874	3.68955	9.12365	0.00335054	99.3071	5.31511	7.4751	1.85685	0.434962	0.608491	0.376579	19.0074	3.6201	0.617873	0.247046	5.57736	5.5752	34.4434	0.50107	52.2871	13.8069	26.713	1733.78
100	1332.83	20.1595	2.46698	14.5282	2.66767	13.7982	0.00657968	92.4575	7.61441	5.52536	2.60178	0.316209	0.795069	0.506276	19.1628	4.72526	0.326198	0.0724594	3.67388	7.73788	30.0848	0.824218	43.444	12.0441	27.3801	1332.83
101	158.914	12.7312	4.07355	14.7678	2.53937	7.88556	0.0113846	106.131	7.0604	9.26052	1.69608	0.664015	0.758508	0.40705	16.8377	3.169	0.328177	0.169471	5.00096	9.94103	33.2518	0.663649	58.1868	37.48	8.44133	158.914
102	8407.03	16.2301	1.95127	12.3425	5.31646	14.776	0.0042717	89.3146	11.1761	4.51277	2.80895	0.366832	0.705498	0.458858	17.6885	4.17377	0.353234	0.192984	10.5516	12.5109	48.6243	0.509704	49.8487	32.5501	22.8887	8407.03
